date,Close,High,Low,Open,Volume,aVWAP_QQEMOD_bear_dot_c0_73,aVWAP_QQEMOD_bear_dot_c0_184,aVWAP_QQEMOD_bear_dot_c0_250,aVWAP_QQEMOD_bear_dot_c0_332,aVWAP_QQEMOD_bear_dot_c0_387,aVWAP_QQEMOD_bear_dot_c0_427,aVWAP_QQEMOD_bear_dot_c0_544,aVWAP_QQEMOD_bear_dot_c0_572,aVWAP_QQEMOD_bear_dot_c0_592,aVWAP_QQEMOD_bear_dot_c0_712,aVWAP_QQEMOD_bear_dot_c0_785,aVWAP_QQEMOD_bear_dot_c0_849,aVWAP_QQEMOD_bear_dot_c0_900,aVWAP_QQEMOD_bear_dot_c0_954,aVWAP_QQEMOD_bear_dot_c0_1003,aVWAP_QQEMOD_bear_dot_c0_1033,aVWAP_QQEMOD_bear_dot_c0_1086,aVWAP_QQEMOD_bear_dot_c0_1150,aVWAP_QQEMOD_bear_dot_c0_1198,aVWAP_QQEMOD_bear_dot_c0_1248,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_valley_c0_2,aVWAP_price_maxima_minima_valley_c0_3,aVWAP_price_maxima_minima_valley_c0_4,aVWAP_price_maxima_minima_valley_c0_5,aVWAP_price_maxima_minima_valley_c0_6,aVWAP_price_maxima_minima_valley_c0_7,aVWAP_price_maxima_minima_valley_c0_8,aVWAP_price_maxima_minima_valley_c0_9,aVWAP_price_maxima_minima_valley_c0_10,aVWAP_price_maxima_minima_peak_c0_1,aVWAP_price_maxima_minima_peak_c0_2,aVWAP_price_maxima_minima_peak_c0_3,aVWAP_price_maxima_minima_peak_c0_4,aVWAP_price_maxima_minima_peak_c0_5,aVWAP_price_maxima_minima_peak_c0_6,aVWAP_price_maxima_minima_peak_c0_7,aVWAP_price_maxima_minima_peak_c0_8,aVWAP_price_maxima_minima_peak_c0_9,aVWAP_price_maxima_minima_peak_c0_10,color
2021-07-06 00:00:00+00:00,138.4465354837,139.5481027637,136.5456007971,136.5456007971,108181793,,,,,,,,,,,,,,,,,,,,,,132.30583268208576,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-07 00:00:00+00:00,140.9323731508,141.2443214071,139.0704319963,139.9234155095,104911589,,,,,,,,,,,,,,,,,,,,,,133.26330624143674,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-08 00:00:00+00:00,139.6358382107,140.4352056174,137.1256295861,138.0176066314,105575458,,,,,,,,,,,,,,,,,,,,,,133.87946466253777,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-09 00:00:00+00:00,141.4587858333,141.9851985157,139.0628282575,139.1581674433,99890800,,,,,,,,,,,,,,,,,,,,,,134.51457096875652,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-12 00:00:00+00:00,140.8641344698,142.6383401773,140.3767153194,142.5311079642,76299719,,,,,,,,,,,,,,,,,,,,,,134.95647796406055,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-13 00:00:00+00:00,141.9754501327,143.7496558402,140.0160251481,140.4059604684,100827099,,,,,,,,,,,,,,,,,,,,,,135.50830002206573,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-14 00:00:00+00:00,145.3971325686,145.806564655,143.9641202664,144.3735523528,127050785,,,,,,,,,,,,,,,,,,,,,,136.37583603310466,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-15 00:00:00+00:00,144.7439909071,146.2257451244,143.3889656689,145.4848680157,106820297,,,,,,,,,,,,,,,,,,,,,,136.9727511800342,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-16 00:00:00+00:00,142.7065788584,145.9917839322,142.2094113249,144.7244941411,93251426,,,,,,,,,,,,,,,,,,,,,,137.36150218062016,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-19 00:00:00+00:00,138.8657159531,140.4449540004,138.1053420784,140.1330057442,121434571,,,,,,,,,,,,,,,,,,,,,,137.48699047613013,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-20 00:00:00+00:00,142.4726176662,143.3984216005,139.3628834865,139.8503026369,96350036,,,,,,,,,,,,,,,,,,,,,,137.71287154499052,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-21 00:00:00+00:00,141.7414889405,142.4531209001,140.9908634489,141.8682179196,74993460,,,,,,,,,,,,,,,,,,,,,,137.87211469445535,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-22 00:00:00+00:00,143.1062625617,144.4661619914,142.1411726439,142.2630274315,77338156,,,,,,,,,,,,,,,,,,,,,,138.08292987727972,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-23 00:00:00+00:00,144.8219779712,144.9757099712,143.2232431578,143.8373912873,71447416,,,,,,,,,,,,,,,,,,,,,,138.30209560233507,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-26 00:00:00+00:00,145.2411584405,146.0600226132,143.9836170324,144.5392748639,72434089,,,,,,,,,,,,,,,,,,,,,,138.53503016583394,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-27 00:00:00+00:00,143.0770174127,145.4556228667,141.8877146857,145.3678874196,104818578,,,,,,,,,,,,,,,,,,,,,,138.76850122279,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-28 00:00:00+00:00,141.3320568542,143.2719850728,138.9534514002,141.166334343,118931191,,,,,,,,,,,,,,,,,,,,,,138.89156928937774,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-29 00:00:00+00:00,141.9754501327,142.8625529865,140.9421215339,141.0444795554,54323047,,,,,,,,,,,,,,,,,,,,,,138.96054448340453,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-30 00:00:00+00:00,142.1899145589,142.6480885603,140.4839475325,140.7471538737,70440626,,,,,,,,,,,,,,,,,,,,,,139.04107825221595,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-02 00:00:00+00:00,141.8584695366,143.2524883068,141.5952631954,142.6773337093,62879961,,,,,,,,,,,,,,,,,,,,,,139.120666945848,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-03 00:00:00+00:00,143.6521720102,144.3199362462,141.5270245144,142.1411726439,64786618,,,,,,,,,,,,,,,,,,,,,,139.22192544858376,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-04 00:00:00+00:00,143.2524883068,144.0713524795,142.5993466453,143.5644365631,56368271,,,,,,,,,,,,,,,,,,,,,,139.30900330246433,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-05 00:00:00+00:00,143.3597205199,144.1200943946,142.4921144322,143.2817334558,46397674,,,,,,,,,,,,,,,,,,,,,,139.37822174110707,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-06 00:00:00+00:00,142.6773337093,143.6243503625,142.179417737,142.8823579332,54126813,,,,,,,,,,,,,,,,,,,,,,139.4462167582372,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-09 00:00:00+00:00,142.6285184179,143.224064973,142.072024096,142.735912059,48908689,,,,,,,,,,,,,,,,,,,,,,139.50214440862112,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-10 00:00:00+00:00,142.1501285622,144.2101338594,141.8572368138,142.9702254577,69023081,,,,,,,,,,,,,,,,,,,,,,139.58017573802857,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-11 00:00:00+00:00,142.4039680775,143.2435910896,142.0817871542,142.5894661848,48493463,,,,,,,,,,,,,,,,,,,,,,139.63007567001884,,,,,,,,,,,,,,,,,,,#000000
2021-08-12 00:00:00+00:00,145.3621747364,145.5183836689,142.3844419609,142.7261490007,73779113,,,,,,,,,,,,,,,,,,,,,,139.7484838168175,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-13 00:00:00+00:00,145.5671989603,145.9034386875,144.7568651231,145.4402792027,58846293,,,,,,,,,,,,,,,,,,,,,,139.85789953408914,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-16 00:00:00+00:00,147.539336733,147.6076781409,142.9995146326,145.0155861675,103558782,,,,,,,,,,,,,,,,,,,,,,140.06156077420903,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-17 00:00:00+00:00,146.6313723129,148.0860679967,145.557435902,146.670424546,92229735,,,,,,,,,,,,,,,,,,,,,,140.2521759061422,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-18 00:00:00+00:00,142.8921209915,147.1488144017,142.6870967676,146.2506130399,86325990,,,,,,,,,,,,,,,,,,,,,,140.35573150892597,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-19 00:00:00+00:00,143.224064973,144.4932625495,141.0761921514,141.5936342402,86960310,,,,,,,,,,,,,,,,,,,,,,140.4213415386045,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-20 00:00:00+00:00,144.6787606568,144.9814154635,143.3021694393,143.9465312858,60549630,,,,,,,,,,,,,,,,,,,,,,140.48930494455794,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-23 00:00:00+00:00,146.1627455154,146.6313723129,144.3858689084,144.7959173562,60131810,,,,,,,,,,,,,,,,,,,,,,140.5784146616969,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-24 00:00:00+00:00,146.0748779909,147.2854972177,145.6160142517,145.9089060001,48606428,,,,,,,,,,,,,,,,,,,,,,140.6563823998403,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-25 00:00:00+00:00,144.8447326476,146.7582920705,144.2980013839,146.2603760982,58991297,,,,,,,,,,,,,,,,,,,,,,140.73160706741177,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-26 00:00:00+00:00,144.0441618686,145.5867250769,144.0148726937,144.8349695893,48597195,,,,,,,,,,,,,,,,,,,,,,140.78187116667343,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-27 00:00:00+00:00,145.0790460463,145.2254919205,143.3509847307,143.9855835189,55802388,,,,,,,,,,,,,,,,,,,,,,140.83802762693986,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-30 00:00:00+00:00,149.491948389,149.8531815454,145.0888091046,145.4695683775,90956723,,,,,,,,,,,,,,,,,,,,,,141.01122517852804,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,148.2325138709,149.1795305241,147.7053087237,149.0428477081,86453117,,,,,,,,,,,,,,,,,,,,,,141.17342300085792,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,148.8964018339,151.3078772292,148.7304298432,149.2088196989,80313711,,,,,,,,,,,,,,,,,,,,,,141.34335033307238,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-02 00:00:00+00:00,150.0093904779,151.0540377139,148.7890081928,150.2241777601,71171317,,,,,,,,,,,,,,,,,,,,,,141.49367921109447,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-03 00:00:00+00:00,150.6439892661,150.9661701894,149.4626592142,150.116784119,57866066,,,,,,,,,,,,,,,,,,,,,,141.6177840920231,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-07 00:00:00+00:00,152.9773601951,153.5338545171,150.7318567906,151.2981141709,82278261,,,,,,,,,,,,,,,,,,,,,,141.8285249972735,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-08 00:00:00+00:00,151.4347969868,153.3190672349,150.326689872,153.2604888853,74420207,,,,,,,,,,,,,,,,,,,,,,141.99967025817912,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-09 00:00:00+00:00,150.4194389257,152.4111028149,150.3022822263,151.8057932015,57305730,,,,,,,,,,,,,,,,,,,,,,142.11890463880496,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-10 00:00:00+00:00,145.4402792027,151.7960301432,145.1766766291,151.3274033457,140893235,,,,,,,,,,,,,,,,,,,,,,142.2869298664423,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-13 00:00:00+00:00,146.0065365829,147.8322284814,145.2254919205,147.0609468772,102404329,,,,,,,,,,,,,,,,,,,,,,142.37767906444427,,,,,,,,,,,,,,,,,,,#000000
2021-09-14 00:00:00+00:00,144.6104192488,147.4905214416,143.4290891969,146.7875812454,109296295,,,,,,,,,,,,,,,,,,,,,,142.44277455204679,,,,,,,,,,,,,,,,,,,#000000
2021-09-15 00:00:00+00:00,145.4988575524,145.8991429419,142.9018840498,145.0399938132,83281315,,,,,,,,,,,,,,,,,,,,,,142.48323870859008,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-16 00:00:00+00:00,145.2645441536,145.4402792027,143.7327203094,144.9228371138,68034149,,,,,,,,,,,,,,,,,,,,,,142.5159071092616,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-17 00:00:00+00:00,142.5992292431,145.2938333285,142.3063374947,145.2938333285,129868824,,,,,,,,,,,,,,,,,,,,,,142.5389538984579,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-20 00:00:00+00:00,139.5531550596,141.4081361329,137.9227243268,140.3927780717,123478863,,,,,,,,,,,,,,,,,,,,,,142.46853363636092,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-21 00:00:00+00:00,140.0315449154,141.1738227342,139.3969461271,140.5196978294,75833962,,,,,,,,,,,,,,,,,,,,,,142.43533449469865,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-22 00:00:00+00:00,142.3942050192,142.9604623995,140.2952451195,141.02737686,76404341,,,,,,,,,,,,,,,,,,,,,,142.42731055626683,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-23 00:00:00+00:00,143.3509847307,143.5950611877,142.1891807953,143.1752496816,64838170,,,,,,,,,,,,,,,,,,,,,,142.4348378082272,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-24 00:00:00+00:00,143.4388522552,143.9759180912,142.1110763291,142.2087069119,53477869,,,,,,,,,,,,,,,,,,,,,,142.44220507121375,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2021-09-27 00:00:00+00:00,141.9255782217,142.5015986603,140.4123041883,142.0232088045,74150729,,,,,,,,,,,,,,,,,,,,,,142.43092316725347,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2021-09-28 00:00:00+00:00,138.5475600567,141.3202686084,138.3327727746,139.8558098663,108972340,,,,,,,,,,,,,,,,,,,,,,142.3715005456856,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2021-09-29 00:00:00+00:00,139.4457614185,141.02737686,138.6647167561,139.0942913204,74602044,,,,,,,,,,,,,,,,,,,,,,142.33628385650877,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2021-09-30 00:00:00+00:00,138.1472746672,140.9570828403,137.9324873851,140.2560952558,89056664,,,,,,,,,,,,,,,,,,,,,,142.2845454048251,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-10-01 00:00:00+00:00,139.2700263695,139.5336289431,135.8140013688,138.5377969985,94639581,,,,,,,,,,,,,,,,,,,,,,142.2181785634447,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-10-04 00:00:00+00:00,135.8431929131,138.8404518051,134.9938068427,138.4011141825,98322008,136.5591505203,,,,,,,,,,,,,,,,,,,,,142.12410380433067,,,,,,,,136.5591505203,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-10-05 00:00:00+00:00,137.7665153943,138.86974098,136.0579801952,136.1848999529,80861062,137.01295165158817,,,,,,,,,,,,,,,,,,,,,142.06261070198488,,,,,,,,137.01295165158817,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-10-06 00:00:00+00:00,138.6354275813,138.7818734555,135.0914374255,136.1653738363,83221119,137.16834214638544,,,,,,,,,,,,,,,,,,,,,142.00018464123835,,,,,,,,137.16834214638544,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-10-07 00:00:00+00:00,139.8948620994,140.7979449904,139.3383677774,139.670311759,61732656,137.7096174297855,,,,,,,,,,,,,,,,,,,,,141.98017999645822,,,,,,,,137.7096174297855,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2021-10-08 00:00:00+00:00,139.5141028265,140.7619193053,139.182158845,140.6173284122,58773155,138.0334486311932,,,,,,,,,,,,,,,,,,,,,141.95969378456658,,,,,,,,138.0334486311932,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2021-10-11 00:00:00+00:00,139.426235302,141.378846958,138.4499294739,138.8990301548,64452219,138.28099572502603,,,,,,,,,,,,,,,,,,,,,141.93697315906925,,,,,,,,138.28099572502603,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2021-10-12 00:00:00+00:00,138.1570377255,139.8558098663,137.6982716169,139.8362837497,73035859,138.3216087169396,,,,,,,,,,,,,,,,,,,,,141.89816958933343,,,,,,,,138.3216087169396,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2021-10-13 00:00:00+00:00,137.5712542287,138.0496440844,135.9017712628,137.8885536228,78762721,138.1707790796641,,,,,,,,,,,,,,,,,,,,,141.84017269294702,,,,,,,,138.1707790796641,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2021-10-14 00:00:00+00:00,140.3537258386,140.470882538,138.1570377255,138.7428212223,69907100,138.32643663554202,,,,,,,,,,,,,,,,,,,,,141.8166777112648,,,,,,,,138.32643663554202,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2021-10-15 00:00:00+00:00,141.4081361329,141.4618329534,140.1096493816,140.3634888969,67940334,138.57226999778436,,,,,,,,,,,,,,,,,,,,,141.80814037327247,,,,,,,,138.57226999778436,,,,,,,,,,,#000000
2021-10-18 00:00:00+00:00,143.0776190988,143.360747789,139.7679423418,140.0461895028,85589175,138.93607193259163,,,,,,,,,,,,,,,,,,,,,141.8115004789801,,,,,,,,138.93607193259163,,,,,,,,,,,#000000
2021-10-19 00:00:00+00:00,145.2352549788,145.6355403683,143.0776190988,143.5267197797,76378894,139.42149422636123,,,,,,,,,,,,,,,,,,,,,141.84377977538134,,,,,,,,139.42149422636123,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-10-20 00:00:00+00:00,145.7234078928,146.2056053413,144.6104192488,145.1766766291,58418788,139.79319741328686,,,,,,,,,,,,,,,,,,,,,141.87542617519557,,,,,,,,139.79319741328686,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-21 00:00:00+00:00,145.938195175,146.0944041075,144.3663427918,145.2840702702,61420990,140.1352105062315,,,,,,,,,,,,,,,,,,,,,141.9076947117898,,,,,,,,140.1352105062315,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-22 00:00:00+00:00,145.1669135708,146.6216092546,145.1180982794,146.1432193989,58883443,140.43573802155487,,,,,,,,,,,,,,,,,,,,,141.9395356844115,,,,,,,,140.43573802155487,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-25 00:00:00+00:00,145.1180982794,145.8308015339,144.1233402712,145.1571505125,50720556,140.641976161078,,,,,,,,,,,,,,,,,,,,,141.9620638944582,,,,,,,,140.641976161078,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-26 00:00:00+00:00,145.7819862425,147.2659711011,145.4794290664,145.7917493008,60893395,140.92531024616449,,,,,,,,,,,,,,,,,,,,,141.99869054756272,,,,,,,,140.92531024616449,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-27 00:00:00+00:00,145.3231225033,146.182271632,144.9716524052,145.8210384756,56094929,141.13101602543148,,,,,,,,,,,,,,,,,,,,,142.02644294782272,,,,,,,,141.13101602543148,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-28 00:00:00+00:00,148.9549801836,149.5358821513,146.1725085737,146.2701391565,100077888,141.6583814843921,,,,,,,,,,,,,,,,,,,,,142.11300786410249,,,,,,,,141.6583814843921,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-29 00:00:00+00:00,146.2506130399,146.3872958559,142.9436699392,143.7268624745,124953168,141.95881492943724,,,,,,,,,,,,,,,,,,,,,142.16583912037834,,,,,,,,141.95881492943724,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-11-01 00:00:00+00:00,145.4305161444,146.1529824571,144.2980013839,145.4549237901,73396551,142.1173672927872,,,,,,,,,,,,,,,,,,,,,142.19703245465698,,,,,,,,142.1173672927872,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-11-02 00:00:00+00:00,146.4654003221,147.9786743556,145.1278613377,145.137624396,68922374,142.30568695712756,,,,,,,,,,,,,,,,,,,,,142.2371758353727,,,,,,,,142.30568695712756,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-11-03 00:00:00+00:00,147.9005698893,148.3691966868,146.2701391565,146.8266334785,54511534,142.47595037791197,,,,,,,,,,,,,,,,,,,,,142.27560851755734,,,,,,,,142.47595037791197,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-11-04 00:00:00+00:00,147.3831278005,148.8182973677,147.0707099355,147.9884374139,60394616,142.6605752336694,,,,,,,,,,,,,,,,,,,,,142.3194944452738,,,,,,,,142.6605752336694,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-11-05 00:00:00+00:00,147.9103329476,148.809840525,146.7175076819,148.5067455805,65463883,142.84866491534308,,,,,,,,,,,,,,,,,,,,,142.36675190652923,,,,,,,,142.84866491534308,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-11-08 00:00:00+00:00,147.0890434204,148.1938733796,146.8152802447,148.0374372792,55020868,142.98315151406038,,,,,,,,,,,,,,,,,,,,,142.4026410162021,,,,,,,,142.98315151406038,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-11-09 00:00:00+00:00,147.4508019026,148.0550363405,146.7176054545,146.8543892698,56573449,143.11457140265375,,,,,,,,,,,,,,,,,,,,,142.43931539192107,,,,,,,,143.11457140265375,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-11-10 00:00:00+00:00,144.6251748388,146.7859484758,144.5567340448,146.6783986568,65187092,143.18763881303886,,,,,,,,,,,,,,,,,,,,,142.46345507775533,,,,,,,,143.18763881303886,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
