date,Close,High,Low,Open,Volume,aVWAP_peak_883,aVWAP_valley_896,SMA_50
2022-01-03 00:00:00+00:00,0.84,0.86,0.8049,0.85,266378,,,
2022-01-04 00:00:00+00:00,0.8407,0.8459,0.825,0.835,245834,,,
2022-01-05 00:00:00+00:00,0.805,0.85,0.8047,0.8209,360051,,,
2022-01-06 00:00:00+00:00,0.777,0.8047,0.7703,0.8,605045,,,
2022-01-07 00:00:00+00:00,0.79,0.7945,0.7703,0.7818,273311,,,
2022-01-10 00:00:00+00:00,0.7749,0.8,0.7627,0.8,423996,,,
2022-01-11 00:00:00+00:00,0.7889,0.795,0.775001,0.78,459790,,,
2022-01-12 00:00:00+00:00,0.8062,0.8062,0.7881,0.7911,400465,,,
2022-01-13 00:00:00+00:00,0.782,0.8099,0.771,0.785,410801,,,
2022-01-14 00:00:00+00:00,0.7869,0.7999,0.765,0.7999,441054,,,
2022-01-18 00:00:00+00:00,0.8111,0.818899,0.782001,0.8148,598699,,,
2022-01-19 00:00:00+00:00,0.9034,0.92,0.8202,0.83,1533846,,,
2022-01-20 00:00:00+00:00,0.88,0.929,0.8707,0.92,768387,,,
2022-01-21 00:00:00+00:00,0.8225,0.8997,0.8019,0.89,638821,,,
2022-01-24 00:00:00+00:00,0.7997,0.82,0.755,0.82,683869,,,
2022-01-25 00:00:00+00:00,0.805,0.8198,0.78,0.784,321289,,,
2022-01-26 00:00:00+00:00,0.7705,0.81495,0.7701,0.8115,538987,,,
2022-01-27 00:00:00+00:00,0.74,0.779,0.74,0.779,846377,,,
2022-01-28 00:00:00+00:00,0.7299,0.754,0.7,0.754,825741,,,
2022-01-31 00:00:00+00:00,0.7386,0.7499,0.7186,0.72,432300,,,
2022-02-01 00:00:00+00:00,0.75,0.7611,0.7411,0.745,287813,,,
2022-02-02 00:00:00+00:00,0.731,0.7799,0.73,0.7799,378581,,,
2022-02-03 00:00:00+00:00,0.7033,0.7362,0.7017,0.7183,555260,,,
2022-02-04 00:00:00+00:00,0.7101,0.72,0.7071,0.71,314882,,,
2022-02-07 00:00:00+00:00,0.7419,0.75,0.71,0.71,410168,,,
2022-02-08 00:00:00+00:00,0.7434,0.75,0.73,0.73,163293,,,
2022-02-09 00:00:00+00:00,0.7389,0.78,0.7385,0.745,366756,,,
2022-02-10 00:00:00+00:00,0.728,0.77,0.7229,0.74,324801,,,
2022-02-11 00:00:00+00:00,0.767,0.7749,0.731101,0.7315,585664,,,
2022-02-14 00:00:00+00:00,0.7971,0.8099,0.782,0.795,594182,,,
2022-02-15 00:00:00+00:00,0.7897,0.7971,0.752501,0.79,287864,,,
2022-02-16 00:00:00+00:00,0.81,0.81,0.78,0.78,309623,,,
2022-02-17 00:00:00+00:00,0.8284,0.83,0.7911,0.83,547630,,,
2022-02-18 00:00:00+00:00,0.7883,0.81,0.7738,0.8001,342571,,,
2022-02-22 00:00:00+00:00,0.79,0.8197,0.770909,0.81,309850,,,
2022-02-23 00:00:00+00:00,0.8,0.81,0.78,0.79,364607,,,
2022-02-24 00:00:00+00:00,0.799,0.8475,0.7801,0.84,842002,,,
2022-02-25 00:00:00+00:00,0.805,0.805,0.7725,0.79,347063,,,
2022-02-28 00:00:00+00:00,0.7966,0.84,0.75,0.8302,619130,,,
2022-03-01 00:00:00+00:00,0.87,0.87,0.8012,0.82,935071,,,
2022-03-02 00:00:00+00:00,0.8549,0.859899,0.8304,0.855,376050,,,
2022-03-03 00:00:00+00:00,0.853,0.8634,0.821901,0.8624,314866,,,
2022-03-04 00:00:00+00:00,0.889,0.89,0.8454,0.85,821538,,,
2022-03-07 00:00:00+00:00,0.948,0.96,0.8983,0.91,1354977,,,
2022-03-08 00:00:00+00:00,0.9965,1.06,0.9711,0.985,1866586,,,
2022-03-09 00:00:00+00:00,0.9823,1.01,0.9302,0.95,751987,,,
2022-03-10 00:00:00+00:00,1.04,1.04,0.99,0.995,859583,,,
2022-03-11 00:00:00+00:00,1.01,1.05,1.0,1.05,492898,,,
2022-03-14 00:00:00+00:00,0.8999,0.9707,0.8767,0.9657,827346,,,
2022-03-15 00:00:00+00:00,0.92,0.9264,0.8613,0.9,446617,,,0.8174720000000001
2022-03-16 00:00:00+00:00,0.92,0.928,0.88,0.9022,667131,,,0.8190719999999999
2022-03-17 00:00:00+00:00,0.964,0.98,0.941,0.945,706608,,,0.821538
2022-03-18 00:00:00+00:00,0.969,0.9885,0.9501,0.97,401635,,,0.8248179999999999
2022-03-21 00:00:00+00:00,0.975,1.0,0.9651,0.969,561967,,,0.8287779999999999
2022-03-22 00:00:00+00:00,0.9451,0.97,0.93,0.959,440795,,,0.8318800000000001
2022-03-23 00:00:00+00:00,0.97,0.98,0.9451,0.9692,315524,,,0.8357820000000001
2022-03-24 00:00:00+00:00,0.9698,0.99,0.9531,0.9866,539409,,,0.8393999999999999
2022-03-25 00:00:00+00:00,0.9538,0.9698,0.9301,0.9599,401860,,,0.8423520000000001
2022-03-28 00:00:00+00:00,0.92,0.9499,0.89,0.94,416086,,,0.845112
2022-03-29 00:00:00+00:00,0.915,0.9199,0.87,0.87,708404,,,0.847674
2022-03-30 00:00:00+00:00,0.93,0.95,0.91,0.91,366924,,,0.850052
2022-03-31 00:00:00+00:00,0.94,0.95,0.922,0.9281,235221,,,0.850784
2022-04-01 00:00:00+00:00,0.939,0.945,0.921,0.942,195287,,,0.8519639999999999
2022-04-04 00:00:00+00:00,0.9274,0.9599,0.9114,0.9411,436554,,,0.854062
2022-04-05 00:00:00+00:00,0.9098,0.9495,0.8932,0.93,471846,,,0.856264
2022-04-06 00:00:00+00:00,0.8939,0.9199,0.89,0.9098,264905,,,0.858042
2022-04-07 00:00:00+00:00,0.91,0.9224,0.89,0.8964,445442,,,0.860832
2022-04-08 00:00:00+00:00,0.92,0.9432,0.9101,0.9101,511916,,,0.8644320000000001
2022-04-11 00:00:00+00:00,0.9327,0.9525,0.9214,0.94,576898,,,0.8684879999999999
