date,Close,High,Low,Open,Volume,aVWAP_peak_148,aVWAP_valley_111,SMA_50
2022-01-03 00:00:00+00:00,30.46,31.0,28.81,29.56,973261,,,
2022-01-04 00:00:00+00:00,29.33,30.44,28.845,29.88,1519352,,,
2022-01-05 00:00:00+00:00,27.67,29.99,27.63,29.32,1265135,,,
2022-01-06 00:00:00+00:00,28.41,28.765,27.07,27.69,1261282,,,
2022-01-07 00:00:00+00:00,28.63,29.6594,28.0,28.37,1023858,,,
2022-01-10 00:00:00+00:00,29.17,29.255,27.4684,28.55,910401,,,
2022-01-11 00:00:00+00:00,30.23,30.25,28.85,29.13,1025748,,,
2022-01-12 00:00:00+00:00,29.16,30.46,29.08,30.28,1356493,,,
2022-01-13 00:00:00+00:00,27.73,29.04,27.6,29.04,1445118,,,
2022-01-14 00:00:00+00:00,28.99,29.13,27.14,27.37,1122121,,,
2022-01-18 00:00:00+00:00,27.43,29.19,27.34,28.78,1500265,,,
2022-01-19 00:00:00+00:00,27.84,30.23,27.3,27.55,1289650,,,
2022-01-20 00:00:00+00:00,26.79,29.13,26.53,28.49,1858635,,,
2022-01-21 00:00:00+00:00,26.54,27.13,26.12,26.59,1511436,,,
2022-01-24 00:00:00+00:00,27.66,27.82,25.21,26.25,2155457,,,
2022-01-25 00:00:00+00:00,26.83,27.95,26.09,27.19,2051446,,,
2022-01-26 00:00:00+00:00,26.51,28.23,26.33,27.43,1612842,,,
2022-01-27 00:00:00+00:00,25.68,27.54,25.52,26.96,1680791,,,
2022-01-28 00:00:00+00:00,27.42,27.46,25.25,25.61,1636585,,,
2022-01-31 00:00:00+00:00,28.85,29.33,27.465,27.51,1616400,,,
2022-02-01 00:00:00+00:00,29.33,30.01,28.37,28.93,1190975,,,
2022-02-02 00:00:00+00:00,28.1,29.47,27.76,29.11,1102519,,,
2022-02-03 00:00:00+00:00,27.27,28.33,27.06,27.07,809468,,,
2022-02-04 00:00:00+00:00,27.59,28.08,26.95,27.27,604759,,,
2022-02-07 00:00:00+00:00,28.8,29.17,27.4543,27.56,882265,,,
2022-02-08 00:00:00+00:00,29.04,29.45,28.265,28.61,1123351,,,
2022-02-09 00:00:00+00:00,30.45,30.51,29.24,29.35,1225929,,,
2022-02-10 00:00:00+00:00,30.85,32.62,29.44,29.79,2159761,,,
2022-02-11 00:00:00+00:00,30.8,32.4,30.375,30.77,1003716,,,
2022-02-14 00:00:00+00:00,30.45,31.43,30.1913,31.0,529067,,,
2022-02-15 00:00:00+00:00,32.03,32.225,30.99,31.12,878305,,,
2022-02-16 00:00:00+00:00,34.44,34.82,31.16,32.12,1293506,,,
2022-02-17 00:00:00+00:00,33.0,34.6,32.67,34.03,1834744,,,
2022-02-18 00:00:00+00:00,32.52,33.73,32.09,32.92,1000888,,,
2022-02-22 00:00:00+00:00,31.22,32.9099,31.16,32.18,1070973,,,
2022-02-23 00:00:00+00:00,28.78,31.59,28.5909,31.53,1649671,,,
2022-02-24 00:00:00+00:00,30.2,30.51,27.11,27.47,1625354,,,
2022-02-25 00:00:00+00:00,29.84,30.34,28.42,30.07,1419770,,,
2022-02-28 00:00:00+00:00,30.2,30.86,29.12,29.82,952530,,,
2022-03-01 00:00:00+00:00,29.87,31.1,29.67,30.14,976652,,,
2022-03-02 00:00:00+00:00,28.94,29.85,28.42,29.85,1044952,,,
2022-03-03 00:00:00+00:00,28.49,29.35,27.98,29.04,1053793,,,
2022-03-04 00:00:00+00:00,27.53,28.87,27.26,27.57,837202,,,
2022-03-07 00:00:00+00:00,27.88,28.61,27.4,27.4,778145,,,
2022-03-08 00:00:00+00:00,28.67,29.83,27.39,27.82,1115579,,,
2022-03-09 00:00:00+00:00,29.21,29.735,28.99,29.23,1170265,,,
2022-03-10 00:00:00+00:00,28.6,29.01,27.85,28.94,1421417,,,
2022-03-11 00:00:00+00:00,27.81,29.29,27.5,28.92,686147,,,
2022-03-14 00:00:00+00:00,28.39,29.2244,27.675,27.8,1405950,,,
2022-03-15 00:00:00+00:00,28.85,29.01,27.95,28.55,755813,,,29.0096
2022-03-16 00:00:00+00:00,30.13,30.14,28.43,29.3,822227,,,29.002999999999997
2022-03-17 00:00:00+00:00,31.19,31.22,28.8,30.13,829012,,,29.0402
2022-03-18 00:00:00+00:00,32.59,32.895,30.78,31.19,1809693,,,29.1386
2022-03-21 00:00:00+00:00,32.15,32.88,31.71,32.59,864177,,,29.2134
2022-03-22 00:00:00+00:00,33.67,33.77,31.765,32.31,895581,,,29.3142
2022-03-23 00:00:00+00:00,33.56,35.2,33.32,33.39,821277,,,29.401999999999997
2022-03-24 00:00:00+00:00,34.85,35.05,33.25,33.6,559886,,,29.4944
2022-03-25 00:00:00+00:00,34.44,35.0,34.11,34.9,755883,,,29.6
2022-03-28 00:00:00+00:00,35.28,35.33,34.32,34.6,684955,,,29.750999999999998
2022-03-29 00:00:00+00:00,35.59,36.44,35.2,35.77,1065023,,,29.883000000000003
2022-03-30 00:00:00+00:00,34.95,36.01,34.67,35.61,563193,,,30.0334
2022-03-31 00:00:00+00:00,34.64,35.8,34.57,35.2,733397,,,30.1694
2022-04-01 00:00:00+00:00,35.91,36.02,34.58,34.78,1204782,,,30.351800000000004
2022-04-04 00:00:00+00:00,37.3,38.0,35.96,36.17,1223987,,,30.566999999999997
2022-04-05 00:00:00+00:00,37.39,38.05,36.695,37.14,1449359,,,30.7616
2022-04-06 00:00:00+00:00,36.87,37.596,36.71,37.0,1072886,,,30.962400000000002
2022-04-07 00:00:00+00:00,36.05,36.72,35.5,36.59,934689,,,31.1532
2022-04-08 00:00:00+00:00,34.8,36.06,34.76,36.01,972515,,,31.3356
2022-04-11 00:00:00+00:00,34.04,34.89,33.75,34.352,922531,,,31.468000000000004
2022-04-12 00:00:00+00:00,35.01,35.47,34.3,34.3,709132,,,31.591200000000004
2022-04-13 00:00:00+00:00,36.07,36.35,35.22,35.22,659995,,,31.726
2022-04-14 00:00:00+00:00,35.44,36.49,35.4,35.83,655098,,,31.8728
2022-04-18 00:00:00+00:00,34.02,35.9952,33.77,35.43,742315,,,32.0078
2022-04-19 00:00:00+00:00,34.69,35.37,33.765,34.33,784776,,,32.1498
2022-04-20 00:00:00+00:00,35.66,36.15,34.23,34.76,1059460,,,32.287
2022-04-21 00:00:00+00:00,34.61,36.69,34.6,36.2,1641921,,,32.3984
2022-04-22 00:00:00+00:00,33.34,34.84,32.67,34.5,810555,,,32.456199999999995
2022-04-25 00:00:00+00:00,34.84,35.294,32.6552,33.02,867938,,,32.536
2022-04-26 00:00:00+00:00,32.75,35.2,32.69,34.53,748314,,,32.575
2022-04-27 00:00:00+00:00,32.34,33.34,32.2337,32.65,516013,,,32.6128
2022-04-28 00:00:00+00:00,32.03,33.12,30.56,33.06,898599,,,32.6128
2022-04-29 00:00:00+00:00,30.7,32.69,30.56,31.81,1005466,,,32.538000000000004
2022-05-02 00:00:00+00:00,32.09,32.15,30.32,30.51,1250725,,,32.519800000000004
2022-05-03 00:00:00+00:00,32.04,32.805,31.1065,31.84,1046599,,,32.5102
2022-05-04 00:00:00+00:00,32.15,32.48,29.81,31.74,1949825,,,32.528800000000004
2022-05-05 00:00:00+00:00,29.59,33.62,28.5,31.0,3355697,,,32.545
2022-05-06 00:00:00+00:00,26.87,29.48,26.33,28.96,2767596,,,32.4784
2022-05-09 00:00:00+00:00,23.67,26.26,23.0099,25.85,4192016,,,32.355
2022-05-10 00:00:00+00:00,24.22,25.68,23.9,24.6,2471584,,,32.2354
2022-05-11 00:00:00+00:00,22.94,25.14,22.67,24.85,1755809,,,32.0968
2022-05-12 00:00:00+00:00,23.83,24.49,22.68,22.89,1364134,,,31.994600000000002
2022-05-13 00:00:00+00:00,25.63,25.835,24.245,24.28,1353169,,,31.937400000000004
2022-05-16 00:00:00+00:00,27.66,28.55,25.33,25.51,1612868,,,31.94
2022-05-17 00:00:00+00:00,28.62,29.04,27.72,28.13,1401355,,,31.9548
2022-05-18 00:00:00+00:00,27.04,28.41,26.65,27.81,932445,,,31.922199999999997
2022-05-19 00:00:00+00:00,26.84,27.65,25.85,26.98,1258934,,,31.8748
2022-05-20 00:00:00+00:00,27.33,27.5,26.04,27.23,1211039,,,31.8494
2022-05-23 00:00:00+00:00,26.77,27.81,26.6095,27.77,885063,,,31.8286
2022-05-24 00:00:00+00:00,25.68,26.62,25.39,26.44,832420,,,31.774399999999996
2022-05-25 00:00:00+00:00,25.23,25.97,24.5,25.59,1154657,,,31.701999999999998
2022-05-26 00:00:00+00:00,25.46,26.16,25.0768,25.24,680602,,,31.608600000000003
2022-05-27 00:00:00+00:00,26.15,26.42,24.33,25.53,1559579,,,31.507800000000003
2022-05-31 00:00:00+00:00,24.94,26.165,24.34,25.97,1649142,,,31.3548
2022-06-01 00:00:00+00:00,24.02,25.3317,23.31,24.97,1297098,,,31.192200000000003
2022-06-02 00:00:00+00:00,25.01,25.25,23.35,24.05,1086367,,,31.019000000000002
2022-06-03 00:00:00+00:00,26.11,26.39,24.765,24.82,1588267,,,30.87
2022-06-06 00:00:00+00:00,24.29,26.57,23.24,26.42,1889912,,,30.658799999999996
2022-06-07 00:00:00+00:00,24.5,24.8199,23.9087,24.07,2164474,,,30.46
2022-06-08 00:00:00+00:00,24.42,25.005,24.0,24.13,1363195,,,30.242800000000003
2022-06-09 00:00:00+00:00,23.02,24.51,22.96,24.0,1493447,,,29.9914
2022-06-10 00:00:00+00:00,22.63,23.175,21.98,22.38,1812939,,,29.745
2022-06-13 00:00:00+00:00,22.54,22.96,21.65,22.37,1694431,,22.383333333333333,29.503
2022-06-14 00:00:00+00:00,22.3,22.95,22.01,22.86,1359190,,22.399653946358548,29.2308
2022-06-15 00:00:00+00:00,23.17,23.558,22.39,22.53,1905110,,22.645414322737004,28.9482
2022-06-16 00:00:00+00:00,23.81,24.14,22.34,22.57,1698595,,22.84559879747514,28.676599999999997
2022-06-17 00:00:00+00:00,26.64,27.765,23.91,24.16,3309255,,23.92783449359414,28.471999999999998
2022-06-21 00:00:00+00:00,28.58,29.39,26.79,26.82,3344268,,25.014589166701537,28.3226
2022-06-22 00:00:00+00:00,28.74,29.96,27.89,27.92,1719772,,25.454954368707277,28.201400000000003
2022-06-23 00:00:00+00:00,30.93,30.945,28.785,28.86,1975286,,26.008428401280412,28.139199999999995
2022-06-24 00:00:00+00:00,31.79,32.78,30.0,31.36,3145332,,26.86922941504159,28.0748
2022-06-27 00:00:00+00:00,29.75,31.68,29.44,31.68,2563538,,27.255289792558088,27.948400000000003
2022-06-28 00:00:00+00:00,29.84,30.62,29.1878,29.56,2181283,,27.48548312801838,27.836399999999998
2022-06-29 00:00:00+00:00,32.28,32.76,29.74,29.74,1878311,,27.773662455442928,27.801599999999997
2022-06-30 00:00:00+00:00,31.95,32.9151,31.405,32.06,1575601,,28.01355257849402,27.746800000000004
2022-07-01 00:00:00+00:00,32.8,33.76,31.49,32.04,1247896,,28.21043840570431,27.6896
2022-07-05 00:00:00+00:00,33.28,33.37,31.9549,32.37,1423000,,28.42410544586201,27.662999999999997
2022-07-06 00:00:00+00:00,33.49,35.4996,33.14,33.14,1474419,,28.679062411572687,27.666
2022-07-07 00:00:00+00:00,34.42,35.1,33.145,33.17,1041730,,28.851227310158006,27.657600000000002
2022-07-08 00:00:00+00:00,34.85,34.99,33.795,33.99,935530,,29.00574722899452,27.6996
2022-07-11 00:00:00+00:00,33.71,34.98,33.5,34.79,1035209,,29.153198356390078,27.726999999999997
2022-07-12 00:00:00+00:00,34.84,35.215,33.15,34.0,1068614,,29.30653743063167,27.783199999999997
2022-07-13 00:00:00+00:00,35.33,36.05,33.705,33.94,785259,,29.42679695488206,27.875799999999998
2022-07-14 00:00:00+00:00,34.73,35.1541,34.37,35.1,792348,,29.537372902495417,27.928600000000003
2022-07-15 00:00:00+00:00,35.99,36.02,34.0802,35.33,935620,,29.676820425399463,28.007600000000004
2022-07-18 00:00:00+00:00,34.78,36.72,34.485,36.05,1615763,,29.9011521952367,28.0602
2022-07-19 00:00:00+00:00,34.97,35.87,34.33,35.16,1095983,,30.036323838332983,28.167800000000003
2022-07-20 00:00:00+00:00,35.29,36.06,34.41,34.85,797918,,30.13404257064225,28.336199999999998
2022-07-21 00:00:00+00:00,34.82,35.67,34.62,35.15,668879,,30.209831876647193,28.5592
2022-07-22 00:00:00+00:00,33.66,35.09,33.52,35.09,1025727,,30.299686149444426,28.748
