date,Close,High,Low,Open,Volume,aVWAP_peak_87,aVWAP_valley_132,SMA_50
2024-09-25 00:00:00+00:00,24.5006783694,24.5702482817,24.4917490859,24.5702482817,3202324,,,
2024-09-26 00:00:00+00:00,24.6290245545,24.6290245545,24.5604358822,24.5996854801,16232,,,
2024-09-27 00:00:00+00:00,24.6242164788,24.7076218743,24.6242164788,24.7027156746,3304,,,
2024-09-30 00:00:00+00:00,24.6490418494,24.6683722764,24.5211862843,24.5409092072,32417,,,
2024-10-01 00:00:00+00:00,24.4823291824,24.5408110832,24.3936250911,24.5408110832,12223,,,
2024-10-02 00:00:00+00:00,24.5355123875,24.5355123875,24.3347506943,24.3347506943,2447,,,
2024-10-03 00:00:00+00:00,24.4041243586,24.5800606811,24.3543754932,24.5800606811,4639,,,
2024-10-04 00:00:00+00:00,24.5682858018,24.5682858018,24.4426870885,24.4426870885,54297,,,
2024-10-07 00:00:00+00:00,24.3439743498,24.3439743498,24.3053134959,24.3053134959,273,,,
2024-10-08 00:00:00+00:00,24.4953796737,24.4953796737,24.4953796737,24.4953796737,8,,,
2024-10-09 00:00:00+00:00,24.6728859802,24.6781846759,24.5398298433,24.5398298433,17743,,,
2024-10-10 00:00:00+00:00,24.5921299325,24.6487474775,24.5211862843,24.6487474775,6901,,,
2024-10-11 00:00:00+00:00,24.8106520688,24.8106520688,24.6879970753,24.6879970753,2300,,,
2024-10-14 00:00:00+00:00,24.9780516038,25.0019938585,24.9233965387,24.9431194617,1307,,,
2024-10-15 00:00:00+00:00,24.9091685595,25.0363372567,24.9091685595,25.0363372567,345,,,
2024-10-16 00:00:00+00:00,25.1295550517,25.1589922501,25.0903054538,25.0903054538,4224,,,
2024-10-17 00:00:00+00:00,25.1148364524,25.2178666469,25.1148364524,25.198241848,9942,,,
2024-10-18 00:00:00+00:00,25.1931394002,25.1931394002,25.1527123144,25.1527123144,385,,,
2024-10-21 00:00:00+00:00,25.0510558559,25.0510558559,24.992181459,24.992181459,2945,,,
2024-10-22 00:00:00+00:00,25.1031596971,25.1148364524,25.0314310569,25.0314310569,23403,,,
2024-10-23 00:00:00+00:00,24.917410975,24.917410975,24.917410975,24.917410975,184,,,
2024-10-24 00:00:00+00:00,24.7970128335,24.8351830674,24.7861210701,24.7861210701,7329,,,
2024-10-25 00:00:00+00:00,24.6873102074,24.9136822632,24.6683722764,24.9136822632,10005,,,
2024-10-28 00:00:00+00:00,24.8351830674,24.8463692028,24.7370590727,24.8351830674,22053,,,
2024-10-29 00:00:00+00:00,24.7959334696,25.3356154406,24.7861210701,25.3356154406,1315,,,
2024-10-30 00:00:00+00:00,24.7116449581,24.7566838717,24.7116449581,24.7566838717,3879,,,
2024-10-31 00:00:00+00:00,24.5006783694,24.5506234827,24.5006783694,24.5408110832,7410,,,
2024-11-01 00:00:00+00:00,24.5408110832,24.6291226785,24.5408110832,24.6291226785,2893,,,
2024-11-04 00:00:00+00:00,24.4426870885,24.4426870885,24.4132498901,24.4132498901,151,,,
2024-11-05 00:00:00+00:00,24.619604651,24.619604651,24.5506234827,24.5506234827,390,,,
2024-11-06 00:00:00+00:00,25.2647699164,25.2647699164,25.1491798506,25.1491798506,2198,,,
2024-11-07 00:00:00+00:00,25.3151075257,25.3356154406,25.2571162448,25.2865534432,5256,,,
2024-11-08 00:00:00+00:00,25.4990900158,25.5613006285,25.4926138322,25.4926138322,4646,,,
2024-11-11 00:00:00+00:00,25.5220510306,25.5318634301,25.5220510306,25.5318634301,262,,,
2024-11-12 00:00:00+00:00,25.4926138322,26.2187313932,25.4631766338,26.2187313932,2901,,,
2024-11-13 00:00:00+00:00,25.5122386311,25.5613006285,25.4926138322,25.551488229,9118,,,
