date,Close,High,Low,Open,Volume,aVWAP_peak_915,aVWAP_valley_897
2022-01-03 00:00:00+00:00,92.222256801,92.6270803809,91.6537811357,91.6537811357,1515912,,
2022-01-04 00:00:00+00:00,92.6529201838,93.0706636652,91.9121791654,92.3514558159,1909586,,
2022-01-05 00:00:00+00:00,93.3161417934,94.3411206446,92.7562793957,92.7562793957,1279454,,
2022-01-06 00:00:00+00:00,94.6684248155,94.7631707597,93.5487000201,93.703738838,1196619,,
2022-01-07 00:00:00+00:00,96.5805702353,96.8002085606,94.9268228452,94.9612759159,1527742,,
2022-01-10 00:00:00+00:00,96.864808068,97.0370734211,95.7450832726,96.6925427149,1312680,,
2022-01-11 00:00:00+00:00,98.5271687258,98.5357819934,96.6753161796,96.7614488561,1026068,,
2022-01-12 00:00:00+00:00,99.8880650155,99.9139048185,98.8372463614,98.8372463614,896526,,
2022-01-13 00:00:00+00:00,100.1378497776,101.0336296139,100.0086507627,100.5685131604,975091,,
2022-01-14 00:00:00+00:00,101.0594694168,101.0680826845,99.3626556885,99.5693741122,1656147,,
2022-01-18 00:00:00+00:00,102.3170064947,102.8510290895,101.4470664614,101.8777298442,2522515,,
2022-01-19 00:00:00+00:00,101.1886684317,102.6478421054,100.4737672162,102.4203657066,2799483,,
2022-01-20 00:00:00+00:00,100.0000374951,101.9552492532,99.8622252126,101.2661878406,2074538,,
2022-01-21 00:00:00+00:00,98.9406055733,99.8622252126,98.3376768373,99.4401750974,3369146,,
2022-01-24 00:00:00+00:00,97.6744552277,97.8644639122,95.4263923693,97.2351785772,3267492,,
2022-01-25 00:00:00+00:00,97.192112239,98.0781248807,95.6459333151,97.0270706684,2650853,,
2022-01-26 00:00:00+00:00,96.9488930824,98.6861727721,96.3321587926,98.0868981431,3378350,,
2022-01-27 00:00:00+00:00,96.844656301,98.451640014,96.51457316,97.7046097474,1519737,,
2022-01-28 00:00:00+00:00,97.4005858017,97.444017794,96.3582179879,96.9575794809,1913568,,
2022-01-31 00:00:00+00:00,99.0596879054,99.2768478666,97.2181714343,97.2963490203,1508495,,
2022-02-01 00:00:00+00:00,100.0238781331,100.1889197037,98.8512143426,99.2246426119,1372387,,
2022-02-02 00:00:00+00:00,100.640612423,101.0401867516,100.1541741099,100.6492988214,1361700,,
2022-02-03 00:00:00+00:00,100.0065053362,100.7101036106,99.8327773673,100.0673101254,1329637,,
2022-02-04 00:00:00+00:00,99.9891325393,100.2670972897,99.1899838821,99.6590493983,1197324,,
2022-02-07 00:00:00+00:00,99.9370141486,100.7274764074,99.7719725781,100.2670972897,1482920,,
2022-02-08 00:00:00+00:00,100.7882811966,100.9750387632,99.9152981525,100.0499373285,1555580,,
2022-02-09 00:00:00+00:00,100.3973932664,101.4918794709,100.1281149145,101.3094651035,1182679,,
2022-02-10 00:00:00+00:00,99.4245166402,100.892517978,99.2247294759,99.789345375,1187464,,
2022-02-11 00:00:00+00:00,99.6243038045,100.7882811966,99.1726110852,99.4418894371,1553514,,
2022-02-14 00:00:00+00:00,98.9380783271,99.3897710464,98.199734459,99.3550254526,1415234,,
2022-02-15 00:00:00+00:00,98.9467647255,99.6764221952,98.6340543814,99.5548126169,1025498,,
2022-02-16 00:00:00+00:00,99.3029070619,99.8762093595,98.8077823504,99.03362871,963568,,
2022-02-17 00:00:00+00:00,96.7143603243,98.8077823504,96.6969875274,98.781723155,1113402,,
2022-02-18 00:00:00+00:00,96.0020756515,97.1573666452,95.7675428934,96.6709283321,1280974,,
2022-02-22 00:00:00+00:00,96.8794018948,97.1313074498,95.7154245027,95.8544068779,2080100,,
2022-02-23 00:00:00+00:00,95.4722053462,97.4266449971,95.333222971,97.0705026607,1572044,,
