date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_443,Gap_Up_aVWAP_441,Gap_Up_aVWAP_436,Gap_Up_aVWAP_435,Gap_Up_aVWAP_432,Gap_Up_aVWAP_431,Gap_Up_aVWAP_429,Gap_Up_aVWAP_424,Gap_Up_aVWAP_423,Gap_Up_aVWAP_422,Gap_Down_aVWAP_445,Gap_Down_aVWAP_440,Gap_Down_aVWAP_439,Gap_Down_aVWAP_434,Gap_Down_aVWAP_433,Gap_Down_aVWAP_419,Gap_Down_aVWAP_418,Gap_Down_aVWAP_414,Gap_Down_aVWAP_412,Gap_Down_aVWAP_406,aVWAP_OB_bull_407,aVWAP_OB_bull_341,aVWAP_OB_bull_133,aVWAP_OB_bull_85,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-02 17:00:00+00:00,36.12,36.315,36.1,36.295,63765.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1939566585977,-19.196364423607246,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5494.0,-3330.352209977742,False,False,False,False,40074.37768594424,False,False,False,False
2024-01-03 17:00:00+00:00,36.335,36.61,36.31,36.475,42567.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.46061630295719,-12.661272641578549,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,37073.0,-2703.943648582738,False,False,False,False,40113.0229931389,False,False,False,False
2024-01-04 17:00:00+00:00,36.6,36.63,36.46,36.53,24683.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.82610718007932,-7.255658726278909,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,61756.0,-1704.5646772868818,False,False,False,False,39873.79783045457,False,False,False,False
2024-01-05 17:00:00+00:00,36.755,36.795,36.585,36.695,25267.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.4968438955549,-1.8030463016629454,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,87023.0,-328.9435194994883,False,False,False,False,39647.335848587056,False,False,False,False
2024-01-08 17:00:00+00:00,37.015,37.265,36.99,37.21,59422.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,37.155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.77890512994271,4.863204871024635,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,146445.0,1946.6214963067052,False,False,False,False,39953.91978891904,False,False,False,False
2024-01-09 17:00:00+00:00,36.845,36.885,36.685,36.7,25986.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,37.03380421037842,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.7007292951523,4.863204871024635,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,120459.0,3784.0227134182287,False,False,False,False,39737.362892966805,False,False,False,False
2024-01-10 17:00:00+00:00,36.84,37.03,36.795,36.91,108392.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,36.96549289645683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.46109994738062,4.863204871024635,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,228851.0,7273.433213985388,False,False,False,False,40801.77587137042,False,False,False,False
2024-01-11 17:00:00+00:00,36.475,36.73,36.47,36.625,36483.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,36.908909247896425,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.46034079536172,4.863204871024635,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,192368.0,10143.11641997011,False,False,False,False,40734.81810592281,False,False,False,False
2024-01-12 17:00:00+00:00,36.815,36.93,36.8,36.855,30131.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,36.90344308165716,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.53661646807886,4.863204871024635,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,222499.0,13435.45570028065,False,False,False,False,40570.417825210825,False,False,False,False
2024-01-15 17:00:00+00:00,36.855,36.855,36.855,36.855,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,36.90344308165716,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.920800249890284,4.863204871024635,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,222499.0,16676.750960741414,False,False,False,False,39941.41909923856,False,False,False,False
2024-01-16 17:00:00+00:00,36.97,36.975,36.565,36.65,50403.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,36.875317040788204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.143982046609125,4.863204871024635,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,172096.0,19086.35172104,False,False,False,False,40103.61415196354,False,False,False,False
2024-01-17 17:00:00+00:00,36.1,36.22,35.96,36.115,42648.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.78156857586088,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.72630055725169,13.322867564659028,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,129448.0,20797.38502769054,False,False,False,False,40143.06199456876,False,False,False,False
2024-01-18 17:00:00+00:00,35.86,35.95,35.7,35.795,71491.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.61896126108742,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.49627625610262,7.021515594100343,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,57957.0,21373.503089276735,False,False,False,False,40629.076537288616,False,False,False,False
2024-01-19 17:00:00+00:00,35.855,36.065,35.825,35.98,44845.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.555741725397205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.25892234369994,4.541237790995879,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,102802.0,22635.960405722057,False,False,False,False,40694.439691749256,False,False,False,False
2024-01-22 17:00:00+00:00,35.735,35.885,35.72,35.82,61018.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.46982662954164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.73088114086724,1.69923680050546,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,41784.0,22932.829236641097,False,False,False,False,41009.53365001671,False,False,False,False
2024-01-23 17:00:00+00:00,35.87,35.995,35.78,35.86,91952.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.38249277556812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.49953801624622,-0.008640502139925843,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,133736.0,24650.707853127282,False,False,False,False,41799.33932986142,False,False,False,False
2024-01-24 17:00:00+00:00,35.895,35.94,35.46,35.53,86522.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.2923275642083,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.568750642635905,-3.3310038715893526,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,47214.0,25000.526336024534,False,False,False,False,42492.71391389457,False,False,False,False
2024-01-25 17:00:00+00:00,35.745,35.77,35.59,35.655,210439.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.15031743667358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.12228074033448,-4.347445240428655,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,257653.0,28607.541431590045,False,False,False,False,45096.53230282644,False,False,False,False
2024-01-26 17:00:00+00:00,35.825,36.015,35.8,35.905,67029.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.133766653390914,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.58100518469844,-4.347445240428655,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,324682.0,33197.843114821204,False,False,False,False,45436.57056169734,False,False,False,False
2024-01-29 17:00:00+00:00,35.81,35.975,35.78,35.925,109228.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.10980468782078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.433570030086415,-4.347445240428655,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,433910.0,39410.43469443638,False,False,False,False,46425.584971593504,False,False,False,False
2024-01-30 17:00:00+00:00,36.025,36.09,35.905,35.97,26315.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.04764492285513,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.18743938620016,-4.347445240428655,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,460225.0,45934.69152087923,False,False,False,False,46113.79295653004,False,False,False,False
2024-01-31 17:00:00+00:00,36.035,36.085,35.52,35.55,76223.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.934933179704444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.78414801527491,-4.347445240428655,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,384002.0,51176.04514071056,False,False,False,False,46580.6023680567,False,False,False,False
2024-02-01 17:00:00+00:00,35.96,36.07,35.76,35.825,41832.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.94571457036787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.268217491626935,-4.347445240428655,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,425834.0,56984.695603645276,False,False,False,False,46506.98062591629,False,False,False,False
2024-02-02 17:00:00+00:00,35.195,35.39,35.015,35.31,34247.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.87910266829461,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.73623816342817,-4.347445240428655,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,391587.0,62172.32822994534,False,False,False,False,46316.90340690983,False,False,False,False
2024-02-05 17:00:00+00:00,34.685,34.76,34.54,34.575,76716.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.67630307844697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.89651524079808,-8.638610862185793,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,314871.0,66090.13709459735,False,False,False,False,46788.207230058506,False,False,False,False
2024-02-06 17:00:00+00:00,34.825,34.925,34.63,34.64,36328.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.61965382619199,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.32848310349863,-11.15184080254123,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,351199.0,70510.42954274312,False,False,False,False,46626.03347455372,False,False,False,False
2024-02-07 17:00:00+00:00,34.575,34.6,34.345,34.43,99361.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.463261177284316,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.822474604787327,-13.632962089095628,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,251838.0,73321.70970487113,False,False,False,False,47443.629854793195,False,False,False,False
2024-02-08 17:00:00+00:00,34.38,34.43,34.275,34.32,90331.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.350505343283395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.74585680273588,-15.747772827406202,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,161507.0,74688.92350789638,False,False,False,False,48108.55032216074,False,False,False,False
2024-02-09 17:00:00+00:00,34.095,34.25,33.95,34.235,84691.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.249549176671465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.03960451743257,-17.56809817817934,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,76816.0,74721.90143800652,False,False,False,False,48675.72008460786,False,False,False,False
2024-02-12 17:00:00+00:00,35.01,35.01,34.79,34.9,93544.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.23418245778578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.73187934385812,-17.56809817817934,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,170360.0,76204.66265602193,False,False,False,False,49371.35233135813,False,False,False,False
2024-02-13 17:00:00+00:00,34.125,34.22,33.865,34.205,160747.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.09728923130821,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.11435930298703,-17.56809817817934,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,9613.0,75172.233777634,False,False,False,False,51098.106558778934,False,False,False,False
2024-02-14 17:00:00+00:00,33.445,33.445,33.24,33.305,127035.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.40229705306879,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.552681883329722,-17.56809817817934,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-117422.0,72186.27666480246,False,False,False,False,52275.4227361622,False,False,False,False
2024-02-15 17:00:00+00:00,33.905,34.12,33.875,34.01,49499.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.44590428254073,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.496510991735725,-24.010349451061398,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-67923.0,70014.03981728613,False,False,False,False,52232.37742242325,False,False,False,False
2024-02-16 17:00:00+00:00,34.365,34.505,34.26,34.42,73369.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.5190476493315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67295471483733,-19.991392272504722,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,5446.0,69012.98493639797,False,False,False,False,52560.076997269396,False,False,False,False
2024-02-19 17:00:00+00:00,34.42,34.42,34.42,34.42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.5190476493315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4572505302384,-17.319743547658838,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,5446.0,68027.45028622125,False,False,False,False,51745.192082583046,False,False,False,False
2024-02-20 17:00:00+00:00,34.535,34.565,34.355,34.445,104917.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.57225325388496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.46462482247843,-15.31412105948224,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,110363.0,68683.81539806278,False,False,False,False,52569.56119758176,False,False,False,False
2024-02-21 17:00:00+00:00,34.745,34.805,34.57,34.75,97408.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.62310260968051,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.651358440553125,-12.17603212253718,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,207771.0,70840.20585700753,False,False,False,False,53264.7307914177,False,False,False,False
2024-02-22 17:00:00+00:00,34.815,34.95,34.745,34.915,131701.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.683664821854364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.72750920882435,-9.165533404492429,True,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,339472.0,75005.03987472835,False,False,False,False,54480.79698069804,False,False,False,False
2024-02-23 17:00:00+00:00,34.815,34.88,34.69,34.82,89674.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.706146999587894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1248023332473,-7.674265200124047,True,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,249798.0,77715.00824876357,False,False,False,False,55026.42803526086,False,False,False,False
2024-02-26 17:00:00+00:00,34.49,34.53,34.29,34.375,63130.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.69866563864338,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.271881816745406,-7.674265200124047,True,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,186668.0,79404.20191932537,False,False,False,False,55152.06480990798,False,False,False,False
2024-02-27 17:00:00+00:00,34.475,34.555,34.395,34.475,84324.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.69387695727453,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.77183924060675,-7.674265200124047,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,270992.0,82374.55537794047,False,False,False,False,55604.34287487064,False,False,False,False
2024-02-28 17:00:00+00:00,34.385,34.495,34.33,34.385,75784.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.68574091823208,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.85768006169042,-7.674265200124047,False,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,195208.0,84123.91110851504,False,False,False,False,55917.20577603544,False,False,False,False
2024-02-29 17:00:00+00:00,34.535,34.6,34.34,34.4,93905.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.67882538538804,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.380461443366,-7.674265200124047,False,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,289113.0,87302.03651768534,False,False,False,False,56506.16382601938,False,False,False,False
2024-03-01 17:00:00+00:00,34.72,34.89,34.63,34.8,117944.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.692995400849846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.310281748693946,-7.04912254637965,True,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,407057.0,92259.47781198479,False,False,False,False,57458.68841786404,False,False,False,False
2024-03-04 17:00:00+00:00,34.825,34.895,34.66,34.725,31939.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.696058939215646,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.61950409945345,-5.528631330252118,True,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,375118.0,96644.88125676021,False,False,False,False,57063.03433386614,False,False,False,False
2024-03-05 17:00:00+00:00,34.815,34.96,34.705,34.775,28312.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.69946925813341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.90708365647073,-4.028672237912801,True,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,403430.0,101401.23968688797,False,False,False,False,56617.28186357364,False,False,False,False
2024-03-06 17:00:00+00:00,35.275,35.28,34.995,35.055,48892.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,34.71286645626321,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.95160841468683,-0.9552468171368673,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,452322.0,106841.87162972693,False,False,False,False,56497.51005173529,False,False,False,False
