date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_822,Gap_Up_aVWAP_781,Gap_Up_aVWAP_776,Gap_Up_aVWAP_761,Gap_Up_aVWAP_760,Gap_Up_aVWAP_699,Gap_Up_aVWAP_678,Gap_Up_aVWAP_663,Gap_Up_aVWAP_633,Gap_Up_aVWAP_632,Gap_Down_aVWAP_914,Gap_Down_aVWAP_826,Gap_Down_aVWAP_816,Gap_Down_aVWAP_812,Gap_Down_aVWAP_743,Gap_Down_aVWAP_711,Gap_Down_aVWAP_603,Gap_Down_aVWAP_548,Gap_Down_aVWAP_434,Gap_Down_aVWAP_431,aVWAP_OB_bull_819,aVWAP_OB_bull_759,aVWAP_OB_bull_585,aVWAP_OB_bull_457,aVWAP_OB_bull_298,aVWAP_OB_bear_416,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,127.7683573126,130.3914478883,127.0338919514,130.2292931982,1792039,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1792039.0,False,False,False,False
2022-01-04 00:00:00+00:00,127.8828194468,128.5886692745,126.5092738363,128.0258971146,1857275,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1857275,72834.3137254902,False,False,False,False,1794597.2745098039,False,False,False,False
2022-01-05 00:00:00+00:00,126.2803495679,128.617284808,126.1945029672,128.1308207376,1846808,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.69918699175076,-75.20325203299694,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10467,70388.53671664745,False,False,False,False,1796644.753940792,False,False,False,False
2022-01-06 00:00:00+00:00,127.0148149291,127.2532777087,125.3264984495,126.5378893699,2205728,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.88921440637691,-75.20325203299694,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2216195,154537.80978658283,False,False,False,False,1812687.234178408,False,False,False,False
2022-01-07 00:00:00+00:00,127.1006615297,127.6538951784,125.4695761172,127.0911230185,1962228,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52534677639245,-75.20325203299694,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,4178423,312337.22901063843,False,False,False,False,1818551.5779361175,False,False,False,False
2022-01-10 00:00:00+00:00,125.4314220725,126.6046589481,124.4298783981,126.1563489225,2510422,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.34629179799492,-75.20325203299694,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1668001,365500.5141474761,False,False,False,False,1845683.7513503875,False,False,False,False
2022-01-11 00:00:00+00:00,125.8606550758,125.9655786988,123.3234111008,125.460037606,2459864,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.58692886403398,-75.20325203299694,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,4127865,513044.21947502607,False,False,False,False,1869769.251297431,False,False,False,False
2022-01-12 00:00:00+00:00,127.320047287,127.7158955011,125.9178861429,126.1277333889,2156264,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.08788748404421,-75.20325203299694,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,6284129,739361.2696916917,False,False,False,False,1881004.3394818455,False,False,False,False
2022-01-13 00:00:00+00:00,123.5809509028,127.9209734916,123.2661800337,127.7015877343,1893762,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.277988568344576,-75.20325203299694,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,4390367,882537.9649979,False,False,False,False,1881504.6398943223,False,False,False,False
2022-01-14 00:00:00+00:00,120.7575515922,122.7034078738,119.8323160074,122.6461768067,3628617,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.528126049984397,-75.20325203299694,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,761750,877801.1820568058,False,False,False,False,1950018.850094545,False,False,False,False
2022-01-18 00:00:00+00:00,120.5477043462,121.1486305508,118.5255399751,119.7655464291,3171737,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.54763566964447,-75.20325203299694,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2409987,748868.3121722252,False,False,False,False,1997929.3657771118,False,False,False,False
2022-01-19 00:00:00+00:00,120.0040092087,122.3886370047,120.0040092087,121.0150913942,2380893,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.50784461562921,-75.20325203299694,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4790880,531623.280322334,False,False,False,False,2012947.5475113427,False,False,False,False
2022-01-20 00:00:00+00:00,120.2997030554,122.116789436,120.0517017646,120.643089458,2744756,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.410482697272624,-75.20325203299694,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2046124,430535.1516822425,False,False,False,False,2041645.9181971722,False,False,False,False
