date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_852,Gap_Up_aVWAP_822,Gap_Up_aVWAP_780,Gap_Up_aVWAP_756,Gap_Up_aVWAP_732,Gap_Up_aVWAP_726,Gap_Up_aVWAP_714,Gap_Up_aVWAP_690,Gap_Up_aVWAP_666,Gap_Down_aVWAP_894,Gap_Down_aVWAP_888,Gap_Down_aVWAP_828,Gap_Down_aVWAP_798,Gap_Down_aVWAP_774,Gap_Down_aVWAP_762,Gap_Down_aVWAP_750,Gap_Down_aVWAP_735,Gap_Down_aVWAP_720,Gap_Down_aVWAP_702,aVWAP_OB_bull_409,aVWAP_OB_bull_334,aVWAP_OB_bull_281,aVWAP_OB_bear_732,aVWAP_OB_bear_570,aVWAP_OB_bear_216,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-05 19:00:00+00:00,52.465,52.565,52.24,52.25,7031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.14379733913514,19.32905529034312,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-8436.0,-120.70471553354179,False,False,False,False,11808.589402508645,False,False,False,False
2025-02-05 20:00:00+00:00,52.225,52.245,51.75,51.765,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.09150568543342,13.082403768556247,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-44456.0,-808.0736346725566,False,False,False,False,12183.960109446496,False,False,False,False
2025-02-06 15:00:00+00:00,51.52,51.59,50.4,50.46,61182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.65375661871268,4.02440336960818,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-105638.0,-2433.343810879184,False,False,False,False,12943.619642633372,False,False,False,False
2025-02-06 16:00:00+00:00,50.49,50.52,50.21,50.22,29260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.74863381091164,-2.401993880074066,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-134898.0,-4487.059410710514,False,False,False,False,13196.586779956886,False,False,False,False
2025-02-06 17:00:00+00:00,50.2,50.39,50.08,50.39,25640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.286666666666676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.65644150962355,-5.352557486397892,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-109258.0,-6111.415078761514,False,False,False,False,13389.507915151353,False,False,False,False
2025-02-06 18:00:00+00:00,50.37,50.45,50.285,50.285,15401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.306680473997545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25269350055006,-7.904928369946049,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-124659.0,-7949.362131803971,False,False,False,False,13420.693838947456,False,False,False,False
2025-02-06 19:00:00+00:00,50.29,50.385,50.14,50.195,25569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.28108442175849,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.344375242457865,-10.191228567072962,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-150228.0,-10155.232486349647,False,False,False,False,13609.039670901759,False,False,False,False
2025-02-06 20:00:00+00:00,50.195,50.65,50.18,50.505,42139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.34459984306369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.156211026490375,-10.191228567072962,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-108089.0,-11673.585471057404,False,False,False,False,14051.364637244367,False,False,False,False
2025-02-07 15:00:00+00:00,50.27,50.535,50.17,50.395,13436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.34702640804245,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.83877911311482,-10.191228567072962,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-121525.0,-13376.708176932481,False,False,False,False,14041.824100232827,False,False,False,False
2025-02-07 16:00:00+00:00,50.395,50.52,50.24,50.395,19143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.352169963960904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.293824504197786,-10.191228567072962,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-121525.0,-15053.425879615697,False,False,False,False,14120.91209867883,False,False,False,False
2025-02-07 17:00:00+00:00,50.375,50.56,50.335,50.49,21760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.36677955050852,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.69368615631927,-10.191228567072962,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-99765.0,-16366.783617916228,False,False,False,False,14239.347570017142,False,False,False,False
2025-02-07 18:00:00+00:00,50.495,50.58,50.4,50.4,7161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.37070058169701,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.04519205712558,-10.191228567072962,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-106926.0,-17770.802476553185,False,False,False,False,14129.605747226178,False,False,False,False
2025-02-07 19:00:00+00:00,50.4,50.41,50.19,50.285,20382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.36260678133847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.536893700056154,-10.36195889558578,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-127308.0,-19469.053600947707,False,False,False,False,14226.542092230424,False,False,False,False
2025-02-07 20:00:00+00:00,50.28,50.37,50.17,50.33,28827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.353069486340594,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.842661782185175,-10.805072303411627,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-98481.0,-20694.045017987275,False,False,False,False,14452.905780722975,False,False,False,False
2025-02-10 15:00:00+00:00,51.28,51.44,50.87,50.98,18295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.41028899740488,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.02396465442451,-16.313056757055378,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-80186.0,-21616.40090918127,False,False,False,False,14512.473132959827,False,False,False,False
2025-02-10 16:00:00+00:00,50.98,51.405,50.98,51.325,10283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.44454870798325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.21572231955173,-9.577237520110764,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-69903.0,-22365.030352449776,False,False,False,False,14446.899906092232,False,False,False,False
2025-02-10 17:00:00+00:00,51.325,51.64,51.325,51.57,6712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.47266471179362,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4459021355176,-3.9901578861918523,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-63191.0,-22997.991122179235,False,False,False,False,14326.978977315608,False,False,False,False
2025-02-10 18:00:00+00:00,51.56,51.63,51.39,51.48,13017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.5226070995089,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.62617324622186,-1.2420556021996916,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-76208.0,-23822.952500129944,False,False,False,False,14306.66922572932,False,False,False,False
2025-02-10 19:00:00+00:00,51.48,51.76,51.48,51.675,12409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.57202298690576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.94872566496403,1.78638267950938,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-63799.0,-24442.73618229847,False,False,False,False,14277.24799742344,False,False,False,False
2025-02-10 20:00:00+00:00,51.68,51.99,51.655,51.985,55889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.78899192016576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.81652377336894,5.4056616487908045,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-7910.0,-24186.414691100046,False,False,False,False,14922.39143932385,False,False,False,False
2025-02-11 15:00:00+00:00,51.83,51.86,51.555,51.58,11443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.817837927019006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.12383253068083,5.4056616487908045,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-19353.0,-24111.478029222526,False,False,False,False,14868.447386000998,False,False,False,False
2025-02-11 16:00:00+00:00,51.615,51.855,51.56,51.82,7972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.83863059504854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.46228181123304,5.4056616487908045,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-11381.0,-23914.106276831477,False,False,False,False,14761.525721101756,False,False,False,False
2025-02-11 17:00:00+00:00,51.77,52.005,51.73,51.95,7282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.85983602565516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.43774153277156,5.765488386523884,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4099.0,-23606.895326803082,False,False,False,False,14645.564082014907,False,False,False,False
2025-02-11 18:00:00+00:00,51.95,52.045,51.94,51.945,6630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.879881471254414,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.03064530877762,6.87673651412139,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-10729.0,-23407.23803491466,False,False,False,False,14521.291770665837,False,False,False,False
2025-02-11 19:00:00+00:00,51.945,52.165,51.83,51.85,10967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.429510972586286,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.26738083546989,6.87673651412139,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-21696.0,-23380.70721266792,False,False,False,False,14466.186471895824,False,False,False,False
2025-02-11 20:00:00+00:00,51.865,51.9,51.605,51.765,28326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.389743069177115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.71073862850392,6.87673651412139,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-50022.0,-23793.750511696326,False,False,False,False,14681.067301788911,False,False,False,False
2025-02-12 15:00:00+00:00,51.1,51.59,51.1,51.45,9206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.353440262843584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.252929908394066,6.87673651412139,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-59228.0,-24343.118720817314,False,False,False,False,14596.18253742009,False,False,False,False
2025-02-12 16:00:00+00:00,51.45,51.54,51.08,51.1,14635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.30124618268543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.38778870371816,7.737773654880414,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-73863.0,-25110.868818168983,False,False,False,False,14596.784358545361,False,False,False,False
2025-02-12 17:00:00+00:00,51.05,51.135,49.77,50.23,39252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.038812508154706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.05870637347907,0.17003472078023663,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-113115.0,-26475.273952771015,False,False,False,False,14979.03576383923,False,False,False,False
2025-02-12 18:00:00+00:00,50.25,50.27,49.69,49.745,20535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.9137032529627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9807884670894,-5.997284755333617,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-133650.0,-28136.897612417975,False,False,False,False,15065.174744244823,False,False,False,False
2025-02-12 19:00:00+00:00,49.745,49.8,49.38,49.61,24855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.378939841453324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.887671235976242,-10.319184339062012,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-158505.0,-30158.10850214793,False,False,False,False,15216.954980768158,False,False,False,False
2025-02-12 20:00:00+00:00,49.62,50.005,49.47,49.905,56784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.30557976721936,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.461598586225335,-10.560796206510048,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-101721.0,-31267.610695913078,False,False,False,False,15861.405291143845,False,False,False,False
2025-02-13 15:00:00+00:00,50.465,50.63,49.955,50.04,6726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.313004201762006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.460340579287468,-10.560796206510048,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-94995.0,-32255.632235511326,False,False,False,False,15719.771100583475,False,False,False,False
2025-02-13 16:00:00+00:00,50.04,50.51,50.015,50.385,3640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.318361505130746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900021296699,-10.560796206510048,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-91355.0,-33171.90150317782,False,False,False,False,15532.48782770621,False,False,False,False
2025-02-13 17:00:00+00:00,50.39,50.455,50.34,50.43,3346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.32480944765604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96602321396422,-10.560796206510048,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-88009.0,-34022.08907677196,False,False,False,False,15343.55003192782,False,False,False,False
2025-02-13 18:00:00+00:00,50.425,50.655,50.405,50.64,3628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.334384034788776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.59942357831926,-16.987870351913465,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-84381.0,-34802.84738565922,False,False,False,False,15161.913597324286,False,False,False,False
2025-02-13 19:00:00+00:00,50.65,50.955,50.625,50.74,7876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.36130026012733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.83099115469658,-13.699569715799072,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-76505.0,-35449.392387431944,False,False,False,False,15048.953696590575,False,False,False,False
2025-02-13 20:00:00+00:00,50.735,50.84,50.625,50.71,14088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.39820147325597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.71569554242288,-11.625804173793853,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-90593.0,-36304.33204033998,False,False,False,False,15034.05518966669,False,False,False,False
2025-02-14 15:00:00+00:00,50.62,50.89,50.54,50.75,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.412944748986035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3536203348594,-9.697012733213796,False,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-83986.0,-37043.58270638122,False,False,False,False,14903.403171222244,False,False,False,False
2025-02-14 16:00:00+00:00,50.75,51.07,50.69,51.04,13042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.44949362965193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.002851931071625,-5.9045243190880115,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-70944.0,-37569.17057139856,False,False,False,False,14874.544207327326,False,False,False,False
