date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_804,Gap_Up_aVWAP_798,Gap_Up_aVWAP_780,Gap_Up_aVWAP_768,Gap_Up_aVWAP_756,Gap_Up_aVWAP_750,Gap_Up_aVWAP_720,Gap_Up_aVWAP_708,Gap_Up_aVWAP_696,Gap_Down_aVWAP_894,Gap_Down_aVWAP_852,Gap_Down_aVWAP_846,Gap_Down_aVWAP_774,Gap_Down_aVWAP_726,Gap_Down_aVWAP_702,Gap_Down_aVWAP_678,Gap_Down_aVWAP_660,Gap_Down_aVWAP_564,Gap_Down_aVWAP_474,aVWAP_OB_bull_774,aVWAP_OB_bull_703,aVWAP_OB_bull_602,aVWAP_OB_bull_475,aVWAP_OB_bull_334,aVWAP_OB_bear_217,aVWAP_OB_bear_72,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-05 18:00:00+00:00,105.865,105.91,105.645,105.9,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.84896889746139,7.7824132958840835,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-167.0,-40.70411364470495,False,False,False,False,305.5705771700287,False,False,False,False
2025-02-05 19:00:00+00:00,105.915,106.01,105.82,105.885,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.15362159438152,9.035005457279766,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-245.0,-43.87149172773278,False,False,False,False,302.0423511673926,False,False,False,False
2025-02-05 20:00:00+00:00,105.925,106.205,105.795,106.205,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.01123453915258,11.678283010322147,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-46.0,-43.904491855984986,False,False,False,False,300.44479533533996,False,False,False,False
2025-02-06 15:00:00+00:00,106.255,106.685,106.05,106.22,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.32241910091311,13.694492526353486,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,110.0,-41.51837570317901,False,False,False,False,298.2053411440944,False,False,False,False
2025-02-06 16:00:00+00:00,106.225,106.425,106.105,106.125,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.81875965480175,13.89680016934669,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-63.0,-41.85142414188941,False,False,False,False,296.26417306434104,False,False,False,False
2025-02-06 17:00:00+00:00,106.05,106.29,105.985,106.205,457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.98907261050871,14.778779145928084,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,394.0,-35.094037721084916,False,False,False,False,298.75620138892486,False,False,False,False
2025-02-06 18:00:00+00:00,106.22,106.3,106.085,106.105,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.53211678597131,14.778779145928084,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,217.0,-31.18560302773476,False,False,False,False,296.8685083441353,False,False,False,False
2025-02-06 19:00:00+00:00,106.06,106.175,105.555,105.725,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.671122402508786,19.32601171166985,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-255.0,-34.655593678467554,False,False,False,False,299.5837252690324,False,False,False,False
2025-02-06 20:00:00+00:00,105.715,106.405,105.67,106.405,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.68321418888195,19.32601171166985,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,11.0,-33.94775501678589,False,False,False,False,299.06304735788467,False,False,False,False
2025-02-07 15:00:00+00:00,107.245,107.245,105.97,105.97,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.33271399101092,16.89932444979327,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-89.0,-34.80127819482021,False,False,False,False,295.97679856163836,False,False,False,False
2025-02-07 16:00:00+00:00,105.97,106.04,105.4,105.545,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.72616388155966,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.07697520665497,11.968849980399,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-1126.0,-51.7190878352106,False,False,False,False,307.46553036688425,False,False,False,False
2025-02-07 17:00:00+00:00,105.545,105.75,105.335,105.615,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.67744756668702,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.114455044015685,9.27507600464935,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-626.0,-60.62266786877322,False,False,False,False,310.4505609038318,False,False,False,False
2025-02-07 18:00:00+00:00,105.58,106.005,105.53,105.595,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.67839363384738,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.99004084802587,7.288675949442535,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-675.0,-70.14789782429611,False,False,False,False,306.3970638355553,False,False,False,False
2025-02-07 19:00:00+00:00,105.595,105.595,105.205,105.43,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.6474143057013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.311574601369315,4.714439973496091,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-895.0,-82.93630250919074,False,False,False,False,305.05757447376374,False,False,False,False
2025-02-07 20:00:00+00:00,105.44,105.535,105.17,105.385,1046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.45504375564587,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.17867164552425,2.6054200716049323,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1941.0,-111.74349161757539,False,False,False,False,316.5450539392868,False,False,False,False
2025-02-10 15:00:00+00:00,106.495,106.9,106.495,106.835,494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.76214898948024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81542318551118,-3.133215612055473,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1447.0,-132.44514291032615,False,False,False,False,319.2962934130963,False,False,False,False
2025-02-10 16:00:00+00:00,106.96,106.96,106.79,106.82,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.96938518385238,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.781878006045474,1.280529440577041,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1967.0,-160.88785387295675,False,False,False,False,322.40797878653666,False,False,False,False
2025-02-10 17:00:00+00:00,106.82,106.83,106.64,106.8,2289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,106.31245459733998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.908290770971824,4.040620620172355,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4256.0,-224.3779646656241,False,False,False,False,352.89777756504,False,False,False,False
2025-02-10 18:00:00+00:00,106.8,106.97,106.8,106.94,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.35933038803566,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.62580933704952,6.566648321062388,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-3796.0,-279.7519497095679,False,False,False,False,354.558277137675,False,False,False,False
2025-02-10 19:00:00+00:00,106.94,106.94,106.78,106.81,1311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.44770544314855,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.06724938272532,7.163756649090004,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5107.0,-354.59300475283044,False,False,False,False,369.3868309805017,False,False,False,False
2025-02-10 20:00:00+00:00,106.81,106.84,106.73,106.79,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.4606810691901,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.14054505878545,7.645490167594687,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5396.0,-432.75435351635247,False,False,False,False,368.14052352343964,False,False,False,False
2025-02-11 15:00:00+00:00,106.79,106.79,106.79,106.79,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.4606810691901,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.18940884282553,8.250669988042901,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5396.0,-509.70389842307566,False,False,False,False,362.43291850757237,False,False,False,False
2025-02-11 16:00:00+00:00,106.79,106.79,106.73,106.73,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.46525298701698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.42186011352658,8.250669988042901,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5518.0,-587.3518999979117,False,False,False,False,358.70527636016817,False,False,False,False
2025-02-11 17:00:00+00:00,106.73,106.73,105.93,106.105,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.45764841474298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.598052175967155,14.050683159014227,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5778.0,-667.8270643390293,False,False,False,False,357.174961997995,False,False,False,False
2025-02-11 18:00:00+00:00,106.105,106.105,106.105,106.105,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.45764841474298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.04884688426087,9.743559763766015,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5778.0,-747.054551713618,False,False,False,False,351.63736568794855,False,False,False,False
2025-02-11 19:00:00+00:00,106.105,106.8,106.105,106.76,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.45875135262419,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.348329258319936,9.743559763766015,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5678.0,-823.503318353717,False,False,False,False,347.73601118115863,False,False,False,False
2025-02-11 20:00:00+00:00,106.8,106.8,106.44,106.44,601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.46524794871405,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.1718146094675,9.743559763766015,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-6279.0,-908.0846622552098,False,False,False,False,351.66258465121814,False,False,False,False
2025-02-12 15:00:00+00:00,105.335,105.88,105.335,105.88,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.18473040348691,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.748003121764924,6.601906255429199,False,True,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-6700.0,-997.8817992745088,False,False,False,False,352.7375833387961,False,False,False,False
2025-02-12 16:00:00+00:00,105.88,105.935,105.665,105.935,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.19204061143482,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.24699122073353,4.154906546783117,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6436.0,-1082.1937093632762,False,False,False,False,351.3618068529233,False,False,False,False
2025-02-12 17:00:00+00:00,105.935,106.4,105.935,106.365,1139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.27785984391703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.78969520006463,4.154906546783117,False,True,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5297.0,-1147.5395433266362,False,False,False,False,363.5732517079167,False,False,False,False
2025-02-12 18:00:00+00:00,106.365,106.365,106.165,106.245,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.28932177583083,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.95799145434286,4.154906546783117,False,True,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5873.0,-1220.8024961432775,False,False,False,False,366.8666896659335,False,False,False,False
2025-02-12 19:00:00+00:00,106.22,106.49,106.045,106.43,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.30232531412786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4125951517063,4.154906546783117,False,True,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5225.0,-1282.8830775984204,False,False,False,False,371.22534564010505,False,False,False,False
2025-02-12 20:00:00+00:00,106.435,106.485,106.235,106.39,1661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.32715416197077,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.04545892064252,4.154906546783117,False,True,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-6886.0,-1369.753107403096,False,False,False,False,391.2218519092507,False,False,False,False
2025-02-13 15:00:00+00:00,106.745,107.505,106.745,107.3,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.37349514070685,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.659671823792166,0.7693293238273,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-6428.0,-1448.1755398464588,False,False,False,False,392.2571720346886,False,False,False,False
2025-02-13 16:00:00+00:00,107.33,107.385,107.025,107.025,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.3926886945013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.140710521374345,2.285271001530461,False,False,True,False,True,14.335982437300363,0,,,False,False,False,False,,,False,False,False,False,-6648.0,-1528.7929733372114,False,False,False,False,389.58651820469345,False,False,False,False
2025-02-13 17:00:00+00:00,107.025,107.28,107.0,107.12,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.44624040920316,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.61287401906752,3.8667736375255046,True,False,True,False,True,15.001276109315903,0,,,False,False,False,False,,,False,False,False,False,-5943.0,-1597.2302915800453,False,False,False,False,394.47664970539586,False,False,False,False
2025-02-13 18:00:00+00:00,107.12,107.2,106.85,107.185,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.46761801667334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94348523365791,5.364144794431738,True,False,True,False,True,15.457182084059717,0,,,False,False,False,False,,,False,False,False,False,-5594.0,-1659.1957134160136,False,False,False,False,393.7715853688781,False,False,False,False
2025-02-13 19:00:00+00:00,107.185,107.64,107.185,107.535,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.47738885500935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.58860503086198,8.07465259256658,True,False,True,False,True,17.843495818290425,0,,,False,False,False,False,,,False,False,False,False,-5490.0,-1718.5880279366954,False,False,False,False,389.2790026499807,False,False,False,False
2025-02-13 20:00:00+00:00,107.53,107.89,107.51,107.845,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.67540940720984,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66093141449191,11.10215275596103,True,False,True,False,True,19.84141913095224,0,,,False,False,False,False,,,False,False,False,False,-3497.0,-1746.1603065733357,False,False,False,False,414.142894081764,False,False,False,False
2025-02-14 15:00:00+00:00,107.845,107.845,107.63,107.845,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.70723901780724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.70914900357855,13.139210951529527,True,False,True,False,True,19.84141913095224,0,,,False,False,False,False,,,False,False,False,False,-3497.0,-1773.305108021811,False,False,False,False,413.7995933983257,False,False,False,False
2025-02-14 16:00:00+00:00,107.845,107.925,107.645,107.8,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,106.72510747219644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5248039979279,14.088955956674312,True,False,True,False,True,19.34296940009759,0,,,False,False,False,False,,,False,False,False,False,-3725.0,-1803.5639435563567,False,False,False,False,410.9189795471889,False,False,False,False
