date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_822,Gap_Up_aVWAP_810,Gap_Up_aVWAP_804,Gap_Up_aVWAP_792,Gap_Up_aVWAP_750,Gap_Up_aVWAP_744,Gap_Up_aVWAP_714,Gap_Up_aVWAP_702,Gap_Up_aVWAP_678,Gap_Down_aVWAP_852,Gap_Down_aVWAP_816,Gap_Down_aVWAP_774,Gap_Down_aVWAP_756,Gap_Down_aVWAP_738,Gap_Down_aVWAP_660,Gap_Down_aVWAP_636,Gap_Down_aVWAP_612,Gap_Down_aVWAP_576,Gap_Down_aVWAP_528,aVWAP_OB_bull_852,aVWAP_OB_bull_774,aVWAP_OB_bull_333,aVWAP_OB_bear_498,aVWAP_OB_bear_11,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-06 15:00:00+00:00,15.92,16.05,15.725,15.815,862.0,,,,,,,,,,,,,,,,,,,,,,,,,16.376240006951683,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.119786670142506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.30668936619891,-8.884824026631897,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2776.0,-314.4494869601819,False,False,False,False,630.1490566192068,False,False,False,False
2025-02-06 16:00:00+00:00,15.815,16.045,15.76,16.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,16.345625101083613,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.10957789050864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.081929278997542,-10.328785186778276,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2633.0,-350.3960065421946,False,False,False,False,622.596358066971,False,False,False,False
2025-02-06 17:00:00+00:00,16.0,16.145,15.97,16.04,30.0,,,,,,,,,,,,,,,,,,,,,,,,,16.341407619958552,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.110050830913252,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.92267854647149,-10.995970954105502,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2603.0,-385.320099464021,False,False,False,False,613.4088176318241,False,False,False,False
2025-02-06 18:00:00+00:00,16.04,16.32,16.015,16.215,200.0,,,,,,,,,,,,,,,,,,,,,,,,,16.32760803142732,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.127818185754144,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.591204546129916,-10.995970954105502,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2403.0,-416.6019583870594,False,False,False,False,606.9993785987725,False,False,False,False
2025-02-06 19:00:00+00:00,16.215,16.22,15.98,16.045,402.0,,,,,,,,,,,,,,,,,,,,,,,,,16.290894912736725,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.128326197968853,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.92340636942796,-10.995970954105502,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2805.0,-453.63138538881043,False,False,False,False,603.8210936592566,False,False,False,False
2025-02-06 20:00:00+00:00,16.045,16.335,15.955,16.33,367.0,,,,,,,,,,,,,,,,,,,,,,,,,16.28079302832244,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.145334554746718,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.07469038362379,-10.995970954105502,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2438.0,-484.3967902665033,False,False,False,False,600.1494487963223,False,False,False,False
2025-02-07 15:00:00+00:00,16.34,16.4,16.045,16.13,37.0,,,,,,,,,,,,,,,,,,,,,,,,,16.279728231622,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.14644993975351,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9829555300951,-10.995970954105502,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2475.0,-515.2588555336893,False,False,False,False,591.4184495901777,False,False,False,False
2025-02-07 16:00:00+00:00,16.135,16.19,15.935,15.96,87.0,,,,,,,,,,,,,,,,,,,,,,,,,16.272859087102177,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.14332529856362,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.19310567566771,-10.995970954105502,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2562.0,-546.9912763781282,False,False,False,False,583.5980085112602,False,False,False,False
2025-02-07 17:00:00+00:00,15.95,16.095,15.89,16.04,40.0,,,,,,,,,,,,,,,,,,,,,,,,,16.269577129859385,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.14163396775872,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.79858556790961,-10.995970954105502,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2522.0,-577.6115666668394,False,False,False,False,575.1701324103104,False,False,False,False
2025-02-07 18:00:00+00:00,16.04,16.16,15.915,15.92,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.269493023255812,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.141588374237408,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.13943769836182,-10.995970954105502,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2523.0,-607.7726276487488,False,False,False,False,566.2682698923211,False,False,False,False
2025-02-07 19:00:00+00:00,15.92,15.95,15.73,15.78,20.0,,,,,,,,,,,,,,,,,,,,,,,,,16.266722650231124,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.139318383132924,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54319039700431,-10.995970954105502,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2543.0,-637.7761528014813,False,False,False,False,557.7989943901146,False,False,False,False
2025-02-07 20:00:00+00:00,15.77,15.77,15.565,15.635,50.0,,,,,,,,,,,,,,,,,,,,,,,,,16.25746535154274,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.130723147708252,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38519449883987,-11.410275071469243,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2593.0,-668.089700820063,False,False,False,False,549.9261417639112,False,False,False,False
2025-02-10 15:00:00+00:00,15.3,15.67,15.26,15.52,400.0,,,,,,,,,,,,,,,,,,,,,,,,,16.173662156066758,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.0493636029797,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.142348048487168,-13.806865473506043,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2993.0,-704.1348217375813,False,False,False,False,547.601705457494,False,False,False,False
2025-02-10 16:00:00+00:00,15.51,15.69,15.505,15.645,0.0,,,,,,,,,,,,,,,,,,,,,,,,,16.173662156066758,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.0493636029797,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.899632703306427,-13.806865473506043,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2993.0,-739.6211035711071,False,False,False,False,539.1117565356723,False,False,False,False
2025-02-10 17:00:00+00:00,15.645,15.65,15.415,15.58,200.0,,,,,,,,,,,,,,,,,,,,,,,,,16.141552845528455,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.02003907393248,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.834856472549255,-13.806865473506043,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3193.0,-777.6579856862837,False,False,False,False,533.8542099227161,False,False,False,False
2025-02-10 18:00:00+00:00,15.58,15.62,15.375,15.425,100.0,,,,,,,,,,,,,,,,,,,,,,,,,16.12482644972883,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.004442259683515,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.516615579833882,-15.247113765294394,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3293.0,-816.6555362957987,False,False,False,False,527.1277880634492,False,False,False,False
2025-02-10 19:00:00+00:00,15.425,15.485,15.2,15.265,235.0,,,,,,,,,,,,,,,,,,,,,,,,,16.079928684003153,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.960988811650811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.495731633892706,-17.40140391291289,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3528.0,-858.6918845702824,False,False,False,False,522.5986750702174,False,False,False,False
2025-02-10 20:00:00+00:00,15.27,15.295,15.03,15.04,108.0,,,,,,,,,,,,,,,,,,,,,,,,,16.056071538343325,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.937207514042678,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.82168629400486,-20.057539266013215,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3636.0,-901.7509251195803,False,False,False,False,516.1707886350201,False,False,False,False
2025-02-11 15:00:00+00:00,14.71,14.75,14.425,14.44,765.0,,,,,,,,,,,,,,,,,,,,,,,,,15.82854464693971,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.702464605818921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.799882520570183,-23.830531248159684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4401.0,-956.0028487611371,False,False,False,False,520.0286058654849,False,False,False,False
2025-02-11 16:00:00+00:00,14.44,14.505,14.205,14.26,400.0,,,,,,,,,,,,,,,,,,,,,,,,,15.719134411533103,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.591404586772473,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.661543623144006,-26.670580158669598,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4801.0,-1015.615207695073,False,False,False,False,518.1676972474154,False,False,False,False
2025-02-11 17:00:00+00:00,14.26,14.265,14.045,14.135,202.0,,,,,,,,,,,,,,,,,,,,,,,,,15.663516213847503,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.535019560999897,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.271017403307965,-28.81786321362308,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5003.0,-1077.4351269556146,False,False,False,False,513.2658724838896,False,False,False,False
2025-02-11 18:00:00+00:00,14.13,14.155,13.885,14.105,474.0,,,,,,,,,,,,,,,,,,,,,,,,,15.539613206020393,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.410235550892297,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.604041769485356,-30.35891043386135,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5477.0,-1145.6454350648298,False,False,False,False,512.6570992670851,False,False,False,False
2025-02-11 19:00:00+00:00,14.105,14.18,13.905,13.93,700.0,,,,,,,,,,,,,,,,,,,,,,,,,15.383452536705917,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.255467896379749,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07358899976642,-31.857205653780547,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6177.0,-1223.6509321956078,False,False,False,False,515.5616403637194,False,False,False,False
2025-02-11 20:00:00+00:00,13.93,13.98,13.67,13.845,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,15.152960762470602,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.630232732205187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.861504208155765,-33.13026934821643,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7377.0,-1319.0516929367611,False,False,False,False,526.1730877999408,False,False,False,False
2025-02-12 15:00:00+00:00,14.12,14.515,14.075,14.455,600.0,,,,,,,,,,,,,,,,,,,,,,,,,15.0973349464224,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.654465184161003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.61997763629912,-35.02474059458977,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6777.0,-1403.6710465346407,False,False,False,False,527.3176910898643,False,False,False,False
2025-02-12 16:00:00+00:00,14.455,14.505,14.3,14.41,200.0,,,,,,,,,,,,,,,,,,,,,,,,,15.081740060817662,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.658741296850167,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.133189517497122,-30.244415916123103,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6977.0,-1490.0792473635609,False,False,False,False,522.24299820475,False,False,False,False
2025-02-12 17:00:00+00:00,14.405,14.705,14.395,14.665,315.0,,,,,,,,,,,,,,,,,,,,,,,,,15.064835218620843,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.674412955108801,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.750157153548436,-24.503088636080168,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6662.0,-1570.2640652338932,False,False,False,False,519.0299284651416,False,False,False,False
2025-02-12 18:00:00+00:00,14.665,14.745,14.56,14.625,110.0,,,,,,,,,,,,,,,,,,,,,,,,,15.059851855832619,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.679818223434092,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.79080715827817,-21.136783628083627,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6772.0,-1650.9111339899569,False,False,False,False,512.6883791866122,False,False,False,False
2025-02-12 19:00:00+00:00,14.635,14.78,14.605,14.76,0.0,,,,,,,,,,,,,,,,,,,,,,,,,15.059851855832619,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.679818223434092,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.02989391148364,-17.436082716653473,True,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6772.0,-1730.3078605947637,False,False,False,False,504.73972214495933,False,False,False,False
2025-02-12 20:00:00+00:00,14.76,14.79,14.225,14.26,637.0,,,,,,,,,,,,,,,,,,,,,,,,,15.019171780169671,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.676027213313786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.57390718497676,-17.436082716653473,True,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7409.0,-1818.3495991901937,False,False,False,False,506.7902690884483,False,False,False,False
2025-02-13 15:00:00+00:00,14.875,15.445,14.86,15.345,407.0,,,,,,,,,,,,,,,,,,,,,,,,,15.026939505218401,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.847399625016632,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.79068359306042,-12.300774084777828,True,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-7002.0,-1898.716272070966,False,False,False,False,505.24313313358863,False,False,False,False
2025-02-13 16:00:00+00:00,15.34,15.36,14.9,14.94,50.0,,,,,,,,,,,,,,,,,,,,,,,,,15.027130537923963,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.846318890924284,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.743873905691586,-10.482575378497671,True,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-7052.0,-1978.6121438218036,False,False,False,False,498.18510006175,False,False,False,False
2025-02-13 17:00:00+00:00,14.945,15.065,14.885,15.02,759.0,,,,,,,,,,,,,,,,,,,,,,,,,15.024604583071916,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.845182726188018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.522358974517566,-8.599275473251367,True,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-6293.0,-2045.5018780261166,False,False,False,False,502.2287419212577,False,False,False,False
2025-02-13 18:00:00+00:00,15.02,15.15,14.96,15.045,600.0,,,,,,,,,,,,,,,,,,,,,,,,,15.025985653936665,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.865644235304744,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86872569111398,-6.955598555094831,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-5693.0,-2102.052236506332,False,False,False,False,503.74457537984284,False,False,False,False
2025-02-13 19:00:00+00:00,15.035,15.15,14.98,15.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,15.025985653936665,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.865644235304744,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.251188597019336,-5.168130440933176,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-5693.0,-2157.7258452426677,False,False,False,False,495.9345819631011,False,False,False,False
2025-02-13 20:00:00+00:00,15.115,15.345,15.115,15.3,1393.0,,,,,,,,,,,,,,,,,,,,,,,,,15.050068948035491,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.94448265603295,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.44705912980055,-2.595870866627955,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-4300.0,-2190.9393980296027,False,False,False,False,509.8425729404173,False,False,False,False
2025-02-14 15:00:00+00:00,15.13,15.29,14.97,15.04,756.0,,,,,,,,,,,,,,,,,,,,,,,,,15.052783450788631,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.95713323467388,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.501220398995244,-2.595870866627955,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-5056.0,-2235.358942246198,False,False,False,False,513.6589671583953,False,False,False,False
