date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_28,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-07-02 00:00:00+00:00,9.1683,9.3396,8.839,8.839,1789,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.09667308590501,-34.25952523217899,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,59623,18419.010195931885,False,False,False,False,70272.95270407357,False,False,False,False
2025-07-03 00:00:00+00:00,8.85,9.51,8.85,9.06,3647,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18028973285172,-32.1659057706872,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,55976,19891.833325503187,False,False,False,False,67660.1702450903,False,False,False,False
2025-07-07 00:00:00+00:00,8.85,9.17,8.85,8.85,1831,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.23603416414952,-30.098243767909608,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,55976,21306.898685287375,False,False,False,False,65078.63415704754,False,False,False,False
2025-07-08 00:00:00+00:00,9.1,9.39,8.8601,9.18,2453,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.956194980210086,-26.55942365265815,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,58429,22762.667364295714,False,False,False,False,62622.72693520254,False,False,False,False
2025-07-09 00:00:00+00:00,9.27,9.585,8.8803,9.58,4504,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.18668812922656,-22.737524346264145,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,62933,24337.974526480197,False,False,False,False,60343.561173037735,False,False,False,False
2025-07-10 00:00:00+00:00,9.3565,9.5,9.19,9.5,5960,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.22573463554608,-19.293138204084336,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,68893,26085.230427402545,False,False,False,False,58210.872499585275,False,False,False,False
2025-07-11 00:00:00+00:00,9.09,9.47,8.87,8.87,13697,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.93296393616553,-18.203296357965,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,55196,27226.829234171073,False,False,False,False,56465.23044077801,False,False,False,False
2025-07-14 00:00:00+00:00,9.15,9.66,9.1,9.25,3465,,#000000,0.0,0.0,,9.303333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.171725554039824,-16.631610043479462,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,58661,28459.54181322319,False,False,False,False,54386.79003133574,False,False,False,False
2025-07-15 00:00:00+00:00,8.79,9.385,8.79,8.9496,9082,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.07532424749608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.21840005467203,-16.631610043479462,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,49579,29287.75585976346,False,False,False,False,52610.13159873434,False,False,False,False
2025-07-16 00:00:00+00:00,8.85,9.1007,8.3,8.8,13371,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.907611051521464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.39968478876889,-16.631610043479462,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,62950,30607.843865262934,False,False,False,False,51071.34212427417,False,False,False,False
2025-07-17 00:00:00+00:00,8.655,9.0,8.2251,8.8,6505,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.851252096762584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.74114760124175,-16.631610043479462,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,56445,31621.06567446831,False,False,False,False,49323.64243312616,False,False,False,False
2025-07-18 00:00:00+00:00,9.25,9.25,8.5042,8.9157,8587,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.88269125904251,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.97728663814746,-14.189737653688972,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,65032,32931.298393116616,False,False,False,False,47726.127043591805,False,False,False,False
2025-07-21 00:00:00+00:00,8.8052,9.0,8.8,8.8,1695,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.882124026070327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.59353736691826,-13.927491708363178,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,63337,34123.67884828852,False,False,False,False,45920.9848065882,False,False,False,False
2025-07-22 00:00:00+00:00,8.4001,9.1139,8.0,8.97,15900,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.779716859198588,,0.0,0.0,0.0,0.0,-1.0,8.8,8.55,25.0,42.449429494535096,-13.927491708363178,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,47437,34645.769873845835,False,False,False,False,44743.69128476122,False,False,False,False
2025-07-23 00:00:00+00:00,8.55,8.55,8.21,8.21,1694,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.770079435258738,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.050309935328514,-13.927491708363178,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,49131,35213.81811408718,False,False,False,False,43055.46809712353,False,False,False,False
2025-07-24 00:00:00+00:00,8.415,8.6916,8.21,8.55,3778,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.75055102662942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.135478762400524,-13.927491708363178,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,45353,35611.43309000534,False,False,False,False,41515.175230569665,False,False,False,False
2025-07-25 00:00:00+00:00,8.4,8.4,7.9,8.23,3618,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.72290801585543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4504735801208,-13.927491708363178,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,41735,35851.57296882866,False,False,False,False,40029.01149603752,False,False,False,False
2025-07-28 00:00:00+00:00,7.2,20.35,6.7108,18.98,4520549,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.400368237783345,,0.0,0.0,0.0,0.0,-1.0,7.9,3.69,0.0,35.62536410722694,-8.01438046542409,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-4478814,-141194.13577504698,False,False,False,False,215735.67771187917,False,False,False,False
2025-07-29 00:00:00+00:00,3.15,3.69,2.92,3.5,2601996,3.2533333333333334,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.438083631076172,,0.0,0.0,0.0,0.0,-1.0,6.7108,3.39,0.0,27.607056928063265,-15.622528769165413,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7080810,-413335.93437210395,False,False,False,False,309314.5138800408,False,False,False,False
2025-07-30 00:00:00+00:00,3.05,3.39,3.0,3.16,486566,3.2365292758679716,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.101215233933084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.204289288872964,-20.478300283345753,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7567376,-693886.5251810411,False,False,False,False,316265.55255141173,False,False,False,False
2025-07-31 00:00:00+00:00,2.92,3.1837,2.92,3.05,229242,3.2207322509507295,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.952893218676811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.523495563747886,-23.67576417866964,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7796618,-972425.0143896278,False,False,False,False,312852.8642160623,False,False,False,False
2025-08-01 00:00:00+00:00,2.83,3.0391,2.76,3.0,136086,3.207163974340044,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.8666257469307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01167696155549,-25.85930607825024,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7932704,-1245377.1314723876,False,False,False,False,305920.83032523637,False,False,False,False
2025-08-04 00:00:00+00:00,3.01,3.08,2.81,2.86,146815,3.1973579468465205,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.778411310889766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.320232543745568,-26.490966222212094,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7785889,-1501867.7929832744,False,False,False,False,299681.3859987565,False,False,False,False
2025-08-05 00:00:00+00:00,2.92,3.0,2.85,2.95,117363,3.1887081989893677,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.7095304866148595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.776122048081472,-27.175684020677537,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7903252,-1752902.467768244,False,False,False,False,292531.6453713543,False,False,False,False
2025-08-06 00:00:00+00:00,2.78,2.96,2.7,2.88,148393,3.17430148379444,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.623248222641688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.277805330017902,-27.95367924838233,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8051645,-1999911.9788361562,False,False,False,False,286879.14947443845,False,False,False,False
2025-08-07 00:00:00+00:00,2.72,2.95,2.58,2.81,110141,3.162549493093182,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.560330505523923,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.884435518713381,-28.724281524373424,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8161786,-2241554.0973131694,False,False,False,False,279948.24165191146,False,False,False,False
2025-08-08 00:00:00+00:00,2.5,2.72,2.46,2.64,152121,3.140348819558332,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.472727876083032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.391762653048328,-29.643178722735207,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8313907,-2479685.583693045,False,False,False,False,274935.40864595416,False,False,False,False
2025-08-11 00:00:00+00:00,2.59,2.73,2.49,2.5,91294,3.1287312616671135,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.422063361092911,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.740687121283205,-29.754640186081726,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8222613,-2704898.42354822,False,False,False,False,267733.7847774854,False,False,False,False
2025-08-12 00:00:00+00:00,2.63,2.7111,2.52,2.56,84569,3.1187438005187955,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.376225253365141,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.293153156077503,-29.754640186081726,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8138044,-2917962.9559580944,False,False,False,False,260550.85204111342,False,False,False,False
2025-08-13 00:00:00+00:00,2.67,2.6999,2.56,2.69,72115,3.1109099024127986,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.338008404791127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.00511347430703,-29.754640186081726,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8065929,-3119843.9772930713,False,False,False,False,253161.21078459916,False,False,False,False
2025-08-14 00:00:00+00:00,2.57,2.67,2.54,2.67,47331,3.1053725517356114,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.312995957356429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.302185468949366,-29.754640186081726,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8113260,-3315664.213477657,False,False,False,False,245089.4378126541,False,False,False,False
2025-08-15 00:00:00+00:00,2.65,2.6995,2.5,2.58,54672,3.099404834255624,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.284570574149113,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.277969688599782,-29.754640186081726,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8058588,-3501661.2247138275,False,False,False,False,237622.0873101971,False,False,False,False
2025-08-18 00:00:00+00:00,2.36,2.7,2.33,2.62,138737,3.0802932415306805,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.6288723492250625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32325241757813,-29.754640186081726,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8197325,-3685804.9021760304,False,False,False,False,233744.24074901288,False,False,False,False
2025-08-19 00:00:00+00:00,2.51,2.57,2.3801,2.49,61348,3.0725100826446043,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.6103310384516005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84772355119582,-29.754640186081726,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8135977,-3860321.4550318727,False,False,False,False,226983.6038568947,False,False,False,False
2025-08-20 00:00:00+00:00,2.48,2.61,2.46,2.53,23305,3.069755154561634,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.604108837349659,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.782810019640493,-29.754640186081726,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8159282,-4028908.1430698386,False,False,False,False,218996.20762721257,False,False,False,False
2025-08-21 00:00:00+00:00,2.69,2.718,2.49,2.49,68407,3.063487487456768,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.594221734804729,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.585437479749935,-32.36504021309463,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8090875,-4188200.9609886687,False,False,False,False,213090.7485045768,False,False,False,False
2025-08-22 00:00:00+00:00,2.7,2.75,2.54,2.74,71858,3.0575494152884297,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.581377910179532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.558150842526913,-30.426373217568468,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8019017,-4338429.040949898,False,False,False,False,207552.20934753458,False,False,False,False
2025-08-25 00:00:00+00:00,2.61,2.68,2.59,2.62,35136,3.0544454661802147,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.572750387236503,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.499176451264717,-29.476728496258122,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8054153,-4484143.706010686,False,False,False,False,200790.78937312146,False,False,False,False
2025-08-26 00:00:00+00:00,2.58,2.65,2.52,2.52,47637,3.049888762182753,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.558873761408852,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99688830544207,-28.90406533098898,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8101790,-4626012.188127914,False,False,False,False,194784.75841731278,False,False,False,False
2025-08-27 00:00:00+00:00,2.5,2.6296,2.47,2.59,40861,3.045637362812768,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.545359121448295,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.969559524134628,-28.773262165912996,False,False,False,True,True,0.0,0,,,False,False,False,False,-0.33782856898180874,-0.33782856898180874,False,False,False,False,-8142651,-4763919.592515055,False,False,False,False,188748.532597026,False,False,False,False
2025-08-28 00:00:00+00:00,2.543,2.5994,2.49,2.53,37564,3.0418723417760605,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.53339869327358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.550061242913888,-28.027354469542193,False,False,False,True,True,0.0,0,0.9095313424601986,1.187701128559607,False,False,False,False,-0.33816916529117974,-0.33799886713649424,False,False,False,False,-8105087,-4894945.765357602,False,False,False,False,182819.72739714265,False,False,False,False
2025-08-29 00:00:00+00:00,2.45,2.57,2.4,2.55,57687,3.035392253129863,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.512634040894152,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45762657260292,-27.913254108150056,False,False,False,True,True,0.0,0,0.8978059717383607,1.085698580480304,False,False,False,False,-0.34216179668278557,-0.34008033190963993,False,False,False,False,-8162774,-5023095.892206324,False,False,False,False,177912.56161686254,False,False,False,False
2025-09-02 00:00:00+00:00,2.42,2.5123,2.35,2.45,23922,3.0325322494880207,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.503550621683981,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.23805946125728,-27.913254108150056,False,False,False,True,True,0.0,0,0.8888123485801629,1.0961496469903196,False,False,False,False,-0.34282825441539394,-0.34145429316251696,False,False,False,False,-8186696,-5147158.641531567,False,False,False,False,171873.7160632601,False,False,False,False
2025-09-03 00:00:00+00:00,2.46,2.494,2.3895,2.47,20119,3.0302280573627787,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.496276916621329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.762530623098225,-27.193811379116244,False,False,False,True,True,0.0,0,0.867727456217034,1.1070600784364044,False,False,False,False,-0.34212107692334986,-0.34178768504293344,False,False,False,False,-8166577,-5265567.204608761,False,False,False,False,165922.55072744598,False,False,False,False
2025-09-04 00:00:00+00:00,2.44,2.5198,2.38,2.45,69090,3.022435258718847,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.471878468358692,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.982538262593145,-26.774063447015934,False,False,False,True,True,0.0,0,0.879503350733539,1.0852997548111885,False,False,False,False,-0.34157757479799183,-0.3416826299204626,False,False,False,False,-8235667,-5382041.706388809,False,False,False,False,162125.1957969579,False,False,False,False
