date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_828,Gap_Up_aVWAP_798,Gap_Up_aVWAP_756,Gap_Up_aVWAP_702,Gap_Up_aVWAP_594,Gap_Up_aVWAP_475,Gap_Up_aVWAP_390,Gap_Up_aVWAP_360,Gap_Up_aVWAP_318,Gap_Up_aVWAP_312,Gap_Down_aVWAP_888,Gap_Down_aVWAP_864,Gap_Down_aVWAP_720,Gap_Down_aVWAP_707,Gap_Down_aVWAP_666,Gap_Down_aVWAP_660,Gap_Down_aVWAP_636,Gap_Down_aVWAP_588,Gap_Down_aVWAP_504,Gap_Down_aVWAP_438,aVWAP_OB_bull_827,aVWAP_OB_bull_696,aVWAP_OB_bull_605,aVWAP_OB_bull_511,aVWAP_OB_bull_452,aVWAP_OB_bull_414,aVWAP_OB_bull_258,aVWAP_OB_bear_840,aVWAP_OB_bear_235,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 17:00:00+00:00,21.08,21.08,20.885,21.01,3026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.03387072576676,-11.368464226957329,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,17401.0,2479.92718291182,False,False,False,False,5374.586954558338,False,False,False,False
2025-02-11 18:00:00+00:00,21.01,21.13,20.96,20.99,3051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.76727408608583,-11.368464226957329,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,14350.0,2663.9593196108617,False,False,False,False,5338.562350611697,False,False,False,False
2025-02-11 19:00:00+00:00,21.04,21.31,20.99,21.31,5363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.68617312821374,-11.368464226957329,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19713.0,2928.285531709918,False,False,False,False,5338.941228896787,False,False,False,False
2025-02-11 20:00:00+00:00,21.285,21.29,21.14,21.28,7109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.674980674563145,-9.166749258927183,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,12604.0,3078.2966087376712,False,False,False,False,5366.384000541798,False,False,False,False
2025-02-12 15:00:00+00:00,21.365,21.45,21.29,21.32,2879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.58770086824313,-5.970224871263433,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,15483.0,3270.61759154794,False,False,False,False,5327.819907510142,False,False,False,False
2025-02-12 16:00:00+00:00,21.26,21.335,21.05,21.27,4591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.679340157150115,-4.523797797517275,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,10892.0,3388.77855912084,False,False,False,False,5316.39634305262,False,False,False,False
2025-02-12 17:00:00+00:00,21.27,21.43,21.25,21.3,5004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.26797293696518,-2.6388385951999496,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,15896.0,3582.6889690569506,False,False,False,False,5311.552988896765,False,False,False,False
2025-02-12 18:00:00+00:00,21.3,21.365,21.17,21.21,2854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.43120445548576,-2.6388385951999496,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,13042.0,3729.3449540328115,False,False,False,False,5273.4513921696835,False,False,False,False
2025-02-12 19:00:00+00:00,21.25,21.32,21.17,21.28,4485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.61791049518081,-2.1397079420030423,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,17527.0,3943.2620865284266,False,False,False,False,5261.227339577906,False,False,False,False
2025-02-12 20:00:00+00:00,21.29,21.48,21.23,21.46,7018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.389999999999997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.69383216501149,1.6617733840542712,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,24545.0,4262.668875884575,False,False,False,False,5288.464125010806,False,False,False,False
2025-02-13 15:00:00+00:00,21.46,21.46,21.18,21.24,2520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.364460054518766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.902087713947026,1.6617733840542712,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,22025.0,4538.053854553031,False,False,False,False,5245.542200592034,False,False,False,False
2025-02-13 16:00:00+00:00,21.24,21.345,21.17,21.27,1083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.353978438941716,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.572161610948164,1.6617733840542712,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,23108.0,4825.959996342906,False,False,False,False,5181.006662598359,False,False,False,False
2025-02-13 17:00:00+00:00,21.25,21.325,21.24,21.285,968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.348077631086948,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.96935592260686,1.6617733840542712,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,24076.0,5124.410228957745,False,False,False,False,5115.688729844896,False,False,False,False
2025-02-13 18:00:00+00:00,21.285,21.325,21.215,21.325,756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.34441892804104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.360507014787856,1.6617733840542712,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,24832.0,5429.954256415764,False,False,False,False,5048.096656513968,False,False,False,False
2025-02-13 19:00:00+00:00,21.325,21.325,21.235,21.28,512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.341853594669566,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.477073972688636,1.6617733840542712,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,24320.0,5722.823182672883,False,False,False,False,4977.769576568015,False,False,False,False
2025-02-13 20:00:00+00:00,21.28,21.325,21.14,21.14,5226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.30133947169533,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79102048281849,6.040036799202035,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,19094.0,5930.128249608188,False,False,False,False,4981.618110264634,False,False,False,False
2025-02-14 15:00:00+00:00,21.08,21.15,21.06,21.06,751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.292912374783192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.860543007516824,2.18086883523101,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,18343.0,6122.57587364527,False,False,False,False,4916.027131810918,False,False,False,False
2025-02-14 16:00:00+00:00,21.06,21.06,20.865,21.01,997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.127715151362345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.37200581438512,-1.1259895844444898,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,17346.0,6296.582449247669,False,False,False,False,4855.267021240205,False,False,False,False
2025-02-14 17:00:00+00:00,21.01,21.055,21.01,21.05,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.133221518702353,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.24844947924619,-2.240996055104361,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,17676.0,6473.007527553906,False,False,False,False,4785.107842616326,False,False,False,False
2025-02-14 18:00:00+00:00,21.05,21.065,21.01,21.065,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.135961469299822,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.96663122184226,-2.7095827521272824,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,17914.0,6650.387255808883,False,False,False,False,4714.61004660677,False,False,False,False
2025-02-14 19:00:00+00:00,21.065,21.18,21.05,21.1,537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.147777512343055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.90734182950899,-2.7095827521272824,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,18451.0,6833.342492152931,False,False,False,False,4649.840898597363,False,False,False,False
2025-02-14 20:00:00+00:00,21.1,21.38,21.1,21.2,2336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.197770730336146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.417114077086765,-2.7095827521272824,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,20787.0,7049.678267468389,False,False,False,False,4613.967396293528,False,False,False,False
2025-02-17 15:00:00+00:00,21.2,21.2,21.2,21.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.197770730336146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75696224213862,-6.350947024571354,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,20787.0,7262.6599997557005,False,False,False,False,4542.433018056418,False,False,False,False
2025-02-17 16:00:00+00:00,21.2,21.2,21.2,21.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.197770730336146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.31686101883986,-4.76035820131797,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,20787.0,7472.339689681969,False,False,False,False,4472.007699947017,False,False,False,False
2025-02-17 17:00:00+00:00,21.2,21.2,21.2,21.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.197770730336146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.35679353664069,-3.6016885366975373,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,20787.0,7678.7685317024025,False,False,False,False,4402.67424723466,False,False,False,False
2025-02-17 18:00:00+00:00,21.2,21.2,21.2,21.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.197770730336146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.05008188184124,-2.703397969118967,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,20787.0,7881.996926559729,False,False,False,False,4334.415731773657,False,False,False,False
2025-02-17 19:00:00+00:00,21.2,21.2,21.2,21.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.197770730336146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.51227411197494,-1.9660843456382935,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,20787.0,8082.074493589811,False,False,False,False,4267.2154878701895,False,False,False,False
2025-02-17 20:00:00+00:00,21.2,21.2,21.2,21.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.197770730336146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8204022653974,-1.333556977511492,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,20787.0,8279.05008283648,False,False,False,False,4201.057108213287,False,False,False,False
2025-02-18 15:00:00+00:00,21.3,21.47,21.185,21.47,921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.22069942663657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.646247298980185,6.0834774198401504,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,21708.0,8487.250856745992,False,False,False,False,4150.203509636337,False,False,False,False
2025-02-18 16:00:00+00:00,21.47,21.475,21.33,21.36,665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.234119054362914,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.19168939174011,6.495247291301759,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,21043.0,8681.913634160783,False,False,False,False,4096.169346696239,False,False,False,False
2025-02-18 17:00:00+00:00,21.36,21.41,21.295,21.295,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.24425499121646,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.29602131377335,6.495247291301759,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,20117.0,8859.20179487147,False,False,False,False,4047.019434344359,False,False,False,False
2025-02-18 18:00:00+00:00,21.295,21.36,21.28,21.36,925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.252188493659176,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.65000584368739,6.495247291301759,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,21042.0,9048.082387199043,False,False,False,False,3998.6160322615005,False,False,False,False
2025-02-18 19:00:00+00:00,21.36,21.37,21.315,21.32,808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.257963615146164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.47339658241781,6.495247291301759,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,20234.0,9221.507466467276,False,False,False,False,3949.14911703264,False,False,False,False
2025-02-18 20:00:00+00:00,21.32,21.44,21.28,21.425,8243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.304674687227482,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.20088026899164,6.495247291301759,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,28477.0,9520.042234429024,False,False,False,False,4015.7204485515135,False,False,False,False
2025-02-19 15:00:00+00:00,21.425,21.47,21.38,21.38,1429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.310715344381535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.729973879213944,6.495247291301759,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,27048.0,9791.79351761617,False,False,False,False,3975.616255550715,False,False,False,False
2025-02-19 16:00:00+00:00,21.38,21.405,21.285,21.355,3103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.31467978489759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.52220110839627,6.495247291301759,True,False,True,False,False,7.955084449108114,0,,,False,False,False,False,,,False,False,False,False,23945.0,10011.223075482585,False,False,False,False,3962.08732135613,False,False,False,False
2025-02-19 17:00:00+00:00,21.355,21.36,21.2,21.265,4462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.30904591168777,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.800824093450764,8.989612547741459,True,False,True,False,False,4.956039279629099,0,,,False,False,False,False,,,False,False,False,False,19483.0,10158.072330126266,False,False,False,False,3969.8379055211512,False,False,False,False
2025-02-19 18:00:00+00:00,21.265,21.35,21.265,21.325,3758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.30937774283253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.15713453023516,8.305527301761103,True,False,True,False,False,6.637325702914282,0,,,False,False,False,False,,,False,False,False,False,23241.0,10360.908418031286,False,False,False,False,3966.55359690842,False,False,False,False
2025-02-19 19:00:00+00:00,21.31,21.5,21.31,21.345,6935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.342427534082503,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.32153017848726,8.29457356700793,True,False,True,False,False,7.190945192417544,0,,,False,False,False,False,,,False,False,False,False,30176.0,10668.11914023235,False,False,False,False,4012.576021762553,False,False,False,False
2025-02-19 20:00:00+00:00,21.345,21.47,21.28,21.45,13150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.357546709841362,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.188835594133636,8.29457356700793,True,False,True,False,True,10.01042663556019,0,,,False,False,False,False,,,False,False,False,False,43326.0,11174.442874492312,False,False,False,False,4154.241509797242,False,False,False,False
2025-02-20 15:00:00+00:00,21.21,21.295,21.0,21.27,2750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.34466088045519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.64152799653627,7.835316730716549,True,False,True,False,False,4.2464959666763775,1,,,False,False,False,False,,,False,False,False,False,40576.0,11630.280969461423,False,False,False,False,4132.4703235988345,False,False,False,False
