date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_896,Gap_Up_aVWAP_894,Gap_Up_aVWAP_858,Gap_Up_aVWAP_840,Gap_Up_aVWAP_798,Gap_Up_aVWAP_762,Gap_Up_aVWAP_732,Gap_Up_aVWAP_714,Gap_Up_aVWAP_709,Gap_Up_aVWAP_708,Gap_Down_aVWAP_852,Gap_Down_aVWAP_828,Gap_Down_aVWAP_810,Gap_Down_aVWAP_720,Gap_Down_aVWAP_702,Gap_Down_aVWAP_660,Gap_Down_aVWAP_636,Gap_Down_aVWAP_486,Gap_Down_aVWAP_468,Gap_Down_aVWAP_462,aVWAP_OB_bull_642,aVWAP_OB_bear_717,aVWAP_OB_bear_493,aVWAP_OB_bear_429,aVWAP_OB_bear_354,aVWAP_OB_bear_184,aVWAP_OB_bear_119,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,42.965,43.0,42.6,42.6,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.7333316883066,7.678126028078502,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1420.0,87.63993024719034,False,False,False,False,223.5445551038991,False,False,False,False
2025-02-04 20:00:00+00:00,42.6,42.81,42.6,42.62,951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.99884134021215,7.688210003874843,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2371.0,123.04086156118738,False,False,False,False,234.82293409453632,False,False,False,False
2025-02-05 15:00:00+00:00,42.63,42.63,41.79,41.79,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.46835312654615,7.688210003874843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2341.0,157.42782494783563,False,False,False,False,231.64738472872955,False,False,False,False
2025-02-05 16:00:00+00:00,41.79,42.87,41.79,42.87,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.97197791968091,7.688210003874843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2762.0,197.80878890213273,False,False,False,False,234.58308419029962,False,False,False,False
2025-02-05 17:00:00+00:00,42.87,43.195,42.87,43.19,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.43672294345208,7.688210003874843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2966.0,240.7264820974485,False,False,False,False,234.10892784626395,False,False,False,False
2025-02-05 18:00:00+00:00,43.19,43.345,43.17,43.34,808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.92491098965313,7.688210003874843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3774.0,295.5059164835345,False,False,False,False,243.00646384864746,False,False,False,False
2025-02-05 19:00:00+00:00,43.23,43.26,43.11,43.14,554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.33608403422899,7.688210003874843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3220.0,340.84691002642546,False,False,False,False,247.82806906029634,False,False,False,False
2025-02-05 20:00:00+00:00,43.14,43.235,42.82,42.93,1009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3319133856337,7.688210003874843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2211.0,369.8415315764033,False,False,False,False,259.62918426866383,False,False,False,False
2025-02-06 15:00:00+00:00,42.995,42.995,42.76,42.76,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.72299400882711,7.688210003874843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2142.0,397.31685666824205,False,False,False,False,256.6736930396923,False,False,False,False
2025-02-06 16:00:00+00:00,42.76,42.925,42.72,42.72,492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.67332270661284,7.688210003874843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1650.0,416.73830075090495,False,False,False,False,260.3221629150459,False,False,False,False
2025-02-06 17:00:00+00:00,42.72,43.27,42.72,43.27,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.315026857530725,7.688210003874843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1828.0,438.6183270958521,False,False,False,False,259.04585031171183,False,False,False,False
2025-02-06 18:00:00+00:00,43.27,43.27,43.16,43.18,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.633298453659535,7.688210003874843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1813.0,459.92657008661405,False,False,False,False,255.2621937177318,False,False,False,False
2025-02-06 19:00:00+00:00,43.18,43.31,42.935,42.935,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.78187270395101,7.688210003874843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1083.0,469.58662326356574,False,False,False,False,262.62246978412355,False,False,False,False
2025-02-06 20:00:00+00:00,43.185,43.96,43.185,43.91,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.05693063136883,7.688210003874843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2163.0,495.84109422071975,False,False,False,False,275.29498963243174,False,False,False,False
2025-02-07 15:00:00+00:00,43.2,43.2,42.3,42.51,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.53147335932468,14.338587066080919,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1820.0,516.3706896591582,False,False,False,False,276.3446797156498,False,False,False,False
2025-02-07 16:00:00+00:00,42.51,42.93,42.31,42.93,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.69072489601901,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.64655764666087,12.430484427235747,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2038.0,539.9618417574658,False,False,False,False,275.44011103788785,False,False,False,False
2025-02-07 17:00:00+00:00,42.93,43.02,42.92,43.02,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.72313756613757,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.77059524325243,11.355921560189081,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2107.0,564.2570070015361,False,False,False,False,272.23948916133145,False,False,False,False
2025-02-07 18:00:00+00:00,43.02,43.185,42.67,42.67,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.727835365853664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.52443918191288,8.94386375557756,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,2081.0,587.7724022418224,False,False,False,False,268.4218226627062,False,False,False,False
2025-02-07 19:00:00+00:00,42.67,42.67,42.41,42.58,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.69361928104575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.60291975077122,6.851542168909418,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,1921.0,608.4425975559027,False,False,False,False,266.7408641718115,False,False,False,False
2025-02-07 20:00:00+00:00,42.58,43.065,42.51,42.68,931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.72455352032055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.89065607627838,5.851246585603384,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,2852.0,643.2264332527103,False,False,False,False,277.0394554249617,False,False,False,False
2025-02-10 15:00:00+00:00,42.495,43.26,42.495,43.26,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.74215665236052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38671195068123,5.851246585603384,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2969.0,679.284938163521,False,False,False,False,274.55822355790804,False,False,False,False
2025-02-10 16:00:00+00:00,43.26,43.82,43.13,43.82,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.77115025906736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.29757094126832,0.4613716805746648,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3035.0,715.8076523005207,False,False,False,False,271.32476272755287,False,False,False,False
2025-02-10 17:00:00+00:00,43.82,44.155,43.82,43.93,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.93637114783385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.30868148434325,3.3736081279670884,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3344.0,756.554820481908,False,False,False,False,271.90887493332724,False,False,False,False
2025-02-10 18:00:00+00:00,43.93,43.93,43.72,43.72,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.986605716687684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.84352987356745,4.029095191287105,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3204.0,794.4997069860644,False,False,False,False,269.86377609715163,False,False,False,False
2025-02-10 19:00:00+00:00,43.72,43.72,43.62,43.62,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.99216409615118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4902812292415,4.029095191287105,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3184.0,831.5462231568231,False,False,False,False,265.9899191033973,False,False,False,False
2025-02-10 20:00:00+00:00,43.62,43.62,43.41,43.42,797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.11464904046725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.825921642048556,4.029095191287105,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2387.0,855.6617855885003,False,False,False,False,274.22263353590273,False,False,False,False
2025-02-11 15:00:00+00:00,42.95,43.51,42.95,43.505,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.12803824017168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.227356892640934,4.029095191287105,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2608.0,882.8298199204615,False,False,False,False,273.39747642681897,False,False,False,False
2025-02-11 16:00:00+00:00,43.505,43.82,43.505,43.82,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.144889615311726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.633441113144464,4.029095191287105,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2709.0,911.1425358906869,False,False,False,False,270.7246473349303,False,False,False,False
2025-02-11 17:00:00+00:00,43.82,44.44,43.82,44.13,544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.27681971114393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11294364907921,6.459464932035473,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3253.0,947.4504035512964,False,False,False,False,274.96147450803215,False,False,False,False
2025-02-11 18:00:00+00:00,44.13,44.26,44.13,44.26,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.29807707731793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.37187261668056,8.744909148455463,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3347.0,984.6527228760825,False,False,False,False,272.1558702520937,False,False,False,False
2025-02-11 19:00:00+00:00,44.26,44.26,44.0,44.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.321996033597756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.44328393960664,8.744909148455463,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3217.0,1019.2627581803293,False,False,False,False,269.95190327144104,False,False,False,False
2025-02-11 20:00:00+00:00,44.0,44.0,43.74,43.85,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.397809323167465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.506137431960745,8.744909148455463,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2519.0,1042.51449836358,False,False,False,False,276.5883078718838,False,False,False,False
2025-02-12 15:00:00+00:00,43.95,43.95,43.31,43.94,639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.435938407730156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.82469607751233,8.744909148455463,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3158.0,1075.3127231951523,False,False,False,False,282.2070937963507,False,False,False,False
2025-02-12 16:00:00+00:00,43.94,44.68,43.94,43.99,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.5060059793148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72617568792218,8.744909148455463,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3723.0,1116.3621383394136,False,False,False,False,286.5914799390429,False,False,False,False
2025-02-12 17:00:00+00:00,43.99,44.27,43.97,44.2,466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.55087340947801,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.12101335979313,8.744909148455463,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4189.0,1163.999934644229,False,False,False,False,289.3730073818485,False,False,False,False
2025-02-12 18:00:00+00:00,44.2,44.25,43.705,43.705,1161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.600759010449984,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.29901851327321,11.277246357862303,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3028.0,1192.8991604636983,False,False,False,False,302.886604166626,False,False,False,False
2025-02-12 19:00:00+00:00,43.705,43.81,43.47,43.785,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.60400689995071,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.40508659844161,9.482486551180493,False,True,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3329.0,1226.0170029371293,False,False,False,False,302.8573544896241,False,False,False,False
2025-02-12 20:00:00+00:00,43.785,43.98,43.6,43.98,1618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.6454503116225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.69969718329202,9.482486551180493,False,True,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4947.0,1283.706661806321,False,False,False,False,323.24716294714926,False,False,False,False
2025-02-13 15:00:00+00:00,44.31,44.33,43.975,44.07,556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.67136183997409,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.591719623088906,9.482486551180493,False,True,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,5503.0,1349.1220623984711,False,False,False,False,326.8557340642477,False,False,False,False
2025-02-13 16:00:00+00:00,44.07,44.07,43.83,43.83,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.67140821349916,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.74859276645702,8.594263002557142,False,True,True,False,False,10.716028444446614,1,,,False,False,False,False,,,False,False,False,False,5501.0,1413.4922629814405,False,False,False,False,321.8192110554997,False,False,False,False
2025-02-13 17:00:00+00:00,43.83,44.15,43.79,44.12,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.67834618925182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.89367587150581,8.594263002557142,False,True,True,False,False,12.745288146331823,1,,,False,False,False,False,,,False,False,False,False,5710.0,1480.1047860359918,False,False,False,False,320.07007600037565,False,False,False,False
2025-02-13 18:00:00+00:00,44.04,44.38,44.0,44.38,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.68872327161648,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.441087576577814,8.594263002557142,True,False,True,False,True,14.492687101424565,1,,,False,False,False,False,,,False,False,False,False,5903.0,1548.6768048571394,False,False,False,False,318.0999973026954,False,False,False,False
2025-02-13 19:00:00+00:00,44.38,44.94,44.33,44.94,658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.74946558609349,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.01658991123878,8.837224030982867,True,False,True,False,True,18.00844494899494,0,,,False,False,False,False,,,False,False,False,False,6561.0,1626.3872419911372,False,False,False,False,323.3697647863745,False,False,False,False
2025-02-13 20:00:00+00:00,44.94,45.35,44.82,45.265,1044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,44.50599924706895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.30884456549958,12.64831942981261,True,False,True,False,True,19.90427012922408,0,,,False,False,False,False,,,False,False,False,False,7605.0,1719.0789126579414,False,False,False,False,334.54232657263225,False,False,False,False
2025-02-14 15:00:00+00:00,44.59,44.59,44.475,44.475,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,44.49261333882145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.39126595539793,12.64831942981261,True,False,True,False,False,12.670589023375886,0,,,False,False,False,False,,,False,False,False,False,7554.0,1809.54280548495,False,False,False,False,330.14632150949063,False,False,False,False
2025-02-14 16:00:00+00:00,44.475,44.475,44.195,44.195,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,44.43852048167368,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.99184994978431,14.727141727098868,False,False,True,False,False,10.318669041662638,0,,,False,False,False,False,,,False,False,False,False,7379.0,1895.8909790433227,False,False,False,False,327.7409521837621,False,False,False,False
