date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_144,Gap_Up_aVWAP_137,Gap_Up_aVWAP_90,Gap_Up_aVWAP_57,Gap_Up_aVWAP_47,Gap_Down_aVWAP_104,Gap_Down_aVWAP_8,aVWAP_OB_bull_89,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-10-21 00:00:00+00:00,10.6762692741,11.6149125655,9.9483418236,10.6843786413,53145,,,,,,,10.860400777499251,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.552286101426898,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.761956499708287,-20.799815429202205,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-217249,-98708.09425925856,False,False,False,False,30468.88314932378,False,False,False,False
2022-10-28 00:00:00+00:00,11.5310093489,11.7234631502,9.8206352533,10.1015897079,64484,,,,,,,10.91700642384052,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.1844807209822,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.59839678806732,-20.799815429202205,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-152765,-102712.30949931349,False,False,False,False,32988.52143455906,False,False,False,False
2022-11-04 00:00:00+00:00,10.2101402926,12.0555002329,10.0952043794,11.3978113961,38273,,,,,,,10.894963777370133,,"rgba(239, 83, 80, 0.5)",1.0,11.91943,,12.009702402748358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.745970954272877,-20.799815429202205,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-191038,-109254.95324010508,False,False,False,False,33379.96429125839,False,False,False,False
2022-11-11 00:00:00+00:00,9.4566715281,10.2676082492,8.3711656808,10.2676082492,50141,,,,,,,10.617004527315167,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.637409786693778,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.282798248729097,-20.799815429202205,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-241179,-119027.10485194915,False,False,False,False,34621.52249190591,False,False,False,False
2022-11-18 00:00:00+00:00,8.4988722511,9.7440113112,8.3456243668,9.2651116727,46730,,,,,,,10.362978885650106,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.315605694501398,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3038380749276,-20.799815429202205,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-287909,-131536.87486291587,False,False,False,False,35518.44675176473,False,False,False,False
2022-11-25 00:00:00+00:00,8.6343050688,8.7159734205,7.7645594721,8.2817710816,74101,,,,,,,9.991092644561972,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.85826607406003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.918165615967883,-20.799815429202205,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-213808,-137631.03228047767,False,False,False,False,38376.41365904141,False,False,False,False
2022-12-02 00:00:00+00:00,9.3545062718,9.5588367843,8.4094776519,8.4094776519,30529,,,,,,,9.927974262882723,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.75296085480637,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.273751286976314,-20.799815429202205,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-183279,-141012.3632226645,False,False,False,False,37795.12375837168,False,False,False,False
2022-12-09 00:00:00+00:00,8.3647803523,9.0863224743,7.8539540712,9.0863224743,78480,,,,,,,9.696328480424754,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.442537571639006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.436475123394626,-20.799815429202205,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-261759,-149956.55853950419,False,False,False,False,40808.818294788594,False,False,False,False
2022-12-16 00:00:00+00:00,6.7206221134,8.1859911539,6.7173655959,8.1859911539,116245,,,,,,,9.231321659049637,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.907122326770384,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.452565545445236,-20.799815429202205,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-378004,-166848.961610652,False,False,False,False,46396.68360628573,False,False,False,False
2022-12-23 00:00:00+00:00,5.2392897517,6.9472374224,5.1210973209,6.9025401228,166618,,,,,,,8.4998961555392,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.113624771531365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.959653657390213,-21.56959918898945,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-544622,-194832.1496394926,False,False,False,False,55301.966302116416,False,False,False,False
2022-12-30 00:00:00+00:00,5.1914636411,5.2423547093,4.4308433086,4.980492387,271425,,,,,,,7.592234407237212,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.123723561223844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.869496451103842,-22.773706655558826,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-816047,-240848.06448101165,False,False,False,False,71311.07990936705,False,False,False,False
2023-01-06 00:00:00+00:00,4.6293631721,4.8847763126,4.0866102485,4.8847763126,142510,,,,,,,7.2297797134394095,,"rgba(239, 83, 80, 0.5)",-1.0,6.037792,,6.129235524203707,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.807941428508542,-23.94815100734351,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-958557,-294011.6893342701,False,False,False,False,76585.07399015468,False,False,False,False
2023-01-13 00:00:00+00:00,5.1119663011,5.2744090585,4.7602624066,4.8975469696,440090,,,,,,,6.64549911375355,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.982086426504612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11164283361995,-23.94815100734351,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-518467,-310638.0086428427,False,False,False,False,103511.36480569877,False,False,False,False
2023-01-20 00:00:00+00:00,5.6701717197,5.8553462466,5.2423547093,5.2678960234,469210,,,,,,,6.410836854589156,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.975337365127296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.517924366412853,-23.94815100734351,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-49257,-291276.4524470766,False,False,False,False,130600.15259786924,False,False,False,False
2023-01-27 00:00:00+00:00,8.0895088401,8.237073782,5.7404103334,5.8042636185,682516,,,,,,,6.641604081298188,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.469749610220409,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.714065405279523,-27.374697711876188,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,633259,-222792.34485840428,False,False,False,False,171482.80796099003,False,False,False,False
2023-02-03 00:00:00+00:00,8.7734413771,9.2714970012,7.2473478625,8.0902112262,1365588,,,,,,,7.228923734398452,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.241703989614013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.38569515197733,-22.967436826043155,False,False,False,True,True,,0,,,False,False,False,False,-0.128568711791802,-0.128568711791802,False,False,False,False,1998847,-58226.467461485445,False,False,False,False,259935.0444083241,False,False,False,False
2023-02-10 00:00:00+00:00,9.1437904309,10.1476917798,8.7351294061,8.9522305755,1154050,,,,,,,7.6878634599200755,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.755244004463192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.231308233217376,-19.450895432126444,False,False,False,True,True,,0,0.8168171039245078,1.1136343332321514,False,False,False,False,-0.06464314071919883,-0.09660592625550041,False,False,False,False,3152897,179634.5301282542,False,False,False,False,326165.78185955936,False,False,False,False
2023-02-17 00:00:00+00:00,9.7695526252,10.3378468629,8.6585054639,8.9841572181,815640,,,,,,,7.940787183841175,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.545395836902898,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.82125711171218,-16.220432961260258,False,False,False,True,True,,0,0.799374075001577,1.1301401094648829,False,False,False,False,-0.05477123986912079,-0.0756885830623106,False,False,False,False,3968537,460293.9723409761,False,False,False,True,362423.1313514438,False,False,False,True
2023-02-24 00:00:00+00:00,9.0927078028,9.827275995,8.8245240053,9.5652221128,389950,,,,,,,8.01898371810044,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.561994469804128,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.557431249733035,-14.760036219862883,False,False,False,True,True,,0,0.8134566172193742,1.1261879891877178,False,False,False,False,-0.0642662014535055,-0.06997739225790806,False,False,False,False,3578587,691278.6410564594,False,False,False,False,364462.15865874424,False,False,False,False
2023-03-03 00:00:00+00:00,9.1446205236,9.890873867,8.4861015941,9.4119742285,457317,,,,,,,8.094682423826677,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.584761048758066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.872636977126085,-13.62918744576406,False,False,False,True,True,,0,0.8391867404012134,1.098661230354098,False,False,False,False,-0.07184786980133277,-0.07091263102962042,False,False,False,False,4035904,939028.6676448698,False,False,False,False,371340.2950543928,False,False,False,False
2023-03-10 00:00:00+00:00,7.7389543047,9.182102402,7.4823279518,9.182102402,424667,,,,,,,8.096964743486021,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.497418250274249,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.18311906471749,-13.62918744576406,False,False,False,True,True,,0,0.8094962754760546,1.1383383329765289,False,False,False,False,-0.11931359276002063,-0.09511311189482052,False,False,False,False,3611237,1136970.0255971015,False,False,False,False,375290.42134666,False,False,False,False
2023-03-17 00:00:00+00:00,8.0875932415,8.3967069949,7.2154212199,7.4069810753,537880,,,,,,,8.083614631123316,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.274537003760155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.23121280726318,-13.62918744576406,False,False,False,True,True,,0,0.7688869620027937,1.172500394133637,False,False,False,False,-0.14089169114096722,-0.11800240151789387,False,False,False,False,4149117,1360092.02370102,False,False,False,False,387334.09383950004,False,False,False,False
2023-03-24 00:00:00+00:00,8.6355821345,9.2267997016,7.8922660423,7.98804597,498848,,,,,,,8.113247951540401,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.358467218608387,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.102272357752135,-13.349884315701104,False,False,False,True,True,,0,0.8086952985167957,1.1620383927102025,False,False,False,False,-0.069866241376419,-0.09393432144715644,False,False,False,False,4647965,1603638.1700935373,False,False,False,False,395594.3831847223,False,False,False,False
2023-03-31 00:00:00+00:00,9.6163047409,9.6290753979,8.3647803523,8.8756066334,312255,,,,,,,8.152148238241251,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.44250943678849,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11217673558122,-11.283298263914695,False,False,False,True,True,,0,0.8379437869815253,1.110626232741689,False,False,False,False,0.04805884973921891,-0.022937735853968765,False,False,False,False,4960220,1852273.8611977198,False,False,False,False,389421.0955414095,False,False,False,False
2023-04-07 00:00:00+00:00,8.3311935243,9.3098089723,8.0327432696,9.1565610879,439236,,,,,,,8.171542191389197,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.448481049586258,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.96049953644988,-11.283298263914695,False,False,False,True,True,,0,0.8770465353265172,1.0733780570647082,False,False,False,False,0.08945294443266208,0.033257604289346654,False,False,False,False,4520984,2049956.0937015926,False,False,False,False,393111.0884642681,False,False,False,False
2023-04-14 00:00:00+00:00,8.2968404569,8.6585054639,7.8220274287,8.0327432696,229482,,,,,,,8.173675947381637,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.434397664900262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.81186172335828,-11.255507735513355,False,False,False,True,True,,0,0.9007812862147113,1.0351999395725224,False,False,False,False,0.04607909122484333,0.03966834775709499,False,False,False,False,4291502,2215996.5312051782,False,False,False,False,380990.4152446927,False,False,False,False
2023-04-21 00:00:00+00:00,7.1615290473,8.5371842222,6.9280814368,8.3903216664,421840,,,,,,,8.146610625337448,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.349772648556058,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.426617607578684,-11.255507735513355,False,False,False,True,True,,0,0.8811986224229762,1.0454005409204528,False,False,False,False,-0.004796553347388889,0.01743589720485305,False,False,False,False,3869662,2338490.2696344242,False,False,False,False,384016.3104117525,False,False,False,False
2023-04-28 00:00:00+00:00,7.1132559637,7.1898799059,6.4747231124,7.1387972778,443416,,,,,,,8.093982437459285,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.923022968965211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.38499634186628,-11.255507735513355,False,False,False,True,True,,0,0.8682151541490587,1.0873977133249983,False,False,False,False,-0.09525801844406198,-0.03891106061960446,False,False,False,False,3426246,2419064.7681800225,True,False,False,False,388416.28741828934,True,False,False,False
2023-05-05 00:00:00+00:00,7.4069810753,7.4504013092,6.8259161806,7.0430173501,366366,,,,,,,8.064186773905917,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.901818644808185,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.13857136195526,-11.255507735513355,False,False,False,True,True,,0,0.8653430022455854,1.0928366793900084,False,False,False,False,0.019255875814624675,-0.009827592402489893,False,False,False,False,3792612,2520809.007574095,False,False,False,False,386782.93279471237,False,False,False,False
2023-05-12 00:00:00+00:00,7.2856598336,7.7837154576,7.2313845412,7.6049262592,254858,,,,,,,8.04945027140231,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.898045128949993,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8126342922395,-11.255507735513355,False,False,False,True,True,,0,0.9239104774975316,1.0328291406849548,False,False,False,False,0.06799631197621225,0.02908435978686118,False,False,False,False,3537754,2596138.26627231,False,False,False,False,377010.71555065963,False,False,False,False
2023-05-19 00:00:00+00:00,7.9433486704,8.0135872841,7.1132559637,7.2281918769,156828,,,,,,,8.044355479866363,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.906167050311633,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.732552582737874,-11.255507735513355,False,False,False,True,True,,0,0.91992884295793,1.010336476169895,False,False,False,False,0.0753909109194884,0.052237635353174786,False,False,False,False,3694582,2677504.4687706577,False,False,False,False,360700.8847691293,False,False,False,False
2023-05-26 00:00:00+00:00,8.6265788213,8.9139186044,7.8156421002,7.9816606415,443129,,,,,,,8.060057146507663,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.007218320763217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.500396774999885,-10.471809818422884,False,False,False,True,True,,0,0.959274999953056,0.9517099844646477,False,False,False,False,0.18277271533510753,0.11750517534414115,False,False,False,False,4137711,2785667.915528387,False,False,False,False,366806.67108252714,False,False,False,False
2023-06-02 00:00:00+00:00,9.8142499248,9.9802684661,8.7670560486,9.0352398462,192053,,,,,,,8.084034878835983,,#000000,0.0,0.0,,8.090244186080568,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46183461087624,-7.488454510268838,False,False,False,False,True,,1,0.9645384602040373,0.9410195265019123,False,False,False,False,0.32453873234564334,0.22102195384489226,False,False,False,False,4329764,2900045.403267025,False,False,False,False,353861.95470604365,False,False,False,False
2023-06-09 00:00:00+00:00,11.5702152659,12.0171882619,9.7695526252,10.0185804372,362471,,,,,,,8.175250053053432,,#000000,0.0,0.0,,8.348122425304322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.58469044665942,-3.496938520774542,False,False,False,False,True,,1,1.0192390716236286,0.8761478872830832,False,False,False,False,0.3428282428564844,0.28192509835068835,False,False,False,False,4692235,3032800.188210208,False,False,False,False,354499.6617648552,False,False,False,False
2023-06-16 00:00:00+00:00,12.5024732289,12.6557211132,11.582985923,11.8639403775,327091,,,,,,,8.282766913053441,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,8.611178327949151,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.415329308177405,0.10305566080539563,False,False,True,False,True,,0,1.1131163600311613,0.8328416064205232,False,False,False,False,0.34282824471287143,0.3123766715317799,False,False,False,False,5019326,3179950.248342785,False,False,False,False,352469.3905230141,False,False,False,False
2023-06-23 00:00:00+00:00,12.2342894313,13.4666578344,11.7873164354,12.5407851999,365564,,,,,,,8.40354202442035,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,8.872846866040836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.697293698210466,2.1666420659211525,False,False,True,False,True,,0,1.167915707097969,0.7702914513251606,False,False,False,False,0.3428282453178522,0.32760245842481606,False,False,False,False,4653762,3289121.4892062824,False,False,False,False,353439.3615953835,False,False,False,False
2023-06-30 00:00:00+00:00,12.4960879003,12.6599992833,11.2892608113,11.8256284065,401428,,,,,,,8.517824213030762,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.089765527440044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.588108971379484,3.8732741658909404,False,False,True,False,True,,0,1.170830729605836,0.7474635005385,False,False,False,False,0.28455392428332105,0.30607819135406855,False,False,False,False,5055190,3419941.3788947063,False,False,False,False,356994.07555128104,False,False,False,False
2023-07-07 00:00:00+00:00,13.275097979,13.8497775451,13.1943874265,13.4028045492,303111,,,,,13.439754316866667,,8.628683794572469,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.29476488433274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.68981088753715,5.808318310363838,False,False,True,False,True,,0,1.224268638137099,0.7236962557343486,False,False,False,False,0.34282824570663833,0.32445321853035347,False,False,False,False,5358301,3563523.573050654,False,False,False,False,353002.73662155657,False,False,False,False
2023-07-14 00:00:00+00:00,13.6646030183,13.8880895162,12.7323450553,13.3772632352,300834,,,,,13.434071596204516,,8.733631320412913,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.476009639680436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.54961592045453,7.53071622061573,False,False,True,False,True,,0,1.1918053279209135,0.7417743085438189,False,False,False,False,0.32327194951439536,0.32386258402237444,False,False,False,False,5659135,3718754.049120976,False,False,False,False,349138.3857607005,False,False,False,False
2023-07-21 00:00:00+00:00,12.330069359,14.7245675515,12.1001336792,13.9902547724,619038,,,,,13.240470768826691,,8.919547315040885,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.770519363458419,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.494420110182666,7.53071622061573,False,False,True,False,True,0.016055298952604602,0,1.1548229501010718,0.751691123266089,False,False,False,False,0.3307272257532216,0.327294904887798,False,False,False,False,5040097,3816631.3047416448,False,False,False,False,369130.94977842644,False,False,False,False
2023-07-28 00:00:00+00:00,12.7004184128,13.077152795,12.0171882619,12.0491149044,522510,,,,,13.04822415163488,,9.048552532956966,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.859507128483402,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.143244795821026,7.53071622061573,False,False,True,False,True,1.120234830895459,0,1.146862473524892,0.8585713134120521,False,False,False,False,0.23822362384357698,0.2827592643656875,False,False,False,False,5562607,3945962.837723745,False,False,False,False,380492.3609059504,False,False,False,False
2023-08-04 00:00:00+00:00,11.9277936627,12.828124983,11.7681604498,12.7515010409,311815,,,,,12.915827784090048,,9.112633382113367,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.884017996026877,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.619121972022256,7.53071622061573,False,False,True,False,True,0.0,0,1.0992267458472265,0.8924189439703379,False,False,False,False,0.21238542892616108,0.24757234664592428,False,False,False,False,5250792,4042616.849744208,False,False,False,False,375405.14898699115,False,False,False,False
2023-08-11 00:00:00+00:00,11.2637194973,11.9086376771,11.0153302181,11.8639403775,233736,,,,,12.760761874043096,,9.147186064593233,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.862533989492517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.51145319087923,7.53071622061573,False,False,True,False,False,0.0,0,1.0330342390251117,0.9440135242596267,False,False,False,False,0.12744038759102225,0.18750636711847327,False,False,False,False,5017056,4114797.5275409333,False,False,False,False,364911.1379509177,False,False,False,False
2023-08-18 00:00:00+00:00,9.6993140116,11.1283505328,9.5269101417,10.8486731439,300895,,,,,12.45398914751204,,9.165740928779677,,"rgba(38, 166, 154, 0.5)",-1.0,8.9139185,,10.81308296225697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.92516183258495,11.059990368276488,False,False,True,False,False,0.0,0,0.9867204264090614,0.9690766916309294,False,False,False,False,0.014843021266998664,0.10117469419273596,False,False,False,False,4716161,4159342.9699453088,False,False,False,False,360169.2018064053,False,False,False,False
