date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_876,Gap_Up_aVWAP_846,Gap_Up_aVWAP_834,Gap_Up_aVWAP_780,Gap_Up_aVWAP_750,Gap_Up_aVWAP_702,Gap_Up_aVWAP_690,Gap_Up_aVWAP_648,Gap_Up_aVWAP_642,Gap_Down_aVWAP_888,Gap_Down_aVWAP_864,Gap_Down_aVWAP_852,Gap_Down_aVWAP_816,Gap_Down_aVWAP_756,Gap_Down_aVWAP_732,Gap_Down_aVWAP_726,Gap_Down_aVWAP_714,Gap_Down_aVWAP_689,Gap_Down_aVWAP_684,aVWAP_OB_bull_853,aVWAP_OB_bull_832,aVWAP_OB_bull_800,aVWAP_OB_bull_638,aVWAP_OB_bull_479,aVWAP_OB_bull_409,aVWAP_OB_bull_254,aVWAP_OB_bear_703,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 19:00:00+00:00,1.095,1.125,1.095,1.115,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.401018320078386,10.771243677751755,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,403.0,-58.878854503501444,False,False,False,False,45.765794235815314,False,False,False,False
2025-02-11 20:00:00+00:00,1.115,1.115,1.09,1.105,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.912812540070206,8.26749165448863,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,164.0,-55.42336838716809,False,False,False,False,48.76167339494996,False,False,False,False
2025-02-12 15:00:00+00:00,1.085,1.1,1.08,1.095,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.48346714267795,4.636944036575706,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-101.0,-56.129982830777884,False,False,False,False,52.1142055903771,False,False,False,False
2025-02-12 16:00:00+00:00,1.095,1.12,1.09,1.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.19168050107469,4.636944036575706,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-101.0,-56.825642011696054,False,False,False,False,51.30623341068133,False,False,False,False
2025-02-12 17:00:00+00:00,1.115,1.12,1.1,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.452800033350954,4.379486440586021,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-101.0,-57.51051577895658,False,False,False,False,50.51078793144596,False,False,False,False
2025-02-12 18:00:00+00:00,1.1,1.1,1.075,1.09,1900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.32539975796499,1.5124286080567941,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2001.0,-87.64213568936034,False,False,False,False,79.18503928134602,False,False,False,False
2025-02-12 19:00:00+00:00,1.09,1.09,1.07,1.08,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.480241825618364,-1.9690755216305291,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2701.0,-128.15931188022296,False,False,False,False,88.81007743202284,False,False,False,False
2025-02-12 20:00:00+00:00,1.08,1.08,1.075,1.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.58346987072061,-4.505459153446594,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2701.0,-168.04831479680865,False,False,False,False,87.43317700672016,False,False,False,False
2025-02-13 15:00:00+00:00,1.1,1.11,1.1,1.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.38158645008838,-4.505459153446594,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2701.0,-207.31888355964884,False,False,False,False,86.07762387483302,False,False,False,False
2025-02-13 16:00:00+00:00,1.11,1.11,1.1,1.105,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.275082843412015,-4.505459153446594,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2701.0,-245.98060629515814,False,False,False,False,84.74308707057205,False,False,False,False
2025-02-13 17:00:00+00:00,1.105,1.125,1.1,1.11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.0800902184235517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.17464987272608,-12.024699151180712,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2699.0,-284.01191472469054,False,False,False,False,83.46024851133836,False,False,False,False
2025-02-13 18:00:00+00:00,1.11,1.11,1.11,1.11,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.0931622560812617,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.10769455893546,-9.761428809240016,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-2699.0,-321.453590465393,False,False,False,False,90.61590357317807,False,False,False,False
2025-02-13 19:00:00+00:00,1.11,1.13,1.11,1.11,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.105786933927246,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.39639101640838,-8.035492643119312,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-2699.0,-358.31477510934036,False,False,False,False,90.76139344026059,False,False,False,False
2025-02-13 20:00:00+00:00,1.11,1.125,1.11,1.12,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1097576768703798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.48761033558574,-4.636286495944006,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2177.0,-386.51144526268394,False,False,False,False,97.44726330940384,False,False,False,False
2025-02-14 15:00:00+00:00,1.1,1.1,1.09,1.095,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1097576768703798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.860651852242675,-4.636286495944006,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2177.0,-414.27095773923145,False,False,False,False,95.9364530255371,False,False,False,False
2025-02-14 16:00:00+00:00,1.095,1.105,1.095,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1097576768703798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.59918659881926,-4.636286495944006,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2177.0,-441.60009017738287,False,False,False,False,94.44906615692412,False,False,False,False
2025-02-14 17:00:00+00:00,1.1,1.105,1.1,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1097576768703798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75820976320364,-4.636286495944006,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2177.0,-468.50551513587305,False,False,False,False,92.98473954984001,False,False,False,False
2025-02-14 18:00:00+00:00,1.1,1.105,1.1,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1097576768703798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.19755853945989,-4.636286495944006,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2177.0,-494.99380172291376,False,False,False,False,91.54311568085025,False,False,False,False
2025-02-14 19:00:00+00:00,1.1,1.12,1.1,1.105,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1079572719678605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.248302711963525,-4.636286495944006,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1177.0,-505.5675412310856,False,False,False,False,105.62771853851149,False,False,False,False
2025-02-14 20:00:00+00:00,1.105,1.115,1.095,1.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1079572719678605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4533382926177,-4.584249230159649,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1177.0,-515.9773467933944,False,False,False,False,103.99007949140278,False,False,False,False
2025-02-17 15:00:00+00:00,1.115,1.115,1.115,1.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1079572719678605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.590028679720476,-2.265996152812633,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1177.0,-526.2257600214039,False,False,False,False,102.37783019696242,False,False,False,False
2025-02-17 16:00:00+00:00,1.115,1.115,1.115,1.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1079572719678605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.014488937789,-0.6335408054933254,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-1177.0,-536.3152831218472,False,False,False,False,100.79057701561416,False,False,False,False
2025-02-17 17:00:00+00:00,1.115,1.115,1.115,1.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1079572719678605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.96412910983467,0.5801733961995765,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-1177.0,-546.248379507555,False,False,False,False,99.22793241072091,False,False,False,False
2025-02-17 18:00:00+00:00,1.115,1.115,1.115,1.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1079572719678605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.59722255786512,1.5343231069466157,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1177.0,-556.0274743989107,False,False,False,False,97.68951485396555,False,False,False,False
2025-02-17 19:00:00+00:00,1.115,1.115,1.115,1.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1079572719678605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.01928485655209,2.32217116194024,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1177.0,-565.6549554159819,False,False,False,False,96.17494873219864,False,False,False,False
2025-02-17 20:00:00+00:00,1.115,1.115,1.115,1.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1079572719678605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.30065972234341,2.997395972973166,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1177.0,-575.1331731614705,False,False,False,False,94.68386425573044,False,False,False,False
2025-02-18 15:00:00+00:00,1.08,1.09,1.08,1.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1079572719678605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55435697986008,3.3080564885492265,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1177.0,-584.464441794626,False,False,False,False,93.2158973680447,False,False,False,False
2025-02-18 16:00:00+00:00,1.09,1.09,1.08,1.09,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1062356828175024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7234884848712,-1.8415942513242385,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1177.0,-593.6510395962598,False,False,False,False,94.46836407551686,False,False,False,False
2025-02-18 17:00:00+00:00,1.09,1.1,1.085,1.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.1062356828175024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83624282154527,-5.121532675595887,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1177.0,-602.6952095249999,False,False,False,False,93.00373827589644,False,False,False,False
2025-02-18 18:00:00+00:00,1.09,1.09,1.08,1.08,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.0986531728116253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.083513413837565,-9.252001489652443,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2277.0,-628.6534233308139,False,False,False,False,108.6160834189058,False,False,False,False
2025-02-18 19:00:00+00:00,1.08,1.085,1.06,1.06,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.08941389152125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.296904244990127,-14.328282365538797,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3777.0,-677.4649981628943,False,False,False,False,130.18792708682975,False,False,False,False
2025-02-18 20:00:00+00:00,1.06,1.075,1.04,1.045,5945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.06980179143146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25528080150234,-18.706125892761552,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9722.0,-817.6903470285858,False,False,False,False,220.34005224827422,False,False,False,False
2025-02-19 15:00:00+00:00,1.035,1.045,1.035,1.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.06980179143146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.570319791972558,-21.919315387158182,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9722.0,-955.7416594777551,False,False,False,False,216.9239274072157,False,False,False,False
2025-02-19 16:00:00+00:00,1.04,1.05,1.03,1.05,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.0693648031118568,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27965472783921,-21.919315387158182,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9538.0,-1088.799928323061,False,False,False,False,216.41347892028213,False,False,False,False
2025-02-19 17:00:00+00:00,1.05,1.06,1.03,1.04,1001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.0672200433752481,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.282803963430567,-21.919315387158182,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10539.0,-1235.314658116502,False,False,False,False,228.57761103004518,False,False,False,False
2025-02-19 18:00:00+00:00,1.04,1.04,1.005,1.025,6665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.051671815654811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94421427814282,-22.041826868895676,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-17204.0,-1482.8911750449283,False,False,False,False,328.36710543268015,False,False,False,False
2025-02-19 19:00:00+00:00,1.025,1.03,1.005,1.01,5138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.0438077710816402,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.04293005365207,-24.309208590707968,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-22342.0,-1806.2882110907433,False,False,False,False,402.935057286437,False,False,False,False
2025-02-19 20:00:00+00:00,1.01,1.02,1.005,1.0099,3915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.0392894820224388,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76917508246556,-25.995804917287217,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-26257.0,-2185.3690140195686,False,False,False,False,457.38567655331394,False,False,False,False
2025-02-20 15:00:00+00:00,1.04,1.04,1.02,1.025,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.0390952303871304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.13418895400528,-25.995804917287217,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-25753.0,-2550.758641709188,False,False,False,False,458.1083792424098,False,False,False,False
2025-02-20 16:00:00+00:00,1.025,1.03,1.02,1.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.0390952303871304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5313328290247,-31.666612150222953,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-25753.0,-2910.483313930751,False,False,False,False,451.0059237502794,False,False,False,False
2025-02-20 17:00:00+00:00,1.03,1.03,1.01,1.01,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.0383321287107095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.916422027217227,-31.083341502636692,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-26753.0,-3280.1347354201966,False,False,False,False,459.51745981616654,False,False,False,False
2025-02-20 18:00:00+00:00,1.01,1.01,1.0,1.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.0262754162260308,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.183476762560417,-31.083341502636692,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-27253.0,-3651.807065103604,False,False,False,False,460.1450960980864,False,False,False,False
2025-02-20 19:00:00+00:00,1.0,1.03,1.0,1.03,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.025637650748817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.63613443920608,-25.195252889373506,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-27100.0,-4015.344940063238,False,False,False,False,455.38315662369746,False,False,False,False
2025-02-20 20:00:00+00:00,1.03,1.045,1.03,1.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.025637650748817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.654582655953405,-19.611093803440056,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-27100.0,-4373.246568899467,False,False,False,False,448.32295264503546,False,False,False,False
2025-02-21 15:00:00+00:00,1.035,1.035,1.025,1.025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.025637650748817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.42288205521834,-18.00694232944676,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-27100.0,-4725.599335273118,False,False,False,False,441.37220919317446,False,False,False,False
