date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_834,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_810,Gap_Up_aVWAP_804,Gap_Up_aVWAP_792,Gap_Up_aVWAP_786,Gap_Up_aVWAP_762,Gap_Up_aVWAP_750,Gap_Down_aVWAP_876,Gap_Down_aVWAP_852,Gap_Down_aVWAP_840,Gap_Down_aVWAP_774,Gap_Down_aVWAP_744,Gap_Down_aVWAP_720,Gap_Down_aVWAP_672,Gap_Down_aVWAP_630,Gap_Down_aVWAP_612,Gap_Down_aVWAP_582,aVWAP_OB_bull_564,aVWAP_OB_bull_304,aVWAP_OB_bear_767,aVWAP_OB_bear_704,aVWAP_OB_bear_603,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,54.06,55.53,53.79,53.79,15607.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.443427475845404,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.072301383460356,10.437831804160453,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,22236.0,1134.4706048391156,False,False,False,False,2329.423431715757,False,False,False,False
2025-02-13 16:00:00+00:00,53.76,54.32,53.585,54.16,9123.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.93173118118527,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.79959477810788,1.5207389674197103,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,31359.0,1603.06795980285,False,False,False,False,2434.750200216288,False,False,False,False
2025-02-13 17:00:00+00:00,54.16,54.77,54.105,54.4,7852.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.9002285486035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.180398540459308,-3.2977906021249694,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,39211.0,2186.1366736043565,False,False,False,False,2518.7385692051826,False,False,False,False
2025-02-13 18:00:00+00:00,54.4,54.96,54.4,54.9,7016.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.92289237658369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.93495664248961,-4.567134077007836,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,46227.0,2868.9407561841335,False,False,False,False,2588.463552628358,False,False,False,False
2025-02-13 19:00:00+00:00,54.9,55.175,54.83,54.945,6814.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.9621228284111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.33229008273126,-5.784747361234878,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,53041.0,3646.8021398091855,False,False,False,False,2653.9757456108637,False,False,False,False
2025-02-13 20:00:00+00:00,54.945,55.39,54.945,55.29,21625.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.078756942823674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.731375928809683,-5.784747361234878,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,74666.0,4747.8749748509035,False,False,False,False,2948.1001526556565,False,False,False,False
2025-02-14 15:00:00+00:00,55.065,55.22,54.74,55.15,3981.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.079570775699395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.30912472671485,-5.807817653771693,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,70685.0,5770.15598299275,False,False,False,False,2964.114103777274,False,False,False,False
2025-02-14 16:00:00+00:00,55.15,55.41,55.04,55.405,3325.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.0915561928525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.13044641293915,-5.807817653771693,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,74010.0,6828.138060775808,False,False,False,False,2969.7092339512697,False,False,False,False
2025-02-14 17:00:00+00:00,55.41,55.5,55.025,55.06,3152.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.09788937829783,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.303328637286484,-6.086343457391209,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,70858.0,7820.849098593238,False,False,False,False,2972.5354473783814,False,False,False,False
2025-02-14 18:00:00+00:00,55.065,55.25,55.05,55.19,2603.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.101531542453536,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.220014480047595,-6.3030709109110745,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,73461.0,8838.525856754582,False,False,False,False,2966.8062156360807,False,False,False,False
2025-02-14 19:00:00+00:00,55.19,55.225,55.05,55.09,3888.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.10436175181098,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4809929401165,-7.1604556988167545,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,69573.0,9780.145610913427,False,False,False,False,2981.0882898122654,False,False,False,False
2025-02-14 20:00:00+00:00,55.09,55.315,55.07,55.155,15570.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.121518067939306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.126710093695266,-7.540261363026524,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,85143.0,10948.561958031047,False,False,False,False,3176.2652155516103,False,False,False,False
2025-02-17 15:00:00+00:00,55.155,55.155,55.155,55.155,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.121518067939306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.55718819608111,-8.056391195517882,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,85143.0,12098.863323022813,False,False,False,False,3127.020793605074,False,False,False,False
2025-02-17 16:00:00+00:00,55.155,55.155,55.155,55.155,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.121518067939306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.84417359767167,-8.641993156425713,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,85143.0,13231.330558324784,False,False,False,False,3078.539851068561,False,False,False,False
2025-02-17 17:00:00+00:00,55.155,55.155,55.155,55.155,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.121518067939306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.035497198732045,-9.250546437094378,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,85143.0,14346.240162071686,False,False,False,False,3030.810551051994,False,False,False,False
2025-02-17 18:00:00+00:00,55.155,55.155,55.155,55.155,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.121518067939306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.163046266105624,-9.850721921856973,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,85143.0,15443.864345605458,False,False,False,False,2983.821240182971,False,False,False,False
2025-02-17 19:00:00+00:00,55.155,55.155,55.155,55.155,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.121518067939306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.24807897768801,-10.422378924964988,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,85143.0,16524.471099937156,False,False,False,False,2937.5604457615295,False,False,False,False
2025-02-17 20:00:00+00:00,55.155,55.155,55.155,55.155,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.121518067939306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.30476745207627,-10.953484704433649,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,85143.0,17588.32426117844,False,False,False,False,2892.016872959025,False,False,False,False
2025-02-18 15:00:00+00:00,55.53,55.59,54.965,55.2,2592.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.167599119668864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.047556169640984,-10.953484704433649,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,87735.0,18675.869621470247,False,False,False,False,2887.365448572063,False,False,False,False
2025-02-18 16:00:00+00:00,55.195,55.285,55.045,55.22,4045.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.15583271984733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.87820989096514,-10.953484704433649,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,91780.0,19809.266991680008,False,False,False,False,2905.3132710748214,False,False,False,False
2025-02-18 17:00:00+00:00,55.22,55.56,55.19,55.52,5272.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.19750720896345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.81113517034936,-11.300635641021053,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,97052.0,21006.828743746984,False,False,False,False,2942.0060885775374,False,False,False,False
2025-02-18 18:00:00+00:00,55.52,56.085,55.515,55.99,6829.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.29441227938181,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.50758189371063,-4.351221632811502,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,103881.0,22291.699615936952,False,False,False,False,3002.269560072459,False,False,False,False
2025-02-18 19:00:00+00:00,55.995,56.06,55.87,55.875,4659.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.342427516213725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1231331731935,-1.4209742779131318,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,99222.0,23484.41745134878,False,False,False,False,3027.9553033271495,False,False,False,False
2025-02-18 20:00:00+00:00,55.875,55.94,55.52,55.55,9303.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.37201871908423,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86908260305747,-1.4209742779131318,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,89919.0,24514.410979234846,False,False,False,False,3125.242818004248,False,False,False,False
2025-02-19 15:00:00+00:00,55.605,55.85,55.53,55.555,1341.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.37518595797538,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.08609514617085,-1.4209742779131318,True,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,91260.0,25549.22631289012,False,False,False,False,3097.580138655345,False,False,False,False
2025-02-19 16:00:00+00:00,55.555,56.03,55.55,55.91,1831.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.3842119183899,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.940362420828286,-1.2757542956814234,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,93091.0,26596.385594860818,False,False,False,False,3077.9432372808433,False,False,False,False
2025-02-19 17:00:00+00:00,55.91,55.925,55.545,55.645,1716.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.389250417544226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.975994628022036,-1.2757542956814234,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,91375.0,27600.705198041273,False,False,False,False,3056.827838253233,False,False,False,False
2025-02-19 18:00:00+00:00,55.645,55.86,55.57,55.84,3134.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.400045603641814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.07328391401922,-1.0322163852866026,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,94509.0,28638.04310194761,False,False,False,False,3058.024305877214,False,False,False,False
2025-02-19 19:00:00+00:00,55.83,55.985,55.79,55.98,2727.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.414245532718006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.96088105535972,0.936955290045276,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,97236.0,29701.577317421288,False,False,False,False,3052.8921460961715,False,False,False,False
2025-02-19 20:00:00+00:00,55.97,56.11,55.87,55.995,4575.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.57771180523945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.34636109381911,2.437052057025795,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,101811.0,30819.552862887624,False,False,False,False,3076.490717474525,False,False,False,False
2025-02-20 15:00:00+00:00,55.805,55.865,55.59,55.6,755.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.56781537151604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.88023231396312,2.437052057025795,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,101056.0,31908.490027804095,False,False,False,False,3040.498613327633,False,False,False,False
2025-02-20 16:00:00+00:00,55.585,55.615,55.39,55.395,1687.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.53791947463604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.794887786471534,5.039376210958835,True,False,False,False,False,0.0,0,,,False,False,False,False,,,False,False,False,False,99369.0,32954.38940721798,False,False,False,False,3019.514138702398,False,False,False,False
2025-02-20 17:00:00+00:00,55.385,55.51,55.295,55.31,2224.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.50738327779148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.37428144154973,1.9163588531072477,False,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,97145.0,33949.59267222235,False,False,False,False,3007.1805861643766,False,False,False,False
2025-02-20 18:00:00+00:00,55.31,55.47,55.27,55.42,1808.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.49179621003429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.46760686703886,1.0691255913100974,False,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,98953.0,34957.39743699409,False,False,False,False,2988.5886390920605,False,False,False,False
2025-02-20 19:00:00+00:00,55.42,55.53,55.24,55.405,1693.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.481082318070015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.712585315078385,0.20358788571160602,False,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,97260.0,35923.32925967635,False,False,False,False,2968.5019935247415,False,False,False,False
2025-02-20 20:00:00+00:00,55.405,55.47,55.11,55.16,6416.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.437274194813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.90855360341464,-2.610411095939426,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,90844.0,36774.812526968184,False,False,False,False,3021.951575020482,False,False,False,False
2025-02-21 15:00:00+00:00,55.43,55.525,55.23,55.275,3514.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.42794318902941,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.69113527794525,-3.03170805367958,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,94358.0,37667.57512344929,False,False,False,False,3029.580232772102,False,False,False,False
2025-02-21 16:00:00+00:00,55.275,55.36,55.02,55.075,1543.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.41947855419429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72942857257988,-5.138812679896709,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,92815.0,38522.57395874465,False,False,False,False,3006.532477225248,False,False,False,False
