date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_446,Gap_Up_aVWAP_444,Gap_Up_aVWAP_443,Gap_Up_aVWAP_439,Gap_Up_aVWAP_436,Gap_Up_aVWAP_428,Gap_Up_aVWAP_427,Gap_Up_aVWAP_423,Gap_Up_aVWAP_417,Gap_Up_aVWAP_416,Gap_Down_aVWAP_441,Gap_Down_aVWAP_433,Gap_Down_aVWAP_431,Gap_Down_aVWAP_422,Gap_Down_aVWAP_408,Gap_Down_aVWAP_387,Gap_Down_aVWAP_383,Gap_Down_aVWAP_379,Gap_Down_aVWAP_375,Gap_Down_aVWAP_369,aVWAP_OB_bull_344,aVWAP_OB_bull_281,aVWAP_OB_bull_37,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-04 17:00:00+00:00,88.64,89.25,88.31,88.695,19557.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,89.88051674759363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.597915057975996,-6.20201127751465,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,76811.0,9534.174201750022,False,False,False,False,53615.41190500611,False,False,False,False
2024-01-05 17:00:00+00:00,88.33,88.92,88.03,88.575,27017.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,89.07801759454057,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.96282005512146,-8.917112952899629,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,49794.0,10158.357547459324,False,False,False,False,53203.03342585873,False,False,False,False
2024-01-08 17:00:00+00:00,89.38,89.82,89.08,89.79,26578.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,89.33357332204953,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.67623172255017,-8.917112952899629,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,76372.0,11184.925647498714,False,False,False,False,52790.24220995395,False,False,False,False
2024-01-09 17:00:00+00:00,90.2,90.215,89.32,89.6,39578.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,89.48470670544911,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.11044679191436,-8.917112952899629,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,36794.0,11581.965559940594,False,False,False,False,52585.40124545854,False,False,False,False
2024-01-10 17:00:00+00:00,90.735,91.05,90.48,90.74,36269.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,89.7626886301218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.01324735061482,-12.425128837123516,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,73063.0,12535.159892344616,False,False,False,False,52332.43378428864,False,False,False,False
2024-01-11 17:00:00+00:00,89.93,90.4,89.76,89.96,28736.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,89.80324604611175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.01364062508836,-11.345419440585495,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,44327.0,13028.056638199738,False,False,False,False,51966.59760158649,False,False,False,False
2024-01-12 17:00:00+00:00,91.44,92.1,91.18,92.015,25704.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.60219006334411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.96573808395698,-5.603407006855512,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,70031.0,13911.823201948579,False,False,False,False,51559.42554574794,False,False,False,False
2024-01-15 17:00:00+00:00,92.015,92.015,92.015,92.015,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.60219006334411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.93380305653606,-1.8238371439905734,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,70031.0,14781.887958507516,False,False,False,False,50760.05460705417,False,False,False,False
2024-01-16 17:00:00+00:00,91.765,92.02,91.22,91.33,32607.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.67870817258462,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.07133068429457,-1.4703935412038902,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,37424.0,15132.92845527484,False,False,False,False,50478.611899968055,False,False,False,False
2024-01-17 17:00:00+00:00,89.3,89.65,88.06,89.595,33093.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.29193427939929,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.414933852863484,-1.4703935412038902,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4331.0,14965.45669627833,False,False,False,False,50209.06752942591,False,False,False,False
2024-01-18 17:00:00+00:00,88.84,89.32,88.35,89.01,28291.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.08039352672387,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.07353936965606,6.68498925862356,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-23960.0,14361.961243622853,False,False,False,False,49869.2525289697,False,False,False,False
2024-01-19 17:00:00+00:00,89.15,90.215,89.065,89.85,42824.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.00930806609767,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.646287568708104,6.009726993164591,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,18864.0,14431.760294109321,False,False,False,False,49760.023807590325,False,False,False,False
2024-01-22 17:00:00+00:00,89.505,89.55,88.88,89.02,24762.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,89.93308003238519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.49732994065707,3.582400853653347,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5898.0,14116.570212030107,False,False,False,False,49372.45754700753,False,False,False,False
2024-01-23 17:00:00+00:00,87.655,88.205,87.5,88.125,38730.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,89.70085294589683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.325715402830305,0.2263890857548816,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-44628.0,13205.801681611036,False,False,False,False,49207.458205193456,False,False,False,False
2024-01-24 17:00:00+00:00,87.66,87.89,87.045,87.16,36886.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,89.47272443273448,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.61433590902978,-3.547893633228462,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-81514.0,11737.277624531795,False,False,False,False,49016.42784542301,False,False,False,False
2024-01-25 17:00:00+00:00,87.11,87.42,86.87,87.215,20447.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,89.35599960114355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.33423547395191,-5.95375290722523,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-61067.0,10608.529134228975,False,False,False,False,48573.490979602495,False,False,False,False
2024-01-26 17:00:00+00:00,87.58,87.58,87.15,87.33,18188.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,89.27050901368303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25816166342333,-7.311185458361955,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-42879.0,9779.26511664403,False,False,False,False,48102.3980961978,False,False,False,False
2024-01-29 17:00:00+00:00,86.86,87.33,86.48,87.13,17339.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,89.18119654731085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.13476769324185,-8.799535740643087,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-60218.0,8694.036200106913,False,False,False,False,47625.44618772962,False,False,False,False
2024-01-30 17:00:00+00:00,86.795,87.315,86.595,86.92,27085.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,89.05355305806539,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.94312342766884,-10.38821548204718,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-87303.0,7205.710057469597,False,False,False,False,47306.9896576873,False,False,False,False
2024-01-31 17:00:00+00:00,87.815,87.99,86.445,86.615,39810.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,88.89743037353396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.499628931953026,-12.208209676334661,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-127113.0,5123.249436423556,False,False,False,False,47190.7572598937,False,False,False,False
2024-02-01 17:00:00+00:00,86.94,88.2,86.93,88.2,43651.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,88.81273720446215,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.99568927978508,-12.208209676334661,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-83462.0,3749.8347164790052,False,False,False,False,47135.877302375964,False,False,False,False
2024-02-02 17:00:00+00:00,86.67,88.45,86.29,87.92,72330.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,88.39281009903576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84107708167386,-16.57507226980499,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-155792.0,1276.317899169253,False,False,False,False,47526.48385582749,False,False,False,False
2024-02-05 17:00:00+00:00,86.57,87.17,86.07,86.525,45754.0,,,,,,,,,,,,,,,,,,,,,,,86.58833333333332,"rgba(239, 83, 80, 1.0)",0.0,0.0,,87.87407545321719,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.35483175701195,-16.57507226980499,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-201546.0,-1868.2141612829832,False,False,False,False,47499.003485969704,False,False,False,False
2024-02-06 17:00:00+00:00,86.815,87.055,86.33,86.49,59863.0,,,,,,,,,,,,,,,,,,,,,,,86.60911575156777,"rgba(239, 83, 80, 1.0)",0.0,0.0,,87.74977385587343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.29025909283335,-16.57507226980499,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-261409.0,-5892.102313821231,False,False,False,False,47690.693354404284,False,False,False,False
2024-02-07 17:00:00+00:00,86.96,87.41,86.5,86.75,41146.0,,,,,,,,,,,,,,,,,,,,,,,86.6869290284336,"rgba(239, 83, 80, 1.0)",0.0,0.0,,87.71513677425226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.653802248157035,-16.57507226980499,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-220263.0,-9215.682122909275,False,False,False,False,47589.22524038251,False,False,False,False
2024-02-08 17:00:00+00:00,86.395,87.09,86.37,86.97,37812.0,,,,,,,,,,,,,,,,,,,,,,,86.71214132466477,"rgba(239, 83, 80, 1.0)",0.0,0.0,,87.6748827645595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.823265329479604,-16.57507226980499,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-182451.0,-11901.501004724634,False,False,False,False,47437.640352934715,False,False,False,False
2024-02-09 17:00:00+00:00,86.855,87.68,86.8,87.62,54234.0,,,,,,,,,,,,,,,,,,,,,,,86.86078533472357,"rgba(239, 83, 80, 1.0)",0.0,0.0,,87.6879177708584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.16150736316308,-13.244381568370287,True,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-128217.0,-13704.842074418824,False,False,False,False,47543.01026994348,False,False,False,False
2024-02-12 17:00:00+00:00,87.55,87.83,87.33,87.59,44429.0,,,,,,,,,,,,,,,,,,,,,,,86.9741249467468,"rgba(239, 83, 80, 1.0)",0.0,0.0,,87.70799563920099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.27747226465621,-11.062107804210832,True,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-172646.0,-16169.046073265043,False,False,False,False,47494.73104095211,False,False,False,False
2024-02-13 17:00:00+00:00,86.61,87.34,86.08,87.3,52328.0,,,,,,,,,,,,,,,,,,,,,,,86.96360553512574,"rgba(239, 83, 80, 1.0)",0.0,0.0,,87.6615918494823,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.58565851573252,-10.528719303381024,True,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-224974.0,-19406.33218065628,False,False,False,False,47569.665443417965,False,False,False,False
2024-02-14 17:00:00+00:00,92.65,94.2,92.65,92.96,91634.0,,,,,,,,,,,,,,,,,,,,,,,88.31632124297754,"rgba(38, 166, 154, 1.0)",0.0,0.0,,88.42817098524415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.74199375312386,-0.13931303712203658,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-133340.0,-21172.74563521975,False,False,False,False,48252.83342103939,False,False,False,False
2024-02-15 17:00:00+00:00,93.53,94.285,93.39,93.78,41189.0,,,,,,,,,,,,,,,,,,,,,,,88.80015492820426,"rgba(38, 166, 154, 1.0)",0.0,0.0,,88.72865301611994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.83071031463557,6.8849495983236295,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-92151.0,-22273.183687386885,False,False,False,False,48143.316623813975,False,False,False,False
2024-02-16 17:00:00+00:00,93.52,93.94,92.84,93.12,26879.0,,,,,,,,,,,,,,,,,,,,,,,89.04436884003543,"rgba(38, 166, 154, 1.0)",0.0,0.0,,88.88676713571462,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.23390722562623,9.544406734185436,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-119030.0,-23773.289366652207,False,False,False,False,47813.63729631298,False,False,False,False
2024-02-19 17:00:00+00:00,93.12,93.12,93.12,93.12,0.0,,,,,,,,,,,,,,,,,,,,,,,89.04436884003543,"rgba(38, 166, 154, 1.0)",0.0,0.0,,88.88676713571462,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.50270516628666,11.417911444354985,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-119030.0,-25250.13759352582,False,False,False,False,47072.34059404457,False,False,False,False
2024-02-20 17:00:00+00:00,93.165,93.28,92.59,92.805,51619.0,,,,,,,,,,,,,,,,,,,,,,,89.40750357630249,"rgba(38, 166, 154, 1.0)",0.0,0.0,,89.13263218010054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.95118702068656,11.891949194678006,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-170649.0,-27504.383522308362,False,False,False,False,47142.83143754775,False,False,False,False
2024-02-21 17:00:00+00:00,93.55,94.51,93.04,94.49,39457.0,,,,,,,,,,,,,,,,,,,,,,,89.71744488161671,"rgba(38, 166, 154, 1.0)",0.0,0.0,,89.34893529567111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.25197298704322,14.301381850830126,True,False,True,False,True,13.063107127827099,0,,,False,False,False,False,,,False,False,False,False,-131192.0,-29111.94346769893,False,False,False,False,47023.671260221425,False,False,False,False
2024-02-22 17:00:00+00:00,94.17,94.53,93.6,93.84,68175.0,,,,,,,,,,,,,,,,,,,,,,,90.16247618734776,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.39383589984335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.68352228711194,14.301381850830126,True,False,True,False,True,10.67967651984948,0,,,False,False,False,False,,,False,False,False,False,-199367.0,-31751.556747269486,False,False,False,False,47351.59883758233,False,False,False,False
2024-02-23 17:00:00+00:00,93.635,94.02,93.32,93.38,47033.0,,,,,,,,,,,,,,,,,,,,,,,90.39114468825309,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.51331968663798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8623761617436,14.301381850830126,True,False,True,False,True,9.037202555373149,0,,,False,False,False,False,,,False,False,False,False,-246400.0,-35079.43958839709,False,False,False,False,47346.65932072059,False,False,False,False
2024-02-26 17:00:00+00:00,91.865,92.265,91.74,91.83,21647.0,,,,,,,,,,,,,,,,,,,,,,,90.43765513134467,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.4986667912832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.48459014335809,14.301381850830126,True,False,True,False,False,3.84061251751492,0,,,False,False,False,False,,,False,False,False,False,-268047.0,-38691.339749817285,False,False,False,False,46948.21499016678,False,False,False,False
2024-02-27 17:00:00+00:00,92.705,93.04,92.04,92.11,54949.0,,,,,,,,,,,,,,,,,,,,,,,90.57599092974601,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.54564838868778,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.46882749944214,18.81633472985054,True,False,True,False,False,4.64258049863048,0,,,False,False,False,False,,,False,False,False,False,-213098.0,-41395.31897850229,False,False,False,False,47072.2581686138,False,False,False,False
2024-02-28 17:00:00+00:00,92.67,93.105,91.84,91.905,37556.0,,,,,,,,,,,,,,,,,,,,,,,90.65459904164584,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.58052457689321,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.912974495277844,16.24110018185209,True,False,True,False,False,3.977615783552661,0,,,False,False,False,False,,,False,False,False,False,-250654.0,-44639.6396144945,False,False,False,False,46924.719282278704,False,False,False,False
2024-02-29 17:00:00+00:00,91.7,92.98,91.66,92.12,52656.0,,,,,,,,,,,,,,,,,,,,,,,90.75154380287745,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.63206120172875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.72724136211118,14.868411146485286,True,False,True,False,False,4.606605735608159,0,,,False,False,False,False,,,False,False,False,False,-197998.0,-47017.28861271939,False,False,False,False,47013.57634766973,False,False,False,False
