date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_446,Gap_Up_aVWAP_442,Gap_Up_aVWAP_440,Gap_Up_aVWAP_439,Gap_Up_aVWAP_437,Gap_Up_aVWAP_435,Gap_Up_aVWAP_431,Gap_Up_aVWAP_430,Gap_Up_aVWAP_429,Gap_Up_aVWAP_426,Gap_Down_aVWAP_445,Gap_Down_aVWAP_434,Gap_Down_aVWAP_432,Gap_Down_aVWAP_427,Gap_Down_aVWAP_425,Gap_Down_aVWAP_423,Gap_Down_aVWAP_422,Gap_Down_aVWAP_418,Gap_Down_aVWAP_416,Gap_Down_aVWAP_410,aVWAP_OB_bull_427,aVWAP_OB_bull_390,aVWAP_OB_bull_128,aVWAP_OB_bear_297,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-03 17:00:00+00:00,30.19,30.44,29.97,29.97,708.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.001583974858505,-10.15625765364365,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-3625.0,-511.6480573882568,False,False,False,False,718.1995536632473,False,False,False,False
2024-01-04 17:00:00+00:00,30.3,30.41,30.12,30.2,628.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.43371862221998,-10.070431692241513,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2997.0,-550.1806456458032,False,False,False,False,716.8011109707938,False,False,False,False
2024-01-05 17:00:00+00:00,30.2,30.7,30.2,30.605,345.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,30.501666666666665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.35172242392253,-4.396894339828933,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2652.0,-582.766992224938,False,False,False,False,711.0367526611692,False,False,False,False
2024-01-08 17:00:00+00:00,30.48,30.68,30.23,30.68,425.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,30.517305194805193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.90405446038373,-0.06630936400938481,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2227.0,-608.2589768416057,False,False,False,False,706.6020743253371,False,False,False,False
2024-01-09 17:00:00+00:00,30.38,30.38,30.29,30.29,322.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.459125457875455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.30119567538411,-0.06630936400938481,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2549.0,-638.3479849525885,False,False,False,False,700.6392514675799,False,False,False,False
2024-01-10 17:00:00+00:00,30.32,30.57,30.215,30.47,2037.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.432569511025886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.368623094129,-0.06630936400938481,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-512.0,-636.3891014649514,False,False,False,False,721.3580227626562,False,False,False,False
2024-01-11 17:00:00+00:00,29.805,30.56,29.805,30.56,2296.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.379989554531488,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.25939244791445,-0.06630936400938481,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1784.0,-598.8636890391382,False,False,False,False,745.7710766733127,False,False,False,False
2024-01-12 17:00:00+00:00,30.185,30.34,29.99,30.3,700.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.360562176870747,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.600648602693816,-0.06630936400938481,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,1084.0,-572.7727791315546,False,False,False,False,745.0614475776024,False,False,False,False
2024-01-15 17:00:00+00:00,30.3,30.3,30.3,30.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.360562176870747,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82815270588006,-0.06630936400938481,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,1084.0,-547.0863794550963,False,False,False,False,733.5101073050814,False,False,False,False
2024-01-16 17:00:00+00:00,29.84,29.84,29.71,29.71,283.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.333744798168954,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.312755613171795,5.49545373790162,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,801.0,-526.1858154325366,False,False,False,False,726.525454478646,False,False,False,False
2024-01-17 17:00:00+00:00,29.58,29.73,29.58,29.655,324.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.978038968112497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.60011152500627,0.9506517310552738,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,477.0,-510.63254697621824,False,False,False,False,720.2847497580468,False,False,False,False
2024-01-18 17:00:00+00:00,29.985,29.985,29.695,29.81,411.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.013414898368698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.52725710254451,-0.24151992535799138,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,888.0,-488.94832144170323,False,False,False,False,715.4896373586972,False,False,False,False
2024-01-19 17:00:00+00:00,29.7,30.21,29.7,30.14,1266.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.077499794222284,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.489118145845836,-0.24151992535799138,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2154.0,-447.97237847361475,False,False,False,False,724.0246817407328,False,False,False,False
2024-01-22 17:00:00+00:00,30.59,30.89,30.5,30.84,827.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,30.220666801483404,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.468365461174265,-6.9564519727197975,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2981.0,-394.81001601665946,False,False,False,False,725.621198302892,False,False,False,False
2024-01-23 17:00:00+00:00,30.84,30.84,30.57,30.83,800.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,30.303852974752118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.01558607702863,-2.720893716985863,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2181.0,-354.87497700864924,False,False,False,False,726.7743580191262,False,False,False,False
2024-01-24 17:00:00+00:00,30.99,30.99,30.72,30.82,741.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,30.368855517677964,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.92947019734201,0.05159727257968427,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1440.0,-327.0474579852593,False,False,False,False,726.994910607977,False,False,False,False
2024-01-25 17:00:00+00:00,30.82,30.82,30.42,30.47,944.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,30.394103459659433,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.07655581649417,0.05159727257968427,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,496.0,-314.28703228006145,False,False,False,False,730.359330598551,False,False,False,False
2024-01-26 17:00:00+00:00,30.73,30.77,30.7,30.715,314.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,30.407451672964694,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.731746392294305,0.05159727257968427,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,810.0,-296.856225578045,False,False,False,False,723.9041471784184,False,False,False,False
2024-01-29 17:00:00+00:00,30.925,31.1,30.83,31.07,365.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,30.43379915101856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.42750591089716,2.250842526757836,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1175.0,-274.0367492124939,False,False,False,False,718.3397417958072,False,False,False,False
2024-01-30 17:00:00+00:00,31.08,31.17,31.08,31.17,550.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,30.47775649483173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.79233563798744,4.888452732248126,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1725.0,-243.04393139524592,False,False,False,False,715.7298233183528,False,False,False,False
2024-01-31 17:00:00+00:00,30.685,31.18,30.34,30.34,1952.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,30.54071856338422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.22267477860437,4.888452732248126,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-227.0,-242.795188272839,False,False,False,False,734.8968028017892,False,False,False,False
2024-02-01 17:00:00+00:00,29.65,29.95,29.65,29.95,102.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.52384467084883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.301912818688415,9.587686625842117,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-329.0,-244.13169698178723,False,False,False,False,725.0844492699786,False,False,False,False
2024-02-02 17:00:00+00:00,30.03,30.03,29.62,29.635,735.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.420670120639404,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8354431045653,4.538455099089433,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1064.0,-256.8428334626898,False,False,False,False,725.2381787386611,False,False,False,False
2024-02-05 17:00:00+00:00,28.995,29.07,28.72,28.72,621.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.27370780794618,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.003095410400796,-1.6917458655225204,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1685.0,-278.98480503691167,False,False,False,False,723.6220829442632,False,False,False,False
2024-02-06 17:00:00+00:00,28.84,28.84,28.49,28.53,909.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.091303979312666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.940056871646796,-6.235312992450545,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2594.0,-314.8765134859518,False,False,False,False,726.4961591776854,False,False,False,False
2024-02-07 17:00:00+00:00,28.18,28.5,28.18,28.21,1291.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.863551100936764,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.752422887716797,-10.064707079855033,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3885.0,-370.2272652148518,False,False,False,False,735.2481567098143,False,False,False,False
2024-02-08 17:00:00+00:00,28.01,28.18,27.96,28.12,570.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.772807830596168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.73719254129204,-12.95645565915811,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4455.0,-433.55707505648195,False,False,False,False,732.6861697840808,False,False,False,False
2024-02-09 17:00:00+00:00,28.14,28.52,28.14,28.52,318.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.736131309856727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.309840233801314,-12.95645565915811,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4137.0,-490.9747948230481,False,False,False,False,726.2569268416919,False,False,False,False
2024-02-12 17:00:00+00:00,29.17,29.22,29.16,29.22,327.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.724710410434913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.171319694617566,-12.95645565915811,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3810.0,-542.4325499420706,False,False,False,False,720.0668969681773,False,False,False,False
2024-02-13 17:00:00+00:00,28.32,28.34,27.85,28.05,700.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.246922862286063,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.73859980703109,-12.95645565915811,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4510.0,-603.9452235863796,False,False,False,False,719.7557822865001,False,False,False,False
2024-02-14 17:00:00+00:00,28.44,28.535,28.36,28.53,212.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.256527848340788,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.04089726799303,-12.95645565915811,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4298.0,-661.2173906625598,False,False,False,False,711.8835996153916,False,False,False,False
2024-02-15 17:00:00+00:00,29.11,29.25,29.04,29.25,593.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.312306740791616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.80963048637591,-18.557422625788675,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3705.0,-708.4078187143031,False,False,False,False,710.0404430322072,False,False,False,False
2024-02-16 17:00:00+00:00,29.2,29.2,29.07,29.07,595.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.326826644083514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2511942959502,-15.895469906975215,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4300.0,-764.0914184241587,False,False,False,False,708.2568702720179,False,False,False,False
2024-02-19 17:00:00+00:00,29.07,29.07,29.07,29.07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.326826644083514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.87890350233306,-13.923616151200555,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4300.0,-818.9117065106059,False,False,False,False,697.2761436011339,False,False,False,False
2024-02-20 17:00:00+00:00,28.95,28.95,28.8,28.805,400.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.30545231404019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.74956134385074,-13.493539227779003,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4700.0,-879.0836180375733,False,False,False,False,692.6672111422015,False,False,False,False
2024-02-21 17:00:00+00:00,28.805,28.805,28.535,28.57,467.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.266405806632996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.622058832140944,-13.493539227779003,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5167.0,-945.5629417889287,False,False,False,False,689.1684946903844,False,False,False,False
2024-02-22 17:00:00+00:00,28.57,28.63,28.43,28.54,640.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.21582605334503,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.73273379058375,-13.493539227779003,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5807.0,-1020.9340589704957,False,False,False,False,688.4061924471226,False,False,False,False
2024-02-23 17:00:00+00:00,28.435,28.66,28.435,28.49,876.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.16421282130965,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.889015991316356,-13.493539227779003,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6683.0,-1108.7180270484725,False,False,False,False,691.3146235719734,False,False,False,False
2024-02-26 17:00:00+00:00,28.4,28.4,28.22,28.25,404.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.13239408140197,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.11693768952115,-13.493539227779003,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-7087.0,-1201.4045692647753,False,False,False,False,686.8601332840358,False,False,False,False
2024-02-27 17:00:00+00:00,28.63,28.63,28.31,28.36,298.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.116394811418672,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.87581906565701,-13.493539227779003,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-6789.0,-1288.033955787802,False,False,False,False,680.8312940083142,False,False,False,False
2024-02-28 17:00:00+00:00,28.32,28.32,28.11,28.11,400.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,28.93431636529652,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.374381703388536,-13.493539227779003,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-7189.0,-1379.5218014345025,False,False,False,False,676.4773204577976,False,False,False,False
2024-02-29 17:00:00+00:00,28.585,28.64,28.27,28.52,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,28.93507137565064,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.788265874180766,-13.493539227779003,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-5989.0,-1450.9865797068358,False,False,False,False,684.5939511483743,False,False,False,False
2024-03-01 17:00:00+00:00,28.52,28.52,28.32,28.45,930.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,28.909936177662676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.94825397126743,-12.767813650572684,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-6919.0,-1535.761981571846,False,False,False,False,688.3986960918104,False,False,False,False
2024-03-04 17:00:00+00:00,28.65,28.91,28.63,28.66,631.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,28.917210935355673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.40612352130204,-10.225513725939663,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-6288.0,-1609.4400903846854,False,False,False,False,687.5087938268211,False,False,False,False
2024-03-05 17:00:00+00:00,28.995,29.27,28.995,29.27,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,28.988417861162805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.906152926917144,-5.036186331253425,True,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-4688.0,-1657.1697013864732,False,False,False,False,701.6559443101263,False,False,False,False
2024-03-06 17:00:00+00:00,29.06,29.39,28.82,29.245,685.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.00703568663046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.361100228244695,-1.9278894767262784,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-5373.0,-1714.7794734580007,False,False,False,False,701.3977126153956,False,False,False,False
