date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_871,Gap_Up_aVWAP_839,Gap_Up_aVWAP_737,Gap_Up_aVWAP_623,Gap_Up_aVWAP_593,Gap_Up_aVWAP_568,Gap_Up_aVWAP_469,Gap_Up_aVWAP_454,Gap_Up_aVWAP_373,Gap_Up_aVWAP_333,Gap_Down_aVWAP_897,Gap_Down_aVWAP_816,Gap_Down_aVWAP_814,Gap_Down_aVWAP_812,Gap_Down_aVWAP_691,Gap_Down_aVWAP_648,Gap_Down_aVWAP_530,Gap_Down_aVWAP_524,Gap_Down_aVWAP_516,Gap_Down_aVWAP_501,aVWAP_OB_bull_715,aVWAP_OB_bull_649,aVWAP_OB_bear_155,aVWAP_OB_bear_1,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-25 00:00:00+00:00,8.08,8.22,7.82,7.98,8155547,,,,,,,,,,,,,,,,,,,,,,,,8.772617003278514,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.18530602238169,-15.26233407194701,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-53123697,-8172765.105868197,False,False,False,False,6640614.536316228,False,False,False,False
2022-01-26 00:00:00+00:00,7.91,8.3791,7.8721,8.29,8418491,,,,,,,,,,,,,,,,,,,,,,,,8.727171253103842,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.96240200211434,-18.243491636046855,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-61542188,-10265683.65073611,False,False,False,False,6710335.181950886,False,False,False,False
2022-01-27 00:00:00+00:00,7.55,8.045,7.5,7.98,10348153,,,,,,,,,,,,,,,,,,,,,,,,8.652987417783363,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.649320721787326,-21.356884058503596,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-71890341,-12682336.880119009,False,False,False,False,6852994.704227322,False,False,False,False
2022-01-28 00:00:00+00:00,7.88,7.89,7.44,7.53,8896378,,,,,,,,,,,,,,,,,,,,,,,,8.59950139290748,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.53696051479576,-21.356884058503596,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-62993963,-14655341.825996695,False,False,False,False,6933127.382492917,False,False,False,False
2022-01-31 00:00:00+00:00,8.23,8.33,7.4,7.52,19786570,,,,,,,,,,,,,,,,,,,,,,,,8.529083468161438,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.528660920183462,-21.356884058503596,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43207393,-15775030.107330158,False,False,False,False,7437183.955728489,False,False,False,False
2022-02-01 00:00:00+00:00,8.13,8.35,8.05,8.235,9295253,,,,,,,,,,,,,,,,,,,,,,,,8.511034394846385,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.83753262231568,-27.86772926109978,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-52502646,-17215328.7697878,False,False,False,False,7510049.408445018,False,False,False,False
2022-02-02 00:00:00+00:00,7.72,8.18,7.61,8.175,12319646,,,,,,,,,,,,,,,,,,,,,,,,8.468168681253376,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6552281249405,-27.86772926109978,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-64822292,-19082268.504305925,False,False,False,False,7698661.039486391,False,False,False,False
2022-02-03 00:00:00+00:00,7.27,7.6699,7.27,7.57,14579811,,,,,,,,,,,,,,,,,,,,,,,,8.393667473565886,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.618377841095004,-27.86772926109978,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-79402103,-21447752.210019417,False,False,False,False,7968510.057545749,False,False,False,False
2022-02-04 00:00:00+00:00,7.37,7.4509,7.13,7.27,8067629,,,,,,,,,,,,,,,,,,,,,,,,8.353538265586375,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.326661565424512,-27.86772926109978,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-71334474,-23404094.24099905,False,False,False,False,7972397.074896896,False,False,False,False
2022-02-07 00:00:00+00:00,7.24,7.51,7.23,7.41,5392519,,,,,,,,,,,,,,,,,,,,,,,,8.328578482113517,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5776657926201,-27.86772926109978,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-76726993,-25495188.30997948,False,False,False,False,7871225.385685253,False,False,False,False
2022-02-08 00:00:00+00:00,7.29,7.35,7.14,7.21,5377434,,,,,,,,,,,,,,,,,,,,,,,,8.303290548146418,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.65928979060434,-27.86772926109978,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-71349559,-27293398.925274406,False,False,False,False,7773429.645070145,False,False,False,False
2022-02-09 00:00:00+00:00,7.39,7.555,7.28,7.35,10347740,,,,,,,,,,,,,,,,,,,,,,,,8.26431074447295,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.89893610941604,-27.7607010211045,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-61001819,-28615297.751734234,False,False,False,False,7874382.992322296,False,False,False,False
2022-02-10 00:00:00+00:00,7.23,7.587,7.18,7.25,8253479,,,,,,,,,,,,,,,,,,,,,,,,8.233020922301066,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.853142004604504,-27.254341757722923,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-69255298,-30209023.25166623,False,False,False,False,7889249.502427304,False,False,False,False
2022-02-11 00:00:00+00:00,7.04,7.35,6.985,7.22,8309747,,,,,,,,,,,,,,,,,,,,,,,,8.196791713116108,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.875344815497563,-27.254341757722923,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-77565045,-32066122.143757753,False,False,False,False,7905739.600371332,False,False,False,False
2022-02-14 00:00:00+00:00,6.9,7.1817,6.86,6.98,7303179,,,,,,,,,,,,,,,,,,,,,,,,8.162817860503527,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.578893991676445,-27.254341757722923,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-84868224,-34136792.80478686,False,False,False,False,7882109.772905789,False,False,False,False
2022-02-15 00:00:00+00:00,7.19,7.215,6.98,7.07,5682831,,,,,,,,,,,,,,,,,,,,,,,,8.140810453814845,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.231667932847817,-25.710073401056224,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-79185393,-35903404.57714816,False,False,False,False,7795863.546517327,False,False,False,False
2022-02-16 00:00:00+00:00,7.15,7.18,7.0019,7.16,4278365,,,,,,,,,,,,,,,,,,,,,,,,8.124571080959438,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75266605583129,-23.9813055810141,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-83463758,-37768516.476083525,False,False,False,False,7657922.42704606,False,False,False,False
2022-02-17 00:00:00+00:00,6.83,7.11,6.83,7.08,5926841,,,,,,,,,,,,,,,,,,,,,,,,8.098899658497185,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9652576780404,-23.9813055810141,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-89390599,-39792911.869178295,False,False,False,False,7590036.880887391,False,False,False,False
2022-02-18 00:00:00+00:00,6.65,6.945,6.64,6.85,7584936,,,,,,,,,,,,,,,,,,,,,,,,8.062856912942328,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.581365948362834,-23.9813055810141,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-96975535,-42035367.67823013,False,False,False,False,7589836.846342787,False,False,False,False
2022-02-22 00:00:00+00:00,6.42,6.69,6.33,6.47,8602476,,,,,,,,,,,,,,,,,,,,,,,,8.016466728785014,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.678163059887268,-23.9813055810141,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-105578011,-44527236.04378973,False,False,False,False,7629548.185701894,False,False,False,False
2022-02-23 00:00:00+00:00,6.26,6.66,6.24,6.53,7586235,,,,,,,,,,,,,,,,,,,,,,,,7.975404778279443,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.793051844609575,-19.118653517291758,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-113164246,-47218883.493052885,False,False,False,False,7627849.629399858,False,False,False,False
2022-02-24 00:00:00+00:00,6.62,6.635,5.8,5.85,11565578,,,,,,,,,,,,,,,,,,,,,,,,7.915343669648482,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.351666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.717423823186465,-19.118653517291758,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-101598668,-49351424.06195278,False,False,False,False,7782270.34981555,False,False,False,False
2022-02-25 00:00:00+00:00,6.72,6.72,6.4,6.6,5892109,,,,,,,,,,,,,,,,,,,,,,,,7.89126195600373,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.439981259640334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.68883547024744,-23.588332532179027,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-95706559,-51169272.49089581,False,False,False,False,7708146.375312979,False,False,False,False
2022-02-28 00:00:00+00:00,6.87,6.9,6.6238,6.68,5733298,,,,,,,,,,,,,,,,,,,,,,,,7.871932892962294,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.528474521491864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.161498094907834,-20.355216999401534,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-89973261,-52690997.530468516,False,False,False,False,7630701.34098698,False,False,False,False
2022-03-01 00:00:00+00:00,6.78,7.0,6.72,6.88,6755236,,,,,,,,,,,,,,,,,,,,,,,,7.850739979470761,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.597244241072466,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.84197003374739,-18.82789444998648,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-96728497,-54417958.293979555,False,False,False,False,7596369.366830628,False,False,False,False
2022-03-02 00:00:00+00:00,6.84,6.88,6.6401,6.78,5708864,,,,,,,,,,,,,,,,,,,,,,,,7.8327021498907055,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.62757868458127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.60200039807304,-17.16339078968459,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-91019633,-55853318.08637252,False,False,False,False,7522349.548523545,False,False,False,False
2022-03-03 00:00:00+00:00,6.73,6.9,6.61,6.83,4440728,,,,,,,,,,,,,,,,,,,,,,,,7.818567488371467,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.640768025236617,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9218336160161,-16.776398573593355,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-95460361,-57406535.45553438,False,False,False,False,7401501.644659878,False,False,False,False
2022-03-04 00:00:00+00:00,6.48,6.77,6.45,6.73,5356010,,,,,,,,,,,,,,,,,,,,,,,,7.799219573203569,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.632035974653866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39535381898182,-16.776398573593355,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100816371,-59108881.94747421,False,False,False,False,7321286.2860457655,False,False,False,False
2022-03-07 00:00:00+00:00,6.3,6.6,6.29,6.51,5291718,,,,,,,,,,,,,,,,,,,,,,,,7.778125640556204,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.607490821139186,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29477522443953,-16.776398573593355,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-106108089,-60951988.106396794,False,False,False,False,7241695.3728675,False,False,False,False
2022-03-08 00:00:00+00:00,6.36,6.55,6.2,6.27,5713205,,,,,,,,,,,,,,,,,,,,,,,,7.755626414885661,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.5834576657960415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.66438831296085,-16.776398573593355,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-100394884,-62498768.33751849,False,False,False,False,7181754.57393152,False,False,False,False
2022-03-09 00:00:00+00:00,6.74,6.77,6.4801,6.49,5228388,,,,,,,,,,,,,,,,,,,,,,,,7.739885291801059,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.590230695765369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.447040533533,-16.776398573593355,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-95166496,-63779855.696831495,False,False,False,False,7105151.963189107,False,False,False,False
2022-03-10 00:00:00+00:00,6.51,6.76,6.45,6.61,10825093,,,,,,,,,,,,,,,,,,,,,,,,7.706085916493267,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.587708078924278,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.25188333857329,-16.24779171787941,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-105991589,-65435217.78715183,False,False,False,False,7251032.003848358,False,False,False,False
2022-03-11 00:00:00+00:00,6.24,6.63,6.23,6.56,4120842,,,,,,,,,,,,,,,,,,,,,,,,7.6914738517303025,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.575821558910176,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.06822196327094,-16.24779171787941,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-110112431,-67187265.36412627,False,False,False,False,7128279.454677834,False,False,False,False
2022-03-14 00:00:00+00:00,5.94,6.25,5.895,6.24,6084414,,,,,,,,,,,,,,,,,,,,,,,,7.665109497522021,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.535549231363773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.68779638186959,-16.24779171787941,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-116196845,-69109209.6635723,False,False,False,False,7087343.554494389,False,False,False,False
2022-03-15 00:00:00+00:00,6.09,6.1,5.88,5.95,7559400,,,,,,,,,,,,,,,,,,,,,,,,7.63339919361233,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.257995423152195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.678196934261166,-16.24779171787941,False,False,False,True,False,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-108637445,-70659336.53951064,False,False,False,False,7105855.571965198,False,False,False,False
2022-03-16 00:00:00+00:00,6.57,6.58,6.21,6.21,7085155,,,,,,,,,,,,,,,,,,,,,,,,7.612416412352493,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.3605833106896394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.838826972719104,-15.5161295198358,False,False,False,True,True,0.0,1,0.8407463419031116,1.1181708013260288,False,False,False,False,-0.2547372120623463,-0.2987827332388701,False,False,False,False,-101552290,-71870824.91051023,False,False,False,False,7105043.784829308,False,False,False,False
2022-03-17 00:00:00+00:00,6.82,6.85,6.49,6.54,5341253,,,,,,,,,,,,,,,,,,,,,,,,7.6006122459883985,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.431863133091429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.34342278078546,-11.303167300877583,True,False,False,True,True,0.0,1,0.8536929967834704,1.1097127168151348,False,False,False,False,-0.1922708009738311,-0.2455267671063506,False,False,False,False,-96211037,-72825343.03166668,False,False,False,False,7035875.5187575715,False,False,False,False
2022-03-18 00:00:00+00:00,7.03,7.12,6.785,6.82,7843380,,,,,,,,,,,,,,,,,,,,,,,,7.588755696577461,#000000,0.0,0.0,,6.535629406408248,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.663682578589466,-7.388602754169476,True,False,False,False,True,0.0,0,0.8841605288103286,1.0900731473643124,False,False,False,False,-0.13251799150500268,-0.18902237930567664,False,False,False,False,-88367657,-73434845.54022877,False,False,False,False,7067542.361159235,False,False,False,False
2022-03-21 00:00:00+00:00,7.13,7.45,7.08,7.28,8824325,,,,,,,,,,,,,,,,,,,,,,,,7.581016802803724,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.643302409629616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.148536333934615,-4.307767254676378,True,False,True,False,True,0.0,0,0.9117123277186141,1.0545891525873463,False,False,False,False,-0.06748229907726364,-0.12825233919147014,False,False,False,False,-79543332,-73674394.02884725,False,False,False,False,7136435.79797652,False,False,False,False
2022-03-22 00:00:00+00:00,7.48,7.57,7.13,7.13,12447628,,,,,,,,,,,,,,,,,,,,,,,,7.575620439215102,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.769242079092582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.387509356471526,-0.5232684508978309,True,False,True,False,True,0.0,0,0.8983933467093475,1.0602329060156328,False,False,False,False,-0.04991346311564272,-0.08908290115355644,False,False,False,False,-67095704,-73416406.18457873,False,False,False,False,7344717.845114696,False,False,False,False
