date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_912,Gap_Up_aVWAP_797,Gap_Up_aVWAP_754,Gap_Up_aVWAP_744,Gap_Up_aVWAP_731,Gap_Up_aVWAP_693,Gap_Up_aVWAP_680,Gap_Up_aVWAP_608,Gap_Up_aVWAP_591,Gap_Up_aVWAP_585,Gap_Down_aVWAP_793,Gap_Down_aVWAP_738,Gap_Down_aVWAP_687,Gap_Down_aVWAP_601,Gap_Down_aVWAP_594,Gap_Down_aVWAP_579,Gap_Down_aVWAP_560,Gap_Down_aVWAP_530,Gap_Down_aVWAP_522,Gap_Down_aVWAP_492,aVWAP_OB_bull_567,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,2.3089546223,2.4654939187,2.3089546223,2.3970079765,21421,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.365190345593074,-33.01392466376278,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-41865,-7708.171009249471,False,False,False,False,23529.481051255083,False,False,False,False
2022-01-19 00:00:00+00:00,2.19155015,2.3285220344,2.181766444,2.2209012681,94867,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.65686296585557,-29.9703589841358,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-136732,-12767.929008886747,False,False,False,False,26327.030813950965,False,False,False,False
2022-01-20 00:00:00+00:00,2.1524153259,2.2404686801,2.1524153259,2.19155015,71525,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.501392205525802,-31.663176940595164,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-208257,-20434.16708696962,False,False,False,False,28099.500193796026,False,False,False,False
2022-01-21 00:00:00+00:00,2.1034967957,2.211117562,2.0839293837,2.1524153259,170877,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.685943279408653,-33.14036931056697,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-379134,-34500.827201206106,False,False,False,False,33698.617833255004,False,False,False,False
2022-01-24 00:00:00+00:00,2.0839293837,2.1524153259,2.0190634127,2.1034967957,89419,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.0851360407666664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.337215582857443,-34.285516185360876,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-468553,-51522.481036452926,False,False,False,False,35883.73085940187,False,False,False,False
2022-01-25 00:00:00+00:00,2.181766444,2.2893872103,2.0545782656,2.0545782656,50342,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.117592974672356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.239328006882737,-39.62178993557191,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-418211,-65902.42295659203,False,False,False,False,36450.72180609199,False,False,False,False
2022-01-26 00:00:00+00:00,2.1524153259,2.2600360922,2.0741456777,2.1621990319,31580,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.125814353608522,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.538897410048605,-36.77038256112458,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-449791,-80956.8769582943,False,False,False,False,36259.71310781388,False,False,False,False
2022-01-27 00:00:00+00:00,2.1133783388,2.2796035042,2.1034967957,2.1132805018,22079,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1303436792968165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.950809211834844,-35.61209593023136,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-471870,-96286.80335208669,False,False,False,False,35703.60671142902,False,False,False,False
2022-01-28 00:00:00+00:00,2.1034967957,2.1524153259,2.0252271475,2.1034967957,57459,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1219541486958358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69745825492067,-34.921493311021,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-529329,-113268.85027945584,False,False,False,False,36556.7593894122,False,False,False,False
2022-01-31 00:00:00+00:00,2.0937130897,2.1076059523,2.0350108536,2.0545782656,14344,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.119618988089864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.993847873055994,-34.50486418970098,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-543673,-130147.44438614385,False,False,False,False,35685.67078590584,False,False,False,False
2022-02-01 00:00:00+00:00,2.0937130897,2.1426316199,2.0839293837,2.115237243,6327,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1193193332385483,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19144095181288,-34.05971776633011,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-543673,-146364.1328415892,False,False,False,False,34534.35036292914,False,False,False,False
2022-02-02 00:00:00+00:00,2.2600360922,2.2796035042,2.1328479138,2.1328479138,105477,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1486502380785715,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.32629035724314,-25.34055046875535,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-438196,-157808.51978897784,False,False,False,False,37316.415054578974,False,False,False,False
2022-02-03 00:00:00+00:00,2.19155015,2.2698197982,2.19155015,2.2502523861,37148,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.154838040074914,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.16015643203531,-21.92965134104,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-475344,-170260.8915619591,False,False,False,False,37309.8105426347,False,False,False,False
2022-02-04 00:00:00+00:00,2.3872242705,2.4557102127,2.1524153259,2.1621990319,102232,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.189867512400099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.43624297290191,-14.440026620352427,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-373112,-178215.8369909019,False,False,False,False,39855.77875664903,False,False,False,False
2022-02-07 00:00:00+00:00,2.3970079765,2.3970079765,2.2600360922,2.3480894464,19945,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.195872490124338,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.17023603927922,-9.511235084818267,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-353167,-185076.66691282735,False,False,False,False,39074.96390344711,False,False,False,False
2022-02-08 00:00:00+00:00,2.3676568585,2.4267504429,2.3102265041,2.3383057404,39457,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.207681911613701,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.964729995286646,-7.267631379227595,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-392624,-193215.7780142851,False,False,False,False,39089.94571115507,False,False,False,False
2022-02-09 00:00:00+00:00,2.4850613308,2.4850613308,2.3676568585,2.3676568585,22755,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.2167390145487067,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.41530594719743,-3.31404494791785,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-369869,-200143.35534705824,False,False,False,False,38449.35960483526,False,False,False,False
2022-02-10 00:00:00+00:00,2.4948450368,2.5046287428,2.4067916826,2.4389800754,15677,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.345963132258917,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.57297668352881,-0.4943853040560455,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-354192,-206184.47866678145,False,False,False,False,37556.32589484172,False,False,False,False
2022-02-11 00:00:00+00:00,2.4508183597,2.4948450368,2.4459265067,2.4703857717,23026,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.3488563462668104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.020848081502706,-0.03891750380648773,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-377218,-212891.67558180963,False,False,False,False,36986.50919308322,False,False,False,False
2022-02-14 00:00:00+00:00,2.4850613308,2.4850613308,2.4263590946,2.4263590946,1110,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.3490545676989996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.10946910068056,1.2436983093898988,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-376108,-219292.31575507202,False,False,False,False,35579.5872639427,False,False,False,False
2022-02-15 00:00:00+00:00,2.3970079765,2.4459265067,2.3872242705,2.4459265067,1762,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.3481171811388872,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7464702796421,1.2436983093898988,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-377870,-225511.04847055938,False,False,False,False,34253.40737123907,False,False,False,False
2022-02-16 00:00:00+00:00,2.3480894464,2.4557102127,2.3187383283,2.4557102127,14107,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.338330820363077,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.69226701751949,1.2436983093898988,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-391977,-232039.12500112568,False,False,False,False,33463.35218021009,False,False,False,False
2022-02-17 00:00:00+00:00,2.3872242705,2.4459265067,2.3480894464,2.4459265067,4194,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.337184177946897,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.78884152526577,1.2436983093898988,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-387783,-238146.727942258,False,False,False,False,32315.53444765283,False,False,False,False
2022-02-18 00:00:00+00:00,2.3285220344,2.4458286696,2.3102265041,2.3637433761,4568,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.3349193703052515,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.41903852268339,1.2436983093898988,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-392351,-244193.95429746358,False,False,False,False,31227.395841862526,False,False,False,False
2022-02-22 00:00:00+00:00,2.3437846158,2.3437846158,2.2568074692,2.2568074692,1717,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.3334959983518564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.32447838866015,1.2436983093898988,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-390634,-249936.70118775914,False,False,False,False,30070.125416691448,False,False,False,False
2022-02-23 00:00:00+00:00,2.3285220344,2.3383057404,2.2796035042,2.3089546223,11852,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.3255435590586524,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.10832180073764,8.319123492016033,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-402486,-255919.02663137644,False,False,False,False,29355.689125840803,False,False,False,False
2022-02-24 00:00:00+00:00,2.4263590946,2.4263590946,2.2893872103,2.3285220344,7088,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.3249797074195686,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31773277677743,8.319123492016033,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-395398,-261388.7902928911,False,False,False,False,28482.446415023514,False,False,False,False
2022-02-25 00:00:00+00:00,2.2600360922,2.4263590946,2.2404686801,2.4263590946,4737,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.3225701662083673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.164627125336594,6.903521282767457,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-400135,-266829.8181245424,False,False,False,False,27551.25243796377,False,False,False,False
2022-02-28 00:00:00+00:00,2.3625693313,2.3872242705,2.2747116512,2.2747116512,9314,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.3203059127684327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.77245773498692,6.903521282767457,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-390821,-271692.21741377603,False,False,False,False,26836.066067847543,False,False,False,False
2022-03-01 00:00:00+00:00,2.2796035042,2.3872242705,2.2600360922,2.3872242705,23196,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.3129243098177206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.26732075530728,5.448420796763365,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-414017,-277273.5814367652,False,False,False,False,26693.318378912343,False,False,False,False
2022-03-02 00:00:00+00:00,2.2796035042,2.3773427274,2.2502523861,2.3187383283,2221,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.312310520871561,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.26389610218753,4.136888220046167,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-414017,-282636.068439245,False,False,False,False,25733.619618954996,False,False,False,False
2022-03-03 00:00:00+00:00,2.3383057404,2.3774405645,2.181766444,2.181766444,2039,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.3117377127519605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.196764402078266,4.136888220046167,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-411978,-287708.30104947067,False,False,False,False,24804.41884958421,False,False,False,False
2022-03-04 00:00:00+00:00,2.3872242705,2.3921161235,2.3627650055,2.3921161235,2041,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.311945674092426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0583626013112,4.136888220046167,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-409937,-292501.58336125617,False,False,False,False,23911.735757443654,False,False,False,False
2022-03-07 00:00:00+00:00,2.3725487115,2.3823324175,2.3187383283,2.3676568585,3828,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.3119418009721864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.869408871799365,4.136888220046167,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-413765,-297257.0114647363,False,False,False,False,23124.13827675959,False,False,False,False
2022-03-08 00:00:00+00:00,2.3774405645,2.3774405645,2.2888980249,2.2888980249,8945,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.311609169544245,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54817474722703,4.136888220046167,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-404820,-301475.1678778839,False,False,False,False,22568.09363845529,False,False,False,False
2022-03-09 00:00:00+00:00,2.3187383283,2.3872242705,2.2893872103,2.3431975934,4379,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.3111934787120973,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.18060141250028,4.136888220046167,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-409199,-305699.6318826728,False,False,False,False,21854.795848711947,False,False,False,False
2022-03-10 00:00:00+00:00,2.3187383283,2.3872242705,2.2991709163,2.3872242705,7536,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.3106566608652805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.268885856015785,4.136888220046167,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-409199,-309758.43063237186,False,False,False,False,21293.274442880105,False,False,False,False
2022-03-11 00:00:00+00:00,2.3334138874,2.3872242705,2.3334138874,2.3872242705,1967,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.3106552054872647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.19143840153646,4.066507842358703,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-407232,-313580.9235487495,False,False,False,False,20535.381327473042,False,False,False,False
2022-03-14 00:00:00+00:00,2.2502523861,2.3872242705,2.2502523861,2.3089546223,28612,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.3055595309001333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.54487684095468,1.2868549454075904,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-435844,-318375.55399781815,False,False,False,False,20852.111471493707,False,False,False,False
2022-03-15 00:00:00+00:00,2.0741456777,2.2453605331,2.045479419,2.211117562,16161,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2946066140545285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.068266484988,-3.9575173673864796,False,False,False,True,False,0.0,1,,,False,False,False,False,-0.23735690936488324,-0.23735690936488324,False,False,False,False,-452005,-323615.92442927626,False,False,False,False,20668.146315748858,False,False,False,False
2022-03-16 00:00:00+00:00,2.0839293837,2.1636665878,2.0447945596,2.1636665878,21722,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,1.9909842,,2.2196048575021496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.79527877988092,-6.934652348965486,False,False,False,True,False,0.0,1,0.8844212204248674,1.0433265432643237,False,False,False,False,-0.2942661119604012,-0.2658115106626422,False,False,False,False,-430283,-327798.9470006772,False,False,False,False,20709.473911209687,False,False,False,False
2022-03-17 00:00:00+00:00,2.1961484918,2.2502523861,2.1532958594,2.181766444,2047,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.222150743079485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.508514197194515,-6.934652348965486,False,False,False,True,False,0.0,0,0.8966352391415501,1.0138742323453087,False,False,False,False,-0.15261648791613597,-0.20921399928938908,False,False,False,False,-428236,-331737.65496143495,False,False,False,False,19977.612189201467,False,False,False,False
2022-03-18 00:00:00+00:00,2.2502523861,2.2502523861,2.1761897315,2.19155015,4003,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.227320633911429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.223554841155334,-6.934652348965486,False,False,False,True,True,0.0,0,0.9052655187685266,1.0138366516119046,False,False,False,False,-0.1094962599705717,-0.15935512962998039,False,False,False,False,-424233,-335364.92339431983,False,False,False,False,19351.156809232783,False,False,False,False
2022-03-21 00:00:00+00:00,2.2355768271,2.2404686801,2.1525131629,2.201333856,1946,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2288749036309956,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.651112615155924,-12.145116444306666,True,False,False,True,True,0.0,1,0.9039463123684447,1.0034493946531033,False,False,False,False,-0.1235969099292858,-0.1414760197796331,False,False,False,False,-426179,-338926.2597317975,False,False,False,False,18668.60164024326,False,False,False,False
2022-03-22 00:00:00+00:00,2.1621990319,2.2502523861,2.1329457509,2.1329457509,6232,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2306032432245577,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.789962153353315,-12.145116444306666,False,False,False,True,True,0.0,1,0.9086230171962798,0.999898751276227,False,False,False,False,-0.13181983585133128,-0.13664792781548218,False,False,False,False,-432411,-342592.32797760936,False,False,False,False,18180.891771998427,False,False,False,False
2022-03-23 00:00:00+00:00,2.2160094151,2.2600360922,2.211117562,2.2502523861,7568,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2349829585338448,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.90922485283638,-11.797741574675072,False,False,False,True,True,0.0,0,0.9183830929089914,0.9911774572285604,False,False,False,False,-0.05839683228014306,-0.09752238004781262,False,False,False,False,-424843,-345817.844527507,False,False,False,False,17764.699937802412,False,False,False,False
