date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_840,Gap_Up_aVWAP_824,Gap_Up_aVWAP_798,Gap_Up_aVWAP_780,Gap_Up_aVWAP_738,Gap_Up_aVWAP_708,Gap_Up_aVWAP_702,Gap_Up_aVWAP_684,Gap_Up_aVWAP_666,Gap_Up_aVWAP_636,Gap_Down_aVWAP_882,Gap_Down_aVWAP_864,Gap_Down_aVWAP_828,Gap_Down_aVWAP_804,Gap_Down_aVWAP_768,Gap_Down_aVWAP_762,Gap_Down_aVWAP_750,Gap_Down_aVWAP_726,Gap_Down_aVWAP_660,Gap_Down_aVWAP_648,aVWAP_OB_bull_575,aVWAP_OB_bear_708,aVWAP_OB_bear_353,aVWAP_OB_bear_198,aVWAP_OB_bear_98,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 20:00:00+00:00,54.665,54.87,54.34,54.42,40338.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.89550006796764,-21.555811750023018,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21452.0,-21.979240744159483,False,False,False,False,14481.390036557525,False,False,False,False
2025-02-11 15:00:00+00:00,55.01,55.15,54.71,55.06,8920.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.40827154124271,-17.03986220636928,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12532.0,-215.93305096518026,False,False,False,False,14395.166935215546,False,False,False,False
2025-02-11 16:00:00+00:00,55.06,55.255,54.89,54.905,9840.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67594625341506,-14.085607208801527,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-22372.0,-559.4379649037046,False,False,False,False,14324.544192033909,False,False,False,False
2025-02-11 17:00:00+00:00,54.895,55.05,54.86,55.045,7545.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.30436800091458,-10.710154114910239,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-14827.0,-780.6404770757403,False,False,False,False,14219.434979754313,False,False,False,False
2025-02-11 18:00:00+00:00,55.045,55.08,54.73,54.76,12192.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69103577366098,-10.710154114910239,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-27019.0,-1187.4367487489844,False,False,False,False,14188.001879293006,False,False,False,False
2025-02-11 19:00:00+00:00,54.76,54.995,54.75,54.91,22175.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91549097830752,-9.74513941559158,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-4844.0,-1244.1276518691552,False,False,False,False,14311.83130752102,False,False,False,False
2025-02-11 20:00:00+00:00,54.91,54.91,54.51,54.78,33877.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.379551470446195,-9.74513941559158,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-38721.0,-1825.1644324603312,False,False,False,False,14615.167256241624,False,False,False,False
2025-02-12 15:00:00+00:00,54.1,54.575,53.82,54.53,8611.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.30833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7315576979331,-9.74513941559158,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-47332.0,-2530.6967668407915,False,False,False,False,14522.079391803769,False,False,False,False
2025-02-12 16:00:00+00:00,54.53,55.02,54.43,55.015,7655.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.549914955530966,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.905205619783736,-8.899085715050283,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-39677.0,-3106.6084448742677,False,False,False,False,14415.61304464402,False,False,False,False
2025-02-12 17:00:00+00:00,55.005,55.075,54.91,55.015,9917.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.720387910730885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02097090101749,-6.628336737460792,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-39677.0,-3673.5912596824182,False,False,False,False,14345.867105967369,False,False,False,False
2025-02-12 18:00:00+00:00,54.97,54.97,54.62,54.77,12262.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.74152746347596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98548389715644,-6.628336737460792,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-51939.0,-4421.8921703850165,False,False,False,False,14313.559088820588,False,False,False,False
2025-02-12 19:00:00+00:00,54.765,54.81,54.63,54.675,16725.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.730454020905086,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4238815420738,-6.628336737460792,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-68664.0,-5417.893842161992,False,False,False,False,14350.945769614067,False,False,False,False
2025-02-12 20:00:00+00:00,54.675,54.95,54.635,54.89,33915.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.76644803651943,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.68932980586001,-6.628336737460792,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-34749.0,-5872.639674066457,False,False,False,False,14654.264439852608,False,False,False,False
2025-02-13 15:00:00+00:00,55.12,55.31,54.975,55.11,6772.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.792249600968105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.56734800057886,-4.134082236875315,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-27977.0,-6215.342934933644,False,False,False,False,14532.058789622335,False,False,False,False
2025-02-13 16:00:00+00:00,55.11,55.3,55.11,55.17,5140.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.812661795234845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.01192897317335,-1.6224120260654757,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-22837.0,-6473.043044469556,False,False,False,False,14386.445475054546,False,False,False,False
2025-02-13 17:00:00+00:00,55.14,55.44,55.13,55.265,8185.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.847571592997625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.488045906050985,0.8744039659517711,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-14652.0,-6599.848578663827,False,False,False,False,14290.299033580834,False,False,False,False
2025-02-13 18:00:00+00:00,55.26,55.5,55.155,55.46,4226.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.86710130678611,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.743589301045375,4.042186096900039,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-10426.0,-6659.168755738806,False,False,False,False,14134.263389649348,False,False,False,False
2025-02-13 19:00:00+00:00,55.46,55.63,55.39,55.62,2874.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,54.88389729278822,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.07637796131125,7.2135848103156235,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-7552.0,-6673.011100611072,False,False,False,False,13959.685662678039,False,False,False,False
2025-02-13 20:00:00+00:00,55.62,55.83,55.49,55.54,11773.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.28578620514622,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.02112285658052,8.195077376113602,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-19325.0,-6869.1659672682645,False,False,False,False,13925.783559380705,False,False,False,False
2025-02-14 15:00:00+00:00,54.885,55.235,54.75,55.19,11810.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.149656604622756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.97483808372297,8.195077376113602,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-31135.0,-7245.3804483958875,False,False,False,False,13892.980713498833,False,False,False,False
2025-02-14 16:00:00+00:00,55.225,55.38,55.0,55.12,16329.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.125231791074185,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.48697101019485,12.665670417081827,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-47464.0,-7868.924937568044,False,False,False,False,13930.74845437482,False,False,False,False
2025-02-14 17:00:00+00:00,55.11,55.12,54.91,54.945,16345.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.08549200934679,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.28206494741514,8.765041881899073,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-63809.0,-8736.212923032104,False,False,False,False,13968.17871089614,False,False,False,False
2025-02-14 18:00:00+00:00,54.94,55.12,54.89,55.05,11239.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.072639397776456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81443849543406,7.379596615398803,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-52570.0,-9415.806521124628,False,False,False,False,13925.865862665192,False,False,False,False
2025-02-14 19:00:00+00:00,55.045,55.165,55.03,55.135,9582.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.07262241694502,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.896618418511046,7.259984164692611,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-42988.0,-9936.305644828122,False,False,False,False,13858.519105104491,False,False,False,False
2025-02-14 20:00:00+00:00,55.135,55.215,54.92,55.06,17232.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.06752070454951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97894273361564,6.0503942992182544,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-60220.0,-10715.897805373423,False,False,False,False,13910.821134482716,False,False,False,False
2025-02-17 15:00:00+00:00,55.06,55.06,55.06,55.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.06752070454951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.36715894368537,5.07010575008637,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-60220.0,-11483.40326575523,False,False,False,False,13695.149488986859,False,False,False,False
2025-02-17 16:00:00+00:00,55.06,55.06,55.06,55.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.06752070454951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.959303083731854,4.239074557983145,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-60220.0,-12239.009416673754,False,False,False,False,13482.821589932799,False,False,False,False
2025-02-17 17:00:00+00:00,55.06,55.06,55.06,55.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.06752070454951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.687399177096175,3.512337970465161,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-60220.0,-12982.90074354703,False,False,False,False,13273.785596290429,False,False,False,False
2025-02-17 18:00:00+00:00,55.06,55.06,55.06,55.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.06752070454951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.506129906005725,2.8651051589843206,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-60220.0,-13715.258871554053,False,False,False,False,13067.990470766546,False,False,False,False
2025-02-17 19:00:00+00:00,55.06,55.06,55.06,55.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.06752070454951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.385283725278754,2.2837679203610577,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-60220.0,-14436.262609979573,False,False,False,False,12865.38596734381,False,False,False,False
2025-02-17 20:00:00+00:00,55.06,55.06,55.06,55.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.06752070454951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.30471960479411,1.7606065670679527,True,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-60220.0,-15146.087995871363,False,False,False,False,12665.922619012897,False,False,False,False
2025-02-18 15:00:00+00:00,55.22,55.42,55.06,55.39,12792.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.15333335040622,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.55011877715744,0.8911896051356223,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-47428.0,-15646.582755625295,False,False,False,False,12667.877307090217,False,False,False,False
2025-02-18 16:00:00+00:00,55.385,55.385,55.11,55.135,12567.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.14549247297193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33749125873198,0.8911896051356223,True,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-59995.0,-16334.155116003196,False,False,False,False,12666.313317833004,False,False,False,False
2025-02-18 17:00:00+00:00,55.135,55.15,54.91,54.93,7236.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.12331003722226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.49638708096313,3.560833662601553,True,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-67231.0,-17123.25348629772,False,False,False,False,12582.122413680554,False,False,False,False
2025-02-18 18:00:00+00:00,54.93,54.98,54.81,54.85,5281.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.104072731282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.921702598274265,0.37346524358242306,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-72512.0,-17981.99374232411,False,False,False,False,12468.92671734442,False,False,False,False
2025-02-18 19:00:00+00:00,54.85,54.885,54.65,54.72,16979.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,55.04243158355266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.021550305435476,-3.0668600450361794,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-89491.0,-19090.660506009004,False,False,False,False,12538.850334129778,False,False,False,False
2025-02-18 20:00:00+00:00,54.72,54.86,54.61,54.695,23717.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,54.986858359078205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1389438869285,-5.563380124972667,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-113208.0,-20549.844064055378,False,False,False,False,12712.154980112262,False,False,False,False
2025-02-19 15:00:00+00:00,55.07,55.21,54.84,54.855,4854.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,54.9867416385573,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.57804242249856,-5.563380124972667,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-108354.0,-21911.14880724832,False,False,False,False,12590.323119955483,False,False,False,False
2025-02-19 16:00:00+00:00,54.855,54.87,54.71,54.81,4021.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,54.981951066050556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.87554987649651,-5.563380124972667,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-112375.0,-23313.689135818113,False,False,False,False,12457.465397165475,False,False,False,False
2025-02-19 17:00:00+00:00,54.81,54.86,54.665,54.73,3269.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,54.97730284680157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91637552241815,-5.563380124972667,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-115644.0,-24745.16682363489,False,False,False,False,12315.008569302445,False,False,False,False
2025-02-19 18:00:00+00:00,54.715,54.85,54.685,54.82,9892.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,54.96654503667955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.257313620540906,-5.563380124972667,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-105752.0,-26001.086717842096,False,False,False,False,12277.442544972173,False,False,False,False
2025-02-19 19:00:00+00:00,54.82,55.115,54.815,55.04,8086.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,54.9682985697892,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.048517807288555,-9.16290711098398,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-97666.0,-27112.170644697257,False,False,False,False,12212.458939623766,False,False,False,False
2025-02-19 20:00:00+00:00,55.04,55.09,54.845,54.995,11599.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,54.96956255371597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.39347466620805,-6.9464483091351354,False,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-109265.0,-28385.857921523657,False,False,False,False,12202.94794831177,False,False,False,False
2025-02-20 15:00:00+00:00,54.295,54.31,53.95,54.02,6185.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.942071058691006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.62367803426167,-3.3907774896890146,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-115450.0,-29735.689581655075,False,False,False,False,12109.646429733293,False,False,False,False
2025-02-20 16:00:00+00:00,54.02,54.25,53.975,54.11,9640.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.90383282858803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74061119447262,-6.7117616640892095,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-105810.0,-30915.13625480771,False,False,False,False,12071.357337799443,False,False,False,False
