date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_840,Gap_Up_aVWAP_828,Gap_Up_aVWAP_798,Gap_Up_aVWAP_786,Gap_Up_aVWAP_774,Gap_Up_aVWAP_750,Gap_Up_aVWAP_744,Gap_Up_aVWAP_732,Gap_Up_aVWAP_696,Gap_Down_aVWAP_882,Gap_Down_aVWAP_870,Gap_Down_aVWAP_858,Gap_Down_aVWAP_816,Gap_Down_aVWAP_780,Gap_Down_aVWAP_768,Gap_Down_aVWAP_708,Gap_Down_aVWAP_684,Gap_Down_aVWAP_660,Gap_Down_aVWAP_636,aVWAP_OB_bull_591,aVWAP_OB_bull_209,aVWAP_OB_bear_641,aVWAP_OB_bear_464,aVWAP_OB_bear_384,aVWAP_OB_bear_242,aVWAP_OB_bear_72,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-12 16:00:00+00:00,23.435,23.435,23.415,23.425,1147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.601501302446632,-9.80708070112179,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-23141.0,-1023.6842930127068,False,False,False,False,17924.481261489636,False,False,False,False
2025-02-12 17:00:00+00:00,23.425,23.46,23.425,23.44,10367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.92076081491061,-12.848262358356457,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12774.0,-1205.859730330339,False,False,False,False,17807.311009373516,False,False,False,False
2025-02-12 18:00:00+00:00,23.44,23.44,23.415,23.425,17076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72095653274022,-15.54800763398626,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-29850.0,-1649.9549283097138,False,False,False,False,17795.97285418943,False,False,False,False
2025-02-12 19:00:00+00:00,23.425,23.425,23.395,23.405,9600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.408333333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.724900536011603,-18.133661700186984,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-39450.0,-2236.0021387235165,False,False,False,False,17668.903507612846,False,False,False,False
2025-02-12 20:00:00+00:00,23.405,23.44,23.405,23.42,20006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.417343218716926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.286318223900018,-18.33910251852393,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19444.0,-2502.792803239431,False,False,False,False,17705.137561758384,False,False,False,False
2025-02-13 15:00:00+00:00,23.5,23.55,23.495,23.55,57863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.492971128818972,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.98735603488484,-28.55155438950242,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,38419.0,-1868.3464031892072,False,False,False,False,18327.740080180734,False,False,False,False
2025-02-13 16:00:00+00:00,23.545,23.55,23.52,23.525,20129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.500210134017358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.70631939014058,-23.088102899555942,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,18290.0,-1555.8139008141807,False,False,False,False,18355.666590565528,False,False,False,False
2025-02-13 17:00:00+00:00,23.525,23.555,23.525,23.545,22949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.50749782326161,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.65106304073005,-18.369584316235482,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,41239.0,-892.3284139798521,False,False,False,False,18426.881062029628,False,False,False,False
2025-02-13 18:00:00+00:00,23.54,23.545,23.525,23.535,12122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.509834570462633,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.313474707586124,-15.677371964838564,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,29117.0,-427.0675083367536,False,False,False,False,18329.130968044672,False,False,False,False
2025-02-13 19:00:00+00:00,23.535,23.575,23.535,23.565,34748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.519333293878265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.88004649412995,-12.008751051945993,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,63865.0,569.7087321025759,False,False,False,False,18583.687077067236,False,False,False,False
2025-02-13 20:00:00+00:00,23.565,23.57,23.545,23.55,29760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.52445664818006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.18017059588523,-10.337776017660005,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,34105.0,1089.6357285040863,False,False,False,False,18756.96324641503,False,False,False,False
2025-02-14 15:00:00+00:00,23.615,23.645,23.605,23.635,1568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.576785128585914,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2804432851306,-5.089468135977704,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,35673.0,1625.8119187598368,False,False,False,False,18490.467692207047,False,False,False,False
2025-02-14 16:00:00+00:00,23.635,23.645,23.625,23.625,6970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.5971323198239,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.93032130226159,-2.195038940555854,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,28703.0,2045.6132843604594,False,False,False,False,18311.855790002286,False,False,False,False
2025-02-14 17:00:00+00:00,23.625,23.625,23.615,23.615,5250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.594318356505898,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.912177560097234,-0.7498411446849218,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,23453.0,2377.510752819987,False,False,False,False,18109.346397909227,False,False,False,False
2025-02-14 18:00:00+00:00,23.615,23.625,23.61,23.615,13939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.59277049145003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.566748398654326,0.5222919425503321,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,23453.0,2704.2625240940956,False,False,False,False,18044.689864608306,False,False,False,False
2025-02-14 19:00:00+00:00,23.615,23.615,23.6,23.61,9362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.591482736208146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.536036652625285,1.24552711931657,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14091.0,2880.8010896120163,False,False,False,False,17910.074517870195,False,False,False,False
2025-02-14 20:00:00+00:00,23.61,23.615,23.6,23.61,7379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.5910879939821,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.51556215527259,2.0371515841499317,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14091.0,3054.6026231064034,False,False,False,False,17746.802044724922,False,False,False,False
2025-02-17 15:00:00+00:00,23.61,23.61,23.61,23.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.5910879939821,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.50191249037079,2.8410167114019345,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14091.0,3225.709559182273,False,False,False,False,17471.657826977247,False,False,False,False
2025-02-17 16:00:00+00:00,23.61,23.61,23.61,23.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.5910879939821,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.492812713769595,3.620652255277804,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14091.0,3394.163674543788,False,False,False,False,17200.77941105512,False,False,False,False
2025-02-17 17:00:00+00:00,23.61,23.61,23.61,23.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.5910879939821,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.48674619603546,4.353656109215258,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14091.0,3560.006098194272,False,False,False,False,16934.100660496126,False,False,False,False
2025-02-17 18:00:00+00:00,23.61,23.61,23.61,23.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.5910879939821,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.482701850879366,5.02753597088617,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14091.0,3723.2773214780814,False,False,False,False,16671.556464209363,False,False,False,False
2025-02-17 19:00:00+00:00,23.61,23.61,23.61,23.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.5910879939821,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.48000562077531,5.636648245340723,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14091.0,3884.017207966793,False,False,False,False,16413.08272057821,False,False,False,False
2025-02-17 20:00:00+00:00,23.61,23.61,23.61,23.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.5910879939821,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.478208134039264,6.1799627478659644,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14091.0,4042.265003192114,False,False,False,False,16158.616321809557,False,False,False,False
2025-02-18 15:00:00+00:00,23.57,23.585,23.55,23.565,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.589692948583806,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5964861546623,6.102102250199138,True,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,12068.0,4166.695003142624,False,False,False,False,15939.459479610958,False,False,False,False
2025-02-18 16:00:00+00:00,23.565,23.575,23.555,23.565,1371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.588783106441486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.00867150174432,1.965561672744144,True,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,12068.0,4289.195855807079,False,False,False,False,15713.59189077978,False,False,False,False
2025-02-18 17:00:00+00:00,23.565,23.565,23.56,23.56,1639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.58768334994436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.34776492105428,-1.1987144484205743,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,10429.0,4384.386617732551,False,False,False,False,15495.381163790946,False,False,False,False
2025-02-18 18:00:00+00:00,23.565,23.565,23.525,23.535,4948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.583428174057474,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.34674947741135,-5.559925678824001,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,5481.0,4401.388375597163,False,False,False,False,15331.855874429846,False,False,False,False
2025-02-18 19:00:00+00:00,23.535,23.545,23.535,23.535,2209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.581674859220158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.012739181649394,-8.354793242287073,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,5481.0,4418.126540316587,False,False,False,False,15128.400744593724,False,False,False,False
2025-02-18 20:00:00+00:00,23.535,23.54,23.525,23.535,15554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.57157105393544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.790065651141425,-10.235446774115502,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,5481.0,4434.605198606253,False,False,False,False,15134.999182662039,False,False,False,False
2025-02-19 15:00:00+00:00,23.515,23.535,23.515,23.525,25824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.55136526473928,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.274689251068672,-12.51937223801579,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-20343.0,4050.4562807984034,False,False,False,False,15300.720125566502,False,False,False,False
2025-02-19 16:00:00+00:00,23.525,23.535,23.515,23.535,11196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.545139744968345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.20986312633784,-12.51937223801579,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-9147.0,3845.8445555147073,False,False,False,False,15237.081053852293,False,False,False,False
2025-02-19 17:00:00+00:00,23.535,23.535,23.525,23.535,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.545122264876166,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.83331237651728,-12.51937223801579,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-9147.0,3644.405105041611,False,False,False,False,15007.048789451483,False,False,False,False
2025-02-19 18:00:00+00:00,23.535,23.555,23.525,23.54,1003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.545284435496626,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.633218960657906,-12.51937223801579,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-8144.0,3461.639134420811,False,False,False,False,14789.93175395611,False,False,False,False
2025-02-19 19:00:00+00:00,23.53,23.575,23.53,23.575,5722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.54802732906855,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.66046459479042,-13.620352604162683,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-2422.0,3370.4199230344416,False,False,False,False,14649.34366474749,False,False,False,False
2025-02-19 20:00:00+00:00,23.575,23.585,23.565,23.565,1629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.548919397867103,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.12683139781048,-10.539443897773182,True,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-4051.0,3255.3591490339077,False,False,False,False,14447.47787149559,False,False,False,False
2025-02-20 15:00:00+00:00,23.605,23.62,23.6,23.605,14443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.56063423781187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.16896669294272,-4.1815643021743725,True,False,True,False,True,1.373442151453247,0,,,False,False,False,False,,,False,False,False,False,10392.0,3366.0047436225295,False,False,False,False,14447.408447131316,False,False,False,False
2025-02-20 16:00:00+00:00,23.605,23.605,23.59,23.595,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.56176006386609,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.106669764361676,-1.6815339457940155,True,False,True,False,True,0.09298180300404368,0,,,False,False,False,False,,,False,False,False,False,7592.0,3431.5240499229553,False,False,False,False,14266.828471206798,False,False,False,False
