date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_446,Gap_Up_aVWAP_444,Gap_Up_aVWAP_433,Gap_Up_aVWAP_408,Gap_Up_aVWAP_392,Gap_Up_aVWAP_380,Gap_Up_aVWAP_354,Gap_Up_aVWAP_334,Gap_Up_aVWAP_331,Gap_Up_aVWAP_324,Gap_Down_aVWAP_421,Gap_Down_aVWAP_413,Gap_Down_aVWAP_411,Gap_Down_aVWAP_407,Gap_Down_aVWAP_389,Gap_Down_aVWAP_383,Gap_Down_aVWAP_382,Gap_Down_aVWAP_366,Gap_Down_aVWAP_357,Gap_Down_aVWAP_340,aVWAP_OB_bull_397,aVWAP_OB_bull_281,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,22.08,22.26,22.07,22.25,450.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.80804270508571,-11.554647381493389,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5155.0,528.328473153702,False,False,False,False,2038.4900703097303,False,False,False,False
2023-12-29 17:00:00+00:00,22.22,22.83,22.22,22.83,1485.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.626666666666665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.87790657462381,-0.8644232998512678,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6640.0,623.0830704691485,False,False,False,False,2029.9088289095794,False,False,False,False
2024-01-01 17:00:00+00:00,22.83,22.83,22.83,22.83,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.626666666666665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.59114915431587,6.484218752597165,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6640.0,716.3686042603246,False,False,False,False,1998.437374197803,False,False,False,False
2024-01-02 17:00:00+00:00,22.63,22.63,22.505,22.505,934.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.571222268154884,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.04862896227405,6.484218752597165,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5706.0,793.7272305508621,False,False,False,False,1981.9344691714803,False,False,False,False
2024-01-03 17:00:00+00:00,22.33,22.505,22.33,22.46,795.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.524486685666105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.07198612502984,6.484218752597165,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4911.0,857.5609168989107,False,False,False,False,1963.5323843781239,False,False,False,False
2024-01-04 17:00:00+00:00,22.42,22.42,22.42,22.42,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.524486685666105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.55216591672783,6.484218752597165,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4911.0,920.4049336911756,False,False,False,False,1933.0900218296258,False,False,False,False
2024-01-05 17:00:00+00:00,22.42,22.42,22.31,22.31,31.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.52219500353107,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.92657397358768,6.484218752597165,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4880.0,981.7940044866613,False,False,False,False,1903.6002540493214,False,False,False,False
2024-01-08 17:00:00+00:00,22.31,22.31,22.31,22.31,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.52219500353107,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.842846011494245,6.484218752597165,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4880.0,1042.231306742682,False,False,False,False,1874.0870718159986,False,False,False,False
2024-01-09 17:00:00+00:00,22.31,22.31,22.31,22.31,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.52219500353107,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.78702737009862,6.484218752597165,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4880.0,1101.731596560625,False,False,False,False,1845.0314582994713,False,False,False,False
2024-01-10 17:00:00+00:00,22.31,22.51,22.31,22.34,300.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.507537294995913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.090175648640624,20.745009864295426,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5180.0,1164.9605640558088,False,False,False,False,1821.0774822018052,False,False,False,False
2024-01-11 17:00:00+00:00,22.34,22.34,22.34,22.34,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.507537294995913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.62560783433529,18.90195358362938,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5180.0,1227.2092374813,False,False,False,False,1792.8437227878237,False,False,False,False
2024-01-12 17:00:00+00:00,22.21,22.28,22.21,22.28,45.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.503423021743778,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.537246137063335,15.609141607641988,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5135.0,1287.7951407761636,False,False,False,False,1765.7453704965396,False,False,False,False
2024-01-15 17:00:00+00:00,22.28,22.28,22.28,22.28,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.503423021743778,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1450050055487,13.1024005920778,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,5135.0,1347.4417277408743,False,False,False,False,1738.369473279539,False,False,False,False
2024-01-16 17:00:00+00:00,22.28,22.28,22.2,22.2,923.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.434552875369192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.89106492544183,9.022278770728747,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,4212.0,1391.8534838999303,False,False,False,False,1725.7280860969104,False,False,False,False
2024-01-17 17:00:00+00:00,22.11,22.11,22.05,22.05,959.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.35999934649178,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47684700487358,3.215477774010836,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3253.0,1420.7084686456676,False,False,False,False,1713.840828948121,False,False,False,False
2024-01-18 17:00:00+00:00,22.02,22.03,22.01,22.01,181.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.347286856919744,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.165824202735955,-1.3052411474142929,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3072.0,1446.3098877364325,False,False,False,False,1690.0758548559022,False,False,False,False
2024-01-19 17:00:00+00:00,22.04,22.06,22.04,22.05,136.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.339269099129755,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.85730027077928,-2.9982755885132946,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3208.0,1473.622912732767,False,False,False,False,1665.9816555558107,False,False,False,False
2024-01-22 17:00:00+00:00,22.05,22.05,22.05,22.05,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.339269099129755,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.98495098280816,-4.3952536391666825,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3208.0,1500.5124799772202,False,False,False,False,1640.152482601457,False,False,False,False
2024-01-23 17:00:00+00:00,22.05,22.15,22.05,22.12,128.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.333547571244527,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.21515288560355,-4.3952536391666825,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3336.0,1528.9696508302866,False,False,False,False,1616.7082580650003,False,False,False,False
2024-01-24 17:00:00+00:00,22.15,22.15,21.97,21.97,300.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.31692005094309,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22290647211138,-5.034919776368248,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3036.0,1552.334462445321,False,False,False,False,1596.2941765446128,False,False,False,False
2024-01-25 17:00:00+00:00,21.96,22.13,21.96,22.13,200.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.230032649582082,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.85416308938731,-5.034919776368248,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3236.0,1578.4378041128352,False,False,False,False,1574.646204815239,False,False,False,False
2024-01-26 17:00:00+00:00,22.13,22.19,22.13,22.19,44.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.235149416759725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.761249826028916,-5.034919776368248,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3280.0,1604.818613351396,False,False,False,False,1550.9152559033748,False,False,False,False
2024-01-29 17:00:00+00:00,22.05,22.19,22.05,22.19,151.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.215143927825682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.36597431712332,-10.04301838266111,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,3280.0,1630.7904177955604,False,False,False,False,1529.2111434087487,False,False,False,False
2024-01-30 17:00:00+00:00,22.03,22.15,22.03,22.15,300.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.20486318785251,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91761941846781,-9.205675671802503,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,2980.0,1651.7083958142339,False,False,False,False,1510.1536063016365,False,False,False,False
2024-01-31 17:00:00+00:00,22.15,22.15,22.09,22.09,100.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.20289229792663,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.612052492113605,-9.205675671802503,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2880.0,1670.7516764992845,False,False,False,False,1488.290759692309,False,False,False,False
2024-02-01 17:00:00+00:00,22.09,22.16,22.09,22.14,341.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.201310411114292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.37675846359031,-8.998520890513774,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3221.0,1694.7865342279777,False,False,False,False,1470.5033060536684,False,False,False,False
2024-02-02 17:00:00+00:00,22.09,22.09,21.97,21.97,300.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.182730321936347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7953111648547,-8.998520890513774,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2921.0,1713.797595712815,False,False,False,False,1452.355967975317,False,False,False,False
2024-02-05 17:00:00+00:00,21.97,21.97,21.97,21.97,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.182730321936347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.40767963236429,-8.998520890513774,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2921.0,1732.5139120583528,False,False,False,False,1429.838821185002,False,False,False,False
2024-02-06 17:00:00+00:00,21.97,21.97,21.97,21.97,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.182730321936347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81592527737069,-4.23739537148127,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2921.0,1750.9400529566728,False,False,False,False,1407.6707774456995,False,False,False,False
2024-02-07 17:00:00+00:00,21.97,21.97,21.97,21.97,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.182730321936347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.754755707374954,-5.530611130588447,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2921.0,1769.080517251918,False,False,False,False,1385.8464243070064,False,False,False,False
2024-02-08 17:00:00+00:00,21.97,21.97,21.94,21.96,200.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.16915631484239,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.765231439493476,-6.79827785919457,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2721.0,1783.8389588449115,False,False,False,False,1367.4612084262776,False,False,False,False
2024-02-09 17:00:00+00:00,21.96,22.01,21.92,22.01,653.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.14281580099351,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.56704156124177,-6.79827785919457,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3374.0,1808.4926183977034,False,False,False,False,1356.3842904661801,False,False,False,False
2024-02-12 17:00:00+00:00,22.01,22.12,22.01,22.12,148.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.14255020493829,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.965287059488205,-10.449104898409644,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3522.0,1835.058624314018,False,False,False,False,1337.6496503039136,False,False,False,False
2024-02-13 17:00:00+00:00,22.12,22.12,22.12,22.12,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.14255020493829,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.564117391652495,-7.117224191435348,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,3522.0,1861.2127541696148,False,False,False,False,1316.910896035636,False,False,False,False
2024-02-14 17:00:00+00:00,21.88,21.88,21.88,21.88,66.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.138727618799507,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.90800884409373,-7.117224191435348,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3456.0,1885.9381378258997,False,False,False,False,1297.5169286552384,False,False,False,False
2024-02-15 17:00:00+00:00,21.86,21.86,21.86,21.86,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.138727618799507,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.40766827302377,-3.133481827618567,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3456.0,1910.280182200692,False,False,False,False,1277.4003871256998,False,False,False,False
2024-02-16 17:00:00+00:00,21.93,21.93,21.86,21.86,28.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.052562922968935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.074107892310465,-5.2563260128167,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3456.0,1934.2448305386658,False,False,False,False,1258.0298384880919,False,False,False,False
2024-02-19 17:00:00+00:00,21.86,21.86,21.86,21.86,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.052562922968935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.51840097183493,-6.788386519909885,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3456.0,1957.8379339411672,False,False,False,False,1238.5254999068811,False,False,False,False
2024-02-20 17:00:00+00:00,21.86,22.02,21.86,22.02,124.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.046146039719055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.725598854583694,-6.788386519909885,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3580.0,1982.9877334149473,False,False,False,False,1221.2460347920457,False,False,False,False
2024-02-21 17:00:00+00:00,22.02,22.02,22.02,22.02,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.046146039719055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.19706410974954,-12.004566411707025,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,3580.0,2007.747613517041,False,False,False,False,1202.3119877410063,False,False,False,False
2024-02-22 17:00:00+00:00,22.02,22.02,21.95,21.95,36.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.0470657790597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1690705880485,-11.901081597962786,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,3544.0,2031.565479974141,False,False,False,False,1184.229631341921,False,False,False,False
2024-02-23 17:00:00+00:00,21.95,21.95,21.92,21.92,15.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.045483638734034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.23290066380031,-11.901081597962786,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,3529.0,2054.7815190443093,False,False,False,False,1166.1020401583253,False,False,False,False
2024-02-26 17:00:00+00:00,21.92,21.96,21.92,21.96,39.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.04370390231948,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.21975254202433,-11.228942376847932,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,3568.0,2078.2422706870334,False,False,False,False,1148.6275899233126,False,False,False,False
2024-02-27 17:00:00+00:00,21.95,21.95,21.95,21.95,18.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.04313942206471,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.515228843887556,-10.482267804455553,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,3550.0,2101.060219978707,False,False,False,False,1131.0984800020208,False,False,False,False
2024-02-28 17:00:00+00:00,21.92,21.93,21.92,21.93,1.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.043059021366183,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.95480568349476,-10.482267804455553,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,3549.0,2123.5088987387276,False,False,False,False,1113.5775733353228,False,False,False,False
2024-02-29 17:00:00+00:00,21.955,22.18,21.955,22.18,600.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.097824607280497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.24493778276762,-3.485473100716085,True,False,True,False,True,4.33971615083772,0,,,False,False,False,False,,,False,False,False,False,4149.0,2154.9118615489797,False,False,False,False,1105.6151303378758,False,False,False,False
2024-03-01 17:00:00+00:00,22.18,22.18,22.18,22.18,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.097824607280497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.10502584894953,0.9862778401558145,True,False,True,False,True,4.33971615083772,0,,,False,False,False,False,,,False,False,False,False,4149.0,2185.827956718763,False,False,False,False,1088.4738104876762,False,False,False,False
