date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_859,Gap_Up_aVWAP_841,Gap_Up_aVWAP_839,Gap_Up_aVWAP_835,Gap_Up_aVWAP_828,Gap_Up_aVWAP_807,Gap_Up_aVWAP_782,Gap_Up_aVWAP_761,Gap_Up_aVWAP_755,Gap_Up_aVWAP_728,Gap_Down_aVWAP_897,Gap_Down_aVWAP_869,Gap_Down_aVWAP_816,Gap_Down_aVWAP_815,Gap_Down_aVWAP_773,Gap_Down_aVWAP_649,Gap_Down_aVWAP_603,Gap_Down_aVWAP_524,Gap_Down_aVWAP_439,Gap_Down_aVWAP_405,aVWAP_OB_bull_817,aVWAP_OB_bull_573,aVWAP_OB_bull_449,aVWAP_OB_bull_196,aVWAP_OB_bear_792,aVWAP_OB_bear_426,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,52.2946891735,52.7505136732,52.1472165412,52.3751287911,3254618,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,-1.0,44.99706,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3254618.0,False,False,False,False
2022-01-04 00:00:00+00:00,54.1626758488,54.7123465691,53.0275834672,53.054396673,4918568,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4918568,192885.01960784313,False,False,False,False,3319870.9411764704,False,False,False,False
2022-01-05 00:00:00+00:00,53.7872909667,55.0743248482,53.6800381432,54.7078777014,3673355,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.96551724161239,25.862068966449556,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1245213,234152.78354479047,False,False,False,False,3333733.0611303346,False,False,False,False
2022-01-06 00:00:00+00:00,54.788317319,54.913445613,53.8409173784,54.5201852604,3510485,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.03557005311177,25.862068966449556,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4755698,411468.2822293085,False,False,False,False,3340664.509713459,False,False,False,False
2022-01-07 00:00:00+00:00,55.7089040537,55.7625304655,54.5112475251,54.8419437307,5161692,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7726800167522,25.862068966449556,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9917390,784249.5260634533,False,False,False,False,3412077.352469794,False,False,False,False
2022-01-10 00:00:00+00:00,56.1289776123,56.6831172002,55.4318342598,56.4239228768,5214738,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.93393720270434,25.862068966449556,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15132128,1346911.4270021413,False,False,False,False,3482769.9268827434,False,False,False,False
2022-01-11 00:00:00+00:00,56.3702964651,56.5579889061,55.3692701128,56.0396002594,3967626,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.21678631307799,27.202149219976846,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,19099754,2043101.3318255867,False,False,False,False,3501783.890534401,False,False,False,False
2022-01-12 00:00:00+00:00,56.7993077589,57.125535097,56.1915417593,56.6205530532,6411305,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6874759240022,28.804280057942975,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,25511059,2963413.3972441913,False,False,False,False,3615882.7575722677,False,False,False,False
2022-01-13 00:00:00+00:00,56.8886851118,57.6752058172,56.7456813472,56.8082454942,4159904,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05684708266217,30.314237690662054,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,29670963,4010768.2836267725,False,False,False,False,3637216.923941983,False,False,False,False
2022-01-14 00:00:00+00:00,56.8439964354,56.924436053,55.5569625538,56.4864870238,5777535,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.85946065381786,31.2464377050662,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,23893428,4790480.429366899,False,False,False,False,3721150.966140337,False,False,False,False
2022-01-18 00:00:00+00:00,56.2362304358,56.5043624944,54.9670720248,55.1368889953,6756883,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.33090867965048,31.2464377050662,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,17136545,5274639.824293687,False,False,False,False,3840199.2811936573,False,False,False,False
2022-01-19 00:00:00+00:00,52.9471438496,56.4864870238,52.7147627321,56.4775492886,6083462,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.66912031598194,32.27086443037672,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,11053083,5501245.439027268,False,False,False,False,3928170.368205671,False,False,False,False
