date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_444,Gap_Up_aVWAP_441,Gap_Up_aVWAP_440,Gap_Up_aVWAP_422,Gap_Up_aVWAP_420,Gap_Up_aVWAP_419,Gap_Up_aVWAP_418,Gap_Up_aVWAP_415,Gap_Up_aVWAP_410,Gap_Up_aVWAP_408,Gap_Down_aVWAP_432,Gap_Down_aVWAP_431,Gap_Down_aVWAP_427,Gap_Down_aVWAP_426,Gap_Down_aVWAP_425,Gap_Down_aVWAP_414,Gap_Down_aVWAP_407,Gap_Down_aVWAP_399,Gap_Down_aVWAP_398,Gap_Down_aVWAP_397,aVWAP_OB_bear_283,aVWAP_OB_bear_245,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-14 17:00:00+00:00,12.335,12.35,12.19,12.215,15758.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,11.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,15758.0,False,False,False,False
2023-12-15 17:00:00+00:00,12.115,12.195,11.975,12.065,16354.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-16354.0,-253.5503875968992,False,False,False,False,15767.24031007752,False,False,False,False
2023-12-18 17:00:00+00:00,12.41,12.465,12.285,12.33,12832.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17573221757322,-83.26359832635984,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3522.0,-304.22402499849767,False,False,False,False,15721.732708370891,False,False,False,False
2023-12-19 17:00:00+00:00,12.45,12.745,12.435,12.745,27578.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98030594744064,-62.321908747721835,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,24056.0,73.45386686194416,False,False,False,False,15905.550805915529,False,False,False,False
2023-12-20 17:00:00+00:00,12.765,12.825,12.455,12.46,6488.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.553696618527454,-55.006014412724035,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,17568.0,344.6871402439295,False,False,False,False,15759.542266288932,False,False,False,False
2023-12-21 17:00:00+00:00,12.52,12.585,12.425,12.565,9785.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.72942284735501,-47.090270020626136,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,27353.0,763.420672953326,False,False,False,False,15666.913704020886,False,False,False,False
2023-12-22 17:00:00+00:00,12.51,12.625,12.475,12.52,29146.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.11622257807922,-41.15575092376209,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1793.0,723.7862439152898,False,False,False,False,15875.891786129088,False,False,False,False
2023-12-25 17:00:00+00:00,12.52,12.52,12.52,12.52,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.70742239856202,-35.562251750924425,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1793.0,684.7663021491612,False,False,False,False,15629.7539289798,False,False,False,False
2023-12-26 17:00:00+00:00,12.8,12.945,12.795,12.845,12372.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.861666666666668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8460967253993,-26.645186305284298,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10579.0,838.1652742088642,False,False,False,False,15579.2461161274,False,False,False,False
2023-12-27 17:00:00+00:00,12.58,12.635,12.455,12.465,9803.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.70988778654641,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.166493685161576,-26.645186305284298,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,776.0,837.2014715079515,False,False,False,False,15489.691912776587,False,False,False,False
2023-12-28 17:00:00+00:00,12.3,12.35,12.15,12.155,13912.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.520387258569567,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.068470957099485,-26.645186305284298,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-13136.0,620.5626890039523,False,False,False,False,15465.231573043617,False,False,False,False
2023-12-29 17:00:00+00:00,12.125,12.19,12.06,12.065,10580.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.426213705616389,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1244791354912,-26.645186305284298,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-23716.0,243.25163956203056,False,False,False,False,15389.491548655344,False,False,False,False
2024-01-01 17:00:00+00:00,12.065,12.065,12.065,12.065,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.426213705616389,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.82848458775234,-26.645186305284298,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-23716.0,-128.20962616761335,False,False,False,False,15150.894780459137,False,False,False,False
2024-01-02 17:00:00+00:00,12.185,12.255,11.945,12.01,20082.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.319043805899714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.02561083345582,-26.645186305284298,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-43798.0,-805.2606397154022,False,False,False,False,15227.346024172948,False,False,False,False
2024-01-03 17:00:00+00:00,12.19,12.405,12.165,12.295,8983.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.315401063399005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.75371708164846,-26.645186305284298,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-34815.0,-1332.5434204950084,False,False,False,False,15130.5344579067,False,False,False,False
2024-01-04 17:00:00+00:00,12.06,12.125,12.01,12.025,11228.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.281563707451703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.42999644977971,-26.645186305284298,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-46043.0,-2025.728793820667,False,False,False,False,15070.030047706596,False,False,False,False
2024-01-05 17:00:00+00:00,12.19,12.205,12.075,12.165,12120.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.265266249495358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.49605363468334,-23.47292920780643,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-33923.0,-2520.260130350579,False,False,False,False,15024.293147742152,False,False,False,False
2024-01-08 17:00:00+00:00,11.885,11.955,11.86,11.955,31792.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.18220240642256,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98735348161182,-23.044799880621284,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-65715.0,-3500.0235391823526,False,False,False,False,15284.257595063978,False,False,False,False
2024-01-09 17:00:00+00:00,11.895,11.915,11.805,11.86,11974.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.155193938460533,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.07891918770153,-23.044799880621284,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-77689.0,-4650.240228497354,False,False,False,False,15232.935771884691,False,False,False,False
