date,Close,High,Low,Open,Volume,aVWAP_peak_895,aVWAP_peak_881,aVWAP_valley_902,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_758,aVWAP_valley_747,aVWAP_valley_725,aVWAP_valley_696,aVWAP_valley_675,aVWAP_valley_649,aVWAP_valley_603,aVWAP_valley_581,aVWAP_valley_552,aVWAP_valley_534,aVWAP_valley_524,aVWAP_valley_504,aVWAP_valley_455,aVWAP_valley_442,aVWAP_valley_408,aVWAP_valley_369,aVWAP_valley_353,aVWAP_valley_300,aVWAP_valley_287,aVWAP_valley_249,aVWAP_valley_183,aVWAP_OB_bull_817,aVWAP_OB_bull_649,aVWAP_OB_bull_183,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,62.4325864373,64.4133523092,62.3075866493,63.4229693733,954036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,954036.0,False,False,False,False
2022-01-04 00:00:00+00:00,62.4902786472,63.4614308465,61.7873952237,62.9710470627,853792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,853792,33482.03921568627,False,False,False,False,950104.8627450981,False,False,False,False
2022-01-05 00:00:00+00:00,59.9806675183,62.6248938035,59.8652830985,62.4133557007,990832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.3490276360853,-80.60388945565882,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-137040,26794.900422914267,False,False,False,False,951702.0053825452,False,False,False,False
2022-01-06 00:00:00+00:00,60.8460506662,61.4325881331,59.4325915246,60.2691285676,519528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.426714941743235,-80.60388945565882,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,382488,40743.64942593724,False,False,False,False,934754.005171465,False,False,False,False
2022-01-07 00:00:00+00:00,61.0768195056,62.2018175979,60.6345125633,60.8364352979,616016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.56427309922267,-80.60388945565882,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,998504,78302.87886021422,False,False,False,False,922254.4755568978,False,False,False,False
2022-01-10 00:00:00+00:00,60.1345134112,60.778743088,58.5672083767,60.4902820387,890443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.1864487127311,-80.60388945565882,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108061,79469.86400295091,False,False,False,False,921006.9667115293,False,False,False,False
2022-01-11 00:00:00+00:00,61.2402807669,61.3845112915,59.9614367816,60.0575904647,724178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,41.304369532605506,-80.60388945565882,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,832239,108990.22227734499,False,False,False,False,913288.1837032341,False,False,False,False
2022-01-12 00:00:00+00:00,61.057588769,62.0287409683,60.4518205655,61.7210491824,739357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,41.436162908076774,-80.60388945565882,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,92882,108358.52728607657,False,False,False,False,906467.3529697739,False,False,False,False
2022-01-13 00:00:00+00:00,59.9998982549,61.7210491824,59.8268216253,60.9229736126,773761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.575861359593745,-80.60388945565882,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-680879,77408.03601995592,False,False,False,False,901263.1822650769,False,False,False,False
2022-01-14 00:00:00+00:00,58.3556702739,60.2787439359,57.336441233,60.2306670943,901778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.7541041133621,-80.60388945565882,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1582657,12307.446372114522,False,False,False,False,901283.3711958582,False,False,False,False
2022-01-18 00:00:00+00:00,57.2979797598,58.5575930084,57.211441445,57.7691328069,580816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.265873488785715,-80.60388945565882,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2163473,-73017.27701502721,False,False,False,False,888716.0233058246,False,False,False,False
2022-01-19 00:00:00+00:00,55.4806751491,57.5672100724,55.413367571,57.5191332309,825898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.71484731893849,-80.35966770371881,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2989371,-187384.08968110458,False,False,False,False,886252.5714114786,False,False,False,False
2022-01-20 00:00:00+00:00,55.4999058858,57.3941334429,55.3941368344,55.8075976717,1027729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.756098661592688,-78.49470771384001,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1961642,-256962.83126223774,False,False,False,False,891800.6666502442,False,False,False,False
2022-01-21 00:00:00+00:00,54.2691387421,55.5768288322,53.8660625025,54.8652915773,1259087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.94670087665513,-76.79256857652103,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3220729,-373188.9555264637,False,False,False,False,906204.0522718033,False,False,False,False
2022-01-24 00:00:00+00:00,56.653750083,56.9229803957,52.499910973,53.0383715984,1271912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,55.3588804839,,24.36944279430504,-67.41817480452002,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1948817,-434978.2906038573,False,False,False,False,920545.5404180071,False,False,False,False
2022-01-25 00:00:00+00:00,57.8749018584,58.6441313232,55.5672134639,55.9325974597,1587980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.47117573323699,,30.673937498119138,-57.73408482720148,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-360837,-432070.7890115492,False,False,False,False,946719.4407937714,False,False,False,False
2022-01-26 00:00:00+00:00,57.1633646034,59.538360576,56.778749871,58.7787464795,952300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.80982205869412,,33.810446786646644,-51.44512064152537,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1313137,-466622.4051287433,False,False,False,False,946938.2862528393,False,False,False,False
2022-01-27 00:00:00+00:00,55.5191366224,57.9614401731,55.4614444125,57.4037488112,1330671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.68153424941207,,33.78804684101625,-48.30086114215589,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2643808,-552002.2323785966,False,False,False,False,961986.6279684142,False,False,False,False
2022-01-28 00:00:00+00:00,56.6152886097,56.6152886097,53.8556779047,55.6777901995,868506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.539062949799174,,36.0686643761457,-43.11986745417142,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1775302,-599974.7722853182,False,False,False,False,958320.7209892607,False,False,False,False
2022-01-31 00:00:00+00:00,57.1729799717,57.1922107083,55.5095212541,56.2883660872,2285385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.562708317410525,,38.67696665273165,-37.90398104364283,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,510083,-556443.094940796,False,False,False,False,1010362.4574210545,False,False,False,False
2022-02-01 00:00:00+00:00,58.7979772161,59.0672075288,57.2018260766,57.7018252288,1070528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.76761471152627,,43.21741240686934,-31.19272379554605,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1580611,-472637.0520019413,False,False,False,False,1012721.890463366,False,False,False,False
2022-02-02 00:00:00+00:00,57.894132595,58.980669214,57.4470179686,58.730669638,731755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.86468355487768,,44.78076080035004,-27.574087113983396,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,848856,-420813.7950606887,False,False,False,False,1001703.5810334302,False,False,False,False
2022-02-03 00:00:00+00:00,57.2595182865,58.6537466915,57.1633646034,57.461441021,1056806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.94307608558148,,44.850547485289766,-25.461864455111353,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-207950,-412466.1952543872,False,False,False,False,1003864.4602085898,False,False,False,False
2022-02-04 00:00:00+00:00,60.9806658225,61.4806649746,57.7114405971,58.8268233211,2079325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,57.43238514546118,,50.06815862581837,-18.69646226271822,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1871375,-322903.7954404897,False,False,False,False,1046039.3833376647,False,False,False,False
2022-02-07 00:00:00+00:00,62.3460481225,63.105662219,61.2498961352,61.2498961352,1704561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,57.980214481806186,,54.89197615573103,-12.678535160710787,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3575936,-170008.11718792148,False,False,False,False,1071863.7604616778,False,False,False,False
2022-02-08 00:00:00+00:00,62.9133548528,63.4518154782,62.2306637028,62.7595089599,1268268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,58.362468362552946,,58.63529067781647,-7.929850998276599,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4844204,26627.652113565622,False,False,False,False,1079565.8875023965,False,False,False,False
