date,Close,High,Low,Open,Volume,aVWAP_peak_881,aVWAP_peak_862,aVWAP_peak_831,aVWAP_peak_757,aVWAP_peak_738,aVWAP_peak_681,aVWAP_peak_646,aVWAP_peak_613,aVWAP_peak_593,aVWAP_peak_582,aVWAP_peak_561,aVWAP_peak_537,aVWAP_peak_519,aVWAP_peak_496,aVWAP_peak_475,aVWAP_peak_418,aVWAP_peak_392,aVWAP_peak_340,aVWAP_peak_301,aVWAP_peak_238,aVWAP_peak_219,aVWAP_peak_154,aVWAP_peak_120,aVWAP_peak_58,aVWAP_peak_27,aVWAP_valley_897,aVWAP_OB_bear_798,aVWAP_OB_bear_757,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,23.4,24.46,23.34,24.42,1076481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,4.70401423601805,-46.00433550714555,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8007049,-1637556.465359059,False,False,False,False,965152.040551476,False,False,False,False
2022-01-19 00:00:00+00:00,22.52,23.98,22.39,23.4,1079275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,4.448961145889018,-46.00433550714555,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9086324,-1929664.996129292,False,False,False,False,969627.450725928,False,False,False,False
2022-01-20 00:00:00+00:00,21.88,23.84,21.78,22.7,1965246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,4.175084770603303,-46.00433550714555,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11051570,-2287386.760986967,False,False,False,False,1008671.3154033426,False,False,False,False
2022-01-21 00:00:00+00:00,21.59,22.25,21.3186,21.56,1643646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,3.946643565804349,-44.99910784606085,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12695216,-2695536.9272227725,False,False,False,False,1033572.2834267409,False,False,False,False
2022-01-24 00:00:00+00:00,22.24,22.35,20.42,21.11,2122264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,6.545266534955454,-44.70654977015957,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10572952,-3004455.1653708993,False,False,False,False,1076266.0762335355,False,False,False,False
2022-01-25 00:00:00+00:00,22.08,22.75,21.19,21.86,1323765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,8.189104335442078,-43.302125581363235,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11896717,-3353171.3157485113,False,False,False,False,1085971.9163812401,False,False,False,False
2022-01-26 00:00:00+00:00,21.4,23.18,21.22,22.955,1095424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,8.918989128298504,-42.75790092056296,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12992141,-3731170.126895629,False,False,False,False,1086342.5863270739,False,False,False,False
2022-01-27 00:00:00+00:00,20.15,22.2894,20.08,21.53,1278144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,8.84478694128847,-42.75790092056296,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14270285,-4144468.7493703105,False,False,False,False,1093864.2103926789,False,False,False,False
2022-01-28 00:00:00+00:00,21.18,21.18,19.7,20.15,1211484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.686666666666664,,12.694101716527804,-39.40454075731913,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13058801,-4494050.40625775,False,False,False,False,1098476.7511615935,False,False,False,False
2022-01-31 00:00:00+00:00,22.54,22.54,21.25,21.25,1014965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,21.33551760224465,,19.423067271707083,-33.409428472239,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12043836,-4790120.429541759,False,False,False,False,1095201.7805278057,False,False,False,False
2022-02-01 00:00:00+00:00,23.09,23.19,21.97,23.16,781254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,21.702930884465655,,25.368508353783596,-28.390380702794765,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11262582,-5043942.45191267,False,False,False,False,1082890.1028600484,False,False,False,False
2022-02-02 00:00:00+00:00,21.96,23.03,21.85,23.0,607902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,21.79995516379693,,27.736378004391398,-26.758748627493965,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11870484,-5311649.96360237,False,False,False,False,1064263.1184341642,False,False,False,False
2022-02-03 00:00:00+00:00,21.27,21.77,20.97,21.7,1065883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,21.694473459435688,,28.455043859942435,-26.486383058538557,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12936367,-5610658.47483365,False,False,False,False,1064326.643201452,False,False,False,False
2022-02-04 00:00:00+00:00,21.46,21.815,20.98,21.23,584116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,21.663841101609613,,29.483290325319665,-25.71649269434304,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12352251,-5875034.652291154,False,False,False,False,1045494.8532719833,False,False,False,False
2022-02-07 00:00:00+00:00,21.72,22.36,21.3,21.49,1153615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,21.687112496603294,,30.94838334586841,-24.408466300781132,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11198636,-6083803.3325934615,False,False,False,False,1049734.8590260232,False,False,False,False
2022-02-08 00:00:00+00:00,22.44,22.54,21.36,21.62,848099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,21.73685264357497,,34.00256152790302,-21.56907563469445,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10350537,-6251126.221511365,False,False,False,False,1041827.5704367674,False,False,False,False
2022-02-09 00:00:00+00:00,23.3,23.685,22.75,23.05,1144554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,21.942057393407786,,38.238510991890706,-17.68051225759742,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9205983,-6367002.957922684,False,False,False,False,1045856.0578706197,False,False,False,False
2022-02-10 00:00:00+00:00,22.71,23.78,22.47,22.85,882197,,,,,,,,,,,,,,,,,,,,,,,,,22.986666666666668,,,,22.986666666666668,,#000000,,22.5139394092799,,39.86708812042386,-16.2644729154081,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10088180,-6512931.469376697,False,False,False,False,1039438.0556011837,False,False,False,False
2022-02-11 00:00:00+00:00,22.57,23.36,22.23,22.68,655556,,,,,,,,,,,,,,,,,,,,,,,,,22.872984603725914,,,,22.872984603725914,,#000000,,22.47946019780543,,40.670403492798236,-15.505375035808356,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10743736,-6678845.372538396,False,False,False,False,1024383.8573423137,False,False,False,False
2022-02-14 00:00:00+00:00,21.57,22.88,21.5269,22.5,1040123,,,,,,,,,,,,,,,,,,,,,,,,,22.517645436100626,,,,22.517645436100626,,#000000,,22.297359541471252,,39.32153673626556,-15.505375035808356,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11783859,-6879041.985380027,False,False,False,False,1025001.0786230073,False,False,False,False
2022-02-15 00:00:00+00:00,22.1,22.58,21.65,22.08,594147,,,,,,,,,,,,,,,,,,,,,,,,,22.441289964238383,,,,22.441289964238383,,#000000,,22.26002621469395,,39.950082877764316,-15.505375035808356,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11189712,-7048087.868306301,False,False,False,False,1008104.8402456346,False,False,False,False
2022-02-16 00:00:00+00:00,22.03,22.17,21.36,22.02,572944,,,,,,,,,,,,,,,,,,,,,,,,,22.35133824398631,,,,22.35133824398631,,#000000,,22.209738189600557,,40.22629460267728,-15.505375035808356,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11762656,-7232972.893078603,False,False,False,False,991039.7092556097,False,False,False,False
2022-02-17 00:00:00+00:00,20.32,21.74,20.2,21.71,721889,,,,,,,,,,,,,,,,,,,,,,,,,22.093084526618576,,,,22.093084526618576,,#000000,,22.043762073613273,,37.441973844469416,-15.505375035808356,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12484545,-7438916.897271599,False,False,False,False,980484.7794808799,False,False,False,False
2022-02-18 00:00:00+00:00,19.49,20.475,19.44,20.07,1014739,,,,,,,,,,,,,,,,,,,,,,,,,21.668903048820646,,,,21.668903048820646,,#000000,,21.75159440954835,,34.47632230825671,-9.825384089256367,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13499284,-7676578.352280556,False,False,False,False,981828.0822463356,False,False,False,False
2022-02-22 00:00:00+00:00,18.72,19.545,18.61,19.19,1423565,,,,,,,,,,,,,,,,,,,,,,,,,21.110093089742552,,,,21.110093089742552,,#000000,,21.338543915953565,,31.582926137082353,-12.619498706562545,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14922849,-7960745.828661711,False,False,False,False,999151.0986288323,False,False,False,False
2022-02-23 00:00:00+00:00,18.52,20.17,18.36,19.05,1460235,,,,,,,,,,,,,,,,,,,,,,,,,20.744671668171875,,,,20.744671668171875,,#000000,,21.044847359937158,,29.42374317466524,-14.690847986268523,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16383084,-8291033.600086743,False,False,False,False,1017232.820251231,False,False,False,False
2022-02-24 00:00:00+00:00,20.82,20.85,17.52,17.76,1131362,,,,,,,,,,,,,,,,,,,,,,,,,20.62379240719402,,,,20.62379240719402,,#000000,,20.933393893888283,,34.30106370691446,-14.690847986268523,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15251722,-8564001.77263236,False,False,False,False,1021708.4743590258,False,False,False,False
2022-02-25 00:00:00+00:00,20.75,20.99,19.955,20.97,723809,,,,,,,,,,,,,,,,,,,,,,,,,20.61962879497737,,,,20.61962879497737,,#000000,,20.91814314127859,,37.42925864066106,-19.059941883718324,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15975531,-8854649.97762717,False,False,False,False,1010026.1420312208,False,False,False,False
2022-02-28 00:00:00+00:00,21.41,21.71,20.62,20.7,926903,,,,,,,,,,,,,,,,,,,,,,,,,20.67176648510079,,,,20.67176648510079,,#000000,,20.944923042968515,,41.01899135972941,-15.797317622155418,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15048628,-9097551.076543752,False,False,False,False,1006766.410971173,False,False,False,False
2022-03-01 00:00:00+00:00,21.05,21.94,20.708,21.415,1291637,,,,,,,,,,,,,,,,,,,,,,,,,20.730008566791966,,,,20.730008566791966,,#000000,,20.974495889814474,,42.67509841860763,-14.317036219732373,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16340265,-9381579.073542038,False,False,False,False,1017937.8066193623,False,False,False,False
2022-03-02 00:00:00+00:00,20.79,21.27,20.19,21.27,579315,,,,,,,,,,,,,,,,,,,,,,,,,20.730898178299302,,,,20.730898178299302,,#000000,,20.9686017946034,,43.24013393221774,-13.72696218706308,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16919580,-9677186.953010978,False,False,False,False,1000736.9122421324,False,False,False,False
2022-03-03 00:00:00+00:00,20.32,21.05,19.705,20.97,695063,,,,,,,,,,,,,,,,,,,,,,,,,20.71201486324701,,,,20.71201486324701,,#000000,,20.945840712608902,,42.65024859751802,-13.72696218706308,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17614643,-9988459.73916741,False,False,False,False,988749.6999973429,False,False,False,False
2022-03-04 00:00:00+00:00,19.52,20.78,19.26,20.19,1010486,,,,,,,,,,,,,,,,,,,,,,,,,20.65308471978459,,,,20.65308471978459,,#000000,,20.88741103351927,,40.749916590353074,-13.72696218706308,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18625129,-10327152.651356924,False,False,False,False,989602.1039190157,False,False,False,False
2022-03-07 00:00:00+00:00,18.02,19.926,17.93,19.56,1229272,,,,,,,,,,,,,,,,,,,,,,,,,20.496836980151123,,,,20.496836980151123,,#000000,,20.74631270860661,,37.22198345899369,-13.72696218706308,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19854401,-10700770.233656654,False,False,False,False,999000.9233731721,False,False,False,False
2022-03-08 00:00:00+00:00,18.08,18.86,17.445,17.75,802657,,,,,,,,,,,,,,,,,,,,,,,,,20.383378667252252,,,,20.383378667252252,,#000000,,20.643858745792848,,35.05654937208401,-8.269709046232194,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19051744,-11028259.400964236,False,False,False,False,991301.1616722634,False,False,False,False
2022-03-09 00:00:00+00:00,18.97,19.03,18.37,18.6,1054369,,,,,,,,,,,,,,,,,,,,,,,,,20.289050548662903,,,,20.289050548662903,,#000000,,20.554186841755644,,36.282872887242604,-8.269709046232194,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17997375,-11301558.051906815,False,False,False,False,993774.4102341355,False,False,False,False
2022-03-10 00:00:00+00:00,17.9,18.96,17.75,18.44,1044328,,,,,,,,,,,,,,,,,,,,,,,,,20.17352577751158,,,,20.17352577751158,,#000000,,20.44632718290211,,35.387922539882595,-8.269709046232194,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19041703,-11605093.147910468,False,False,False,False,995756.9039504438,False,False,False,False
2022-03-11 00:00:00+00:00,15.89,18.1775,15.885,18.09,1202678,,,,,,,,,,,,,,,,,,,,,,,,,19.962297436941498,,,,19.962297436941498,,#000000,,20.254780522744632,,32.382218656153796,-11.234321752665053,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20244381,-11943888.749953195,False,False,False,False,1003871.456736701,False,False,False,False
2022-03-14 00:00:00+00:00,14.23,16.1807,14.0,16.1,1863777,,,,,,,,,,,,,,,,,,,,,,,,,19.52369055815496,,,,19.52369055815496,,#000000,,19.859019142663477,,28.941456197092574,-14.595474883872129,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22108158,-12342487.544072678,False,False,False,False,1037593.2427470265,False,False,False,False
2022-03-15 00:00:00+00:00,14.87,14.965,13.9,14.34,1901850,,,,,,,,,,,,,,,,,,,,,,,,,19.12888861367192,,,,19.12888861367192,,#000000,,17.856741701638636,,28.331977514442734,-15.278409113042315,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-20206308,-12650872.659991398,False,False,False,False,1071485.6646000843,False,False,False,False
2022-03-16 00:00:00+00:00,15.79,16.085,15.06,15.41,1770120,,,,,,,,,,,,,,,,,,,,,,,,,18.887928356856868,,,,18.887928356856868,,#000000,,17.874632518919114,,30.184782144730843,-15.278409113042315,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7418063089294711,1.2289456981895033,False,False,False,False,-0.29988951088765714,-0.32135888265152557,False,False,False,False,-18436188,-12877747.771364285,False,False,False,False,1098883.089517728,False,False,False,False
2022-03-17 00:00:00+00:00,16.46,16.69,15.32,15.67,1566248,,,,,,,,,,,,,,,,,,,,,,,,,18.73041921477587,,,,18.73041921477587,,#000000,,17.877013675124577,,32.94766532569405,-15.278409113042315,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7452033357631528,1.2265750914526083,False,False,False,False,-0.2746198437223108,-0.29798936318691815,False,False,False,False,-16869940,-13034304.32935,False,False,False,False,1117211.1252229153,False,False,False,False
2022-03-18 00:00:00+00:00,17.9,17.94,16.21,16.21,1802784,,,,,,,,,,,,,,,,,,,,,,,,,18.64449306604289,,,,18.64449306604289,,#000000,,17.979476626810314,,37.677583326200676,-18.86224464663621,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7906151446417504,1.1787332011906466,False,False,False,False,-0.2181516670826866,-0.2580705151348024,False,False,False,False,-15067156,-13114024.002708824,False,False,False,False,1144096.3359984872,False,False,False,False
2022-03-21 00:00:00+00:00,17.15,18.07,16.69,17.71,1001251,,,,,,,,,,,,,,,,,,,,,,,,,18.599676996241804,,,,18.599676996241804,,#000000,,18.004355838944686,,39.65786888061906,-17.01876756051481,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8118540886747055,1.1525988127986102,False,False,False,False,-0.19620276377356324,-0.22713663945418283,False,False,False,False,-16068407,-13229882.15946534,False,False,False,False,1138494.5581161936,False,False,False,False
2022-03-22 00:00:00+00:00,17.61,18.03,17.21,17.25,645816,,,,,,,,,,,,,,,,,,,,,,,,,18.578936648299592,,,,18.578936648299592,,#000000,,18.026026445589146,,41.879246868909206,-14.892048161979147,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8243753357940788,1.1385739305176636,False,False,False,False,-0.17491225805390107,-0.20102444875404196,False,False,False,False,-15422591,-13315870.741447093,False,False,False,False,1119173.8303469312,False,False,False,False
2022-03-23 00:00:00+00:00,17.48,18.145,17.16,17.38,975782,,,,,,,,,,,,,,,,,,,,,,,,,18.54853897061957,,,,18.54853897061957,,#000000,,18.049109975197666,,43.13337881762618,-13.620070812126741,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8416100402650607,1.1164384042949396,False,False,False,False,-0.1732640435818682,-0.18714424616795508,False,False,False,False,-16398373,-13436753.182958972,False,False,False,False,1113550.6213137184,False,False,False,False
2022-03-24 00:00:00+00:00,17.84,17.87,16.82,17.61,862093,,,,,,,,,,,,,,,,,,,,,,,,,18.52094574737044,,,,18.52094574737044,,#000000,,18.059624449368123,,44.745427777277804,-11.942370803053343,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8272543309807019,1.131709759072673,False,False,False,False,-0.18185981090446926,-0.18450202853621217,False,False,False,False,-15536280,-13519087.567940973,False,False,False,False,1103689.5381249452,False,False,False,False
2022-03-25 00:00:00+00:00,17.59,18.015,17.14,17.89,1075002,,,,,,,,,,,,,,,,,,,,,,,,,18.490824424636756,,,,18.490824424636756,,#000000,,18.071030082002697,,45.313615486945416,-11.190168879861488,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8441045937371466,1.130435845588764,False,False,False,False,-0.1437716568257422,-0.16413684268097717,False,False,False,False,-16611282,-13640350.094688386,False,False,False,False,1102564.5366298493,False,False,False,False
2022-03-28 00:00:00+00:00,17.79,18.16,17.01,17.61,1085035,,,,,,,,,,,,,,,,,,,,,,,,17.653333333333336,18.46456654888906,,,,18.058949941111198,,#000000,,17.974219679880758,,46.17649664925687,-10.090746155939527,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8599730617589461,1.0973410744724112,False,False,False,False,-0.12748481012285298,-0.14581082640191506,False,False,False,False,-15526247,-13714306.836073156,False,False,False,False,1101877.1038208355,False,False,False,False
2022-03-29 00:00:00+00:00,12.49,13.25,11.0,12.73,20137383,,,,,,,,,,,,,,,,,,,,,,,,12.523092405084725,16.177351836959684,,,,14.350222121022204,,#000000,,14.366954918244787,,39.70196936532859,-3.8295989404104205,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8407483757536731,1.0834160542203686,False,False,False,False,-0.34282825441539394,-0.2443195404086545,False,False,False,False,-35663630,-14575064.607207542,False,False,False,False,1848367.5311219792,False,False,False,False
2022-03-30 00:00:00+00:00,12.95,13.2188,12.3,12.52,6160376,,,,,,,,,,,,,,,,,,,,,,,,12.590548372441468,15.838060314824823,,,,14.214304343633145,,#000000,,14.230931727752829,,36.3731555560093,-6.920975750832156,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8725881063356745,1.0795643457028485,False,False,False,False,-0.3010283537516936,-0.27267394708017406,False,False,False,False,-29503254,-15160483.799081756,False,False,False,False,2017465.902450529,False,False,False,False
2022-03-31 00:00:00+00:00,12.15,13.02,12.05,12.84,4179775,,,,,,,,,,,,,,,,,,,,,,,,12.566197244472296,15.617693885927835,,,,14.091945565200065,,#000000,,14.108901456409274,,33.44256232223128,-9.628740207370889,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.881031531402917,1.076411747830355,False,False,False,False,-0.3156905786284288,-0.29418226285430144,False,False,False,False,-33683029,-15886858.120686393,False,False,False,False,2102262.3376485473,False,False,False,False
