date,Open,High,Low,Close,Volume,aVWAP_peak_379,aVWAP_peak_378,aVWAP_peak_333,aVWAP_peak_286,aVWAP_peak_264,aVWAP_valley_426,aVWAP_valley_407,aVWAP_valley_385,aVWAP_valley_343,aVWAP_valley_322,aVWAP_valley_275,aVWAP_valley_224,aVWAP_valley_169,aVWAP_valley_92,aVWAP_OB_bull_169,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,11.745,11.745,11.26,11.26,1.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.83261597370408,16.63484865794679,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,256.0,23.23257311505131,False,False,False,False,3.84697739374191,False,False,False,False
2023-12-29 17:00:00+00:00,10.97,11.13,10.97,11.02,369.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.77489065256596,6.9776000841099375,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-113.0,21.120440198538887,False,False,False,False,9.508264565931958,False,False,False,False
2024-01-01 17:00:00+00:00,11.02,11.02,11.02,11.02,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.736407105140547,-0.008838367561878613,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-113.0,19.041053528794098,False,False,False,False,9.360849611421385,False,False,False,False
2024-01-02 17:00:00+00:00,11.02,11.02,11.02,11.02,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.710751406856936,-5.3688098158267294,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-113.0,16.993905412068607,False,False,False,False,9.215720160081517,False,False,False,False
2024-01-03 17:00:00+00:00,11.02,11.02,11.02,11.02,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.02698094133453,-9.714982865877538,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-113.0,14.978496025834986,False,False,False,False,9.072840777754672,False,False,False,False
2024-01-04 17:00:00+00:00,11.02,11.02,10.465,10.465,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.853032091943676,-13.74579593213901,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-113.0,12.994333296752272,False,False,False,False,8.93217657964995,False,False,False,False
2024-01-05 17:00:00+00:00,10.465,10.465,10.375,10.385,20.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.349838554040236,-17.22311009408599,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-133.0,10.73085526114371,False,False,False,False,9.103770741205764,False,False,False,False
2024-01-08 17:00:00+00:00,10.385,10.535,10.385,10.535,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.525598041875524,-19.15029391092999,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-133.0,8.50246990825776,False,False,False,False,8.962627008783969,False,False,False,False
2024-01-09 17:00:00+00:00,10.535,10.535,10.21,10.21,81.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.302684492655914,-21.469764142110158,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-214.0,5.052819212005701,False,False,False,False,10.079485504771814,False,False,False,False
2024-01-10 17:00:00+00:00,10.21,10.21,10.21,10.21,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.15407545984284,-23.63441060270604,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-214.0,1.6566514722846821,False,False,False,False,9.923214411674577,False,False,False,False
2024-01-11 17:00:00+00:00,10.21,10.21,10.21,10.21,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.05500277130079,-25.62230053367293,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-214.0,-1.6868625040298093,False,False,False,False,9.769366126222257,False,False,False,False
2024-01-12 17:00:00+00:00,10.21,10.21,9.375,9.375,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.123650112506855,-28.20226882954042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-214.0,-4.978539054354929,False,False,False,False,9.617903085505633,False,False,False,False
2024-01-15 17:00:00+00:00,9.375,9.375,9.375,9.375,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.502748339977565,-30.283157674861965,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-214.0,-8.219181859713768,False,False,False,False,9.468788308986165,False,False,False,False
2024-01-16 17:00:00+00:00,9.375,9.375,9.375,9.375,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.088813824958038,-31.998654224373,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-214.0,-11.409582140958516,False,False,False,False,9.321985389466999,False,False,False,False
2024-01-17 17:00:00+00:00,9.375,9.375,9.185,9.185,40.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.614880110693989,-33.61469554731197,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-254.0,-15.170673890711097,False,False,False,False,9.797613522963633,False,False,False,False
2024-01-18 17:00:00+00:00,9.185,9.185,8.985,8.985,19.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.098405557997728,-35.12128848797031,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-273.0,-19.168027783878365,False,False,False,False,9.940286181522337,False,False,False,False
2024-01-19 17:00:00+00:00,8.985,8.985,8.985,8.985,10.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.754089189533554,-36.33606122604508,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-273.0,-23.1034071980818,False,False,False,False,9.94121197715765,False,False,False,False
2024-01-22 17:00:00+00:00,8.985,8.985,8.695,8.805,135.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.331330014728954,-37.51003054329685,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-408.0,-29.070796233770455,False,False,False,False,11.880107915496291,False,False,False,False
2024-01-23 17:00:00+00:00,8.875,8.875,8.79,8.82,200.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.287405542711099,-38.236682636958086,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-208.0,-31.844892416192618,False,False,False,False,14.796695389674642,False,False,False,False
2024-01-24 17:00:00+00:00,8.82,8.965,8.77,8.77,420.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.191345766085207,-38.939118586586375,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-628.0,-41.0876072624532,False,False,False,False,21.07891716657891,False,False,False,False
2024-01-25 17:00:00+00:00,7.525,7.525,7.305,7.435,108.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.421666666666666,,6.065103865004253,-40.49559847417391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-736.0,-51.86144280877175,False,False,False,False,22.426530853918774,False,False,False,False
2024-01-26 17:00:00+00:00,7.435,7.455,7.435,7.455,87.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.433564102564103,,5.558425926624295,-41.36453283651296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-649.0,-61.119404935767534,False,False,False,False,23.427669910447165,False,False,False,False
2024-01-29 17:00:00+00:00,7.77,7.87,7.655,7.835,776.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.715755235152764,,9.674643216376293,-43.45909398865333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,127.0,-58.202825014282766,False,False,False,False,35.09545797385108,False,False,False,False
2024-01-30 17:00:00+00:00,7.995,8.0,7.835,7.885,507.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.781243797925124,,12.974295240949031,-40.40034309796348,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,634.0,-47.47099826987528,False,False,False,False,42.41180746262859,False,False,False,False
2024-01-31 17:00:00+00:00,7.81,7.88,7.81,7.88,1.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.781294793779581,,15.159196493067412,-38.45312316318548,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,633.0,-36.9210603122028,False,False,False,False,41.7697639360762,False,False,False,False
2024-02-01 17:00:00+00:00,7.88,7.88,7.64,7.725,105.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.779109848484849,,16.13658166724005,-37.58109976327784,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,528.0,-28.162594260850817,False,False,False,False,42.75007767350137,False,False,False,False
2024-02-02 17:00:00+00:00,7.445,7.68,7.445,7.68,100.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.768572842438638,,16.64658041141056,-37.04082517183326,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,428.0,-21.09030597773685,False,False,False,False,43.63767336848585,False,False,False,False
2024-02-05 17:00:00+00:00,7.68,7.68,7.68,7.68,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.768572842438638,,16.9865795741909,-36.5679531597458,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,428.0,-14.12766557498124,False,False,False,False,42.96112029300545,False,False,False,False
2024-02-06 17:00:00+00:00,7.68,7.68,7.495,7.5,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.768572842438638,,16.587632700823264,-36.5679531597458,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,428.0,-7.272973085446647,False,False,False,False,42.295056412493736,False,False,False,False
2024-02-07 17:00:00+00:00,7.5,7.75,7.5,7.75,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.768572842438638,,20.317817632389428,-33.1678318924228,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,428.0,-0.5245548980753805,False,False,False,False,41.6393191037729,False,False,False,False
2024-02-08 17:00:00+00:00,7.75,7.77,7.745,7.755,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.768572842438638,,22.881474372199644,-30.796917748930902,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,428.0,6.11923665073199,False,False,False,False,40.99374826495471,False,False,False,False
2024-02-09 17:00:00+00:00,7.755,7.94,7.755,7.94,100.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.77472533632287,,27.40578399337224,-26.70125866667407,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,528.0,14.210411276302036,False,False,False,False,41.908573873249985,False,False,False,False
2024-02-12 17:00:00+00:00,7.94,7.94,7.94,7.94,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.77472533632287,,30.4219904074873,-24.096727532474752,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,528.0,22.176141334033787,False,False,False,False,41.25882854188177,False,False,False,False
2024-02-13 17:00:00+00:00,7.94,7.94,7.44,7.45,100.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.687990976645436,,29.002926934331477,-24.096727532474752,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,428.0,28.467984104048767,False,False,False,False,42.16954437844174,False,False,False,False
2024-02-14 17:00:00+00:00,7.45,7.545,7.45,7.545,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.687990976645436,,29.484215279687586,-24.096727532474752,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,428.0,34.662278924141035,False,False,False,False,41.51575299272947,False,False,False,False
2024-02-15 17:00:00+00:00,7.97,8.295,7.97,8.295,40.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.774744950994951,,37.68702350832973,-17.690323957014755,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,468.0,41.38069320438691,False,False,False,False,41.49225294633056,False,False,False,False
2024-02-16 17:00:00+00:00,8.27,8.32,8.165,8.25,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.774744950994951,,42.751074980657705,-13.321962430434901,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,468.0,47.99494602292354,False,False,False,False,40.848962202976594,False,False,False,False
2024-02-19 17:00:00+00:00,8.25,8.25,8.25,8.25,0.0,,,,,,,,,,,,,,,,,,#000000,,7.774744950994951,,46.12710929554302,-10.485851615873209,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,468.0,54.50665228613403,False,False,False,False,40.215644959519594,False,False,False,False
2024-02-20 17:00:00+00:00,8.07,8.07,7.89,7.89,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.774744950994951,,45.115270190580226,-10.485851615873209,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,468.0,60.91740186309319,False,False,False,False,39.59214658805417,False,False,False,False
2024-02-21 17:00:00+00:00,7.89,7.89,7.89,7.89,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.774744950994951,,44.4407107872717,-10.485851615873209,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,468.0,67.22875997374291,False,False,False,False,38.97831485800682,False,False,False,False
2024-02-22 17:00:00+00:00,7.85,8.115,7.85,8.115,98.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.832713034768803,,46.41365356977039,-10.16663889699155,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,566.0,74.96164741601045,False,False,False,False,39.893379743929195,False,False,False,False
2024-02-23 17:00:00+00:00,7.97,7.995,7.97,7.995,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.832713034768803,,46.53418659164488,-9.713569960987122,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,566.0,82.57464513049091,False,False,False,False,39.27487773239541,False,False,False,False
2024-02-26 17:00:00+00:00,8.32,8.32,8.23,8.25,0.0,,,,,,,,,,,,,,,,,,#000000,,7.832713034768803,,49.19432492748842,-6.856712211579499,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,566.0,90.06961187265384,False,False,False,False,38.665964899335016,False,False,False,False
2024-02-27 17:00:00+00:00,8.37,8.37,8.23,8.23,0.0,,,,,,,,,,,,,,,,,,#000000,,7.832713034768803,,50.7375596079866,-5.099859088887406,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,566.0,97.44837758005454,False,False,False,False,38.066492575314314,False,False,False,False
2024-02-28 17:00:00+00:00,8.445,8.445,8.345,8.35,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,7.832713034768803,,52.978829145173634,-2.7125039545400043,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,566.0,104.71274381912346,False,False,False,False,37.47631439585208,False,False,False,False
2024-02-29 17:00:00+00:00,8.19,8.34,8.19,8.335,37.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,8.00597077231764,,54.2631628366549,-1.2354555260356932,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,529.0,111.29084081417581,False,False,False,False,37.46892967653654,False,False,False,False
2024-03-01 17:00:00+00:00,8.24,8.35,8.24,8.35,100.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,8.05379290707239,,55.29457992666191,0.03610202117299366,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,629.0,119.31733940620408,False,False,False,False,38.43840363503985,False,False,False,False
2024-03-04 17:00:00+00:00,8.16,8.16,7.64,7.64,100.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.968774511606398,,48.462129396560975,4.039823346231358,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,529.0,125.66900856269704,False,False,False,False,39.39284698953536,False,False,False,False
2024-03-05 17:00:00+00:00,7.355,7.355,7.355,7.355,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.968774511606398,,42.15767696425981,-1.6529933325503734,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,529.0,131.92220222839165,False,False,False,False,38.78210517574411,False,False,False,False
2024-03-06 17:00:00+00:00,7.355,7.355,7.06,7.06,409.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.6085853523781894,,36.48320464999515,-6.616144721263716,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,120.0,131.73736188376543,False,False,False,False,44.521917498600786,False,False,False,False
2024-03-07 17:00:00+00:00,6.89,7.175,6.89,7.15,800.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.394938904836025,,33.91742130041398,-8.746130368683573,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,920.0,143.95848805611016,False,False,False,False,56.23475598699457,False,False,False,False
2024-03-08 17:00:00+00:00,7.145,7.145,6.96,6.965,730.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.303284426403422,,31.234320354007508,-11.175468624302255,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,190.0,144.6723099467131,False,False,False,False,66.68072876239,False,False,False,False
2024-03-11 17:00:00+00:00,7.27,7.27,7.07,7.09,504.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.2826790564409025,,31.213278677065013,-11.335606452313925,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,694.0,153.18901831963228,False,False,False,False,73.46087250250798,False,False,False,False
2024-03-12 17:00:00+00:00,7.09,7.09,7.09,7.09,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.2826790564409025,,31.19925089243668,-11.735297589988534,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,694.0,161.57368470227362,False,False,False,False,72.32194424665515,False,False,False,False
2024-03-13 17:00:00+00:00,6.77,6.77,6.665,6.665,100.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.265953372962467,,28.74428044115646,-14.474213602793348,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,594.0,168.27796866037792,False,False,False,False,72.75106139011785,False,False,False,False
2024-03-14 17:00:00+00:00,6.335,6.335,6.245,6.315,27.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.018373026769728,,25.68530739712751,-17.68027474003715,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,567.0,174.45970558037206,False,False,False,False,72.04174260887572,False,False,False,False
2024-03-15 17:00:00+00:00,6.275,6.38,6.275,6.365,300.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,6.973162215013769,,24.395823507308357,-19.2003233350453,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,867.0,185.19676440858336,False,False,False,False,75.57597915757532,False,False,False,False
2024-03-18 17:00:00+00:00,6.875,6.88,6.875,6.88,57.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,6.990033274107476,,29.914724284697044,-19.2003233350453,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,924.0,196.65107813868286,False,False,False,False,75.28797948071369,False,False,False,False
2024-03-19 17:00:00+00:00,6.75,6.75,6.745,6.745,200.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.002622866480938,,32.67502041788772,-23.985787490951118,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,724.0,204.8270304156025,False,False,False,False,77.22149917868713,False,False,False,False
2024-03-20 17:00:00+00:00,6.835,6.95,6.825,6.95,201.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.018503792654996,,36.64010768236705,-20.220395971657656,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,925.0,215.99250281225983,False,False,False,False,79.14054570304856,False,False,False,False
