date,Open,High,Low,Close,Volume,aVWAP_peak_390,aVWAP_valley_425,aVWAP_valley_399,aVWAP_valley_344,aVWAP_valley_283,aVWAP_valley_266,aVWAP_valley_265,aVWAP_valley_248,aVWAP_valley_172,aVWAP_valley_171,aVWAP_valley_170,aVWAP_valley_169,aVWAP_valley_168,aVWAP_valley_167,aVWAP_valley_140,aVWAP_valley_89,aVWAP_valley_88,aVWAP_valley_24,aVWAP_OB_bull_399,aVWAP_OB_bull_283,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-22 17:00:00+00:00,48.055,48.055,48.055,48.055,0.0,,,,,,,,,,,,,,,,,,47.83666666666667,,,,47.83666666666667,"rgba(239, 83, 80, 0.5)",,48.54485689724428,,35.330849465387786,-7.220650031787798,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2020.0,-444.1296937037146,False,False,False,False,110.63057665881713,False,False,False,False
2024-01-23 17:00:00+00:00,48.08,48.23,48.08,48.23,7.0,,,,,,,,,,,,,,,,,,47.8591277258567,,,,47.8591277258567,"rgba(239, 83, 80, 0.5)",,48.547046110670124,,37.03644033509255,-7.220650031787798,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2013.0,-468.4532643439671,False,False,False,False,109.02390105170369,False,False,False,False
2024-01-24 17:00:00+00:00,48.23,48.23,48.23,48.23,0.0,,,,,,,,,,,,,,,,,,47.8591277258567,,,,47.8591277258567,"rgba(239, 83, 80, 0.5)",,48.547046110670124,,38.173500914895726,-7.220650031787798,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2013.0,-492.3997253618901,False,False,False,False,107.33360801214239,False,False,False,False
2024-01-25 17:00:00+00:00,48.55,48.68,48.55,48.68,45.0,,,,,,,,,,,,,,,,,,48.0893201754386,,,,48.0893201754386,"rgba(239, 83, 80, 0.5)",,48.5844935696017,,43.594426603071305,-13.250325399732297,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1968.0,-515.2772489996903,False,False,False,False,106.36719548482235,False,False,False,False
2024-01-26 17:00:00+00:00,48.99,48.99,48.99,48.99,0.0,,,,,,,,,,,,,,,,,,48.0893201754386,,,,48.0893201754386,#000000,,48.5844935696017,,49.54744339279556,-7.645331816253581,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1968.0,-537.8000823485323,False,False,False,False,104.71809167885611,False,False,False,False
2024-01-29 17:00:00+00:00,48.91,48.91,48.91,48.91,0.0,,,,,,,,,,,,,,,,,,48.0893201754386,,,,48.0893201754386,"rgba(38, 166, 154, 0.5)",,48.5844935696017,,52.63941525044833,-4.797580988001265,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1968.0,-559.9737244826636,False,False,False,False,103.09455537375756,False,False,False,False
2024-01-30 17:00:00+00:00,48.91,49.19,48.91,49.19,558.0,,,,,,,,,,,,,,,,,,48.881009389671355,,,,48.881009389671355,"rgba(38, 166, 154, 0.5)",,48.79323293980661,,56.680173537561444,-1.0197201388777728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1410.0,-573.1524264286688,False,False,False,False,110.14735296486208,False,False,False,False
2024-01-31 17:00:00+00:00,49.19,49.23,48.87,48.87,496.0,,,,,,,,,,,,,,,,,,48.92583471531232,,,,48.92583471531232,"rgba(38, 166, 154, 0.5)",,48.85306921175129,,55.99739061792976,-1.0197201388777728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1906.0,-593.816729894891,False,False,False,False,116.1295645468022,False,False,False,False
2024-02-01 17:00:00+00:00,48.87,48.87,48.87,48.87,0.0,,,,,,,,,,,,,,,,,,48.92583471531232,,,,48.92583471531232,"rgba(38, 166, 154, 0.5)",,48.85306921175129,,55.54220200484197,-1.0197201388777728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1906.0,-614.1606565631872,False,False,False,False,114.3291061817355,False,False,False,False
2024-02-02 17:00:00+00:00,48.87,48.87,48.87,48.87,0.0,,,,,,,,,,,,,,,,,,48.92583471531232,,,,48.92583471531232,"rgba(38, 166, 154, 0.5)",,48.85306921175129,,55.2387429294501,-1.0197201388777728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1906.0,-634.1891735156959,False,False,False,False,112.55656189984812,False,False,False,False
2024-02-05 17:00:00+00:00,48.87,48.87,48.87,48.87,0.0,,,,,,,,,,,,,,,,,,48.92583471531232,,,,48.92583471531232,"rgba(38, 166, 154, 0.5)",,48.85306921175129,,55.036436879188855,-1.0197201388777728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1906.0,-653.90717082553,False,False,False,False,110.81149892465668,False,False,False,False
2024-02-06 17:00:00+00:00,48.82,48.87,48.81,48.87,500.0,,,,,,,,,,,,,,,,,,48.90360883157483,,,,48.90360883157483,"rgba(38, 166, 154, 0.5)",,48.84382463174679,,54.9015661790147,-0.8263978211336607,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1906.0,-673.3194627507155,False,False,False,False,116.8454291738868,False,False,False,False
2024-02-07 17:00:00+00:00,48.73,48.76,48.73,48.76,181.0,,,,,,,,,,,,,,,,,,48.888874757110045,,,,48.888874757110045,"rgba(38, 166, 154, 0.5)",,48.83565029930604,,53.20304097224653,-0.8263978211336607,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2087.0,-695.2369904600067,False,False,False,False,117.84007368281878,False,False,False,False
2024-02-08 17:00:00+00:00,48.63,48.68,48.63,48.68,3.0,,,,,,,,,,,,,,,,,,48.88851675485009,,,,48.88851675485009,#000000,,48.835428246512315,,50.9516873377806,-0.8263978211336607,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2090.0,-716.8612231660532,False,False,False,False,116.05960742417044,False,False,False,False
2024-02-09 17:00:00+00:00,48.48,48.69,48.48,48.69,33.0,,,,,,,,,,,,,,,,,,48.88390882301959,,,,48.88390882301959,#000000,,48.832483374743596,,49.618388431247894,-0.8263978211336607,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2057.0,-737.6385685433237,False,False,False,False,114.7718615726329,False,False,False,False
2024-02-12 17:00:00+00:00,48.8,48.83,48.8,48.83,500.0,,,,,,,,,,,,,,,,,,48.87072086944559,,,,48.87072086944559,#000000,,48.82857979594341,,51.00760358363122,-0.8263978211336607,True,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1557.0,-750.341846550404,False,False,False,False,120.74439085057658,False,False,False,False
2024-02-13 17:00:00+00:00,48.37,48.37,48.37,48.37,0.0,,,,,,,,,,,,,,,,,,48.87072086944559,,,,48.87072086944559,"rgba(239, 83, 80, 0.5)",,48.82857979594341,,46.150110201671126,0.9041238014552988,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1557.0,-762.8481745108627,False,False,False,False,118.87238479087772,False,False,False,False
2024-02-14 17:00:00+00:00,48.49,48.49,48.49,48.49,1.0,,,,,,,,,,,,,,,,,,48.87056380638064,,,,48.87056380638064,"rgba(239, 83, 80, 1.0)",,48.78616244545618,,44.74426451845753,-0.44163364752298406,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1556.0,-775.1451020378261,False,False,False,False,117.04490595691061,False,False,False,False
2024-02-15 17:00:00+00:00,48.49,48.49,48.49,48.49,0.0,,,,,,,,,,,,,,,,,,48.87056380638064,,,,48.87056380638064,"rgba(239, 83, 80, 1.0)",,48.78616244545618,,43.8070340629818,-1.4392486609013133,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1556.0,-787.2513795256117,False,False,False,False,115.2302562521523,False,False,False,False
2024-02-16 17:00:00+00:00,48.49,48.49,48.49,48.49,0.0,,,,,,,,,,,,,,,,,,48.87056380638064,,,,48.87056380638064,"rgba(239, 83, 80, 1.0)",,48.78616244545618,,43.18221375933131,-2.2303817422890972,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1556.0,-799.1699627887805,False,False,False,False,113.44374065134373,False,False,False,False
2024-02-19 17:00:00+00:00,48.49,48.49,48.49,48.49,0.0,,,,,,,,,,,,,,,,,,48.87056380638064,,,,48.87056380638064,"rgba(239, 83, 80, 1.0)",,48.78616244545618,,42.76566689023099,-2.8952102821664383,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1556.0,-810.903761815311,False,False,False,False,111.68492296682678,False,False,False,False
2024-02-20 17:00:00+00:00,49.73,49.73,49.68,49.68,4.0,,,,,,,,,,,,,,,,,,48.871924766611755,,,,48.871924766611755,"rgba(38, 166, 154, 1.0)",,48.907764422728675,,53.68980409661787,-1.4092672692219992,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1552.0,-822.3936259732131,False,False,False,False,110.0153892774186,False,False,False,False
2024-02-21 17:00:00+00:00,49.71,49.78,49.71,49.78,30.0,,,,,,,,,,,,,,,,,,48.88272308109574,,,,48.88272308109574,"rgba(38, 166, 154, 1.0)",,48.947465464458105,,61.39554122217919,5.243491933944924,True,False,True,False,True,11.744119041403088,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1522.0,-833.2402364232408,False,False,False,False,108.77484060645087,False,False,False,False
2024-02-22 17:00:00+00:00,49.78,50.11,49.78,50.11,30.0,,,,,,,,,,,,,,,,,,48.89619506966774,,,,48.89619506966774,"rgba(38, 166, 154, 1.0)",,48.97319296155778,,67.7811259699968,10.562694308177711,True,False,True,False,True,15.002418330071311,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1492.0,-843.4535660910975,False,False,False,False,107.55352524821132,False,False,False,False
2024-02-23 17:00:00+00:00,50.11,50.11,50.11,50.11,0.0,,,,,,,,,,,,,,,,,,48.89619506966774,,,,48.89619506966774,"rgba(38, 166, 154, 1.0)",,48.97319296155778,,72.03818246854186,14.000297704246762,True,False,True,False,True,15.002418330071311,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1492.0,-853.5085495625533,False,False,False,False,105.88602873273517,False,False,False,False
2024-02-26 17:00:00+00:00,50.11,50.22,50.11,50.215,150.0,,,,,,,,,,,,,,,,,,48.969288602476624,,,,48.969288602476624,"rgba(38, 166, 154, 1.0)",,49.05268871616938,,75.27203641713447,16.707831662967266,True,False,True,False,True,16.00911398023196,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1342.0,-861.0820604220486,False,False,False,False,106.56996627176252,False,False,False,False
2024-02-27 17:00:00+00:00,50.35,50.35,50.34,50.34,200.0,,,,,,,,,,,,,,,,,,49.066120507399575,,,,49.066120507399575,"rgba(38, 166, 154, 1.0)",,49.13605423280498,,77.88805629946694,19.067972953715014,True,False,True,False,True,17.187482059963124,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1142.0,-865.4373773147299,False,False,False,False,108.01849392646389,False,False,False,False
2024-02-28 17:00:00+00:00,50.12,50.12,50.08,50.08,80.0,,,,,,,,,,,,,,,,,,49.09428261366233,,,,49.09428261366233,"rgba(38, 166, 154, 1.0)",,49.15391435453061,,75.4677086565014,19.067972953715014,True,False,True,False,True,13.437992195529894,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1222.0,-870.965479992021,False,False,False,False,107.58409867179003,False,False,False,False
2024-02-29 17:00:00+00:00,50.08,50.08,50.03,50.03,3.0,,,,,,,,,,,,,,,,,,49.095260755449054,,,,49.095260755449054,"rgba(38, 166, 154, 0.75)",,49.15451285264099,,73.11272225723599,19.067972953715014,True,False,True,False,False,12.737735559861303,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1225.0,-876.4543872789664,False,False,False,False,105.96263977765375,False,False,False,False
2024-03-01 17:00:00+00:00,50.03,50.03,50.03,50.03,0.0,,,,,,,,,,,,,,,,,,49.095260755449054,,,,49.095260755449054,"rgba(38, 166, 154, 0.75)",,49.15451285264099,,71.54273132439238,19.067972953715014,True,False,True,False,False,12.737735559861282,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1225.0,-881.8581952281296,False,False,False,False,104.319808153194,False,False,False,False
2024-03-04 17:00:00+00:00,50.03,50.03,50.03,50.03,0.0,,,,,,,,,,,,,,,,,,49.095260755449054,,,,49.095260755449054,"rgba(38, 166, 154, 0.75)",,49.15451285264099,,70.49607070249664,19.067972953715014,True,False,True,False,False,12.737735559861303,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1225.0,-887.1782232090889,False,False,False,False,102.70244678647781,False,False,False,False
2024-03-05 17:00:00+00:00,50.03,50.03,50.03,50.03,0.0,,,,,,,,,,,,,,,,,,49.095260755449054,,,,49.095260755449054,"rgba(38, 166, 154, 0.75)",,49.15451285264099,,69.79829695456615,19.067972953715014,True,False,True,False,False,12.737735559861303,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1225.0,-892.4157701360797,False,False,False,False,101.11016078978822,False,False,False,False
2024-03-06 17:00:00+00:00,50.99,50.99,50.94,50.94,100.0,,,,,,,,,,,,,,,,,,49.15687631027254,,,,49.15687631027254,"rgba(38, 166, 154, 1.0)",,49.21392544688351,,74.37450580786044,19.067972953715014,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1125.0,-896.0217271882335,False,False,False,False,101.0929489945977,False,False,False,False
2024-03-07 17:00:00+00:00,51.49,51.49,51.49,51.49,100.0,,,,,,,,,,,,,,,,,,49.231631955569796,,,,49.231631955569796,"rgba(38, 166, 154, 1.0)",,49.28761235571925,,78.77360190808773,21.284692757829617,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1025.0,-898.021390332602,False,False,False,False,101.07600404894502,False,False,False,False
2024-03-08 17:00:00+00:00,51.49,51.49,51.47,51.47,245.0,,,,,,,,,,,,,,,,,,49.39504060209943,,,,49.39504060209943,"rgba(38, 166, 154, 1.0)",,49.436957839610955,,81.4160293118575,23.9430222442587,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1270.0,-903.7885005600034,False,False,False,False,103.30738383113193,False,False,False,False
2024-03-11 17:00:00+00:00,51.47,51.47,51.47,51.47,0.0,,,,,,,,,,,,,,,,,,49.39504060209943,,,,49.39504060209943,"rgba(38, 166, 154, 1.0)",,49.436957839610955,,83.17764758103735,25.837576302126465,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1270.0,-909.4661982257397,False,False,False,False,101.70571896553298,False,False,False,False
