date,Close,High,Low,Open,Volume,aVWAP_peak_407,aVWAP_peak_387,aVWAP_peak_339,aVWAP_peak_293,aVWAP_peak_272,aVWAP_peak_232,aVWAP_peak_219,aVWAP_peak_149,aVWAP_peak_106,aVWAP_peak_59,aVWAP_peak_30,aVWAP_valley_439,aVWAP_OB_bear_387,aVWAP_OB_bear_272,aVWAP_OB_bear_106,aVWAP_OB_bear_59,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-14 00:00:00+00:00,3.28,3.43,3.04,3.22,797296,,,,,,,,,,,,,,,,,,,#000000,,2.7295964471086385,,68.91748819303501,8.153494332507961,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3871742,-1317674.3021959183,False,False,False,False,585312.3184362474,False,False,False,False
2022-02-15 00:00:00+00:00,3.68,3.77,3.35,3.35,1350689,,,,,,,,,,,3.6,,,,,,3.6,,#000000,,3.2147880356646827,,72.996384856879,11.982193563890952,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5222431,-1061199.584462745,False,False,False,False,615327.0902622769,False,False,False,False
2022-02-16 00:00:00+00:00,3.66,3.71,3.41,3.71,911556,,,,,,,,,,,3.5973137127057417,,,,,,3.5973137127057417,,#000000,,3.2409186765691858,,75.36813463990856,14.288499072819803,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4310875,-850529.9929151864,False,False,False,False,626943.9102519916,False,False,False,False
2022-02-17 00:00:00+00:00,3.31,3.6357,3.225,3.59,800727,,,,,,,,,,,3.5431784313731893,,,,,,3.5431784313731893,,#000000,,3.228880791596173,,71.65486632706907,14.288499072819803,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3510148,-679523.0128008655,False,False,False,False,633758.9333793644,False,False,False,False
2022-02-18 00:00:00+00:00,3.01,3.32,3.0,3.3,618284,,,,,,,,,,,3.4704241069624064,,,,,,3.4704241069624064,,#000000,,3.196791357823397,,65.80749424772053,14.288499072819803,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2891864,-539468.620142008,False,False,False,False,633152.0732468404,False,False,False,False
2022-02-22 00:00:00+00:00,2.81,2.99,2.71,2.81,869143,,,,,,,,,,,3.349374097297109,,,,,,3.349374097297109,,#000000,,3.1337536140910673,,60.04167981717916,21.691385318787013,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2022721,-438990.59582271357,False,False,False,False,642406.6193940231,False,False,False,False
2022-02-23 00:00:00+00:00,2.79,2.9799,2.755,2.93,356150,,,,,,,,,,,3.3125188915128194,,,,,,3.3125188915128194,,#000000,,3.1144364932482285,,56.01571500562598,17.89399886362682,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1666571,-356419.55284927384,False,False,False,False,631180.8696138653,False,False,False,False
2022-02-24 00:00:00+00:00,2.93,2.96,2.55,2.57,300606,,,,,,,,,,,3.283701202409633,,,,,,3.283701202409633,,#000000,,3.0990360364575467,,54.715732158808876,16.53113056103959,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1967177,-265298.11940420425,False,False,False,False,618217.149236851,False,False,False,False
2022-02-25 00:00:00+00:00,2.81,2.99,2.79,2.941,288158,,,,,,,,,,,3.2616583516352935,,,,,,3.2616583516352935,,#000000,,3.087552231499747,,52.63361390303924,14.250646193348416,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1679019,-189050.38923149038,False,False,False,False,605273.6531883471,False,False,False,False
2022-02-28 00:00:00+00:00,2.85,3.0,2.74,2.91,228116,,,,,,,,,,,3.2457824999605425,,,,,,3.2457824999605425,,#000000,,3.079259984332265,,51.67517862838316,12.911630939126248,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1907135,-106847.04063417704,False,False,False,False,590483.1569848825,False,False,False,False
2022-03-01 00:00:00+00:00,2.82,2.93,2.77,2.93,184420,,,,,,,,,,,3.2331155532185516,,,,,,3.2331155532185516,,#000000,,3.07251543462037,,50.70087685280383,11.442105650403661,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1722715,-35099.5096289152,False,False,False,False,574559.1116129264,False,False,False,False
2022-03-02 00:00:00+00:00,2.8,2.87,2.7,2.85,235184,,,,,,,,,,,3.2161510198572376,,,,,,3.2161510198572376,,#000000,,3.0631669903311805,,49.81391512845783,9.986784719025906,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1487531,24611.490748689313,False,False,False,False,561250.2837065371,False,False,False,False
2022-03-03 00:00:00+00:00,2.68,2.82,2.64,2.82,265965,,,,,,,,,,,3.1952847462219003,,,,,,3.1952847462219003,,#000000,,3.0511772547090015,,47.814283374503376,7.476515339946488,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1221566,71550.88326834855,False,False,False,False,549670.4686592219,False,False,False,False
2022-03-04 00:00:00+00:00,2.58,2.71,2.54,2.61,269436,,,,,,,,,,,3.171671908109995,,,,,,3.171671908109995,,#000000,,3.037028609747988,,45.39160864858333,4.632725380254016,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,952130,106083.39764998194,False,False,False,False,538680.8816529779,False,False,False,False
2022-03-07 00:00:00+00:00,2.55,2.59,2.42,2.58,1276359,,,,,,,,,,,3.067110129448581,,,,,,3.067110129448581,,#000000,,2.9714584322977746,,43.45174819443118,2.3053811423928536,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-324229,89208.40166370814,False,False,False,False,567609.4353136455,False,False,False,False
2022-03-08 00:00:00+00:00,2.46,2.55,2.42,2.55,329768,,,,,,,,,,,3.043607452621811,,,,,,3.043607452621811,,#000000,,2.9561863737486176,,41.18944074585694,-0.28342089493040135,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-653997,60063.091794543114,False,False,False,False,558282.3202033065,False,False,False,False
2022-03-09 00:00:00+00:00,2.66,2.69,2.54,2.56,295827,,,,,,,,,,,3.0293474620611565,,,,,,3.0293474620611565,,#000000,,2.9471964876897703,,42.89535465768694,-0.28342089493040135,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-358170,43661.794077110055,False,False,False,False,547989.9547051376,False,False,False,False
2022-03-10 00:00:00+00:00,2.68,2.71,2.54,2.56,246836,,,,,,,,,,,3.0185533343174105,,,,,,3.0185533343174105,,#000000,,2.9403768743533383,,44.32742080231974,-0.28342089493040135,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-111334,37583.52764271358,False,False,False,False,536179.9956970931,False,False,False,False
2022-03-11 00:00:00+00:00,2.5,2.68,2.45,2.68,328475,,,,,,,,,,,3.0015040746351906,,,,,,3.0015040746351906,,#000000,,2.9291753721405813,,43.076701068086784,-0.28342089493040135,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-439809,18862.25204888168,False,False,False,False,528034.7017481875,False,False,False,False
2022-03-14 00:00:00+00:00,2.3,2.5,2.25,2.47,282991,,,,,,,,,,,2.981970665911619,,,,,,2.981970665911619,,#000000,,2.915795169825575,,40.2643174339023,-2.4210227851513366,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-722800,-10222.542149113677,False,False,False,False,518425.1448168861,False,False,False,False
2022-03-15 00:00:00+00:00,2.33,2.3399,2.22,2.29,270683,,,,,,,,,,,2.96286447180472,,,,,,2.96286447180472,,#000000,,2.700559000302416,,38.90288364045217,-4.021009107259665,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.19223056217732162,-0.19223056217732162,False,False,False,False,-452117,-27551.73657463863,False,False,False,False,508709.76658877294,False,False,False,False
2022-03-16 00:00:00+00:00,2.59,2.6047,2.34,2.36,234601,,,,,,,,,,,2.9522173284812165,,,,,,2.9522173284812165,,#000000,,2.7290037986810542,,41.89819726373472,-4.021009107259665,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9264752340255724,1.0085047303925645,False,False,False,False,-0.1122219824719478,-0.1522262723246347,False,False,False,False,-217516,-35001.31553249594,False,False,False,False,497960.4031931348,False,False,False,False
2022-03-17 00:00:00+00:00,2.66,2.67,2.4703,2.57,198533,,,,,,,,,,,2.9453248600239244,,,,,,2.9453248600239244,,#000000,,2.745089860927852,,44.790241330796306,-4.021009107259665,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9471508463699024,0.9997499645783154,False,False,False,False,-0.07215636861278428,-0.1121913204687095,False,False,False,False,-18983,-34373.14629592747,False,False,False,False,486218.1520875217,False,False,False,False
2022-03-18 00:00:00+00:00,2.92,2.9798,2.6301,2.65,318880,,,,,,,,,,,2.942214977236448,,,,,,2.942214977236448,,#000000,,2.784564355404395,,49.58383595626648,-7.534648908278662,True,False,False,False,True,3.379722731406332,0.0,0.0,0.0,0.0,1,0.9765002479748719,0.9600925772855017,False,False,False,False,0.023337752769566872,-0.044426783849571314,False,False,False,False,299897,-21264.51310785189,False,False,False,False,479655.8716135012,False,False,False,False
2022-03-21 00:00:00+00:00,2.79,2.96,2.75,2.9,170989,,,,,,,,,,,2.9404639515570183,,,,,,2.9404639515570183,,#000000,,2.7962935420074646,,51.057488090316056,-6.114965924910599,True,False,False,False,True,0.9845964193976116,0.0,0.0,0.0,0.0,0,0.9938558097283012,0.950119745643736,False,False,False,False,0.04368929163304292,-0.0003687461082641959,False,False,False,False,128908,-15375.394946759658,False,False,False,False,467551.2884129718,False,False,False,False
2022-03-22 00:00:00+00:00,3.06,3.1402,2.7912,2.81,449903,,,,,,,,,,,2.9427645365602757,,,,,,2.9427645365602757,,#000000,,2.833300900717917,,54.58956865360622,-2.7154691516671505,True,False,True,False,True,5.4864221321085225,0.0,0.0,0.0,0.0,0,0.992318458483872,0.9386127656804348,False,False,False,False,0.08885585704899891,0.04424355547036736,False,False,False,False,578811,7926.032306054445,False,False,False,False,466859.19867128663,False,False,False,False
2022-03-23 00:00:00+00:00,3.02,3.17,2.96,3.06,175352,,,,,,,,,,,2.94443486604479,,,,,,2.94443486604479,,#000000,,2.845106538872886,,56.402035244086896,-0.943195803334703,True,False,True,False,True,4.753117571396704,0.0,0.0,0.0,0.0,0,1.015780245470485,0.9274141177998572,False,False,False,False,0.1296758303221483,0.08695969289625782,False,False,False,False,403459,23437.129078366037,False,False,False,False,455427.5438214323,False,False,False,False
2022-03-24 00:00:00+00:00,2.94,3.03,2.87,3.03,172308,,,,,,,,,,,2.944468510765165,,,,,,2.944468510765165,,#000000,,2.8510776450684703,,56.512587413816654,-0.6657340923681048,True,False,True,False,True,3.297281856408784,0.0,0.0,0.0,0.0,0,1.0011755869771086,0.9498579499069328,False,False,False,False,0.082432334081499,0.08469601348887841,False,False,False,False,231151,31582.77107529286,False,False,False,False,444324.81661274866,False,False,False,False
2022-03-25 00:00:00+00:00,2.94,3.129,2.86,2.97,288860,,,,,,,,,,,2.945253955813505,,,,,,2.945253955813505,,#000000,,2.8607761464991435,,56.586288860303156,-0.2828672098358638,True,False,True,False,True,3.297281856408784,0.0,0.0,0.0,0.0,0,0.9954863535256775,0.9445373512363818,False,False,False,False,0.1006585637633688,0.09267728862612361,False,False,False,False,231151,39408.97613116373,False,False,False,False,438228.1571377389,False,False,False,False
2022-03-28 00:00:00+00:00,3.08,3.11,2.85,2.97,532753,,,,,,,,,,,2.9482143556560576,,,,,,2.9482143556560576,,#000000,,2.8769852259453295,,58.136497828203666,1.543665787719668,True,False,True,False,True,5.605493819542982,0.0,0.0,0.0,0.0,0,0.9971262976057863,0.9431555835391744,False,False,False,False,0.0947129393387531,0.09369511398243835,False,False,False,False,763904,67820.5456946475,False,False,False,False,441935.0137205727,False,False,False,False
2022-03-29 00:00:00+00:00,2.69,3.24,2.65,3.15,1476722,,,,,,,,,,2.86,2.9387253201288583,,,,,2.86,2.899362660064429,,#000000,,2.872709774262685,,54.2340126643008,1.543665787719668,True,False,True,False,False,0.0,-1.0,3.24,2.65,0.0,0,0.9909956224392827,0.921780311881728,False,False,False,False,0.08038807534865254,0.08704159466554545,False,False,False,False,-712818,37207.26939289662,False,False,False,False,482514.89553545223,False,False,False,False
2022-03-30 00:00:00+00:00,2.56,2.73,2.51,2.7,505970,,,,,,,,,,2.793649704543116,2.926685000303963,,,,,2.793649704543116,2.86016735242354,,#000000,,2.8454116727667436,,50.37190729031811,7.020415865928385,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9777712053050233,0.96931865942311,False,False,False,False,-0.05183099651585579,0.01760529907484483,False,False,False,False,-1218788,-12047.44705388364,False,False,False,False,483434.7035536698,False,False,False,False
2022-03-31 00:00:00+00:00,2.42,2.6,2.38,2.59,485902,,,,,,,,,,2.7292884883730038,2.9115001082280942,,,,,2.7292884883730038,2.820394298300549,,#000000,,2.815625908804147,,46.54631259530481,3.4022005939142232,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9740613068278431,0.9672133681655871,False,False,False,False,-0.10496846507756623,-0.0436815830013607,False,False,False,False,-1704690,-78425.58638510389,False,False,False,False,483531.46027705533,False,False,False,False
2022-04-01 00:00:00+00:00,2.47,2.55,2.4,2.44,265202,,,,,,,,,,2.7044586111521607,2.903745686706776,,,,,2.7044586111521607,2.804102148929468,,#000000,,2.8028004204616233,,44.676472402656806,1.6417525722193602,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9824547759406449,0.9716756622233282,False,False,False,False,-0.1111321953808271,-0.0774068891910939,False,False,False,False,-1439488,-131800.58299745276,False,False,False,False,474969.5206583473,False,False,False,False
2022-04-04 00:00:00+00:00,2.63,2.6992,2.42,2.49,381987,,,,,,,,,,2.6895762702772728,2.8957745442264398,,,,,2.6895762702772728,2.7926754072518563,,#000000,,2.7931421799740184,,45.501754875418484,1.6417525722193602,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9926543623385922,0.9458393969493274,False,False,False,False,-0.07646500324570919,-0.07693594621840155,False,False,False,False,-1057501,-168102.56013480754,False,False,False,False,471323.14729919645,False,False,False,False
2022-04-05 00:00:00+00:00,2.65,2.71,2.55,2.64,297258,,,,,,,,,,2.6849681208439433,2.890857602594591,,,,,2.6849681208439433,2.787912861719267,,#000000,,2.7887588448631107,,46.30320658006094,1.6417525722193602,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0197634597314655,0.9367802256684243,False,False,False,False,-0.04775937356503054,-0.06234765989171605,False,False,False,False,-760243,-191323.7538550112,False,False,False,False,464497.0630913849,False,False,False,False
2022-04-06 00:00:00+00:00,2.54,2.582,2.45,2.56,225665,,,,,,,,,,2.6749852118124777,2.885647685871432,,,,,2.6749852118124777,2.7803164488419547,,#000000,,2.782311621048171,,45.5689733382247,1.6417525722193602,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0005039814534826,0.941530397835206,False,False,False,False,-0.09430318800367142,-0.07832542394769373,False,False,False,False,-985908,-222483.92037050094,False,False,False,False,455131.09983289917,False,False,False,False
2022-04-07 00:00:00+00:00,2.48,2.53,2.37,2.52,200482,,,,,,,,,,2.663758706302826,2.880344343740562,,,,,2.663758706302826,2.772051525021694,,#000000,,2.775345597665232,,44.41070270858216,0.6817698351615746,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9958324569808293,0.9468657739555827,False,False,False,False,-0.12142403403141468,-0.09987472898955421,False,False,False,False,-1186390,-260284.15878734406,False,False,False,False,445144.86062376585,False,False,False,False
