date,Close,High,Low,Open,Volume
2022-04-22 00:00:00+00:00,73.049,77.5,72.8,77.1,17819
2022-04-29 00:00:00+00:00,66.6185,74.95,66.1,74.95,9129
2022-05-06 00:00:00+00:00,63.8845,67.65,59.65,67.65,12936
2022-05-13 00:00:00+00:00,61.7075,67.6,57.55,67.6,5720
2022-05-20 00:00:00+00:00,62.6675,63.95,59.7865,62.8,2956
2022-05-27 00:00:00+00:00,59.5785,64.45,58.4505,62.4,1829
2022-06-03 00:00:00+00:00,58.854,60.125,58.35,59.45,462
2022-06-10 00:00:00+00:00,55.131,59.05,53.5005,59.05,3243
2022-06-17 00:00:00+00:00,49.199,54.45,48.95,54.45,676
2022-06-24 00:00:00+00:00,50.673,50.673,47.5,47.5,1185
2022-07-01 00:00:00+00:00,45.25,50.4095,44.7,50.4,2201
2022-07-08 00:00:00+00:00,48.14,50.7,44.4,44.4,2091
2022-07-15 00:00:00+00:00,47.7055,51.0,44.95,47.45,1865
2022-07-22 00:00:00+00:00,51.8925,54.45,48.3445,48.75,4522
2022-07-29 00:00:00+00:00,49.278,52.3745,48.5,51.85,1753
2022-08-05 00:00:00+00:00,49.875,50.4275,47.9,49.125,2629
2022-08-12 00:00:00+00:00,51.0035,52.5,49.5065,51.8495,1942
2022-08-19 00:00:00+00:00,49.821,52.55,49.4005,51.25,2041
2022-08-26 00:00:00+00:00,53.0215,54.2205,46.555,47.0,1956
2022-09-02 00:00:00+00:00,51.07,54.6045,50.4495,53.1,1533
2022-09-09 00:00:00+00:00,50.652,51.95,48.7,51.95,1829
2022-09-16 00:00:00+00:00,45.559,51.15,45.4,51.15,1555
2022-09-23 00:00:00+00:00,40.084,46.0,39.85,46.0,774
2022-09-30 00:00:00+00:00,37.9,40.475,37.65,39.2,1406
2022-10-07 00:00:00+00:00,47.45,61.9895,38.9,38.9005,35991
2022-10-14 00:00:00+00:00,38.6,51.6,38.55,51.6,21838
2022-10-21 00:00:00+00:00,44.796,45.05,39.4,40.3,8816
2022-10-28 00:00:00+00:00,41.9655,45.95,41.5505,44.6,12455
2022-11-04 00:00:00+00:00,44.0505,45.45,40.9,41.754,10890
2022-11-11 00:00:00+00:00,47.6775,47.777,42.55,44.85,9955
2022-11-18 00:00:00+00:00,48.731,52.5,47.05,48.05,8053
2022-11-25 00:00:00+00:00,49.7,49.9495,45.9005,48.95,4082
2022-12-02 00:00:00+00:00,54.1495,54.4,47.2005,48.75,9274
2022-12-09 00:00:00+00:00,41.75,58.95,40.0,55.5,23812
2022-12-16 00:00:00+00:00,36.1,44.05,33.2,44.05,15899
2022-12-23 00:00:00+00:00,29.9,36.1,26.7995,36.1,17271
2022-12-30 00:00:00+00:00,29.9215,30.55,27.5,30.55,11158
2023-01-06 00:00:00+00:00,30.15,30.7,28.6805,30.4,10294
2023-01-13 00:00:00+00:00,29.0015,30.25,28.5005,30.05,4746
2023-01-20 00:00:00+00:00,28.2,30.25,28.15,29.5,5291
2023-01-27 00:00:00+00:00,26.662,28.5,25.25,28.45,9046
2023-02-03 00:00:00+00:00,28.4405,28.95,26.1055,26.6,5831
2023-02-10 00:00:00+00:00,27.25,28.65,26.3,28.35,3162
2023-02-17 00:00:00+00:00,28.8115,29.1,26.8,27.85,2371
2023-02-24 00:00:00+00:00,26.8525,29.0,26.5,29.0,4203
2023-03-03 00:00:00+00:00,28.558,28.558,26.35,26.9,2010
2023-03-10 00:00:00+00:00,26.975,28.65,26.65,28.65,2183
2023-03-17 00:00:00+00:00,25.7035,27.3005,25.45,26.25,3199
2023-03-24 00:00:00+00:00,23.652,25.65,23.425,25.5,6705
2023-03-31 00:00:00+00:00,23.0175,24.25,22.8495,24.25,3368
2023-04-07 00:00:00+00:00,21.433,24.4,20.75,24.4,3758
2023-04-14 00:00:00+00:00,20.954,22.4,20.7905,21.1,8206
2023-04-21 00:00:00+00:00,20.533,21.85,20.3,21.35,4060
2023-04-28 00:00:00+00:00,21.769,23.5,19.749,20.75,18121
2023-05-05 00:00:00+00:00,24.1343,24.38,21.11,22.43,22422
2023-05-12 00:00:00+00:00,20.6208,24.43,20.04,24.3,14287
2023-05-19 00:00:00+00:00,21.2789,22.07,20.84,20.84,5526
2023-05-26 00:00:00+00:00,21.3843,22.391,21.34,21.34,6871
2023-06-02 00:00:00+00:00,21.6917,22.4704,21.65,22.13,4476
2023-06-09 00:00:00+00:00,22.29,23.2,21.35,21.35,9879
2023-06-16 00:00:00+00:00,22.2329,22.715,21.7,21.9155,11722
2023-06-23 00:00:00+00:00,22.4596,23.3,22.32,22.32,9602
2023-06-30 00:00:00+00:00,22.31,22.3218,21.83,22.3218,7644
2023-07-07 00:00:00+00:00,26.2131,26.2131,22.71,22.72,8447
2023-07-14 00:00:00+00:00,24.8067,26.95,24.48,26.95,22504
2023-07-21 00:00:00+00:00,22.52,23.6559,22.32,23.6559,9839
2023-07-28 00:00:00+00:00,22.3443,22.3443,21.43,21.8402,6674
2023-08-04 00:00:00+00:00,22.7758,23.4698,22.7758,23.4698,7899
2023-08-11 00:00:00+00:00,20.5605,22.425,20.2,22.425,18834
2023-08-18 00:00:00+00:00,20.02,20.76,19.44,20.76,15051
