date,Close,High,Low,Open,Volume
2021-12-31 00:00:00+00:00,4.75,4.76,4.19,4.52,673140
2022-01-07 00:00:00+00:00,4.54,4.9,4.3597,4.64,395404
2022-01-14 00:00:00+00:00,4.17,4.48,4.0,4.44,417134
2022-01-21 00:00:00+00:00,3.85,4.42,3.84,4.1,422841
2022-01-28 00:00:00+00:00,3.44,3.95,3.25,3.87,640701
2022-02-04 00:00:00+00:00,3.38,3.76,3.37,3.475,393939
2022-02-11 00:00:00+00:00,3.53,3.62,3.34,3.38,503235
2022-02-18 00:00:00+00:00,3.54,3.9,3.33,3.53,691282
2022-02-25 00:00:00+00:00,3.6,3.64,3.26,3.53,444282
2022-03-04 00:00:00+00:00,4.03,4.05,3.56,3.77,683318
2022-03-11 00:00:00+00:00,4.52,4.88,4.07,4.09,1024735
2022-03-18 00:00:00+00:00,4.59,4.6,3.77,4.48,741218
2022-03-25 00:00:00+00:00,4.32,4.82,4.23,4.7,514759
2022-04-01 00:00:00+00:00,4.12,4.415,3.97,4.3,405091
2022-04-08 00:00:00+00:00,4.35,4.419,4.08,4.23,409651
2022-04-15 00:00:00+00:00,4.57,4.61,4.275,4.53,504848
2022-04-22 00:00:00+00:00,4.01,4.72,3.79,4.61,884742
2022-04-29 00:00:00+00:00,3.53,3.92,3.45,3.9,833002
2022-05-06 00:00:00+00:00,3.43,3.64,3.3226,3.4,624100
2022-05-13 00:00:00+00:00,3.08,3.49,3.07,3.35,817415
2022-05-20 00:00:00+00:00,3.09,3.2,2.94,3.15,573040
2022-05-27 00:00:00+00:00,3.48,3.54,3.07,3.15,573322
2022-06-03 00:00:00+00:00,3.54,3.66,3.16,3.42,531081
2022-06-10 00:00:00+00:00,3.52,3.59,3.18,3.54,6525394
2022-06-17 00:00:00+00:00,3.32,3.565,3.26,3.45,1115080
2022-06-24 00:00:00+00:00,3.82,3.88,3.261,3.3,3861867
2022-07-01 00:00:00+00:00,3.18,3.83,3.05,3.83,493322
2022-07-08 00:00:00+00:00,2.8,3.24,2.76,3.15,380240
2022-07-15 00:00:00+00:00,2.89,2.96,2.5901,2.89,347183
2022-07-22 00:00:00+00:00,2.7,2.9409,2.68,2.88,318154
2022-07-29 00:00:00+00:00,2.76,2.7953,2.63,2.74,224774
2022-08-05 00:00:00+00:00,2.63,2.81,2.58,2.81,385825
2022-08-12 00:00:00+00:00,2.79,2.83,2.52,2.75,480129
2022-08-19 00:00:00+00:00,2.64,2.77,2.58,2.69,237060
2022-08-26 00:00:00+00:00,2.63,2.73,2.57,2.6,198666
2022-09-02 00:00:00+00:00,2.65,2.67,2.45,2.63,189655
2022-09-09 00:00:00+00:00,2.79,2.885,2.58,2.62,202607
2022-09-16 00:00:00+00:00,2.5,2.87,2.4582,2.8,273657
2022-09-23 00:00:00+00:00,2.04,2.54,2.04,2.5,394090
2022-09-30 00:00:00+00:00,2.02,2.26,1.89,2.04,384006
2022-10-07 00:00:00+00:00,1.94,2.25,1.94,2.03,297597
2022-10-14 00:00:00+00:00,1.75,2.1,1.75,2.08,337567
2022-10-21 00:00:00+00:00,1.73,1.84,1.69,1.81,428329
2022-10-28 00:00:00+00:00,2.1,2.1,1.72,1.75,447916
2022-11-04 00:00:00+00:00,2.35,2.48,2.03,2.28,582989
2022-11-11 00:00:00+00:00,2.61,2.65,2.1434,2.35,660712
2022-11-18 00:00:00+00:00,2.18,2.6107,2.16,2.6,362171
2022-11-25 00:00:00+00:00,2.17,2.32,2.0988,2.25,193688
2022-12-02 00:00:00+00:00,2.32,2.34,2.01,2.17,294815
2022-12-09 00:00:00+00:00,1.85,2.3135,1.845,2.29,477372
2022-12-16 00:00:00+00:00,1.88,2.0773,1.83,2.0,553250
2022-12-23 00:00:00+00:00,2.8,2.85,1.97,1.99,1106717
2022-12-30 00:00:00+00:00,2.92,2.9822,2.75,2.9,407134
2023-01-06 00:00:00+00:00,2.86,2.95,2.43,2.91,447865
2023-01-13 00:00:00+00:00,3.37,3.38,2.82,2.89,642497
2023-01-20 00:00:00+00:00,3.75,3.77,3.305,3.45,535597
