date,Close,High,Low,Open,Volume
2021-06-28 00:00:00+00:00,33.8648196176,46.3528126811,28.9023420247,28.9023420247,285703
2021-06-29 00:00:00+00:00,31.0836508568,32.2502148201,29.4476692327,31.6289780648,344943
2021-06-30 00:00:00+00:00,28.3679213608,31.847108948,28.106164301,31.847108948,440462
2021-07-01 00:00:00+00:00,28.7387438623,29.9548235362,28.3570148167,28.3570148167,511467
2021-07-02 00:00:00+00:00,28.6187718765,29.0768467313,27.99170012,28.3406550004,501623
2021-07-06 00:00:00+00:00,27.9752857711,28.4933466187,27.8116876087,28.4933466187,378531
2021-07-07 00:00:00+00:00,27.8225941528,28.5153233052,27.76260816,27.8116876087,187748
2021-07-08 00:00:00+00:00,27.7462483437,27.8444072412,26.9609771642,27.5008511001,377483
2021-07-09 00:00:00+00:00,28.4224540816,28.6024120603,27.7844212483,27.7844212483,170793
2021-07-12 00:00:00+00:00,27.9970988594,28.3733746329,27.9752857711,28.3679213608,264017
2021-07-13 00:00:00+00:00,27.8280474249,27.9425661386,27.5935567255,27.833500697,220847
2021-07-14 00:00:00+00:00,27.969832499,28.3515615446,27.8444072412,27.8444072412,335478
2021-07-15 00:00:00+00:00,27.9480194107,28.0298184919,27.6480894463,27.7953277924,172843
2021-07-16 00:00:00+00:00,27.4463183793,28.0080054036,27.2663604007,27.969832499,168153
2021-07-19 00:00:00+00:00,26.3556639633,27.0591360616,26.1647994405,27.0591360616,159707
2021-07-20 00:00:00+00:00,27.0318697012,27.1027622383,26.3720237795,26.4265565003,163482
2021-07-21 00:00:00+00:00,27.898939962,28.1279773893,27.0754958779,27.0754958779,123558
2021-07-22 00:00:00+00:00,28.4333606258,28.4933466187,27.9371128665,27.9371128665,124160
2021-07-23 00:00:00+00:00,28.2370428309,28.7932765831,28.1552437497,28.5315195232,98555
2021-07-26 00:00:00+00:00,27.8389539691,28.2643091913,27.7317971727,28.2370428309,225504
2021-07-27 00:00:00+00:00,28.7005709577,28.8204884108,27.6876256688,27.9262063224,111183
2021-07-28 00:00:00+00:00,29.4204028723,29.5949075789,28.7660102227,28.7769167669,74918
2021-07-29 00:00:00+00:00,29.9875431686,30.1402347869,29.2895243424,29.4367626886,105047
2021-07-30 00:00:00+00:00,29.5567346743,30.0584357057,29.4912954094,29.878477727,69458
2021-08-02 00:00:00+00:00,29.6385337555,29.9377002618,29.4476692327,29.4476692327,57786
2021-08-03 00:00:00+00:00,29.736692653,29.8239450062,29.4367626886,29.5185617698,241329
2021-08-04 00:00:00+00:00,30.3201927655,30.7700877121,29.5240150418,29.5240150418,69319
2021-08-05 00:00:00+00:00,30.7073750832,30.7455479878,30.151141331,30.151141331,46653
2021-08-06 00:00:00+00:00,31.3399546445,31.3890340932,30.7891741644,30.7891741644,189511
2021-08-09 00:00:00+00:00,31.6180715206,31.6780575135,31.031844772,31.6180715206,226969
2021-08-10 00:00:00+00:00,32.0052538383,32.1306790961,31.6289780648,31.6289780648,223056
2021-08-11 00:00:00+00:00,32.6432866717,32.6432866717,31.9567197168,32.0706931033,121143
2021-08-12 00:00:00+00:00,32.6978193925,32.7196324808,31.5144593511,32.66509976,262310
2021-08-13 00:00:00+00:00,33.5430765649,35.9097966477,32.66509976,33.6466887344,181816
2021-08-16 00:00:00+00:00,33.6903149111,33.8375532572,33.4162334563,33.6685018227,124588
2021-08-17 00:00:00+00:00,32.6051137671,33.8866327059,32.4742352372,33.3903849466,133465
2021-08-18 00:00:00+00:00,33.2376933284,33.5049036603,32.4782161258,32.5396745021,136056
2021-08-19 00:00:00+00:00,32.8396044666,33.142261067,32.6078404031,33.0304689894,131036
2021-08-20 00:00:00+00:00,32.9050437315,32.9486699082,31.9692622426,32.8396044666,82049
2021-08-23 00:00:00+00:00,33.3903849466,33.9899722119,33.1613475193,33.1668007914,130650
2021-08-24 00:00:00+00:00,33.3794784025,33.7284878156,33.1286278868,33.5757961974,66404
2021-08-25 00:00:00+00:00,33.2704129609,33.5376232928,32.9323100919,33.2431466005,102867
