date,Close,High,Low,Open,Volume
2021-06-21 00:00:00+00:00,46.2959369186,47.1242578436,44.765343905,44.8373718115,3540775
2021-06-22 00:00:00+00:00,46.2149055238,46.8541531942,45.6206752949,46.5480345914,1840613
2021-06-23 00:00:00+00:00,45.9988218042,47.0342229605,45.9538043626,46.4670031966,1653446
2021-06-24 00:00:00+00:00,45.7467241314,46.4309892433,45.6836997131,46.1608845939,1781237
2021-06-25 00:00:00+00:00,46.2149055238,46.7371078461,45.8627790957,46.1338741289,2099339
2021-06-28 00:00:00+00:00,44.0990857696,46.2599229653,43.968535189,46.2599229653,2380051
2021-06-29 00:00:00+00:00,44.2881590242,45.3055532039,43.9289198404,44.594277627,1843696
2021-06-30 00:00:00+00:00,46.3229473836,46.4309892433,44.2971625126,44.4052043723,4119823
2021-07-01 00:00:00+00:00,47.1962857502,49.1050252731,46.8631566825,48.4837845793,2783694
2021-07-02 00:00:00+00:00,46.44899622,47.1782787735,46.0528427341,47.0792404021,1512026
2021-07-06 00:00:00+00:00,44.8733857647,46.5120206382,44.310667745,46.5120206382,2116879
2021-07-07 00:00:00+00:00,45.0984729726,45.6656927365,44.0900822813,44.9003962297,1559462
2021-07-08 00:00:00+00:00,44.7023194868,45.4496090169,43.5228625174,44.1891206528,1852181
2021-07-09 00:00:00+00:00,45.6116718066,46.0258322691,44.9904311128,45.5486473884,1269676
2021-07-12 00:00:00+00:00,45.5576508767,45.8727729678,44.567267162,44.9184032063,1206356
2021-07-13 00:00:00+00:00,44.8103613465,45.566654365,44.4052043723,45.566654365,1162167
2021-07-14 00:00:00+00:00,44.6482985569,45.5171351793,44.3781939074,44.8913927414,946621
2021-07-15 00:00:00+00:00,44.1531066995,44.9454136713,43.824479376,44.1711136761,918506
2021-07-16 00:00:00+00:00,42.4604508962,44.6843125101,42.1093148519,44.252145071,2301397
2021-07-19 00:00:00+00:00,41.3890357866,41.713161366,40.7317811396,41.2719904385,1732393
2021-07-20 00:00:00+00:00,42.2713776415,42.8025834522,41.1909590437,41.5781090413,1612770
2021-07-21 00:00:00+00:00,43.1267090315,43.1627229848,42.4424439195,42.9196288003,2347587
2021-07-22 00:00:00+00:00,42.5144718261,42.8566043821,41.9202415972,42.7485625223,1380075
2021-07-23 00:00:00+00:00,42.5955032209,43.0906950783,42.0192799687,42.7305555456,1808647
2021-07-26 00:00:00+00:00,42.9286322886,43.0501793808,42.0192799687,42.6855381041,1824314
2021-07-27 00:00:00+00:00,42.6495241508,43.1267090315,41.4610636931,42.3614125247,2274633
2021-07-28 00:00:00+00:00,42.9646462418,43.369803216,42.3253985714,42.8385974054,1442631
2021-07-29 00:00:00+00:00,42.883614847,43.567879959,42.6495241508,43.5498729824,1600617
2021-07-30 00:00:00+00:00,42.541482291,44.1891206528,42.4694543845,42.8926183353,4314268
2021-08-02 00:00:00+00:00,41.3800322983,42.9916567068,41.3350148567,42.7305555456,2771880
2021-08-03 00:00:00+00:00,41.8212032258,41.9292450856,40.4616764901,41.542095088,2851100
2021-08-04 00:00:00+00:00,40.5607148616,41.9382485739,40.4391677693,41.5601020646,2457562
2021-08-05 00:00:00+00:00,40.686763698,41.3530218334,40.5877253265,40.6237392798,1755331
2021-08-06 00:00:00+00:00,41.5871125296,41.7266665985,40.9658718358,41.2089660203,2051542
2021-08-09 00:00:00+00:00,42.3794195013,42.541482291,41.0919206722,41.5240881114,3726194
2021-08-10 00:00:00+00:00,43.054681125,43.88300205,41.686150901,41.7581788076,3693805
2021-08-11 00:00:00+00:00,43.4958520525,44.2701520476,42.8566043821,43.4418311226,2404728
2021-08-12 00:00:00+00:00,44.1441032112,44.5132462321,42.3614125247,43.369803216,2915604
2021-08-13 00:00:00+00:00,43.8289811201,44.9704552047,43.6206168031,43.9920488465,2313379
2021-08-16 00:00:00+00:00,42.026176812,43.1767102147,41.7996938587,43.0679983971,1644202
2021-08-17 00:00:00+00:00,41.2833127252,42.3976088554,40.4498554571,42.3976088554,1720533
2021-08-18 00:00:00+00:00,41.4644990878,42.5878545361,41.3014313615,41.5913295417,1931784
2021-08-19 00:00:00+00:00,39.2630847819,40.8846121342,39.1226653508,40.4589147752,2490888
2021-08-20 00:00:00+00:00,40.2867877307,40.7125756829,39.4324940309,39.4352118264,2259457
2021-08-23 00:00:00+00:00,40.5857452291,41.129304317,40.5223300021,40.721635001,1392970
2021-08-24 00:00:00+00:00,40.8665840911,41.681922723,40.7669315917,40.7669315917,1156354
2021-08-25 00:00:00+00:00,41.3739059065,41.546032951,40.3139656851,40.7578722736,1359002
2021-08-26 00:00:00+00:00,40.3320843214,41.4871473832,40.169016595,41.1746009076,1142388
2021-08-27 00:00:00+00:00,40.9752959087,41.3104906796,40.3683215939,40.3683215939,1729588
2021-08-30 00:00:00+00:00,40.5948045472,41.3467279521,40.2233725038,41.3467279521,984435
2021-08-31 00:00:00+00:00,41.1474229532,41.4916770422,40.4770334115,40.5223300021,1972462
2021-09-01 00:00:00+00:00,40.7488129554,41.1746009076,40.1418386406,41.1202449988,1785332
2021-09-02 00:00:00+00:00,41.6366261323,41.754397268,40.7578722736,40.7578722736,2630868
2021-09-03 00:00:00+00:00,41.1564822714,41.9627615851,41.0387111356,41.7725159043,1268811
2021-09-07 00:00:00+00:00,41.8268718131,41.9310539716,40.8394061367,41.0296518175,1582865
2021-09-08 00:00:00+00:00,40.3954995483,42.1077106752,40.3411436395,41.9355836307,1778456
2021-09-09 00:00:00+00:00,41.129304317,41.4712935764,39.8972370511,39.9697115961,2064573
2021-09-10 00:00:00+00:00,41.3467279521,41.89028704,40.6129231835,41.6638040867,1649680
2021-09-13 00:00:00+00:00,42.0442954482,42.1702199703,41.2380161345,41.6728634048,1487518
2021-09-14 00:00:00+00:00,41.7815752224,43.1042356696,41.4916770422,42.3432529466,2349373
2021-09-15 00:00:00+00:00,43.8833370289,44.0781123688,41.9537022669,42.0442954482,3018254
2021-09-16 00:00:00+00:00,44.4087774806,45.33282793,43.5753202125,43.611557485,4543820
2021-09-17 00:00:00+00:00,44.4812520256,45.0791670223,43.9784598693,44.435955435,5514645
2021-09-20 00:00:00+00:00,43.5481422581,43.7655658932,42.4243338439,42.8686933982,2440715
2021-09-21 00:00:00+00:00,44.3815995262,44.8164467965,43.339777941,44.0464047553,2291622
2021-09-22 00:00:00+00:00,45.677082019,46.0394547442,45.0338704316,45.1788195217,2061476
2021-09-23 00:00:00+00:00,48.4582926853,48.5126485941,46.4924206508,46.5648951959,4816525
2021-09-24 00:00:00+00:00,49.6813006331,50.1342665397,47.7607251892,48.1412165507,5578201
2021-09-27 00:00:00+00:00,50.8137153995,51.7287065308,50.1496673805,50.4604019924,4255195
2021-09-28 00:00:00+00:00,51.3119778968,51.6471726676,50.4604019924,50.7321815363,3526815
2021-09-29 00:00:00+00:00,51.2032660792,51.4569269869,50.5781731281,51.4569269869,2142950
2021-09-30 00:00:00+00:00,50.56911381,51.5383702569,50.4604019924,51.3753931237,3671386
2021-10-01 00:00:00+00:00,55.3886710559,55.4973828735,51.3753931237,51.3753931237,7615497
2021-10-04 00:00:00+00:00,55.0262983307,56.222128324,54.1837817444,55.6060946911,4170088
2021-10-05 00:00:00+00:00,54.7454594686,55.8144590081,54.2109596988,55.2799592383,4236543
2021-10-06 00:00:00+00:00,54.220019017,54.3468494708,52.6527569802,53.7489344741,4244195
2021-10-07 00:00:00+00:00,54.9538237856,55.8597555988,54.3015528801,54.3377901527,4388727
2021-10-08 00:00:00+00:00,55.3161965109,55.5426794642,54.5189765153,55.1350101482,2126729
2021-10-11 00:00:00+00:00,56.2946028691,57.4360769536,55.9956453707,56.4667299136,2980909
2021-10-12 00:00:00+00:00,55.1712474208,56.9740517289,54.9266458312,56.149653779,3146919
2021-10-13 00:00:00+00:00,54.6729849235,55.3886710559,54.292493562,55.0444169669,2369726
2021-10-14 00:00:00+00:00,54.845111968,55.5879760548,54.0931885631,55.3886710559,2267130
2021-10-15 00:00:00+00:00,53.4499769758,55.4520862828,53.4227990214,55.4520862828,3146565
2021-10-18 00:00:00+00:00,55.2346626477,55.4430269647,53.0694856143,53.2325533406,3569801
2021-10-19 00:00:00+00:00,54.8632306043,55.3614931015,54.1993637716,55.2980778746,3152888
2021-10-20 00:00:00+00:00,54.7364001505,56.566382413,54.1838723376,54.8632306043,2567573
2021-10-21 00:00:00+00:00,54.3468494708,54.845111968,53.6674006109,54.3830867433,2576045
2021-10-22 00:00:00+00:00,54.0569512906,55.3433744653,54.0297733362,54.6276883329,1451723
2021-10-25 00:00:00+00:00,53.5677481115,55.4883235554,53.4046803851,54.7454594686,1905625
2021-10-26 00:00:00+00:00,53.0332483417,53.6311633384,52.5349858445,53.6311633384,2178458
2021-10-27 00:00:00+00:00,51.4025710781,52.8611212972,51.0719059663,52.7252315253,3701814
2021-10-28 00:00:00+00:00,52.154494483,52.6255790258,51.4206897143,51.8555369846,1523216
2021-10-29 00:00:00+00:00,51.4569269869,52.0548419835,51.0039610803,51.8374183484,3624754
2021-11-01 00:00:00+00:00,52.1726131192,52.9245365242,51.6652913039,51.7015285764,1692116
2021-11-02 00:00:00+00:00,51.1036135797,52.0639013017,50.4151054017,51.674350622,3363235
