date,Close,High,Low,Open,Volume
2021-06-21 00:00:00+00:00,114.7499642348,116.9730162505,111.9728787167,112.2495989819,39035
2021-06-22 00:00:00+00:00,114.6116041022,116.7852417849,112.4274905809,112.4274905809,86518
2021-06-23 00:00:00+00:00,116.1928627602,117.2799780875,114.8290271677,115.2638732986,84260
2021-06-24 00:00:00+00:00,115.5900078968,117.2997438207,115.3429362315,116.4498172921,26074
2021-06-25 00:00:00+00:00,114.7598471014,117.5369326194,113.6134345744,116.578294558,46233
2021-06-28 00:00:00+00:00,113.3861286423,114.7647885347,111.8543831461,114.7647885347,36012
2021-06-29 00:00:00+00:00,112.5658507135,113.8314131984,112.3285577475,113.7424283362,51325
2021-06-30 00:00:00+00:00,110.7169430206,112.6746099895,110.094048985,111.8440846088,82433
2021-07-01 00:00:00+00:00,111.1816417455,111.5079195737,110.5389732962,110.9937848142,32436
2021-07-02 00:00:00+00:00,112.1308136093,112.4175426098,110.4697628478,112.2197984715,23720
2021-07-06 00:00:00+00:00,110.5488605031,112.1308136093,109.5502526048,112.1308136093,68066
2021-07-07 00:00:00+00:00,109.7875455707,110.3412291579,109.1943131559,110.3412291579,22310
2021-07-08 00:00:00+00:00,108.6900656033,109.2437491904,106.4061208062,108.8284865001,55578
2021-07-09 00:00:00+00:00,110.55874771,110.8652511243,108.5615319134,108.9273585692,28188
2021-07-12 00:00:00+00:00,111.4980323668,112.2494600922,110.3412291579,110.3412291579,24091
2021-07-13 00:00:00+00:00,108.8976969485,110.8553639174,108.4626598443,110.7268302275,23207
2021-07-14 00:00:00+00:00,107.8101041879,108.9174713623,107.0883380832,108.8976969485,45338
2021-07-15 00:00:00+00:00,107.9682994986,108.3143517405,106.9103683588,107.7705553603,53329
2021-07-16 00:00:00+00:00,110.9937848142,112.0912647816,108.9372457761,108.9372457761,96294
2021-07-19 00:00:00+00:00,109.6293502601,110.7564918483,108.2055924645,109.985289709,93162
2021-07-20 00:00:00+00:00,112.0121671263,113.0503238523,109.4513805356,109.4513805356,72977
2021-07-21 00:00:00+00:00,116.0856963748,117.6478750672,112.0616031609,112.0616031609,69588
2021-07-22 00:00:00+00:00,116.4614102375,117.4896797565,115.6803208913,116.4515230306,75279
2021-07-23 00:00:00+00:00,116.6888159965,117.4303565151,115.7989673743,117.4303565151,30817
2021-07-26 00:00:00+00:00,117.3413716528,117.3413716528,116.3724253753,116.8173496864,27734
2021-07-27 00:00:00+00:00,119.5462187946,119.8823838297,116.6690415827,116.7876880657,52611
2021-07-28 00:00:00+00:00,121.4643369359,122.9671923868,119.9463540584,120.1196767956,71599
2021-07-29 00:00:00+00:00,127.9305702575,128.8599677074,122.8485459038,122.8584331107,115859
2021-07-30 00:00:00+00:00,127.1395937044,130.6594393657,125.923467254,128.098652775,46996
2021-08-02 00:00:00+00:00,126.7935414624,127.4065482911,119.0320840351,127.2186913597,33937
2021-08-03 00:00:00+00:00,127.525194774,127.8613598091,124.5293710792,126.3387299444,60568
2021-08-04 00:00:00+00:00,130.511131262,140.437293771,122.8436023004,133.3092108186,205797
2021-08-05 00:00:00+00:00,128.6029003276,132.686316783,126.724331014,132.686316783,64456
2021-08-06 00:00:00+00:00,128.6127875346,129.7893651573,126.8627519108,129.3741024669,39861
2021-08-09 00:00:00+00:00,128.9192909489,131.430641505,127.1000448767,128.3458329479,63185
2021-08-10 00:00:00+00:00,131.4603031257,132.6962039899,129.5224105706,130.7583114348,76357
2021-08-11 00:00:00+00:00,132.9433841628,133.3487596463,130.8176346763,131.658047264,60566
2021-08-12 00:00:00+00:00,133.3487596463,133.7739095436,132.4885726448,133.7739095436,85088
2021-08-13 00:00:00+00:00,132.6072191277,133.8530071989,131.8360169885,133.8530071989,41365
2021-08-16 00:00:00+00:00,131.7272577124,133.724473509,131.5295135741,132.0139867129,30974
2021-08-17 00:00:00+00:00,129.5817338121,132.1122655496,127.189029739,131.7074832986,38746
2021-08-18 00:00:00+00:00,128.0689911543,129.8684628126,127.5449691879,129.6212826398,43885
2021-08-19 00:00:00+00:00,126.378278772,127.7328261192,124.9446337695,127.7328261192,28110
2021-08-20 00:00:00+00:00,129.7498163296,130.3282179341,125.2709115977,126.378278772,25437
2021-08-23 00:00:00+00:00,130.8275218832,131.7074832986,129.4334257084,131.658047264,23862
2021-08-24 00:00:00+00:00,131.6382728502,133.2795491979,130.8769579178,131.6975960917,36037
2021-08-25 00:00:00+00:00,133.4575189223,133.9321048542,131.3268258324,132.3204901272,87380
2021-08-26 00:00:00+00:00,132.4687982309,135.0394720285,131.6382728502,133.7837967505,46476
