date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_824,aVWAP_peak_797,aVWAP_peak_749,aVWAP_peak_720,aVWAP_peak_647,aVWAP_peak_573,aVWAP_peak_547,aVWAP_peak_518,aVWAP_peak_486,aVWAP_peak_458,aVWAP_peak_432,aVWAP_peak_386,aVWAP_peak_360,aVWAP_peak_306,aVWAP_peak_287,aVWAP_peak_256,aVWAP_peak_215,aVWAP_peak_198,aVWAP_peak_139,aVWAP_peak_109,aVWAP_peak_54,aVWAP_peak_24,aVWAP_valley_858,aVWAP_valley_810,aVWAP_valley_774,aVWAP_valley_726,aVWAP_valley_678,aVWAP_valley_597,aVWAP_valley_568,aVWAP_valley_533,aVWAP_valley_510,aVWAP_valley_474,aVWAP_valley_439,aVWAP_valley_413,aVWAP_valley_372,aVWAP_valley_334,aVWAP_valley_317,aVWAP_valley_281,aVWAP_valley_246,aVWAP_valley_208,aVWAP_valley_207,aVWAP_valley_158,aVWAP_valley_127,aVWAP_valley_87,aVWAP_OB_bull_474,aVWAP_OB_bull_413,aVWAP_OB_bull_334,aVWAP_OB_bear_749,aVWAP_OB_bear_647,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,26.69,26.83,26.68,26.83,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.62696103862205,-8.162547749619698,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3420.0,225.75634409902472,False,False,False,False,425.20000835841256,False,False,False,False
2025-02-04 20:00:00+00:00,26.83,26.83,26.65,26.65,1243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.214466831550915,-7.646190826972145,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2177.0,256.0081837253964,False,False,False,False,437.87907799626663,False,False,False,False
2025-02-05 15:00:00+00:00,28.625,28.78,28.47,28.77,4055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.32132453187494,1.8588721326803608,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6232.0,348.65921963663055,False,False,False,False,493.95847213585944,False,False,False,False
2025-02-05 16:00:00+00:00,28.7,29.03,28.68,29.0,1056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.7166190505016,8.56798666138237,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7288.0,456.2458984019541,False,False,False,False,502.672294273288,False,False,False,False
2025-02-05 17:00:00+00:00,29.0,29.29,28.905,29.035,796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.076666666666668,,80.03062499680192,13.337382115065644,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8084.0,574.5056519151021,False,False,False,False,507.220010641144,False,False,False,False
2025-02-05 18:00:00+00:00,29.03,29.035,28.895,28.95,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.026955058880077,,81.87973181487136,15.96075725132269,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7493.0,681.7691301799842,False,False,False,False,508.51892520484716,False,False,False,False
2025-02-05 19:00:00+00:00,28.95,28.95,28.46,28.71,2358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.825288829550512,,80.27688391487298,15.96075725132269,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5135.0,750.8114692469612,False,False,False,False,537.1930503954696,False,False,False,False
2025-02-05 20:00:00+00:00,28.71,29.03,28.4,28.67,11961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.729874357994824,,78.73825755037468,15.96075725132269,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6826.0,633.3415239873184,False,False,False,False,714.30633643585,False,False,False,False
2025-02-06 15:00:00+00:00,28.095,28.265,28.0,28.11,1490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.677463169729396,,72.07043865221539,15.96075725132269,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8316.0,494.59204299526687,False,False,False,False,726.3325947856817,False,False,False,False
2025-02-06 16:00:00+00:00,28.11,28.14,28.0,28.07,1889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.61733752510698,,67.27948709034845,15.96075725132269,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10205.0,328.70689504185185,False,False,False,False,744.3584460293146,False,False,False,False
2025-02-06 17:00:00+00:00,28.07,28.31,28.07,28.26,831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.600480350806727,,65.30142855493753,27.607192016145248,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9374.0,178.27733077763705,False,False,False,False,745.7017259358369,False,False,False,False
2025-02-06 18:00:00+00:00,28.26,28.43,28.11,28.21,980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.58404319806024,,63.47369857192748,25.09512140384477,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10354.0,14.986209370231819,False,False,False,False,749.3342573166765,False,False,False,False
2025-02-06 19:00:00+00:00,28.21,28.31,28.12,28.12,846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.568451231104163,,61.29833170969829,22.234456311815947,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11200.0,-158.88954581380278,False,False,False,False,750.8329510016893,False,False,False,False
2025-02-06 20:00:00+00:00,28.12,28.39,28.12,28.355,2547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.539077428740036,,61.62115530901869,21.7135264199119,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8653.0,-290.581180762426,False,False,False,False,778.6805021489498,False,False,False,False
2025-02-07 15:00:00+00:00,29.26,29.34,29.07,29.2,795.0,,,,,,,,,,,,,,,,,,,,,,,29.20333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.20333333333333,#000000,,28.881731681549994,,66.02779446118959,21.7135264199119,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7858.0,-407.9055035413031,False,False,False,False,778.9335176195087,False,False,False,False
2025-02-07 16:00:00+00:00,28.99,29.025,28.735,28.77,1047.0,,,,,,,,,,,,,,,,,,,,,,,28.998707926167206,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.998707926167206,#000000,,28.785092581327582,,64.968756135728,21.7135264199119,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8905.0,-539.6434027112055,False,False,False,False,783.0895871137799,False,False,False,False
2025-02-07 17:00:00+00:00,28.77,28.77,28.395,28.44,1007.0,,,,,,,,,,,,,,,,,,,,,,,28.834806949806946,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.834806949806946,#000000,,28.7024653193037,,61.716984977807655,20.288549066917483,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9912.0,-684.9512569327371,False,False,False,False,786.5610663833336,False,False,False,False
2025-02-07 18:00:00+00:00,28.44,28.56,28.37,28.53,752.0,,,,,,,,,,,,,,,,,,,,,,,28.76210450800703,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76210450800703,#000000,,28.664988969672216,,60.08572023478531,18.20992394782968,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9160.0,-816.3473614764156,False,False,False,False,786.0252358967703,False,False,False,False
2025-02-07 19:00:00+00:00,28.53,28.53,28.26,28.43,620.0,,,,,,,,,,,,,,,,,,,,,,,28.70989615414988,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.70989615414988,#000000,,28.637131930693556,,58.18380976011123,15.886925731419339,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9780.0,-955.3187202132153,False,False,False,False,783.451201231704,False,False,False,False
2025-02-07 20:00:00+00:00,28.43,28.58,28.35,28.58,1166.0,,,,,,,,,,,,,,,,,,,,,,,28.66518625085081,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.66518625085081,#000000,,28.61357792795944,,57.94457574744368,15.093994326455004,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8614.0,-1074.0579648610724,False,False,False,False,789.3821903598946,False,False,False,False
2025-02-10 15:00:00+00:00,28.58,28.89,28.58,28.89,532.0,,,,,,,,,,,,,,,,,,,,,,,28.676104916371003,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.676104916371003,#000000,,28.621015856402312,,59.71196670291904,15.093994326455004,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8082.0,-1182.7082289717532,False,False,False,False,785.3917688039271,False,False,False,False
2025-02-10 16:00:00+00:00,28.89,29.165,28.85,29.03,740.0,,,,,,,,,,,,,,,,,,,,,,,28.713765580417476,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.713765580417476,#000000,,28.645215100320325,,61.68151879535631,15.093994326455004,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7342.0,-1278.2011246466097,False,False,False,False,784.6880204503778,False,False,False,False
2025-02-10 17:00:00+00:00,29.03,29.15,29.01,29.08,934.0,,,,,,,,,,,,,,,,,,,,,,,28.758815356249173,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.758815356249173,#000000,,28.675112725904945,,63.28442569655179,15.093994326455004,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6408.0,-1357.7328901559645,False,False,False,False,787.0029348619998,False,False,False,False
2025-02-10 18:00:00+00:00,29.08,29.12,28.99,29.12,1461.0,,,,,,,,,,,,,,,,,,,,,,,28.81010547824166,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.81010547824166,#000000,,28.71138910157572,,64.60165621319837,15.093994326455004,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4947.0,-1413.3804422465696,False,False,False,False,797.4525017633641,False,False,False,False
2025-02-10 19:00:00+00:00,29.12,29.21,29.06,29.12,1182.0,,,,,,,,,,,,,,,,,,,,,,,28.8470452325127,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8470452325127,#000000,,28.738714602739577,,65.47980989096276,10.14845286537119,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4947.0,-1468.1652415915842,False,False,False,False,803.4144784802112,False,False,False,False
2025-02-10 20:00:00+00:00,29.12,29.23,29.07,29.135,2390.0,,,,,,,,,,,,,,,,,,,,,,,28.903445667669885,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.903445667669885,#000000,,28.783573797761083,,66.17941327846553,11.210440040648749,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2557.0,-1485.046400636676,False,False,False,False,828.0127036200529,False,False,False,False
2025-02-11 15:00:00+00:00,28.66,28.92,28.66,28.86,301.0,,,,,,,,,,,,,,,,,,,,,,,28.90134743817849,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.90134743817849,#000000,,28.783129786372136,,62.6504398347063,11.210440040648749,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2858.0,-1506.3325029523864,False,False,False,False,819.8419640290442,False,False,False,False
2025-02-11 16:00:00+00:00,28.85,29.1,28.85,28.95,953.0,,,,,,,,,,,,,,,,,,,,,,,28.90583225264169,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.90583225264169,#000000,,28.78913928298376,,61.20518081634003,15.995461491580613,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1905.0,-1512.5133943794813,False,False,False,False,821.9064297030126,False,False,False,False
2025-02-11 17:00:00+00:00,28.95,29.065,28.945,29.02,653.0,,,,,,,,,,,,,,,,,,,,,,,28.910512741117916,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.910512741117916,#000000,,28.794318414417255,,60.9490304195654,15.508735481385116,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1252.0,-1508.4744270247604,False,False,False,False,819.2877253665317,False,False,False,False
2025-02-11 18:00:00+00:00,29.02,29.09,28.975,29.07,971.0,,,,,,,,,,,,,,,,,,,,,,,28.918935543515655,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.918935543515655,#000000,,28.803005935924055,,61.29653713476884,15.508735481385116,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-281.0,-1489.4438157530585,False,False,False,False,821.6398536554227,False,False,False,False
2025-02-11 19:00:00+00:00,29.07,29.19,29.07,29.15,715.0,,,,,,,,,,,,,,,,,,,,,,,28.928534023881458,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.928534023881458,#000000,,28.81177299841254,,62.36522832683865,15.508735481385116,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,434.0,-1459.6229814002977,False,False,False,False,819.9865225909975,False,False,False,False
2025-02-11 20:00:00+00:00,29.1,29.3,29.09,29.27,1812.0,,,,,,,,,,,,,,,,,,,,,,,28.95782448745679,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.95782448745679,#000000,,28.837657340609304,,64.26452827360596,15.508735481385116,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2246.0,-1402.17146230882,False,False,False,False,835.3665765043154,False,False,False,False
2025-02-12 15:00:00+00:00,29.02,29.02,28.73,28.99,265.0,,,,,,,,,,,,,,,,,,,,,,,28.957180075790706,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.957180075790706,#000000,,28.837944485862167,,60.802143479715845,14.788187314694127,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1981.0,-1349.71919157535,False,False,False,False,826.5236838453337,False,False,False,False
2025-02-12 16:00:00+00:00,28.975,29.23,28.87,29.22,458.0,,,,,,,,,,,,,,,,,,,,,,,28.960830756105373,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.960830756105373,#000000,,28.84183386266885,,60.97678999203296,14.788187314694127,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2439.0,-1290.979359147825,False,False,False,False,820.8101383593595,False,False,False,False
2025-02-12 17:00:00+00:00,29.22,29.32,29.185,29.29,460.0,,,,,,,,,,,,,,,,,,,,,,,28.968112834391597,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.968112834391597,#000000,,28.848341313256604,,61.768701068058014,14.788187314694127,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2899.0,-1226.0184388509595,False,False,False,False,815.216182725881,False,False,False,False
2025-02-12 18:00:00+00:00,29.29,29.29,29.2,29.22,128.0,,,,,,,,,,,,,,,,,,,,,,,28.96989004928826,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.96989004928826,#000000,,28.849975221064106,,61.12110497342428,14.742242039043518,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2771.0,-1164.049160729239,False,False,False,False,804.5616682650146,False,False,False,False
2025-02-12 19:00:00+00:00,29.22,29.25,29.1,29.25,781.0,,,,,,,,,,,,,,,,,,,,,,,28.978820918020844,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.978820918020844,#000000,,28.85857267868078,,61.039393259343136,14.417315343811737,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3552.0,-1090.9321194776228,False,False,False,False,804.1963710826112,False,False,False,False
2025-02-12 20:00:00+00:00,29.25,29.27,29.19,29.225,1110.0,,,,,,,,,,,,,,,,,,,,,,,28.99186470745224,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.99186470745224,#000000,,28.871068716363965,,60.49957540998833,13.640704808077267,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2442.0,-1036.1579780903728,False,False,False,False,808.9375126162141,False,False,False,False
2025-02-13 15:00:00+00:00,29.26,29.67,29.15,29.6,244.0,,,,,,,,,,,,,,,,,,,,,,,28.997334668094553,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.997334668094553,#000000,,28.875731184212608,,64.02935474881409,10.812439912049122,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2686.0,-978.4501024610647,False,False,False,False,800.1787914903814,False,False,False,False
2025-02-13 16:00:00+00:00,29.6,29.7,29.51,29.51,345.0,,,,,,,,,,,,,,,,,,,,,,,29.00644105337122,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.00644105337122,#000000,,28.883349002898804,,64.67531588352263,11.473978846004755,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2341.0,-926.9857597872497,False,False,False,False,793.1217559633988,False,False,False,False
2025-02-13 17:00:00+00:00,29.51,29.59,29.48,29.58,551.0,,,,,,,,,,,,,,,,,,,,,,,29.019827768590122,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.019827768590122,#000000,,28.8947051312769,,65.77869227141545,12.60504086812714,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2892.0,-867.7766782401604,False,False,False,False,789.3679302895475,False,False,False,False
2025-02-13 18:00:00+00:00,29.58,29.71,29.5,29.57,219.0,,,,,,,,,,,,,,,,,,,,,,,29.025387157695942,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.025387157695942,#000000,,28.89940886151401,,66.30033349613672,13.219182832414738,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2673.0,-812.8809157868246,False,False,False,False,780.5250166416475,False,False,False,False
2025-02-13 19:00:00+00:00,29.57,29.64,29.51,29.62,649.0,,,,,,,,,,,,,,,,,,,,,,,29.041153851670185,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.041153851670185,#000000,,28.912867146046885,,67.19700492529984,14.208633618532872,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3322.0,-748.7742349219126,False,False,False,False,778.4858690968158,False,False,False,False
2025-02-13 20:00:00+00:00,29.62,29.66,29.51,29.6,1821.0,,,,,,,,,,,,,,,,,,,,,,,29.081032905062116,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.081032905062116,#000000,,28.947666240107125,,67.28452808842854,14.466318106070602,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1501.0,-713.8940142254487,False,False,False,False,794.6488788782605,False,False,False,False
2025-02-14 15:00:00+00:00,29.6,29.78,29.515,29.515,430.0,,,,,,,,,,,,,,,,,,,,,,29.603333333333335,29.08984308802762,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.34658821068048,#000000,,29.171430512969717,,65.1861413316213,14.466318106070602,False,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1071.0,-686.2212388111006,False,False,False,False,788.9954078878998,False,False,False,False
2025-02-14 16:00:00+00:00,29.515,29.59,29.46,29.56,216.0,,,,,,,,,,,,,,,,,,,,,,29.581042311661506,29.093597323790267,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.337319817725884,#000000,,29.166282040391412,,64.48989481906341,14.466318106070602,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1287.0,-655.6286614651921,False,False,False,False,780.1117581532037,False,False,False,False
