date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_86,aVWAP_BoS_CHoCH_bull_165,aVWAP_BoS_CHoCH_bull_402,aVWAP_BoS_CHoCH_bull_568,aVWAP_BoS_CHoCH_bull_636,aVWAP_BoS_CHoCH_bull_735,aVWAP_BoS_CHoCH_bear_183,aVWAP_BoS_CHoCH_bear_328,aVWAP_BoS_CHoCH_bear_369,aVWAP_BoS_CHoCH_bear_619,aVWAP_BoS_CHoCH_bear_744,aVWAP_BoS_CHoCH_bear_841,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,7.85,8.05,7.8,7.85,1549145,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,7.85,7.94,7.76,7.85,1225859,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-05 00:00:00+00:00,7.77,7.9676,7.745,7.86,1335560,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-06 00:00:00+00:00,7.72,8.005,7.71,7.83,1991745,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-07 00:00:00+00:00,8.03,8.04,7.67,7.67,2726054,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,24.511533686205315,-27.531094120978462,False,False,False,True,True,
2022-01-10 00:00:00+00:00,7.72,8.01,7.6,8.0,1689311,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,29.891686624254287,-23.96103913255609,False,False,False,True,True,
2022-01-11 00:00:00+00:00,7.79,7.84,7.6091,7.78,1264447,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.45609117215237,-20.010327268756583,False,False,False,True,True,
2022-01-12 00:00:00+00:00,7.74,7.82,7.73,7.77,1055747,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,38.0348280700931,-18.615260075131904,False,False,False,True,True,
2022-01-13 00:00:00+00:00,7.77,7.835,7.66,7.75,1054042,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.622404035983344,-16.880583619251297,False,False,False,True,True,
2022-01-14 00:00:00+00:00,7.87,7.87,7.695,7.75,1361833,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.94827779221956,-13.2990743453405,False,False,False,True,True,
2022-01-18 00:00:00+00:00,7.61,7.87,7.59,7.81,2061567,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.62167400953508,-13.2990743453405,False,False,False,True,True,
2022-01-19 00:00:00+00:00,7.22,7.66,7.21,7.65,3220648,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,36.95900573848219,-13.2990743453405,False,False,False,True,False,
2022-01-20 00:00:00+00:00,7.03,7.29,6.92,7.23,4512347,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.916894544375218,-8.236447501942457,False,False,False,True,False,
2022-01-21 00:00:00+00:00,7.22,7.27,6.845,6.95,3984076,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.20943895909001,-8.236447501942457,False,False,False,True,False,
2022-01-24 00:00:00+00:00,7.26,7.3,6.92,7.0,3054552,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,33.10909909033187,-8.236447501942457,False,False,False,True,False,
2022-01-25 00:00:00+00:00,7.51,7.565,7.16,7.19,2179630,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,37.5666078672983,-8.236447501942457,False,False,False,True,True,
2022-01-26 00:00:00+00:00,7.4,7.77,7.4,7.52,1747223,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.31060764909981,-8.236447501942457,False,False,False,True,True,
2022-01-27 00:00:00+00:00,7.06,7.47,7.01,7.47,1292416,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,37.4455902152971,-8.236447501942457,False,False,False,True,True,
2022-01-28 00:00:00+00:00,6.49,7.03,6.39,7.03,5464476,,,,,,,,,,,,,6.636666666666667,#000000,,6.636666666666667,,0,,,0.0,0.0,0.0,0.0,33.041013798017985,-8.236447501942457,False,False,False,True,False,
2022-01-31 00:00:00+00:00,6.73,6.76,6.42,6.5,12249215,,,,,,,,,,,,,6.636666666666667,#000000,,6.636666666666667,,0,,,0.0,0.0,0.0,0.0,33.01572059898302,-8.236447501942457,False,False,False,True,False,
2022-02-01 00:00:00+00:00,6.86,6.995,6.62,6.7,3324975,,,,,,,,,,,,,6.666431083526558,#000000,,6.666431083526558,,0,,,0.0,0.0,0.0,0.0,34.43483716996302,-8.236447501942457,False,False,False,True,False,
2022-02-02 00:00:00+00:00,6.97,7.01,6.84,6.92,4643210,,,,,,,,,,,,,6.715891564087194,#000000,,6.715891564087194,,0,,,0.0,0.0,0.0,0.0,36.56099968718483,-8.236447501942457,False,False,False,True,False,
2022-02-03 00:00:00+00:00,6.71,7.03,6.7,7.03,2370068,,,,,,,,,,,,,6.7241242776258225,#000000,,6.7241242776258225,,0,,,0.0,0.0,0.0,0.0,36.237561216523105,-8.236447501942457,False,False,False,True,False,
2022-02-04 00:00:00+00:00,6.58,6.72,6.53,6.71,4379994,,,,,,,,,,,,,6.708711580078873,#000000,,6.708711580078873,,0,,,0.0,0.0,0.0,0.0,35.241875879024555,-8.236447501942457,False,False,False,True,False,
2022-02-07 00:00:00+00:00,6.5,6.64,6.44,6.57,4972393,,,,,,,,,,,,,6.684511204642765,#000000,,6.684511204642765,,0,,,0.0,0.0,0.0,0.0,34.105787009058055,-8.566512426732778,False,False,False,True,False,
2022-02-08 00:00:00+00:00,6.53,6.59,6.45,6.53,3120504,,,,,,,,,,,,,6.672100143817161,#000000,,6.672100143817161,,0,,,0.0,0.0,0.0,0.0,33.74089934010655,-9.400412477071534,False,False,False,True,False,
2022-02-09 00:00:00+00:00,6.73,6.79,6.55,6.55,2089937,,,,,,,,,,,,,6.672977998372646,#000000,,6.672977998372646,,0,,,0.0,0.0,0.0,0.0,36.008252410536514,-9.400412477071534,False,False,False,True,False,
2022-02-10 00:00:00+00:00,6.63,6.915,6.555,6.64,1820598,,,,,,,,,,,,,6.67408513897075,#000000,,6.67408513897075,,0,,,0.0,0.0,0.0,0.0,36.73278189728781,-9.400412477071534,False,False,False,True,False,
2022-02-11 00:00:00+00:00,6.52,6.7,6.455,6.63,1693966,,,,,,,,,,,,,6.669834489813598,#000000,,6.669834489813598,,0,,,0.0,0.0,0.0,0.0,36.377983386910174,-9.400412477071534,False,False,False,True,False,
2022-02-14 00:00:00+00:00,6.44,6.645,6.44,6.51,4081565,,,,,,,,,,,,,6.656706315361016,#000000,,6.656706315361016,,0,,,0.0,0.0,0.0,0.0,35.54664267294731,-9.400412477071534,False,False,False,True,False,
2022-02-15 00:00:00+00:00,6.53,6.61,6.46,6.51,2238950,,,,,,,,,,,,,6.651439838281589,#000000,,6.651439838281589,,0,,,0.0,0.0,0.0,0.0,36.27728194361411,-9.400412477071534,False,False,False,True,False,
2022-02-16 00:00:00+00:00,6.55,6.63,6.49,6.6,2002588,,,,,,,,,,,,,6.647954381620998,#000000,,6.647954381620998,,0,,,0.0,0.0,0.0,0.0,37.05598648343561,-9.400412477071534,False,False,False,True,True,
2022-02-17 00:00:00+00:00,6.53,6.76,6.49,6.66,2084324,,,,,,,,,,,,,6.645940683704633,#000000,,6.645940683704633,,0,,,0.0,0.0,0.0,0.0,37.379213429235286,-9.400412477071534,False,False,False,True,True,
2022-02-18 00:00:00+00:00,6.54,6.68,6.45,6.48,2266412,,,,,,,,,,,,,6.642499854132028,#000000,,6.642499854132028,,0,,,0.0,0.0,0.0,0.0,37.76620089915711,-9.400412477071534,False,False,False,True,True,
