date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_151,aVWAP_BoS_CHoCH_bull_422,aVWAP_BoS_CHoCH_bull_481,aVWAP_BoS_CHoCH_bull_560,aVWAP_BoS_CHoCH_bull_709,aVWAP_BoS_CHoCH_bull_735,aVWAP_BoS_CHoCH_bull_781,aVWAP_BoS_CHoCH_bull_858,aVWAP_BoS_CHoCH_bear_44,aVWAP_BoS_CHoCH_bear_132,aVWAP_BoS_CHoCH_bear_391,aVWAP_BoS_CHoCH_bear_754,aVWAP_BoS_CHoCH_bear_869,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,133.2176592386,133.3778219123,131.1072804784,132.2001551935,811164,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,132.1530485247,133.1422885686,131.8444998444,132.9444405598,749357,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,131.5029764959,133.4861672505,131.3239711546,133.4437712486,902859,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,129.0628510544,130.6267924571,128.8838457131,129.3172270657,837291,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-07 00:00:00+00:00,130.2593604408,130.4195231145,128.7142617056,129.1382217244,632293,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,8.393177492850882,-42.30625396488669,False,False,False,True,True,
2022-01-10 00:00:00+00:00,130.5891071221,130.6267924571,128.5823630331,129.1759070594,803451,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,15.757343592801428,-36.02205601175707,False,False,False,True,True,
2022-01-11 00:00:00+00:00,130.7586911296,130.9235644702,129.5056537407,129.7694510857,720372,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,21.560557114444503,-31.402993729861052,False,False,False,True,True,
2022-01-12 00:00:00+00:00,132.0399925197,132.2849471972,130.9518284715,131.7761951747,591487,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.83738028061353,-23.639245553910854,False,False,False,True,True,
2022-01-13 00:00:00+00:00,128.0453470093,131.3333924884,127.9322910043,130.9848031396,657294,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,29.54249192475012,-23.639245553910854,False,False,False,True,True,
2022-01-14 00:00:00+00:00,130.8623258008,130.9989351402,128.6294697019,128.6577337031,1388825,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.02401483121803,-21.508892471800067,False,False,False,True,True,
2022-01-18 00:00:00+00:00,128.2243523506,129.8353062086,127.8569203343,128.5352563643,987493,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.43448160655346,-21.508892471800067,False,False,False,True,True,
2022-01-19 00:00:00+00:00,128.8744243794,130.5985284558,128.7802110419,129.2795417307,681204,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,36.86086826207008,-20.546840067556545,False,False,False,True,True,
2022-01-20 00:00:00+00:00,129.0816937219,131.7290885059,128.9686377169,131.2203364834,1018144,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,38.187014785379915,-19.342351325252068,False,False,False,True,True,
2022-01-21 00:00:00+00:00,127.941712338,129.8636644232,127.8851843355,129.4208617369,1414849,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,37.68938823775545,-19.342351325252068,False,False,False,True,True,
2022-01-24 00:00:00+00:00,125.9820749178,126.1799229266,122.1664347487,124.5123468527,1768062,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.388115202172614,-19.342351325252068,False,False,False,True,True,
2022-01-25 00:00:00+00:00,124.6630881927,126.1563695922,122.383125425,123.2310454626,1474638,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.76084810936626,-19.342351325252068,False,False,False,True,False,
2022-01-26 00:00:00+00:00,124.6254028577,126.5756189441,123.7303761514,125.6052215678,1572876,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.97874439994018,-19.342351325252068,False,False,False,True,False,
2022-01-27 00:00:00+00:00,115.2982824442,117.955098562,115.0156424317,116.7491678419,2149087,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,25.440936626117864,-17.09886377443776,False,False,False,True,False,
2022-01-28 00:00:00+00:00,114.9120077605,114.968535763,112.1515569714,112.773364999,1479663,,,,,,,,,,,,,,114.01070016496666,#000000,,114.01070016496666,,0,,,0.0,0.0,0.0,0.0,21.64743470721676,-20.64184293322549,False,False,False,True,False,
2022-01-31 00:00:00+00:00,117.9645198958,117.9833625633,114.7659770873,114.7659770873,1143016,,,,,,,,,,,,,,115.27192828374766,#000000,,115.27192828374766,,0,,,0.0,0.0,0.0,0.0,23.58034617340513,-20.64184293322549,False,False,False,True,False,
2022-02-01 00:00:00+00:00,120.2915893323,120.4423306723,118.0775759008,119.2269786184,1289516,,,,,,,,,,,,,,116.69978633067633,#000000,,116.69978633067633,,0,,,0.0,0.0,0.0,0.0,27.66290009171079,-20.64184293322549,False,False,False,True,True,
2022-02-02 00:00:00+00:00,119.7922586435,120.0937413235,119.3211919559,119.6509386372,989930,,,,,,,,,,,,,,117.31286175227119,#000000,,117.31286175227119,,0,,,0.0,0.0,0.0,0.0,30.067596123094855,-28.091173002130397,False,False,False,True,True,
2022-02-03 00:00:00+00:00,116.6455331706,118.181210572,116.4382638281,117.0883358569,1063878,,,,,,,,,,,,,,117.27282352893882,#000000,,117.27282352893882,,0,,,0.0,0.0,0.0,0.0,29.863992657222383,-28.091173002130397,False,False,False,True,True,
2022-02-04 00:00:00+00:00,118.8407039346,119.1233439471,117.0977571907,117.3332905345,1343065,,,,,,,,,,,,,,117.47148127987141,#000000,,117.47148127987141,,0,,,0.0,0.0,0.0,0.0,32.23369350801786,-25.686037871116213,False,False,False,True,True,
2022-02-07 00:00:00+00:00,119.5473039659,120.7438133523,119.2081359509,120.3198533335,1121787,,,,,,,,,,,,,,117.78570987295694,#000000,,117.78570987295694,,0,,,0.0,0.0,0.0,0.0,34.577275727400924,-23.239213339124454,False,False,False,True,True,
2022-02-08 00:00:00+00:00,118.4167439158,118.6145919246,117.5311385432,118.030469232,711291,,,,,,,,,,,,,,117.81696988867786,#000000,,117.81696988867786,,0,,,0.0,0.0,0.0,0.0,35.35258206571925,-22.239695115617586,False,False,False,True,True,
2022-02-09 00:00:00+00:00,118.9820239409,119.0573946109,117.7007225507,118.2848452433,945856,,,,,,,,,,,,,,117.8885163749418,#000000,,117.8885163749418,,0,,,0.0,0.0,0.0,0.0,36.54283034338463,-20.782034908006253,False,False,False,True,True,
2022-02-10 00:00:00+00:00,116.6832185056,118.8595466021,116.3252078231,116.3911571594,679479,,,,,,,,,,,,,,117.85070452044089,#000000,,117.85070452044089,,0,,,0.0,0.0,0.0,0.0,35.71092057954824,-20.782034908006253,False,False,False,True,True,
2022-02-11 00:00:00+00:00,113.376330359,116.9941225194,113.074847679,116.4759491631,979110,,,,,,,,,,,,,,117.56989449137882,#000000,,117.56989449137882,,0,,,0.0,0.0,0.0,0.0,33.278726770846816,-20.782034908006253,False,False,False,True,True,
2022-02-14 00:00:00+00:00,111.5014849426,112.622623659,110.69125024,111.7275969526,1384580,,,,,,,,,,,,,,116.94095530538347,#000000,,116.94095530538347,,0,,,0.0,0.0,0.0,0.0,30.771432392881472,-20.782034908006253,False,False,False,True,False,
2022-02-15 00:00:00+00:00,113.2915383553,113.5835997016,112.735679664,113.2538530203,703487,,,,,,,,,,,,,,116.75091253625654,#000000,,116.75091253625654,,0,,,0.0,0.0,0.0,0.0,31.313361831614944,-20.782034908006253,False,False,False,True,False,
2022-02-16 00:00:00+00:00,113.9133463829,114.0452450554,112.1892423064,112.924106339,766593,,,,,,,,,,,,,,116.5740704157225,#000000,,116.5740704157225,,0,,,0.0,0.0,0.0,0.0,32.41932563441367,-20.782034908006253,False,False,False,True,False,
2022-02-17 00:00:00+00:00,111.0209969213,112.848735669,110.91736225,112.6508876602,724689,,,,,,,,,,,,,,116.33866746330379,#000000,,116.33866746330379,,0,,,0.0,0.0,0.0,0.0,31.487036813710876,-20.782034908006253,False,False,False,True,False,
2022-02-18 00:00:00+00:00,109.0142528324,110.8608342475,108.9200394948,110.804306245,831619,,,,,,,,,,,,,,115.99174904316845,#000000,,115.99174904316845,,0,,,0.0,0.0,0.0,0.0,29.883929666568335,-20.782034908006253,False,False,False,True,False,
2022-02-22 00:00:00+00:00,106.9886660759,107.9025354497,105.848684692,106.9886660759,1052439,,,,,,,,,,,,,,115.43657648198698,#000000,,115.43657648198698,,0,,,0.0,0.0,0.0,0.0,27.93122684443726,-16.505269885397553,False,False,False,True,False,
2022-02-23 00:00:00+00:00,104.5579619681,107.8836927822,104.4637486306,107.7612154435,1219484,,,,,,,,,,,,,,114.78801231060251,#000000,,114.78801231060251,,0,,,0.0,0.0,0.0,0.0,25.700472376987676,-18.805371882703497,False,False,False,True,False,
2022-02-24 00:00:00+00:00,105.471831342,105.5283593445,101.1568604841,101.3923938278,1878768,,,,,,,,,,,,,,113.79482884699188,#000000,,113.79482884699188,,0,,,0.0,0.0,0.0,0.0,25.415074686006857,-19.26775987684475,False,False,False,True,False,
2022-02-25 00:00:00+00:00,108.3641808035,108.3924448048,106.4422287183,107.0263514109,909564,,,,,,,,,,,,,,113.5349686436829,#000000,,113.5349686436829,,0,,,0.0,0.0,0.0,0.0,28.66840451638331,-19.26775987684475,False,False,False,True,True,
2022-02-28 00:00:00+00:00,106.0653753683,107.5351034335,105.0196073219,105.6885220183,1295537,,,,,,,,,,,,,,113.1132611348251,#000000,,113.1132611348251,,0,,,0.0,0.0,0.0,0.0,29.579399980200257,-19.26775987684475,False,False,False,True,True,
2022-03-01 00:00:00+00:00,102.9280712292,105.4435673407,102.5794818804,104.7087033082,1442163,,,,,,,,,,,,,,112.54357907982956,#000000,,112.54357907982956,,0,,,0.0,0.0,0.0,0.0,28.73478246248888,-19.26775987684475,False,False,False,True,True,
