date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_154,aVWAP_BoS_CHoCH_bull_235,aVWAP_BoS_CHoCH_bull_261,aVWAP_BoS_CHoCH_bull_346,aVWAP_BoS_CHoCH_bull_529,aVWAP_BoS_CHoCH_bull_570,aVWAP_BoS_CHoCH_bull_843,aVWAP_BoS_CHoCH_bear_131,aVWAP_BoS_CHoCH_bear_250,aVWAP_BoS_CHoCH_bear_369,aVWAP_BoS_CHoCH_bear_421,aVWAP_BoS_CHoCH_bear_675,aVWAP_BoS_CHoCH_bear_718,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,4.7193968429,4.7982556591,4.689066529,4.689066529,140336,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,4.8043217218,4.9013787263,4.7072647174,4.7315289685,178900,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,4.8164538474,4.992369668,4.7861235335,4.8467841613,176181,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-06 00:00:00+00:00,4.828585973,4.9984357308,4.8164538474,4.8346520357,187198,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-07 00:00:00+00:00,4.9195769147,4.9438411658,4.7982556591,4.8710484124,184601,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-10 00:00:00+00:00,4.9317090402,5.0105678564,4.8649823496,4.937775103,185780,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-11 00:00:00+00:00,5.0894266725,5.131889112,4.9741714797,4.9863036052,191865,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-12 00:00:00+00:00,4.9559732913,5.2046818653,4.9438411658,5.131889112,206659,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,89.3826722910058,40.26744960008865,False,False,True,False,False,
2022-01-13 00:00:00+00:00,4.8649823496,5.0166339191,4.8528502241,4.9438411658,83177,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,77.92422291653843,30.35372254621545,False,False,True,False,False,
2022-01-14 00:00:00+00:00,4.9195769147,4.9286760088,4.7819986108,4.883180538,108380,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,71.97843818463565,25.90865760822618,False,False,True,False,False,
2022-01-18 00:00:00+00:00,4.9681054169,5.0348321075,4.8407180985,4.937775103,171524,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,69.33722511488506,24.420539389406102,False,False,True,False,False,
2022-01-19 00:00:00+00:00,4.9317090402,5.0064429337,4.8413247048,4.9741714797,116205,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,65.95796880878895,21.9824449143386,False,False,True,False,False,
2022-01-20 00:00:00+00:00,4.6708683407,4.937775103,4.6526701523,4.9256429774,147356,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,56.32407236134449,13.63761121724135,False,False,True,False,False,
2022-01-21 00:00:00+00:00,4.5616792106,4.7127241739,4.5616792106,4.634471964,163814,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.086606156664644,6.778629138028798,False,False,False,True,False,
2022-01-24 00:00:00+00:00,4.7193968429,4.7315289685,4.4732360153,4.5010185828,144174,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.90952201383665,6.415470900306417,False,False,False,True,False,
2022-01-25 00:00:00+00:00,4.7375950313,4.8043217218,4.5313488967,4.634471964,132171,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.558355342159985,6.394740305190886,False,False,False,True,False,
2022-01-26 00:00:00+00:00,4.6162737757,4.9741714797,4.5677452734,4.9741714797,134790,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.08065091784577,4.079747831541674,False,False,False,True,False,
2022-01-27 00:00:00+00:00,4.5495470851,4.7011986546,4.5131507084,4.6102077129,103258,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.36516763930262,1.4257965443473637,False,False,False,True,False,
2022-01-28 00:00:00+00:00,4.6041416501,4.6041416501,4.4646828668,4.525282834,135919,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.01520490030873,0.8682660024550941,False,False,False,True,False,
2022-01-31 00:00:00+00:00,4.7315289685,4.7315289685,4.5192167712,4.5738113362,129478,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.752443793783385,0.8682660024550941,False,False,False,True,False,
2022-02-01 00:00:00+00:00,4.6951325918,4.7497271568,4.6041416501,4.7497271568,144546,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.84176680745299,0.8682660024550941,False,False,False,True,False,
2022-02-02 00:00:00+00:00,4.6769344035,4.6920995604,4.525282834,4.6769344035,268966,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,45.190884236119146,0.8682660024550941,False,False,False,True,False,
2022-02-03 00:00:00+00:00,4.5313488967,4.6769344035,4.4949525201,4.6708683407,314642,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.75089290756155,0.8682660024550941,False,False,False,True,False,
2022-02-04 00:00:00+00:00,4.5677452734,4.7011986546,4.4920408099,4.5677452734,164630,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.073724988586854,0.20172752597580512,False,False,False,True,False,
2022-02-07 00:00:00+00:00,4.5192167712,4.6466040896,4.5131507084,4.5677452734,174850,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.767083093982066,-1.5181492203910807,False,False,False,True,False,
2022-02-08 00:00:00+00:00,4.4706882689,4.579877399,4.4221597667,4.5495470851,146529,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.071674480164745,-3.5735415324924986,False,False,False,True,False,
2022-02-09 00:00:00+00:00,4.4342918923,4.5374149595,4.4221597667,4.5010185828,441716,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,37.33770240164742,-5.617304172367966,False,False,False,True,False,
2022-02-10 00:00:00+00:00,4.4221597667,4.5738113362,4.4039615784,4.4039615784,231143,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.97543933208078,-7.2768719155801165,False,False,False,True,False,
2022-02-11 00:00:00+00:00,4.4039615784,4.4691717532,4.3433009506,4.4100276411,193020,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.74289699645281,-8.800599767502334,False,False,False,True,False,
2022-02-14 00:00:00+00:00,4.5131507084,4.525282834,4.3584661075,4.3736312645,287796,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,37.57557053322705,-8.800599767502334,False,False,False,True,True,
2022-02-15 00:00:00+00:00,4.6284059012,4.6405380268,4.5313488967,4.5313488967,146639,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.457572530117545,-13.983911313320725,False,False,False,True,True,
2022-02-16 00:00:00+00:00,4.5616792106,4.6361704616,4.525282834,4.6102077129,100778,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.11878779664353,-12.372814403586446,False,False,False,True,True,
2022-02-17 00:00:00+00:00,4.5434810223,4.5434810223,4.4615891748,4.525282834,325178,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.8035955043759,-11.59955613593074,False,False,False,True,True,
2022-02-18 00:00:00+00:00,4.4464240178,4.5434810223,4.4373249236,4.5313488967,130543,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.17388382775943,-11.59955613593074,False,False,False,True,True,
2022-02-22 00:00:00+00:00,4.3554330761,4.4767543317,4.3129706367,4.4342918923,198790,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.455682470109835,-11.59955613593074,False,False,False,True,False,
2022-02-23 00:00:00+00:00,4.3129706367,4.4464240178,4.3129706367,4.3978955156,163818,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,37.95218138246753,-5.748404817710153,False,False,False,True,False,
2022-02-24 00:00:00+00:00,4.3675652017,4.3887964214,4.1552530044,4.2644421344,240538,,,,,,,,,,,,,,4.3038715425000005,#000000,,4.3038715425000005,,0,,,0.0,0.0,0.0,0.0,38.01074249253506,-5.846004694372873,False,False,False,True,False,
2022-02-25 00:00:00+00:00,4.4646222062,4.4949525201,4.3736312645,4.3736312645,122792,,,,,,,,,,,,,,4.35136559903477,#000000,,4.35136559903477,,0,,,0.0,0.0,0.0,0.0,40.75772091564083,-5.846004694372873,False,False,False,True,False,
